#    L    TT             EE             BB             TE             PP             TP             EP          
   550   0.256130E+04   0.652385E+01   0.000000E+00  -0.224931E+02   0.118193E-07   0.694324E-06   0.329358E-06
   551   0.256183E+04   0.654847E+01   0.000000E+00  -0.211492E+02   0.117832E-07   0.736680E-06   0.317019E-06
   552   0.256204E+04   0.657811E+01   0.000000E+00  -0.198052E+02   0.117473E-07   0.776990E-06   0.304701E-06
   553   0.256209E+04   0.661133E+01   0.000000E+00  -0.184615E+02   0.117115E-07   0.815318E-06   0.292402E-06
   554   0.256189E+04   0.665114E+01   0.000000E+00  -0.171189E+02   0.116758E-07   0.851730E-06   0.280119E-06
   555   0.256146E+04   0.669537E+01   0.000000E+00  -0.157787E+02   0.116403E-07   0.886291E-06   0.267852E-06
   556   0.256077E+04   0.674481E+01   0.000000E+00  -0.144410E+02   0.116049E-07   0.919067E-06   0.255598E-06
   557   0.255992E+04   0.679875E+01   0.000000E+00  -0.131078E+02   0.115697E-07   0.950124E-06   0.243355E-06
   558   0.255882E+04   0.685873E+01   0.000000E+00  -0.117787E+02   0.115347E-07   0.979526E-06   0.231123E-06
   559   0.255747E+04   0.692258E+01   0.000000E+00  -0.104547E+02   0.114997E-07   0.100734E-05   0.218899E-06
   560   0.255601E+04   0.699107E+01   0.000000E+00  -0.913733E+01   0.114650E-07   0.103363E-05   0.206682E-06
   561   0.255415E+04   0.706501E+01   0.000000E+00  -0.782685E+01   0.114303E-07   0.105846E-05   0.194469E-06
   562   0.255226E+04   0.714443E+01   0.000000E+00  -0.652415E+01   0.113958E-07   0.108190E-05   0.182260E-06
   563   0.255012E+04   0.722790E+01   0.000000E+00  -0.522793E+01   0.113615E-07   0.110401E-05   0.170052E-06
   564   0.254779E+04   0.731770E+01   0.000000E+00  -0.394356E+01   0.113273E-07   0.112486E-05   0.157844E-06
   565   0.254520E+04   0.741090E+01   0.000000E+00  -0.266750E+01   0.112932E-07   0.114451E-05   0.145634E-06
   566   0.254242E+04   0.750978E+01   0.000000E+00  -0.140291E+01   0.112593E-07   0.116304E-05   0.133420E-06
   567   0.253945E+04   0.761289E+01   0.000000E+00  -0.149210E+00   0.112255E-07   0.118049E-05   0.121201E-06
   568   0.253629E+04   0.772178E+01   0.000000E+00   0.109193E+01   0.111918E-07   0.119695E-05   0.108975E-06
   569   0.253286E+04   0.783574E+01   0.000000E+00   0.232257E+01   0.111583E-07   0.121247E-05   0.967395E-07
   570   0.252932E+04   0.795408E+01   0.000000E+00   0.353733E+01   0.111250E-07   0.122713E-05   0.844938E-07
   571   0.252550E+04   0.807759E+01   0.000000E+00   0.473825E+01   0.110917E-07   0.124097E-05   0.722358E-07
   572   0.252148E+04   0.820558E+01   0.000000E+00   0.592518E+01   0.110586E-07   0.125408E-05   0.599638E-07
   573   0.251734E+04   0.833809E+01   0.000000E+00   0.709569E+01   0.110257E-07   0.126652E-05   0.476761E-07
   574   0.251300E+04   0.847591E+01   0.000000E+00   0.825111E+01   0.109928E-07   0.127835E-05   0.353710E-07
   575   0.250845E+04   0.861760E+01   0.000000E+00   0.938901E+01   0.109602E-07   0.128963E-05   0.230468E-07
   576   0.250378E+04   0.876470E+01   0.000000E+00   0.105107E+02   0.109276E-07   0.130044E-05   0.107017E-07
   577   0.249882E+04   0.891651E+01   0.000000E+00   0.116146E+02   0.108952E-07   0.131084E-05  -0.166597E-08
   578   0.249373E+04   0.907233E+01   0.000000E+00   0.126997E+02   0.108629E-07   0.132089E-05  -0.140579E-07
   579   0.248850E+04   0.923370E+01   0.000000E+00   0.137665E+02   0.108308E-07   0.133066E-05  -0.264758E-07
   580   0.248313E+04   0.939918E+01   0.000000E+00   0.148128E+02   0.107987E-07   0.134022E-05  -0.389214E-07
   581   0.247740E+04   0.956882E+01   0.000000E+00   0.158405E+02   0.107668E-07   0.134962E-05  -0.513965E-07
   582   0.247161E+04   0.974340E+01   0.000000E+00   0.168472E+02   0.107351E-07   0.135894E-05  -0.639027E-07
   583   0.246567E+04   0.992223E+01   0.000000E+00   0.178321E+02   0.107035E-07   0.136824E-05  -0.764417E-07
   584   0.245959E+04   0.101054E+02   0.000000E+00   0.187963E+02   0.106720E-07   0.137759E-05  -0.890153E-07
   585   0.245336E+04   0.102928E+02   0.000000E+00   0.197384E+02   0.106406E-07   0.138705E-05  -0.101625E-06
   586   0.244690E+04   0.104840E+02   0.000000E+00   0.206580E+02   0.106093E-07   0.139668E-05  -0.114273E-06
   587   0.244038E+04   0.106803E+02   0.000000E+00   0.215550E+02   0.105782E-07   0.140656E-05  -0.126961E-06
   588   0.243362E+04   0.108803E+02   0.000000E+00   0.224278E+02   0.105472E-07   0.141675E-05  -0.139690E-06
   589   0.242672E+04   0.110849E+02   0.000000E+00   0.232776E+02   0.105164E-07   0.142730E-05  -0.152462E-06
   590   0.241966E+04   0.112926E+02   0.000000E+00   0.241036E+02   0.104856E-07   0.143830E-05  -0.165279E-06
   591   0.241251E+04   0.115057E+02   0.000000E+00   0.249047E+02   0.104550E-07   0.144980E-05  -0.178142E-06
   592   0.240521E+04   0.117212E+02   0.000000E+00   0.256802E+02   0.104246E-07   0.146187E-05  -0.191054E-06
   593   0.239775E+04   0.119421E+02   0.000000E+00   0.264321E+02   0.103942E-07   0.147457E-05  -0.204016E-06
   594   0.239005E+04   0.121664E+02   0.000000E+00   0.271571E+02   0.103640E-07   0.148798E-05  -0.217030E-06
   595   0.238226E+04   0.123932E+02   0.000000E+00   0.278574E+02   0.103338E-07   0.150215E-05  -0.230097E-06
   596   0.237445E+04   0.126257E+02   0.000000E+00   0.285305E+02   0.103038E-07   0.151715E-05  -0.243219E-06
   597   0.236648E+04   0.128593E+02   0.000000E+00   0.291778E+02   0.102740E-07   0.153304E-05  -0.256398E-06
   598   0.235856E+04   0.130979E+02   0.000000E+00   0.297984E+02   0.102442E-07   0.154990E-05  -0.269636E-06
   599   0.235039E+04   0.133400E+02   0.000000E+00   0.303928E+02   0.102146E-07   0.156778E-05  -0.282933E-06
   600   0.234206E+04   0.135857E+02   0.000000E+00   0.309593E+02   0.101851E-07   0.158676E-05  -0.296293E-06
   601   0.233362E+04   0.138350E+02   0.000000E+00   0.314985E+02   0.101557E-07   0.160687E-05  -0.309716E-06
   602   0.232509E+04   0.140865E+02   0.000000E+00   0.320093E+02   0.101264E-07   0.162813E-05  -0.323197E-06
   603   0.231638E+04   0.143423E+02   0.000000E+00   0.324936E+02   0.100973E-07   0.165052E-05  -0.336731E-06
   604   0.230772E+04   0.146003E+02   0.000000E+00   0.329489E+02   0.100682E-07   0.167401E-05  -0.350314E-06
   605   0.229889E+04   0.148612E+02   0.000000E+00   0.333755E+02   0.100393E-07   0.169860E-05  -0.363940E-06
   606   0.229003E+04   0.151250E+02   0.000000E+00   0.337731E+02   0.100105E-07   0.172427E-05  -0.377603E-06
   607   0.228086E+04   0.153918E+02   0.000000E+00   0.341413E+02   0.998181E-08   0.175099E-05  -0.391300E-06
   608   0.227181E+04   0.156615E+02   0.000000E+00   0.344798E+02   0.995324E-08   0.177876E-05  -0.405024E-06
   609   0.226273E+04   0.159327E+02   0.000000E+00   0.347883E+02   0.992478E-08   0.180756E-05  -0.418771E-06
   610   0.225349E+04   0.162061E+02   0.000000E+00   0.350664E+02   0.989644E-08   0.183737E-05  -0.432535E-06
   611   0.224423E+04   0.164826E+02   0.000000E+00   0.353146E+02   0.986820E-08   0.186818E-05  -0.446311E-06
   612   0.223494E+04   0.167620E+02   0.000000E+00   0.355331E+02   0.984009E-08   0.189996E-05  -0.460095E-06
   613   0.222548E+04   0.170407E+02   0.000000E+00   0.357194E+02   0.981209E-08   0.193271E-05  -0.473880E-06
   614   0.221608E+04   0.173231E+02   0.000000E+00   0.358748E+02   0.978419E-08   0.196641E-05  -0.487662E-06
   615   0.220659E+04   0.176064E+02   0.000000E+00   0.359995E+02   0.975642E-08   0.200104E-05  -0.501436E-06
   616   0.219707E+04   0.178927E+02   0.000000E+00   0.360932E+02   0.972875E-08   0.203659E-05  -0.515196E-06
   617   0.218761E+04   0.181806E+02   0.000000E+00   0.361556E+02   0.970119E-08   0.207303E-05  -0.528937E-06
   618   0.217805E+04   0.184700E+02   0.000000E+00   0.361856E+02   0.967375E-08   0.211036E-05  -0.542655E-06
   619   0.216841E+04   0.187618E+02   0.000000E+00   0.361859E+02   0.964641E-08   0.214856E-05  -0.556344E-06
   620   0.215889E+04   0.190530E+02   0.000000E+00   0.361538E+02   0.961918E-08   0.218760E-05  -0.569998E-06
   621   0.214921E+04   0.193465E+02   0.000000E+00   0.360897E+02   0.959206E-08   0.222749E-05  -0.583613E-06
   622   0.213958E+04   0.196409E+02   0.000000E+00   0.359934E+02   0.956506E-08   0.226819E-05  -0.597184E-06
   623   0.213001E+04   0.199354E+02   0.000000E+00   0.358666E+02   0.953815E-08   0.230969E-05  -0.610706E-06
   624   0.212035E+04   0.202309E+02   0.000000E+00   0.357076E+02   0.951136E-08   0.235198E-05  -0.624172E-06
   625   0.211068E+04   0.205272E+02   0.000000E+00   0.355160E+02   0.948467E-08   0.239504E-05  -0.637579E-06
   626   0.210106E+04   0.208245E+02   0.000000E+00   0.352929E+02   0.945809E-08   0.243886E-05  -0.650921E-06
   627   0.209150E+04   0.211220E+02   0.000000E+00   0.350381E+02   0.943162E-08   0.248341E-05  -0.664192E-06
   628   0.208193E+04   0.214197E+02   0.000000E+00   0.347511E+02   0.940525E-08   0.252869E-05  -0.677388E-06
   629   0.207241E+04   0.217176E+02   0.000000E+00   0.344324E+02   0.937898E-08   0.257467E-05  -0.690504E-06
   630   0.206281E+04   0.220157E+02   0.000000E+00   0.340809E+02   0.935282E-08   0.262134E-05  -0.703534E-06
   631   0.205327E+04   0.223141E+02   0.000000E+00   0.336991E+02   0.932677E-08   0.266868E-05  -0.716474E-06
   632   0.204386E+04   0.226120E+02   0.000000E+00   0.332846E+02   0.930082E-08   0.271669E-05  -0.729317E-06
   633   0.203436E+04   0.229109E+02   0.000000E+00   0.328392E+02   0.927497E-08   0.276533E-05  -0.742060E-06
   634   0.202500E+04   0.232078E+02   0.000000E+00   0.323626E+02   0.924922E-08   0.281460E-05  -0.754696E-06
   635   0.201571E+04   0.235057E+02   0.000000E+00   0.318548E+02   0.922358E-08   0.286448E-05  -0.767221E-06
   636   0.200632E+04   0.238040E+02   0.000000E+00   0.313160E+02   0.919803E-08   0.291495E-05  -0.779629E-06
   637   0.199708E+04   0.240996E+02   0.000000E+00   0.307455E+02   0.917259E-08   0.296600E-05  -0.791916E-06
   638   0.198789E+04   0.243962E+02   0.000000E+00   0.301450E+02   0.914725E-08   0.301761E-05  -0.804076E-06
   639   0.197877E+04   0.246910E+02   0.000000E+00   0.295131E+02   0.912201E-08   0.306977E-05  -0.816104E-06
   640   0.196972E+04   0.249861E+02   0.000000E+00   0.288511E+02   0.909686E-08   0.312245E-05  -0.827995E-06
   641   0.196072E+04   0.252800E+02   0.000000E+00   0.281588E+02   0.907182E-08   0.317565E-05  -0.839744E-06
   642   0.195172E+04   0.255721E+02   0.000000E+00   0.274363E+02   0.904688E-08   0.322935E-05  -0.851345E-06
   643   0.194286E+04   0.258646E+02   0.000000E+00   0.266841E+02   0.902203E-08   0.328352E-05  -0.862794E-06
   644   0.193414E+04   0.261537E+02   0.000000E+00   0.259022E+02   0.899728E-08   0.333816E-05  -0.874085E-06
   645   0.192541E+04   0.264425E+02   0.000000E+00   0.250908E+02   0.897263E-08   0.339325E-05  -0.885213E-06
   646   0.191674E+04   0.267302E+02   0.000000E+00   0.242501E+02   0.894807E-08   0.344876E-05  -0.896174E-06
   647   0.190829E+04   0.270161E+02   0.000000E+00   0.233799E+02   0.892361E-08   0.350470E-05  -0.906961E-06
   648   0.189976E+04   0.273010E+02   0.000000E+00   0.224818E+02   0.889925E-08   0.356103E-05  -0.917570E-06
   649   0.189144E+04   0.275833E+02   0.000000E+00   0.215547E+02   0.887498E-08   0.361775E-05  -0.927995E-06
   650   0.188320E+04   0.278639E+02   0.000000E+00   0.205998E+02   0.885081E-08   0.367484E-05  -0.938233E-06
   651   0.187502E+04   0.281441E+02   0.000000E+00   0.196168E+02   0.882673E-08   0.373228E-05  -0.948276E-06
   652   0.186691E+04   0.284219E+02   0.000000E+00   0.186062E+02   0.880274E-08   0.379005E-05  -0.958125E-06
   653   0.185902E+04   0.286962E+02   0.000000E+00   0.175692E+02   0.877884E-08   0.384813E-05  -0.967776E-06
   654   0.185113E+04   0.289694E+02   0.000000E+00   0.165066E+02   0.875504E-08   0.390650E-05  -0.977227E-06
   655   0.184332E+04   0.292407E+02   0.000000E+00   0.154173E+02   0.873133E-08   0.396515E-05  -0.986477E-06
   656   0.183574E+04   0.295092E+02   0.000000E+00   0.143028E+02   0.870772E-08   0.402405E-05  -0.995525E-06
   657   0.182824E+04   0.297750E+02   0.000000E+00   0.131642E+02   0.868419E-08   0.408318E-05  -0.100437E-05
   658   0.182074E+04   0.300387E+02   0.000000E+00   0.120008E+02   0.866076E-08   0.414253E-05  -0.101300E-05
   659   0.181355E+04   0.302994E+02   0.000000E+00   0.108138E+02   0.863741E-08   0.420206E-05  -0.102143E-05
   660   0.180646E+04   0.305566E+02   0.000000E+00   0.960373E+01   0.861416E-08   0.426178E-05  -0.102965E-05
   661   0.179945E+04   0.308107E+02   0.000000E+00   0.837202E+01   0.859100E-08   0.432165E-05  -0.103765E-05
   662   0.179260E+04   0.310626E+02   0.000000E+00   0.711697E+01   0.856792E-08   0.438165E-05  -0.104544E-05
   663   0.178585E+04   0.313115E+02   0.000000E+00   0.583989E+01   0.854494E-08   0.444177E-05  -0.105301E-05
   664   0.177927E+04   0.315557E+02   0.000000E+00   0.454286E+01   0.852204E-08   0.450198E-05  -0.106037E-05
   665   0.177279E+04   0.317969E+02   0.000000E+00   0.322495E+01   0.849923E-08   0.456227E-05  -0.106750E-05
   666   0.176648E+04   0.320348E+02   0.000000E+00   0.188749E+01   0.847652E-08   0.462261E-05  -0.107442E-05
   667   0.176035E+04   0.322687E+02   0.000000E+00   0.530308E+00   0.845388E-08   0.468299E-05  -0.108110E-05
   668   0.175424E+04   0.324994E+02   0.000000E+00  -0.846023E+00   0.843134E-08   0.474339E-05  -0.108757E-05
   669   0.174847E+04   0.327259E+02   0.000000E+00  -0.224018E+01   0.840888E-08   0.480378E-05  -0.109381E-05
   670   0.174273E+04   0.329484E+02   0.000000E+00  -0.365085E+01   0.838651E-08   0.486415E-05  -0.109981E-05
   671   0.173725E+04   0.331682E+02   0.000000E+00  -0.507969E+01   0.836422E-08   0.492448E-05  -0.110559E-05
   672   0.173181E+04   0.333822E+02   0.000000E+00  -0.652537E+01   0.834202E-08   0.498474E-05  -0.111113E-05
   673   0.172663E+04   0.335935E+02   0.000000E+00  -0.798584E+01   0.831990E-08   0.504492E-05  -0.111644E-05
   674   0.172157E+04   0.337998E+02   0.000000E+00  -0.946201E+01   0.829787E-08   0.510500E-05  -0.112151E-05
   675   0.171670E+04   0.340017E+02   0.000000E+00  -0.109533E+02   0.827592E-08   0.516496E-05  -0.112634E-05
   676   0.171195E+04   0.341992E+02   0.000000E+00  -0.124576E+02   0.825406E-08   0.522477E-05  -0.113093E-05
   677   0.170740E+04   0.343923E+02   0.000000E+00  -0.139760E+02   0.823228E-08   0.528443E-05  -0.113528E-05
   678   0.170305E+04   0.345802E+02   0.000000E+00  -0.155077E+02   0.821058E-08   0.534390E-05  -0.113939E-05
   679   0.169883E+04   0.347642E+02   0.000000E+00  -0.170515E+02   0.818897E-08   0.540317E-05  -0.114325E-05
   680   0.169489E+04   0.349437E+02   0.000000E+00  -0.186075E+02   0.816744E-08   0.546222E-05  -0.114686E-05
   681   0.169107E+04   0.351178E+02   0.000000E+00  -0.201738E+02   0.814598E-08   0.552104E-05  -0.115022E-05
   682   0.168739E+04   0.352865E+02   0.000000E+00  -0.217518E+02   0.812462E-08   0.557959E-05  -0.115333E-05
   683   0.168400E+04   0.354520E+02   0.000000E+00  -0.233412E+02   0.810333E-08   0.563786E-05  -0.115618E-05
   684   0.168067E+04   0.356105E+02   0.000000E+00  -0.249397E+02   0.808212E-08   0.569584E-05  -0.115878E-05
   685   0.167748E+04   0.357649E+02   0.000000E+00  -0.265476E+02   0.806099E-08   0.575349E-05  -0.116112E-05
   686   0.167450E+04   0.359137E+02   0.000000E+00  -0.281562E+02   0.803994E-08   0.581081E-05  -0.116321E-05
   687   0.167182E+04   0.360584E+02   0.000000E+00  -0.297767E+02   0.801897E-08   0.586776E-05  -0.116503E-05
   688   0.166921E+04   0.361966E+02   0.000000E+00  -0.314070E+02   0.799808E-08   0.592434E-05  -0.116659E-05
   689   0.166683E+04   0.363299E+02   0.000000E+00  -0.330400E+02   0.797727E-08   0.598052E-05  -0.116788E-05
   690   0.166459E+04   0.364588E+02   0.000000E+00  -0.346832E+02   0.795654E-08   0.603629E-05  -0.116891E-05
   691   0.166259E+04   0.365805E+02   0.000000E+00  -0.363293E+02   0.793588E-08   0.609161E-05  -0.116966E-05
   692   0.166073E+04   0.366985E+02   0.000000E+00  -0.379786E+02   0.791530E-08   0.614648E-05  -0.117015E-05
   693   0.165911E+04   0.368106E+02   0.000000E+00  -0.396385E+02   0.789480E-08   0.620087E-05  -0.117036E-05
   694   0.165757E+04   0.369167E+02   0.000000E+00  -0.412945E+02   0.787437E-08   0.625477E-05  -0.117031E-05
   695   0.165635E+04   0.370190E+02   0.000000E+00  -0.429542E+02   0.785402E-08   0.630815E-05  -0.116997E-05
   696   0.165528E+04   0.371146E+02   0.000000E+00  -0.446324E+02   0.783375E-08   0.636099E-05  -0.116936E-05
   697   0.165439E+04   0.372048E+02   0.000000E+00  -0.462998E+02   0.781355E-08   0.641328E-05  -0.116846E-05
   698   0.165366E+04   0.372888E+02   0.000000E+00  -0.479713E+02   0.779343E-08   0.646499E-05  -0.116729E-05
   699   0.165310E+04   0.373681E+02   0.000000E+00  -0.496397E+02   0.777338E-08   0.651611E-05  -0.116583E-05
   700   0.165278E+04   0.374412E+02   0.000000E+00  -0.513125E+02   0.775340E-08   0.656662E-05  -0.116408E-05
   701   0.165264E+04   0.375088E+02   0.000000E+00  -0.529899E+02   0.773350E-08   0.661649E-05  -0.116205E-05
   702   0.165268E+04   0.375715E+02   0.000000E+00  -0.546568E+02   0.771367E-08   0.666572E-05  -0.115974E-05
   703   0.165289E+04   0.376278E+02   0.000000E+00  -0.563429E+02   0.769391E-08   0.671430E-05  -0.115715E-05
   704   0.165328E+04   0.376791E+02   0.000000E+00  -0.580106E+02   0.767423E-08   0.676223E-05  -0.115430E-05
   705   0.165378E+04   0.377238E+02   0.000000E+00  -0.596747E+02   0.765462E-08   0.680950E-05  -0.115118E-05
   706   0.165454E+04   0.377635E+02   0.000000E+00  -0.613424E+02   0.763508E-08   0.685611E-05  -0.114781E-05
   707   0.165541E+04   0.377972E+02   0.000000E+00  -0.630061E+02   0.761561E-08   0.690205E-05  -0.114419E-05
   708   0.165661E+04   0.378257E+02   0.000000E+00  -0.646506E+02   0.759621E-08   0.694731E-05  -0.114034E-05
   709   0.165785E+04   0.378481E+02   0.000000E+00  -0.663055E+02   0.757689E-08   0.699189E-05  -0.113624E-05
   710   0.165935E+04   0.378644E+02   0.000000E+00  -0.679484E+02   0.755763E-08   0.703578E-05  -0.113192E-05
   711   0.166098E+04   0.378752E+02   0.000000E+00  -0.695789E+02   0.753845E-08   0.707897E-05  -0.112738E-05
   712   0.166279E+04   0.378806E+02   0.000000E+00  -0.712117E+02   0.751933E-08   0.712147E-05  -0.112262E-05
   713   0.166488E+04   0.378796E+02   0.000000E+00  -0.728244E+02   0.750028E-08   0.716326E-05  -0.111766E-05
   714   0.166694E+04   0.378738E+02   0.000000E+00  -0.744316E+02   0.748131E-08   0.720433E-05  -0.111249E-05
   715   0.166927E+04   0.378615E+02   0.000000E+00  -0.760330E+02   0.746240E-08   0.724469E-05  -0.110713E-05
   716   0.167180E+04   0.378434E+02   0.000000E+00  -0.776211E+02   0.744356E-08   0.728432E-05  -0.110158E-05
   717   0.167447E+04   0.378203E+02   0.000000E+00  -0.791882E+02   0.742479E-08   0.732322E-05  -0.109585E-05
   718   0.167726E+04   0.377913E+02   0.000000E+00  -0.807564E+02   0.740609E-08   0.736139E-05  -0.108994E-05
   719   0.168025E+04   0.377549E+02   0.000000E+00  -0.822957E+02   0.738745E-08   0.739881E-05  -0.108387E-05
   720   0.168331E+04   0.377139E+02   0.000000E+00  -0.838357E+02   0.736889E-08   0.743549E-05  -0.107763E-05
   721   0.168672E+04   0.376683E+02   0.000000E+00  -0.853465E+02   0.735039E-08   0.747141E-05  -0.107124E-05
   722   0.169012E+04   0.376158E+02   0.000000E+00  -0.868426E+02   0.733195E-08   0.750657E-05  -0.106470E-05
   723   0.169374E+04   0.375586E+02   0.000000E+00  -0.883314E+02   0.731358E-08   0.754096E-05  -0.105802E-05
   724   0.169749E+04   0.374952E+02   0.000000E+00  -0.898051E+02   0.729528E-08   0.757458E-05  -0.105120E-05
   725   0.170139E+04   0.374269E+02   0.000000E+00  -0.912561E+02   0.727704E-08   0.760742E-05  -0.104425E-05
   726   0.170550E+04   0.373544E+02   0.000000E+00  -0.926843E+02   0.725888E-08   0.763948E-05  -0.103719E-05
   727   0.170969E+04   0.372747E+02   0.000000E+00  -0.941043E+02   0.724077E-08   0.767074E-05  -0.103000E-05
   728   0.171402E+04   0.371885E+02   0.000000E+00  -0.955009E+02   0.722273E-08   0.770121E-05  -0.102271E-05
   729   0.171850E+04   0.370979E+02   0.000000E+00  -0.968815E+02   0.720475E-08   0.773088E-05  -0.101531E-05
   730   0.172306E+04   0.370021E+02   0.000000E+00  -0.982384E+02   0.718684E-08   0.775974E-05  -0.100782E-05
   731   0.172792E+04   0.368996E+02   0.000000E+00  -0.995714E+02   0.716899E-08   0.778778E-05  -0.100024E-05
   732   0.173278E+04   0.367941E+02   0.000000E+00  -0.100880E+03   0.715120E-08   0.781500E-05  -0.992583E-06
   733   0.173788E+04   0.366816E+02   0.000000E+00  -0.102180E+03   0.713348E-08   0.784140E-05  -0.984845E-06
   734   0.174306E+04   0.365645E+02   0.000000E+00  -0.103440E+03   0.711582E-08   0.786696E-05  -0.977039E-06
   735   0.174840E+04   0.364412E+02   0.000000E+00  -0.104697E+03   0.709822E-08   0.789169E-05  -0.969169E-06
   736   0.175375E+04   0.363131E+02   0.000000E+00  -0.105915E+03   0.708069E-08   0.791557E-05  -0.961244E-06
   737   0.175933E+04   0.361808E+02   0.000000E+00  -0.107122E+03   0.706321E-08   0.793860E-05  -0.953270E-06
   738   0.176494E+04   0.360436E+02   0.000000E+00  -0.108289E+03   0.704580E-08   0.796077E-05  -0.945253E-06
   739   0.177071E+04   0.359006E+02   0.000000E+00  -0.109438E+03   0.702845E-08   0.798208E-05  -0.937199E-06
   740   0.177658E+04   0.357525E+02   0.000000E+00  -0.110569E+03   0.701116E-08   0.800252E-05  -0.929116E-06
   741   0.178261E+04   0.355986E+02   0.000000E+00  -0.111674E+03   0.699393E-08   0.802209E-05  -0.921011E-06
   742   0.178874E+04   0.354425E+02   0.000000E+00  -0.112745E+03   0.697676E-08   0.804077E-05  -0.912889E-06
   743   0.179498E+04   0.352818E+02   0.000000E+00  -0.113797E+03   0.695965E-08   0.805857E-05  -0.904757E-06
   744   0.180138E+04   0.351150E+02   0.000000E+00  -0.114814E+03   0.694260E-08   0.807548E-05  -0.896623E-06
   745   0.180782E+04   0.349436E+02   0.000000E+00  -0.115820E+03   0.692560E-08   0.809149E-05  -0.888492E-06
   746   0.181429E+04   0.347683E+02   0.000000E+00  -0.116777E+03   0.690867E-08   0.810659E-05  -0.880371E-06
   747   0.182086E+04   0.345874E+02   0.000000E+00  -0.117721E+03   0.689180E-08   0.812079E-05  -0.872267E-06
   748   0.182762E+04   0.344031E+02   0.000000E+00  -0.118638E+03   0.687498E-08   0.813406E-05  -0.864186E-06
   749   0.183448E+04   0.342125E+02   0.000000E+00  -0.119534E+03   0.685822E-08   0.814641E-05  -0.856136E-06
   750   0.184138E+04   0.340191E+02   0.000000E+00  -0.120396E+03   0.684152E-08   0.815784E-05  -0.848122E-06
   751   0.184840E+04   0.338207E+02   0.000000E+00  -0.121229E+03   0.682487E-08   0.816834E-05  -0.840150E-06
   752   0.185553E+04   0.336195E+02   0.000000E+00  -0.122026E+03   0.680829E-08   0.817794E-05  -0.832224E-06
   753   0.186270E+04   0.334124E+02   0.000000E+00  -0.122802E+03   0.679175E-08   0.818667E-05  -0.824345E-06
   754   0.186990E+04   0.332026E+02   0.000000E+00  -0.123540E+03   0.677528E-08   0.819459E-05  -0.816516E-06
   755   0.187729E+04   0.329883E+02   0.000000E+00  -0.124257E+03   0.675886E-08   0.820172E-05  -0.808738E-06
   756   0.188457E+04   0.327705E+02   0.000000E+00  -0.124943E+03   0.674250E-08   0.820810E-05  -0.801013E-06
   757   0.189212E+04   0.325497E+02   0.000000E+00  -0.125592E+03   0.672619E-08   0.821377E-05  -0.793343E-06
   758   0.189955E+04   0.323245E+02   0.000000E+00  -0.126209E+03   0.670994E-08   0.821877E-05  -0.785731E-06
   759   0.190716E+04   0.320957E+02   0.000000E+00  -0.126803E+03   0.669374E-08   0.822313E-05  -0.778178E-06
   760   0.191474E+04   0.318639E+02   0.000000E+00  -0.127365E+03   0.667760E-08   0.822689E-05  -0.770686E-06
   761   0.192235E+04   0.316292E+02   0.000000E+00  -0.127894E+03   0.666151E-08   0.823009E-05  -0.763257E-06
   762   0.193015E+04   0.313915E+02   0.000000E+00  -0.128391E+03   0.664548E-08   0.823276E-05  -0.755894E-06
   763   0.193783E+04   0.311516E+02   0.000000E+00  -0.128855E+03   0.662950E-08   0.823494E-05  -0.748598E-06
   764   0.194562E+04   0.309079E+02   0.000000E+00  -0.129293E+03   0.661358E-08   0.823667E-05  -0.741372E-06
   765   0.195337E+04   0.306612E+02   0.000000E+00  -0.129689E+03   0.659771E-08   0.823799E-05  -0.734216E-06
   766   0.196124E+04   0.304129E+02   0.000000E+00  -0.130059E+03   0.658189E-08   0.823893E-05  -0.727134E-06
   767   0.196906E+04   0.301624E+02   0.000000E+00  -0.130394E+03   0.656612E-08   0.823954E-05  -0.720128E-06
   768   0.197691E+04   0.299087E+02   0.000000E+00  -0.130686E+03   0.655041E-08   0.823984E-05  -0.713198E-06
   769   0.198480E+04   0.296520E+02   0.000000E+00  -0.130958E+03   0.653475E-08   0.823987E-05  -0.706348E-06
   770   0.199265E+04   0.293945E+02   0.000000E+00  -0.131194E+03   0.651915E-08   0.823968E-05  -0.699579E-06
   771   0.200053E+04   0.291345E+02   0.000000E+00  -0.131394E+03   0.650359E-08   0.823929E-05  -0.692894E-06
   772   0.200837E+04   0.288730E+02   0.000000E+00  -0.131549E+03   0.648809E-08   0.823876E-05  -0.686294E-06
   773   0.201624E+04   0.286097E+02   0.000000E+00  -0.131682E+03   0.647264E-08   0.823811E-05  -0.679781E-06
   774   0.202406E+04   0.283448E+02   0.000000E+00  -0.131785E+03   0.645724E-08   0.823737E-05  -0.673358E-06
   775   0.203200E+04   0.280783E+02   0.000000E+00  -0.131850E+03   0.644189E-08   0.823660E-05  -0.667026E-06
   776   0.203974E+04   0.278107E+02   0.000000E+00  -0.131884E+03   0.642659E-08   0.823582E-05  -0.660787E-06
   777   0.204751E+04   0.275415E+02   0.000000E+00  -0.131879E+03   0.641134E-08   0.823508E-05  -0.654644E-06
   778   0.205546E+04   0.272712E+02   0.000000E+00  -0.131835E+03   0.639614E-08   0.823440E-05  -0.648598E-06
   779   0.206315E+04   0.270000E+02   0.000000E+00  -0.131767E+03   0.638100E-08   0.823383E-05  -0.642651E-06
   780   0.207086E+04   0.267263E+02   0.000000E+00  -0.131658E+03   0.636590E-08   0.823341E-05  -0.636806E-06
