#    L    TT             EE             BB             TE          
   133   0.381854E+04   0.102148E+01   0.403361E-02  -0.404696E+02
   134   0.385302E+04   0.102554E+01   0.409816E-02  -0.408642E+02
   135   0.388749E+04   0.102914E+01   0.416337E-02  -0.412445E+02
   136   0.392180E+04   0.103227E+01   0.422924E-02  -0.416070E+02
   137   0.395610E+04   0.103501E+01   0.429578E-02  -0.419538E+02
   138   0.399031E+04   0.103728E+01   0.436299E-02  -0.422836E+02
   139   0.402429E+04   0.103923E+01   0.443089E-02  -0.425956E+02
   140   0.405834E+04   0.104063E+01   0.449948E-02  -0.428905E+02
   141   0.409215E+04   0.104156E+01   0.456877E-02  -0.431662E+02
   142   0.412596E+04   0.104208E+01   0.463876E-02  -0.434236E+02
   143   0.415969E+04   0.104221E+01   0.470947E-02  -0.436625E+02
   144   0.419320E+04   0.104185E+01   0.478090E-02  -0.438823E+02
   145   0.422655E+04   0.104117E+01   0.485306E-02  -0.440822E+02
   146   0.425998E+04   0.103993E+01   0.492596E-02  -0.442624E+02
   147   0.429303E+04   0.103835E+01   0.499960E-02  -0.444214E+02
   148   0.432594E+04   0.103630E+01   0.507398E-02  -0.445606E+02
   149   0.435878E+04   0.103383E+01   0.514913E-02  -0.446787E+02
   150   0.439132E+04   0.103103E+01   0.522503E-02  -0.447734E+02
   151   0.442373E+04   0.102781E+01   0.530170E-02  -0.448478E+02
   152   0.445584E+04   0.102410E+01   0.537915E-02  -0.449002E+02
   153   0.448781E+04   0.102005E+01   0.545737E-02  -0.449286E+02
   154   0.451956E+04   0.101564E+01   0.553637E-02  -0.449350E+02
   155   0.455111E+04   0.101088E+01   0.561617E-02  -0.449188E+02
   156   0.458229E+04   0.100577E+01   0.569675E-02  -0.448798E+02
   157   0.461341E+04   0.100030E+01   0.577813E-02  -0.448166E+02
   158   0.464425E+04   0.994534E+00   0.586030E-02  -0.447299E+02
   159   0.467480E+04   0.988331E+00   0.594327E-02  -0.446197E+02
   160   0.470515E+04   0.981831E+00   0.602705E-02  -0.444845E+02
   161   0.473529E+04   0.975107E+00   0.611163E-02  -0.443257E+02
   162   0.476515E+04   0.968005E+00   0.619702E-02  -0.441433E+02
   163   0.479489E+04   0.960597E+00   0.628321E-02  -0.439358E+02
   164   0.482419E+04   0.952953E+00   0.637021E-02  -0.437047E+02
   165   0.485338E+04   0.944996E+00   0.645802E-02  -0.434476E+02
   166   0.488228E+04   0.936871E+00   0.654663E-02  -0.431662E+02
   167   0.491099E+04   0.928351E+00   0.663605E-02  -0.428610E+02
   168   0.493927E+04   0.919804E+00   0.672628E-02  -0.425299E+02
   169   0.496729E+04   0.910930E+00   0.681730E-02  -0.421727E+02
   170   0.499503E+04   0.901948E+00   0.690913E-02  -0.417911E+02
   171   0.502236E+04   0.892855E+00   0.700176E-02  -0.413827E+02
   172   0.504934E+04   0.883572E+00   0.709518E-02  -0.409489E+02
   173   0.507591E+04   0.874096E+00   0.718939E-02  -0.404898E+02
   174   0.510222E+04   0.864722E+00   0.728439E-02  -0.400054E+02
   175   0.512818E+04   0.855148E+00   0.738018E-02  -0.394948E+02
   176   0.515366E+04   0.845592E+00   0.747675E-02  -0.389581E+02
   177   0.517881E+04   0.835978E+00   0.757410E-02  -0.383966E+02
   178   0.520354E+04   0.826520E+00   0.767222E-02  -0.378088E+02
   179   0.522786E+04   0.816919E+00   0.777111E-02  -0.371946E+02
   180   0.525193E+04   0.807391E+00   0.787077E-02  -0.365555E+02
   181   0.527551E+04   0.797930E+00   0.797118E-02  -0.358913E+02
   182   0.529868E+04   0.788607E+00   0.807235E-02  -0.352005E+02
   183   0.532137E+04   0.779342E+00   0.817427E-02  -0.344846E+02
   184   0.534372E+04   0.770203E+00   0.827693E-02  -0.337426E+02
   185   0.536567E+04   0.761335E+00   0.838034E-02  -0.329767E+02
   186   0.538685E+04   0.752591E+00   0.848447E-02  -0.321839E+02
   187   0.540791E+04   0.744107E+00   0.858934E-02  -0.313657E+02
   188   0.542850E+04   0.735862E+00   0.869493E-02  -0.305233E+02
   189   0.544853E+04   0.727889E+00   0.880123E-02  -0.296553E+02
   190   0.546845E+04   0.720235E+00   0.890825E-02  -0.287637E+02
   191   0.548753E+04   0.712916E+00   0.901598E-02  -0.278457E+02
   192   0.550628E+04   0.705950E+00   0.912440E-02  -0.269032E+02
   193   0.552448E+04   0.699376E+00   0.923353E-02  -0.259378E+02
   194   0.554235E+04   0.693218E+00   0.934334E-02  -0.249470E+02
   195   0.555967E+04   0.687509E+00   0.945384E-02  -0.239331E+02
   196   0.557645E+04   0.682280E+00   0.956502E-02  -0.228953E+02
   197   0.559282E+04   0.677571E+00   0.967688E-02  -0.218349E+02
   198   0.560872E+04   0.673398E+00   0.978940E-02  -0.207512E+02
   199   0.562415E+04   0.669794E+00   0.990259E-02  -0.196447E+02
   200   0.563911E+04   0.666782E+00   0.100164E-01  -0.185162E+02
   201   0.565352E+04   0.664419E+00   0.101309E-01  -0.173649E+02
   202   0.566746E+04   0.662710E+00   0.102461E-01  -0.161921E+02
   203   0.568084E+04   0.661715E+00   0.103619E-01  -0.149971E+02
   204   0.569361E+04   0.661457E+00   0.104783E-01  -0.137826E+02
   205   0.570590E+04   0.661980E+00   0.105953E-01  -0.125465E+02
   206   0.571756E+04   0.663321E+00   0.107130E-01  -0.112899E+02
   207   0.572874E+04   0.665504E+00   0.108313E-01  -0.100131E+02
   208   0.573921E+04   0.668579E+00   0.109502E-01  -0.871657E+01
   209   0.574913E+04   0.672569E+00   0.110696E-01  -0.740064E+01
   210   0.575849E+04   0.677526E+00   0.111897E-01  -0.606610E+01
   211   0.576729E+04   0.683481E+00   0.113104E-01  -0.471292E+01
   212   0.577539E+04   0.690463E+00   0.114317E-01  -0.334196E+01
   213   0.578299E+04   0.698516E+00   0.115535E-01  -0.195309E+01
   214   0.578995E+04   0.707632E+00   0.116758E-01  -0.547426E+00
   215   0.579635E+04   0.718007E+00   0.117988E-01   0.874367E+00
   216   0.580211E+04   0.729452E+00   0.119222E-01   0.231289E+01
   217   0.580738E+04   0.742125E+00   0.120463E-01   0.376623E+01
   218   0.581200E+04   0.756026E+00   0.121708E-01   0.523468E+01
   219   0.581605E+04   0.771154E+00   0.122958E-01   0.671930E+01
   220   0.581953E+04   0.787658E+00   0.124214E-01   0.821571E+01
   221   0.582243E+04   0.805464E+00   0.125474E-01   0.972622E+01
   222   0.582476E+04   0.824719E+00   0.126739E-01   0.112494E+02
   223   0.582637E+04   0.845351E+00   0.128008E-01   0.127862E+02
   224   0.582754E+04   0.867359E+00   0.129282E-01   0.143328E+02
   225   0.582807E+04   0.890891E+00   0.130561E-01   0.158924E+02
   226   0.582801E+04   0.915947E+00   0.131844E-01   0.174613E+02
   227   0.582729E+04   0.942527E+00   0.133130E-01   0.190411E+02
   228   0.582607E+04   0.970632E+00   0.134421E-01   0.206304E+02
   229   0.582426E+04   0.100033E+01   0.135716E-01   0.222278E+02
   230   0.582180E+04   0.103164E+01   0.137014E-01   0.238342E+02
   231   0.581867E+04   0.106461E+01   0.138315E-01   0.254487E+02
   232   0.581502E+04   0.109918E+01   0.139620E-01   0.270702E+02
   233   0.581079E+04   0.113557E+01   0.140928E-01   0.286970E+02
   234   0.580581E+04   0.117364E+01   0.142239E-01   0.303302E+02
   235   0.580032E+04   0.121345E+01   0.143552E-01   0.319683E+02
   236   0.579416E+04   0.125500E+01   0.144868E-01   0.336113E+02
   237   0.578740E+04   0.129838E+01   0.146187E-01   0.352579E+02
   238   0.578005E+04   0.134365E+01   0.147507E-01   0.369082E+02
   239   0.577217E+04   0.139067E+01   0.148830E-01   0.385615E+02
   240   0.576354E+04   0.143950E+01   0.150155E-01   0.402156E+02
   241   0.575446E+04   0.149031E+01   0.151481E-01   0.418714E+02
   242   0.574478E+04   0.154293E+01   0.152809E-01   0.435283E+02
   243   0.573449E+04   0.159753E+01   0.154137E-01   0.451848E+02
   244   0.572360E+04   0.165401E+01   0.155467E-01   0.468417E+02
   245   0.571210E+04   0.171246E+01   0.156798E-01   0.484962E+02
   246   0.570007E+04   0.177288E+01   0.158130E-01   0.501499E+02
   247   0.568750E+04   0.183520E+01   0.159462E-01   0.518006E+02
   248   0.567433E+04   0.189977E+01   0.160794E-01   0.534484E+02
   249   0.566069E+04   0.196609E+01   0.162126E-01   0.550926E+02
   250   0.564643E+04   0.203461E+01   0.163458E-01   0.567318E+02
   251   0.563171E+04   0.210501E+01   0.164790E-01   0.583670E+02
   252   0.561630E+04   0.217754E+01   0.166122E-01   0.599964E+02
   253   0.560057E+04   0.225198E+01   0.167453E-01   0.616188E+02
   254   0.558422E+04   0.232865E+01   0.168783E-01   0.632340E+02
   255   0.556732E+04   0.240725E+01   0.170112E-01   0.648421E+02
   256   0.554996E+04   0.248816E+01   0.171440E-01   0.664429E+02
   257   0.553212E+04   0.257096E+01   0.172767E-01   0.680284E+02
   258   0.551373E+04   0.265603E+01   0.174092E-01   0.696112E+02
   259   0.549487E+04   0.274321E+01   0.175416E-01   0.711763E+02
   260   0.547561E+04   0.283254E+01   0.176738E-01   0.727386E+02
   261   0.545580E+04   0.292394E+01   0.178058E-01   0.742758E+02
   262   0.543544E+04   0.301764E+01   0.179375E-01   0.758102E+02
   263   0.541489E+04   0.311345E+01   0.180691E-01   0.773344E+02
   264   0.539372E+04   0.321142E+01   0.182004E-01   0.788408E+02
   265   0.537199E+04   0.331152E+01   0.183315E-01   0.803221E+02
   266   0.534993E+04   0.341397E+01   0.184623E-01   0.818005E+02
   267   0.532731E+04   0.351840E+01   0.185928E-01   0.832537E+02
   268   0.530428E+04   0.362520E+01   0.187231E-01   0.846966E+02
   269   0.528069E+04   0.373409E+01   0.188530E-01   0.861217E+02
   270   0.525684E+04   0.384515E+01   0.189826E-01   0.875291E+02
   271   0.523250E+04   0.395832E+01   0.191119E-01   0.889186E+02
   272   0.520790E+04   0.407390E+01   0.192409E-01   0.902828E+02
   273   0.518281E+04   0.419130E+01   0.193695E-01   0.916366E+02
   274   0.515738E+04   0.431115E+01   0.194978E-01   0.929577E+02
   275   0.513153E+04   0.443292E+01   0.196256E-01   0.942684E+02
   276   0.510541E+04   0.455684E+01   0.197531E-01   0.955464E+02
   277   0.507879E+04   0.468294E+01   0.198803E-01   0.968138E+02
   278   0.505191E+04   0.481115E+01   0.200070E-01   0.980485E+02
   279   0.502468E+04   0.494139E+01   0.201333E-01   0.992579E+02
   280   0.499710E+04   0.507370E+01   0.202592E-01   0.100457E+03
   281   0.496932E+04   0.520814E+01   0.203846E-01   0.101623E+03
   282   0.494104E+04   0.534443E+01   0.205096E-01   0.102763E+03
   283   0.491256E+04   0.548281E+01   0.206342E-01   0.103879E+03
   284   0.488380E+04   0.562321E+01   0.207583E-01   0.104968E+03
   285   0.485476E+04   0.576564E+01   0.208819E-01   0.106033E+03
   286   0.482537E+04   0.590997E+01   0.210051E-01   0.107064E+03
   287   0.479570E+04   0.605621E+01   0.211278E-01   0.108078E+03
   288   0.476582E+04   0.620436E+01   0.212500E-01   0.109058E+03
   289   0.473565E+04   0.635437E+01   0.213716E-01   0.110013E+03
   290   0.470528E+04   0.650609E+01   0.214928E-01   0.110943E+03
   291   0.467469E+04   0.666028E+01   0.216134E-01   0.111832E+03
   292   0.464360E+04   0.681584E+01   0.217336E-01   0.112703E+03
   293   0.461258E+04   0.697240E+01   0.218531E-01   0.113534E+03
   294   0.458121E+04   0.713147E+01   0.219721E-01   0.114347E+03
   295   0.454984E+04   0.729156E+01   0.220906E-01   0.115119E+03
   296   0.451811E+04   0.745418E+01   0.222085E-01   0.115865E+03
   297   0.448623E+04   0.761710E+01   0.223258E-01   0.116586E+03
   298   0.445406E+04   0.778257E+01   0.224425E-01   0.117267E+03
   299   0.442182E+04   0.794985E+01   0.225586E-01   0.117914E+03
   300   0.438936E+04   0.811748E+01   0.226741E-01   0.118529E+03
   301   0.435675E+04   0.828694E+01   0.227890E-01   0.119118E+03
   302   0.432406E+04   0.845750E+01   0.229033E-01   0.119681E+03
   303   0.429123E+04   0.862991E+01   0.230170E-01   0.120203E+03
   304   0.425825E+04   0.880418E+01   0.231300E-01   0.120684E+03
   305   0.422519E+04   0.897884E+01   0.232424E-01   0.121139E+03
   306   0.419199E+04   0.915464E+01   0.233541E-01   0.121560E+03
   307   0.415871E+04   0.933158E+01   0.234651E-01   0.121940E+03
   308   0.412536E+04   0.951116E+01   0.235755E-01   0.122301E+03
   309   0.409201E+04   0.969042E+01   0.236852E-01   0.122612E+03
   310   0.405851E+04   0.987010E+01   0.237943E-01   0.122896E+03
   311   0.402501E+04   0.100525E+02   0.239026E-01   0.123138E+03
   312   0.399150E+04   0.102345E+02   0.240103E-01   0.123353E+03
   313   0.395793E+04   0.104178E+02   0.241173E-01   0.123526E+03
   314   0.392435E+04   0.106022E+02   0.242235E-01   0.123671E+03
   315   0.389077E+04   0.107864E+02   0.243291E-01   0.123773E+03
   316   0.385719E+04   0.109718E+02   0.244340E-01   0.123840E+03
   317   0.382361E+04   0.111570E+02   0.245381E-01   0.123871E+03
   318   0.379002E+04   0.113441E+02   0.246416E-01   0.123866E+03
   319   0.375651E+04   0.115310E+02   0.247443E-01   0.123826E+03
   320   0.372307E+04   0.117184E+02   0.248463E-01   0.123757E+03
   321   0.368963E+04   0.119071E+02   0.249476E-01   0.123645E+03
   322   0.365627E+04   0.120949E+02   0.250482E-01   0.123496E+03
   323   0.362297E+04   0.122831E+02   0.251481E-01   0.123311E+03
   324   0.358975E+04   0.124727E+02   0.252473E-01   0.123081E+03
   325   0.355667E+04   0.126599E+02   0.253458E-01   0.122830E+03
   326   0.352359E+04   0.128491E+02   0.254436E-01   0.122527E+03
   327   0.349066E+04   0.130382E+02   0.255406E-01   0.122194E+03
   328   0.345787E+04   0.132263E+02   0.256370E-01   0.121831E+03
   329   0.342515E+04   0.134151E+02   0.257327E-01   0.121424E+03
   330   0.339258E+04   0.136030E+02   0.258278E-01   0.120979E+03
   331   0.336023E+04   0.137907E+02   0.259221E-01   0.120503E+03
   332   0.332795E+04   0.139791E+02   0.260158E-01   0.119998E+03
   333   0.329582E+04   0.141666E+02   0.261088E-01   0.119454E+03
   334   0.326390E+04   0.143540E+02   0.262012E-01   0.118872E+03
   335   0.323205E+04   0.145399E+02   0.262929E-01   0.118251E+03
   336   0.320042E+04   0.147257E+02   0.263840E-01   0.117600E+03
   337   0.316901E+04   0.149113E+02   0.264745E-01   0.116902E+03
   338   0.313775E+04   0.150955E+02   0.265644E-01   0.116181E+03
   339   0.310678E+04   0.152803E+02   0.266536E-01   0.115420E+03
   340   0.307595E+04   0.154636E+02   0.267423E-01   0.114635E+03
   341   0.304526E+04   0.156454E+02   0.268304E-01   0.113804E+03
   342   0.301487E+04   0.158279E+02   0.269179E-01   0.112940E+03
   343   0.298469E+04   0.160082E+02   0.270049E-01   0.112044E+03
   344   0.295480E+04   0.161877E+02   0.270914E-01   0.111116E+03
   345   0.292506E+04   0.163658E+02   0.271773E-01   0.110155E+03
   346   0.289561E+04   0.165438E+02   0.272627E-01   0.109169E+03
   347   0.286637E+04   0.167196E+02   0.273476E-01   0.108143E+03
   348   0.283743E+04   0.168940E+02   0.274320E-01   0.107084E+03
   349   0.280870E+04   0.170677E+02   0.275160E-01   0.105992E+03
   350   0.278026E+04   0.172392E+02   0.275995E-01   0.104873E+03
   351   0.275226E+04   0.174100E+02   0.276825E-01   0.103722E+03
   352   0.272433E+04   0.175794E+02   0.277651E-01   0.102536E+03
   353   0.269677E+04   0.177466E+02   0.278473E-01   0.101332E+03
   354   0.266943E+04   0.179123E+02   0.279291E-01   0.100087E+03
   355   0.264246E+04   0.180766E+02   0.280105E-01   0.988149E+02
   356   0.261579E+04   0.182394E+02   0.280916E-01   0.975238E+02
   357   0.258942E+04   0.183999E+02   0.281723E-01   0.961985E+02
   358   0.256342E+04   0.185574E+02   0.282526E-01   0.948537E+02
   359   0.253766E+04   0.187135E+02   0.283326E-01   0.934745E+02
   360   0.251227E+04   0.188680E+02   0.284123E-01   0.920719E+02
   361   0.248720E+04   0.190202E+02   0.284917E-01   0.906414E+02
   362   0.246250E+04   0.191701E+02   0.285708E-01   0.891857E+02
   363   0.243812E+04   0.193184E+02   0.286496E-01   0.877070E+02
   364   0.241413E+04   0.194630E+02   0.287282E-01   0.862014E+02
   365   0.239045E+04   0.196059E+02   0.288065E-01   0.846749E+02
   366   0.236716E+04   0.197465E+02   0.288846E-01   0.831242E+02
   367   0.234426E+04   0.198833E+02   0.289625E-01   0.815514E+02
   368   0.232161E+04   0.200184E+02   0.290402E-01   0.799581E+02
   369   0.229950E+04   0.201512E+02   0.291176E-01   0.783417E+02
   370   0.227771E+04   0.202808E+02   0.291949E-01   0.767074E+02
   371   0.225626E+04   0.204073E+02   0.292721E-01   0.750513E+02
   372   0.223520E+04   0.205313E+02   0.293491E-01   0.733779E+02
   373   0.221454E+04   0.206522E+02   0.294259E-01   0.716839E+02
   374   0.219429E+04   0.207707E+02   0.295026E-01   0.699729E+02
   375   0.217437E+04   0.208860E+02   0.295792E-01   0.682450E+02
   376   0.215494E+04   0.209988E+02   0.296558E-01   0.664998E+02
   377   0.213591E+04   0.211077E+02   0.297322E-01   0.647403E+02
   378   0.211722E+04   0.212133E+02   0.298086E-01   0.629634E+02
   379   0.209895E+04   0.213165E+02   0.298849E-01   0.611734E+02
   380   0.208116E+04   0.214171E+02   0.299612E-01   0.593680E+02
   381   0.206372E+04   0.215115E+02   0.300375E-01   0.575500E+02
   382   0.204662E+04   0.216049E+02   0.301137E-01   0.557200E+02
   383   0.203002E+04   0.216942E+02   0.301900E-01   0.538764E+02
   384   0.201391E+04   0.217795E+02   0.302663E-01   0.520228E+02
   385   0.199808E+04   0.218630E+02   0.303426E-01   0.501576E+02
   386   0.198275E+04   0.219424E+02   0.304190E-01   0.482828E+02
   387   0.196778E+04   0.220178E+02   0.304954E-01   0.463985E+02
   388   0.195323E+04   0.220898E+02   0.305719E-01   0.445059E+02
   389   0.193911E+04   0.221563E+02   0.306485E-01   0.426048E+02
   390   0.192543E+04   0.222223E+02   0.307253E-01   0.406975E+02
   391   0.191218E+04   0.222835E+02   0.308022E-01   0.387822E+02
   392   0.189930E+04   0.223428E+02   0.308792E-01   0.368619E+02
   393   0.188693E+04   0.223972E+02   0.309564E-01   0.349357E+02
   394   0.187492E+04   0.224482E+02   0.310337E-01   0.330056E+02
   395   0.186328E+04   0.224951E+02   0.311113E-01   0.310700E+02
