#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   568   0.253606E+04   0.108253E+01   0.192587E-05   0.108253E+01   0.772343E+01   0.207493E-06   0.192587E-05   0.207493E-06   0.111611E-07
   569   0.253263E+04   0.231134E+01   0.193660E-05   0.231134E+01   0.783737E+01   0.195447E-06   0.193660E-05   0.195447E-06   0.111277E-07
   570   0.252908E+04   0.352429E+01   0.194644E-05   0.352429E+01   0.795568E+01   0.183369E-06   0.194644E-05   0.183369E-06   0.110944E-07
   571   0.252525E+04   0.472343E+01   0.195545E-05   0.472343E+01   0.807917E+01   0.171259E-06   0.195545E-05   0.171259E-06   0.110613E-07
   572   0.252123E+04   0.590859E+01   0.196371E-05   0.590859E+01   0.820712E+01   0.159114E-06   0.196371E-05   0.159114E-06   0.110283E-07
   573   0.251708E+04   0.707737E+01   0.197129E-05   0.707737E+01   0.833960E+01   0.146934E-06   0.197129E-05   0.146934E-06   0.109954E-07
   574   0.251273E+04   0.823108E+01   0.197824E-05   0.823108E+01   0.847738E+01   0.134717E-06   0.197824E-05   0.134717E-06   0.109626E-07
   575   0.250818E+04   0.936732E+01   0.198464E-05   0.936732E+01   0.861904E+01   0.122462E-06   0.198464E-05   0.122462E-06   0.109300E-07
   576   0.250349E+04   0.104874E+02   0.199055E-05   0.104874E+02   0.876610E+01   0.110167E-06   0.199055E-05   0.110167E-06   0.108975E-07
   577   0.249853E+04   0.115897E+02   0.199604E-05   0.115897E+02   0.891787E+01   0.978325E-07   0.199604E-05   0.978325E-07   0.108652E-07
   578   0.249343E+04   0.126732E+02   0.200117E-05   0.126732E+02   0.907366E+01   0.854556E-07   0.200117E-05   0.854556E-07   0.108330E-07
   579   0.248819E+04   0.137385E+02   0.200602E-05   0.137385E+02   0.923499E+01   0.730355E-07   0.200602E-05   0.730355E-07   0.108009E-07
   580   0.248282E+04   0.147833E+02   0.201064E-05   0.147833E+02   0.940043E+01   0.605709E-07   0.201064E-05   0.605709E-07   0.107690E-07
   581   0.247708E+04   0.158096E+02   0.201510E-05   0.158096E+02   0.957002E+01   0.480605E-07   0.201510E-05   0.480605E-07   0.107372E-07
   582   0.247128E+04   0.168150E+02   0.201948E-05   0.168150E+02   0.974456E+01   0.355030E-07   0.201948E-05   0.355030E-07   0.107055E-07
   583   0.246533E+04   0.177985E+02   0.202383E-05   0.177985E+02   0.992335E+01   0.228972E-07   0.202383E-05   0.228972E-07   0.106739E-07
   584   0.245924E+04   0.187616E+02   0.202823E-05   0.187616E+02   0.101064E+02   0.102416E-07   0.202823E-05   0.102416E-07   0.106425E-07
   585   0.245301E+04   0.197024E+02   0.203273E-05   0.197024E+02   0.102939E+02  -0.246492E-08   0.203273E-05  -0.246492E-08   0.106112E-07
   586   0.244655E+04   0.206209E+02   0.203741E-05   0.206209E+02   0.104850E+02  -0.152237E-07   0.203741E-05  -0.152237E-07   0.105800E-07
   587   0.244001E+04   0.215169E+02   0.204234E-05   0.215169E+02   0.106812E+02  -0.280361E-07   0.204234E-05  -0.280361E-07   0.105490E-07
   588   0.243325E+04   0.223887E+02   0.204757E-05   0.223887E+02   0.108812E+02  -0.409033E-07   0.204757E-05  -0.409033E-07   0.105181E-07
   589   0.242634E+04   0.232377E+02   0.205318E-05   0.232377E+02   0.110858E+02  -0.538267E-07   0.205318E-05  -0.538267E-07   0.104873E-07
   590   0.241927E+04   0.240628E+02   0.205923E-05   0.240628E+02   0.112934E+02  -0.668075E-07   0.205923E-05  -0.668075E-07   0.104566E-07
   591   0.241212E+04   0.248633E+02   0.206579E-05   0.248633E+02   0.115064E+02  -0.798471E-07   0.206579E-05  -0.798471E-07   0.104261E-07
   592   0.240481E+04   0.256381E+02   0.207292E-05   0.256381E+02   0.117219E+02  -0.929466E-07   0.207292E-05  -0.929466E-07   0.103957E-07
   593   0.239734E+04   0.263894E+02   0.208070E-05   0.263894E+02   0.119428E+02  -0.106108E-06   0.208070E-05  -0.106108E-06   0.103654E-07
   594   0.238964E+04   0.271140E+02   0.208918E-05   0.271140E+02   0.121670E+02  -0.119331E-06   0.208918E-05  -0.119331E-06   0.103352E-07
   595   0.238184E+04   0.278140E+02   0.209844E-05   0.278140E+02   0.123938E+02  -0.132619E-06   0.209844E-05  -0.132619E-06   0.103052E-07
   596   0.237403E+04   0.284868E+02   0.210854E-05   0.284868E+02   0.126262E+02  -0.145971E-06   0.210854E-05  -0.145971E-06   0.102753E-07
   597   0.236605E+04   0.291340E+02   0.211954E-05   0.291340E+02   0.128598E+02  -0.159390E-06   0.211954E-05  -0.159390E-06   0.102455E-07
   598   0.235813E+04   0.297545E+02   0.213152E-05   0.297545E+02   0.130984E+02  -0.172877E-06   0.213152E-05  -0.172877E-06   0.102158E-07
   599   0.234996E+04   0.303489E+02   0.214454E-05   0.303489E+02   0.133405E+02  -0.186433E-06   0.214454E-05  -0.186433E-06   0.101863E-07
   600   0.234162E+04   0.309156E+02   0.215866E-05   0.309156E+02   0.135861E+02  -0.200060E-06   0.215866E-05  -0.200060E-06   0.101568E-07
   601   0.233318E+04   0.314551E+02   0.217395E-05   0.314551E+02   0.138354E+02  -0.213757E-06   0.217395E-05  -0.213757E-06   0.101275E-07
   602   0.232464E+04   0.319663E+02   0.219039E-05   0.319663E+02   0.140868E+02  -0.227520E-06   0.219039E-05  -0.227520E-06   0.100983E-07
   603   0.231592E+04   0.324511E+02   0.220797E-05   0.324511E+02   0.143426E+02  -0.241345E-06   0.220797E-05  -0.241345E-06   0.100692E-07
   604   0.230726E+04   0.329070E+02   0.222668E-05   0.329070E+02   0.146006E+02  -0.255226E-06   0.222668E-05  -0.255226E-06   0.100403E-07
   605   0.229843E+04   0.333343E+02   0.224651E-05   0.333343E+02   0.148615E+02  -0.269159E-06   0.224651E-05  -0.269159E-06   0.100114E-07
   606   0.228957E+04   0.337326E+02   0.226743E-05   0.337326E+02   0.151253E+02  -0.283137E-06   0.226743E-05  -0.283137E-06   0.998270E-08
   607   0.228039E+04   0.341018E+02   0.228943E-05   0.341018E+02   0.153920E+02  -0.297156E-06   0.228943E-05  -0.297156E-06   0.995408E-08
   608   0.227133E+04   0.344413E+02   0.231249E-05   0.344413E+02   0.156617E+02  -0.311211E-06   0.231249E-05  -0.311211E-06   0.992559E-08
   609   0.226226E+04   0.347508E+02   0.233661E-05   0.347508E+02   0.159329E+02  -0.325297E-06   0.233661E-05  -0.325297E-06   0.989720E-08
   610   0.225301E+04   0.350301E+02   0.236176E-05   0.350301E+02   0.162063E+02  -0.339408E-06   0.236176E-05  -0.339408E-06   0.986893E-08
   611   0.224375E+04   0.352794E+02   0.238794E-05   0.352794E+02   0.164827E+02  -0.353539E-06   0.238794E-05  -0.353539E-06   0.984078E-08
   612   0.223446E+04   0.354992E+02   0.241511E-05   0.354992E+02   0.167621E+02  -0.367685E-06   0.241511E-05  -0.367685E-06   0.981274E-08
   613   0.222500E+04   0.356869E+02   0.244328E-05   0.356869E+02   0.170408E+02  -0.381842E-06   0.244328E-05  -0.381842E-06   0.978481E-08
   614   0.221560E+04   0.358437E+02   0.247242E-05   0.358437E+02   0.173233E+02  -0.396003E-06   0.247242E-05  -0.396003E-06   0.975699E-08
   615   0.220610E+04   0.359699E+02   0.250252E-05   0.359699E+02   0.176065E+02  -0.410164E-06   0.250252E-05  -0.410164E-06   0.972929E-08
   616   0.219658E+04   0.360651E+02   0.253356E-05   0.360651E+02   0.178928E+02  -0.424320E-06   0.253356E-05  -0.424320E-06   0.970170E-08
   617   0.218712E+04   0.361292E+02   0.256553E-05   0.361292E+02   0.181807E+02  -0.438466E-06   0.256553E-05  -0.438466E-06   0.967422E-08
   618   0.217757E+04   0.361608E+02   0.259842E-05   0.361608E+02   0.184702E+02  -0.452595E-06   0.259842E-05  -0.452595E-06   0.964685E-08
   619   0.216792E+04   0.361628E+02   0.263220E-05   0.361628E+02   0.187619E+02  -0.466704E-06   0.263220E-05  -0.466704E-06   0.961959E-08
   620   0.215840E+04   0.361324E+02   0.266686E-05   0.361324E+02   0.190531E+02  -0.480787E-06   0.266686E-05  -0.480787E-06   0.959243E-08
   621   0.214872E+04   0.360701E+02   0.270239E-05   0.360701E+02   0.193466E+02  -0.494839E-06   0.270239E-05  -0.494839E-06   0.956539E-08
   622   0.213909E+04   0.359756E+02   0.273877E-05   0.359756E+02   0.196410E+02  -0.508855E-06   0.273877E-05  -0.508855E-06   0.953846E-08
   623   0.212952E+04   0.358507E+02   0.277599E-05   0.358507E+02   0.199355E+02  -0.522830E-06   0.277599E-05  -0.522830E-06   0.951163E-08
   624   0.211986E+04   0.356935E+02   0.281403E-05   0.356935E+02   0.202310E+02  -0.536758E-06   0.281403E-05  -0.536758E-06   0.948491E-08
   625   0.211019E+04   0.355038E+02   0.285288E-05   0.355038E+02   0.205273E+02  -0.550635E-06   0.285288E-05  -0.550635E-06   0.945830E-08
   626   0.210057E+04   0.352827E+02   0.289251E-05   0.352827E+02   0.208246E+02  -0.564454E-06   0.289251E-05  -0.564454E-06   0.943180E-08
   627   0.209101E+04   0.350298E+02   0.293292E-05   0.350298E+02   0.211221E+02  -0.578212E-06   0.293292E-05  -0.578212E-06   0.940540E-08
   628   0.208144E+04   0.347448E+02   0.297410E-05   0.347448E+02   0.214198E+02  -0.591903E-06   0.297410E-05  -0.591903E-06   0.937910E-08
   629   0.207193E+04   0.344280E+02   0.301601E-05   0.344280E+02   0.217177E+02  -0.605522E-06   0.301601E-05  -0.605522E-06   0.935292E-08
   630   0.206233E+04   0.340785E+02   0.305866E-05   0.340785E+02   0.220158E+02  -0.619064E-06   0.305866E-05  -0.619064E-06   0.932683E-08
   631   0.205279E+04   0.336987E+02   0.310202E-05   0.336987E+02   0.223142E+02  -0.632523E-06   0.310202E-05  -0.632523E-06   0.930085E-08
   632   0.204338E+04   0.332862E+02   0.314607E-05   0.332862E+02   0.226120E+02  -0.645895E-06   0.314607E-05  -0.645895E-06   0.927497E-08
   633   0.203389E+04   0.328428E+02   0.319081E-05   0.328428E+02   0.229109E+02  -0.659174E-06   0.319081E-05  -0.659174E-06   0.924920E-08
   634   0.202453E+04   0.323681E+02   0.323622E-05   0.323681E+02   0.232078E+02  -0.672355E-06   0.323622E-05  -0.672355E-06   0.922353E-08
   635   0.201524E+04   0.318622E+02   0.328228E-05   0.318622E+02   0.235058E+02  -0.685434E-06   0.328228E-05  -0.685434E-06   0.919796E-08
   636   0.200586E+04   0.313254E+02   0.332898E-05   0.313254E+02   0.238040E+02  -0.698404E-06   0.332898E-05  -0.698404E-06   0.917249E-08
   637   0.199662E+04   0.307568E+02   0.337630E-05   0.307568E+02   0.240996E+02  -0.711261E-06   0.337630E-05  -0.711261E-06   0.914712E-08
   638   0.198744E+04   0.301582E+02   0.342423E-05   0.301582E+02   0.243962E+02  -0.724000E-06   0.342423E-05  -0.724000E-06   0.912186E-08
   639   0.197832E+04   0.295282E+02   0.347275E-05   0.295282E+02   0.246910E+02  -0.736615E-06   0.347275E-05  -0.736615E-06   0.909669E-08
   640   0.196927E+04   0.288681E+02   0.352185E-05   0.288681E+02   0.249861E+02  -0.749102E-06   0.352185E-05  -0.749102E-06   0.907162E-08
   641   0.196028E+04   0.281775E+02   0.357151E-05   0.281775E+02   0.252800E+02  -0.761455E-06   0.357151E-05  -0.761455E-06   0.904666E-08
   642   0.195128E+04   0.274568E+02   0.362171E-05   0.274568E+02   0.255721E+02  -0.773669E-06   0.362171E-05  -0.773669E-06   0.902179E-08
   643   0.194243E+04   0.267063E+02   0.367244E-05   0.267063E+02   0.258645E+02  -0.785739E-06   0.367244E-05  -0.785739E-06   0.899702E-08
   644   0.193371E+04   0.259261E+02   0.372369E-05   0.259261E+02   0.261537E+02  -0.797660E-06   0.372369E-05  -0.797660E-06   0.897234E-08
   645   0.192498E+04   0.251163E+02   0.377544E-05   0.251163E+02   0.264424E+02  -0.809427E-06   0.377544E-05  -0.809427E-06   0.894776E-08
   646   0.191632E+04   0.242771E+02   0.382767E-05   0.242771E+02   0.267301E+02  -0.821034E-06   0.382767E-05  -0.821034E-06   0.892328E-08
   647   0.190788E+04   0.234085E+02   0.388037E-05   0.234085E+02   0.270160E+02  -0.832477E-06   0.388037E-05  -0.832477E-06   0.889890E-08
   648   0.189936E+04   0.225119E+02   0.393353E-05   0.225119E+02   0.273009E+02  -0.843750E-06   0.393353E-05  -0.843750E-06   0.887461E-08
   649   0.189105E+04   0.215862E+02   0.398712E-05   0.215862E+02   0.275832E+02  -0.854848E-06   0.398712E-05  -0.854848E-06   0.885041E-08
   650   0.188281E+04   0.206326E+02   0.404114E-05   0.206326E+02   0.278637E+02  -0.865766E-06   0.404114E-05  -0.865766E-06   0.882631E-08
   651   0.187463E+04   0.196509E+02   0.409556E-05   0.196509E+02   0.281439E+02  -0.876500E-06   0.409556E-05  -0.876500E-06   0.880231E-08
   652   0.186653E+04   0.186414E+02   0.415038E-05   0.186414E+02   0.284216E+02  -0.887046E-06   0.415038E-05  -0.887046E-06   0.877840E-08
   653   0.185865E+04   0.176056E+02   0.420556E-05   0.176056E+02   0.286959E+02  -0.897403E-06   0.420556E-05  -0.897403E-06   0.875458E-08
   654   0.185077E+04   0.165440E+02   0.426108E-05   0.165440E+02   0.289691E+02  -0.907568E-06   0.426108E-05  -0.907568E-06   0.873085E-08
   655   0.184297E+04   0.154557E+02   0.431693E-05   0.154557E+02   0.292404E+02  -0.917540E-06   0.431693E-05  -0.917540E-06   0.870722E-08
   656   0.183539E+04   0.143421E+02   0.437309E-05   0.143421E+02   0.295089E+02  -0.927316E-06   0.437309E-05  -0.927316E-06   0.868367E-08
   657   0.182790E+04   0.132044E+02   0.442953E-05   0.132044E+02   0.297746E+02  -0.936894E-06   0.442953E-05  -0.936894E-06   0.866022E-08
   658   0.182041E+04   0.120418E+02   0.448623E-05   0.120418E+02   0.300382E+02  -0.946272E-06   0.448623E-05  -0.946272E-06   0.863686E-08
   659   0.181323E+04   0.108555E+02   0.454318E-05   0.108555E+02   0.302990E+02  -0.955447E-06   0.454318E-05  -0.955447E-06   0.861359E-08
   660   0.180614E+04   0.964612E+01   0.460035E-05   0.964612E+01   0.305561E+02  -0.964418E-06   0.460035E-05  -0.964418E-06   0.859041E-08
   661   0.179914E+04   0.841502E+01   0.465773E-05   0.841502E+01   0.308102E+02  -0.973183E-06   0.465773E-05  -0.973183E-06   0.856733E-08
   662   0.179231E+04   0.716052E+01   0.471528E-05   0.716052E+01   0.310620E+02  -0.981738E-06   0.471528E-05  -0.981738E-06   0.854433E-08
   663   0.178556E+04   0.588395E+01   0.477300E-05   0.588395E+01   0.313108E+02  -0.990083E-06   0.477300E-05  -0.990083E-06   0.852141E-08
   664   0.177899E+04   0.458735E+01   0.483086E-05   0.458735E+01   0.315551E+02  -0.998215E-06   0.483086E-05  -0.998215E-06   0.849859E-08
   665   0.177252E+04   0.326983E+01   0.488883E-05   0.326983E+01   0.317961E+02  -0.100613E-05   0.488883E-05  -0.100613E-05   0.847586E-08
   666   0.176622E+04   0.193270E+01   0.494691E-05   0.193270E+01   0.320340E+02  -0.101383E-05   0.494691E-05  -0.101383E-05   0.845321E-08
   667   0.176010E+04   0.575799E+00   0.500506E-05   0.575799E+00   0.322679E+02  -0.102131E-05   0.500506E-05  -0.102131E-05   0.843065E-08
   668   0.175400E+04  -0.800302E+00   0.506328E-05  -0.800302E+00   0.324985E+02  -0.102857E-05   0.506328E-05  -0.102857E-05   0.840818E-08
   669   0.174824E+04  -0.219428E+01   0.512153E-05  -0.219428E+01   0.327250E+02  -0.103560E-05   0.512153E-05  -0.103560E-05   0.838580E-08
   670   0.174251E+04  -0.360482E+01   0.517980E-05  -0.360482E+01   0.329474E+02  -0.104241E-05   0.517980E-05  -0.104241E-05   0.836350E-08
   671   0.173704E+04  -0.503358E+01   0.523806E-05  -0.503358E+01   0.331672E+02  -0.104899E-05   0.523806E-05  -0.104899E-05   0.834129E-08
   672   0.173161E+04  -0.647922E+01   0.529631E-05  -0.647922E+01   0.333812E+02  -0.105534E-05   0.529631E-05  -0.105534E-05   0.831916E-08
   673   0.172644E+04  -0.793970E+01   0.535450E-05  -0.793970E+01   0.335925E+02  -0.106146E-05   0.535450E-05  -0.106146E-05   0.829712E-08
   674   0.172139E+04  -0.941592E+01   0.541263E-05  -0.941592E+01   0.337987E+02  -0.106734E-05   0.541263E-05  -0.106734E-05   0.827516E-08
   675   0.171653E+04  -0.109073E+02   0.547068E-05  -0.109073E+02   0.340006E+02  -0.107299E-05   0.547068E-05  -0.107299E-05   0.825328E-08
   676   0.171179E+04  -0.124118E+02   0.552862E-05  -0.124118E+02   0.341981E+02  -0.107839E-05   0.552862E-05  -0.107839E-05   0.823149E-08
   677   0.170725E+04  -0.139303E+02   0.558643E-05  -0.139303E+02   0.343911E+02  -0.108356E-05   0.558643E-05  -0.108356E-05   0.820978E-08
   678   0.170291E+04  -0.154622E+02   0.564410E-05  -0.154622E+02   0.345789E+02  -0.108848E-05   0.564410E-05  -0.108848E-05   0.818816E-08
   679   0.169870E+04  -0.170063E+02   0.570160E-05  -0.170063E+02   0.347629E+02  -0.109316E-05   0.570160E-05  -0.109316E-05   0.816662E-08
   680   0.169477E+04  -0.185626E+02   0.575891E-05  -0.185626E+02   0.349424E+02  -0.109759E-05   0.575891E-05  -0.109759E-05   0.814516E-08
   681   0.169096E+04  -0.201292E+02   0.581601E-05  -0.201292E+02   0.351165E+02  -0.110177E-05   0.581601E-05  -0.110177E-05   0.812378E-08
   682   0.168729E+04  -0.217076E+02   0.587288E-05  -0.217076E+02   0.352852E+02  -0.110570E-05   0.587288E-05  -0.110570E-05   0.810248E-08
   683   0.168391E+04  -0.232974E+02   0.592950E-05  -0.232974E+02   0.354506E+02  -0.110938E-05   0.592950E-05  -0.110938E-05   0.808127E-08
   684   0.168059E+04  -0.248964E+02   0.598585E-05  -0.248964E+02   0.356091E+02  -0.111279E-05   0.598585E-05  -0.111279E-05   0.806013E-08
   685   0.167741E+04  -0.265048E+02   0.604191E-05  -0.265048E+02   0.357635E+02  -0.111595E-05   0.604191E-05  -0.111595E-05   0.803907E-08
   686   0.167444E+04  -0.281138E+02   0.609766E-05  -0.281138E+02   0.359123E+02  -0.111886E-05   0.609766E-05  -0.111886E-05   0.801810E-08
   687   0.167177E+04  -0.297348E+02   0.615307E-05  -0.297348E+02   0.360569E+02  -0.112149E-05   0.615307E-05  -0.112149E-05   0.799720E-08
   688   0.166917E+04  -0.313657E+02   0.620813E-05  -0.313657E+02   0.361951E+02  -0.112387E-05   0.620813E-05  -0.112387E-05   0.797638E-08
   689   0.166680E+04  -0.329993E+02   0.626282E-05  -0.329993E+02   0.363284E+02  -0.112597E-05   0.626282E-05  -0.112597E-05   0.795564E-08
   690   0.166457E+04  -0.346430E+02   0.631712E-05  -0.346430E+02   0.364573E+02  -0.112781E-05   0.631712E-05  -0.112781E-05   0.793498E-08
   691   0.166257E+04  -0.362898E+02   0.637099E-05  -0.362898E+02   0.365789E+02  -0.112938E-05   0.637099E-05  -0.112938E-05   0.791439E-08
   692   0.166073E+04  -0.379397E+02   0.642444E-05  -0.379397E+02   0.366969E+02  -0.113067E-05   0.642444E-05  -0.113067E-05   0.789388E-08
   693   0.165912E+04  -0.396004E+02   0.647743E-05  -0.396004E+02   0.368090E+02  -0.113169E-05   0.647743E-05  -0.113169E-05   0.787345E-08
   694   0.165759E+04  -0.412571E+02   0.652994E-05  -0.412571E+02   0.369152E+02  -0.113243E-05   0.652994E-05  -0.113243E-05   0.785310E-08
   695   0.165637E+04  -0.429174E+02   0.658195E-05  -0.429174E+02   0.370175E+02  -0.113289E-05   0.658195E-05  -0.113289E-05   0.783282E-08
   696   0.165532E+04  -0.445964E+02   0.663345E-05  -0.445964E+02   0.371131E+02  -0.113306E-05   0.663345E-05  -0.113306E-05   0.781262E-08
   697   0.165443E+04  -0.462645E+02   0.668441E-05  -0.462645E+02   0.372033E+02  -0.113296E-05   0.668441E-05  -0.113296E-05   0.779249E-08
   698   0.165371E+04  -0.479368E+02   0.673481E-05  -0.479368E+02   0.372873E+02  -0.113257E-05   0.673481E-05  -0.113257E-05   0.777243E-08
   699   0.165315E+04  -0.496059E+02   0.678463E-05  -0.496059E+02   0.373667E+02  -0.113188E-05   0.678463E-05  -0.113188E-05   0.775245E-08
   700   0.165285E+04  -0.512796E+02   0.683385E-05  -0.512796E+02   0.374398E+02  -0.113091E-05   0.683385E-05  -0.113091E-05   0.773255E-08
   701   0.165272E+04  -0.529578E+02   0.688245E-05  -0.529578E+02   0.375074E+02  -0.112965E-05   0.688245E-05  -0.112965E-05   0.771271E-08
   702   0.165276E+04  -0.546256E+02   0.693043E-05  -0.546256E+02   0.375701E+02  -0.112810E-05   0.693043E-05  -0.112810E-05   0.769295E-08
   703   0.165298E+04  -0.563124E+02   0.697778E-05  -0.563124E+02   0.376264E+02  -0.112628E-05   0.697778E-05  -0.112628E-05   0.767327E-08
   704   0.165338E+04  -0.579810E+02   0.702448E-05  -0.579810E+02   0.376778E+02  -0.112418E-05   0.702448E-05  -0.112418E-05   0.765365E-08
   705   0.165389E+04  -0.596460E+02   0.707055E-05  -0.596460E+02   0.377226E+02  -0.112181E-05   0.707055E-05  -0.112181E-05   0.763411E-08
   706   0.165465E+04  -0.613146E+02   0.711596E-05  -0.613146E+02   0.377622E+02  -0.111918E-05   0.711596E-05  -0.111918E-05   0.761464E-08
   707   0.165553E+04  -0.629791E+02   0.716072E-05  -0.629791E+02   0.377960E+02  -0.111630E-05   0.716072E-05  -0.111630E-05   0.759524E-08
   708   0.165673E+04  -0.646245E+02   0.720481E-05  -0.646245E+02   0.378245E+02  -0.111318E-05   0.720481E-05  -0.111318E-05   0.757591E-08
   709   0.165798E+04  -0.662803E+02   0.724824E-05  -0.662803E+02   0.378470E+02  -0.110981E-05   0.724824E-05  -0.110981E-05   0.755666E-08
   710   0.165950E+04  -0.679240E+02   0.729099E-05  -0.679240E+02   0.378633E+02  -0.110622E-05   0.729099E-05  -0.110622E-05   0.753747E-08
   711   0.166112E+04  -0.695554E+02   0.733307E-05  -0.695554E+02   0.378742E+02  -0.110239E-05   0.733307E-05  -0.110239E-05   0.751835E-08
   712   0.166295E+04  -0.711892E+02   0.737446E-05  -0.711892E+02   0.378797E+02  -0.109835E-05   0.737446E-05  -0.109835E-05   0.749930E-08
   713   0.166504E+04  -0.728028E+02   0.741516E-05  -0.728028E+02   0.378788E+02  -0.109409E-05   0.741516E-05  -0.109409E-05   0.748033E-08
   714   0.166711E+04  -0.744109E+02   0.745516E-05  -0.744109E+02   0.378730E+02  -0.108963E-05   0.745516E-05  -0.108963E-05   0.746142E-08
   715   0.166944E+04  -0.760132E+02   0.749446E-05  -0.760132E+02   0.378608E+02  -0.108496E-05   0.749446E-05  -0.108496E-05   0.744258E-08
   716   0.167198E+04  -0.776022E+02   0.753305E-05  -0.776022E+02   0.378428E+02  -0.108010E-05   0.753305E-05  -0.108010E-05   0.742381E-08
   717   0.167465E+04  -0.791703E+02   0.757093E-05  -0.791703E+02   0.378197E+02  -0.107506E-05   0.757093E-05  -0.107506E-05   0.740510E-08
   718   0.167745E+04  -0.807394E+02   0.760808E-05  -0.807394E+02   0.377908E+02  -0.106984E-05   0.760808E-05  -0.106984E-05   0.738647E-08
   719   0.168045E+04  -0.822796E+02   0.764451E-05  -0.822796E+02   0.377544E+02  -0.106444E-05   0.764451E-05  -0.106444E-05   0.736790E-08
   720   0.168351E+04  -0.838205E+02   0.768021E-05  -0.838205E+02   0.377135E+02  -0.105887E-05   0.768021E-05  -0.105887E-05   0.734940E-08
   721   0.168693E+04  -0.853322E+02   0.771517E-05  -0.853322E+02   0.376680E+02  -0.105315E-05   0.771517E-05  -0.105315E-05   0.733097E-08
   722   0.169034E+04  -0.868293E+02   0.774938E-05  -0.868293E+02   0.376156E+02  -0.104727E-05   0.774938E-05  -0.104727E-05   0.731260E-08
   723   0.169396E+04  -0.883189E+02   0.778284E-05  -0.883189E+02   0.375585E+02  -0.104125E-05   0.778284E-05  -0.104125E-05   0.729430E-08
   724   0.169772E+04  -0.897936E+02   0.781555E-05  -0.897936E+02   0.374951E+02  -0.103508E-05   0.781555E-05  -0.103508E-05   0.727606E-08
   725   0.170162E+04  -0.912455E+02   0.784750E-05  -0.912455E+02   0.374268E+02  -0.102878E-05   0.784750E-05  -0.102878E-05   0.725789E-08
   726   0.170574E+04  -0.926746E+02   0.787868E-05  -0.926746E+02   0.373544E+02  -0.102236E-05   0.787868E-05  -0.102236E-05   0.723979E-08
   727   0.170993E+04  -0.940955E+02   0.790908E-05  -0.940955E+02   0.372748E+02  -0.101581E-05   0.790908E-05  -0.101581E-05   0.722175E-08
   728   0.171426E+04  -0.954930E+02   0.793871E-05  -0.954930E+02   0.371887E+02  -0.100915E-05   0.793871E-05  -0.100915E-05   0.720377E-08
   729   0.171875E+04  -0.968745E+02   0.796755E-05  -0.968745E+02   0.370981E+02  -0.100238E-05   0.796755E-05  -0.100238E-05   0.718586E-08
   730   0.172331E+04  -0.982323E+02   0.799560E-05  -0.982323E+02   0.370025E+02  -0.995511E-06   0.799560E-05  -0.995511E-06   0.716801E-08
   731   0.172818E+04  -0.995661E+02   0.802285E-05  -0.995661E+02   0.369000E+02  -0.988549E-06   0.802285E-05  -0.988549E-06   0.715023E-08
   732   0.173305E+04  -0.100876E+03   0.804930E-05  -0.100876E+03   0.367946E+02  -0.981499E-06   0.804930E-05  -0.981499E-06   0.713251E-08
   733   0.173815E+04  -0.102176E+03   0.807494E-05  -0.102176E+03   0.366822E+02  -0.974368E-06   0.807494E-05  -0.974368E-06   0.711485E-08
   734   0.174333E+04  -0.103437E+03   0.809977E-05  -0.103437E+03   0.365652E+02  -0.967163E-06   0.809977E-05  -0.967163E-06   0.709725E-08
   735   0.174868E+04  -0.104695E+03   0.812377E-05  -0.104695E+03   0.364419E+02  -0.959891E-06   0.812377E-05  -0.959891E-06   0.707972E-08
   736   0.175403E+04  -0.105914E+03   0.814695E-05  -0.105914E+03   0.363139E+02  -0.952557E-06   0.814695E-05  -0.952557E-06   0.706225E-08
   737   0.175963E+04  -0.107122E+03   0.816930E-05  -0.107122E+03   0.361816E+02  -0.945170E-06   0.816930E-05  -0.945170E-06   0.704484E-08
   738   0.176524E+04  -0.108290E+03   0.819080E-05  -0.108290E+03   0.360445E+02  -0.937734E-06   0.819080E-05  -0.937734E-06   0.702749E-08
   739   0.177101E+04  -0.109440E+03   0.821147E-05  -0.109440E+03   0.359016E+02  -0.930258E-06   0.821147E-05  -0.930258E-06   0.701020E-08
   740   0.177688E+04  -0.110571E+03   0.823128E-05  -0.110571E+03   0.357536E+02  -0.922747E-06   0.823128E-05  -0.922747E-06   0.699297E-08
   741   0.178292E+04  -0.111676E+03   0.825024E-05  -0.111676E+03   0.355997E+02  -0.915209E-06   0.825024E-05  -0.915209E-06   0.697580E-08
   742   0.178906E+04  -0.112748E+03   0.826833E-05  -0.112748E+03   0.354436E+02  -0.907649E-06   0.826833E-05  -0.907649E-06   0.695870E-08
   743   0.179530E+04  -0.113801E+03   0.828556E-05  -0.113801E+03   0.352830E+02  -0.900075E-06   0.828556E-05  -0.900075E-06   0.694165E-08
   744   0.180171E+04  -0.114819E+03   0.830191E-05  -0.114819E+03   0.351163E+02  -0.892493E-06   0.830191E-05  -0.892493E-06   0.692466E-08
   745   0.180815E+04  -0.115826E+03   0.831739E-05  -0.115826E+03   0.349449E+02  -0.884909E-06   0.831739E-05  -0.884909E-06   0.690773E-08
   746   0.181462E+04  -0.116783E+03   0.833198E-05  -0.116783E+03   0.347696E+02  -0.877331E-06   0.833198E-05  -0.877331E-06   0.689086E-08
