#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   530   0.250512E+04  -0.483168E+02  -0.138010E-07  -0.483168E+02   0.703432E+01   0.585093E-06  -0.138010E-07   0.585093E-06   0.125399E-07
   531   0.251014E+04  -0.471077E+02   0.377844E-07  -0.471077E+02   0.696524E+01   0.571728E-06   0.377844E-07   0.571728E-06   0.125008E-07
   532   0.251474E+04  -0.458870E+02   0.902588E-07  -0.458870E+02   0.690061E+01   0.558443E-06   0.902588E-07   0.558443E-06   0.124618E-07
   533   0.251914E+04  -0.446546E+02   0.143465E-06  -0.446546E+02   0.684033E+01   0.545234E-06   0.143465E-06   0.545234E-06   0.124230E-07
   534   0.252333E+04  -0.434111E+02   0.197246E-06  -0.434111E+02   0.678450E+01   0.532098E-06   0.197246E-06   0.532098E-06   0.123843E-07
   535   0.252732E+04  -0.421572E+02   0.251445E-06  -0.421572E+02   0.673321E+01   0.519033E-06   0.251445E-06   0.519033E-06   0.123458E-07
   536   0.253111E+04  -0.408926E+02   0.305904E-06  -0.408926E+02   0.668637E+01   0.506035E-06   0.305904E-06   0.506035E-06   0.123074E-07
   537   0.253476E+04  -0.396188E+02   0.360467E-06  -0.396188E+02   0.664407E+01   0.493102E-06   0.360467E-06   0.493102E-06   0.122693E-07
   538   0.253805E+04  -0.383362E+02   0.414977E-06  -0.383362E+02   0.660648E+01   0.480230E-06   0.414977E-06   0.480230E-06   0.122312E-07
   539   0.254120E+04  -0.370456E+02   0.469276E-06  -0.370456E+02   0.657335E+01   0.467416E-06   0.469276E-06   0.467416E-06   0.121934E-07
   540   0.254414E+04  -0.357476E+02   0.523207E-06  -0.357476E+02   0.654515E+01   0.454657E-06   0.523207E-06   0.454657E-06   0.121557E-07
   541   0.254678E+04  -0.344419E+02   0.576614E-06  -0.344419E+02   0.652146E+01   0.441951E-06   0.576614E-06   0.441951E-06   0.121181E-07
   542   0.254929E+04  -0.331307E+02   0.629339E-06  -0.331307E+02   0.650253E+01   0.429293E-06   0.629339E-06   0.429293E-06   0.120808E-07
   543   0.255150E+04  -0.318133E+02   0.681225E-06  -0.318133E+02   0.648849E+01   0.416682E-06   0.681225E-06   0.416682E-06   0.120435E-07
   544   0.255356E+04  -0.304907E+02   0.732115E-06  -0.304907E+02   0.647919E+01   0.404114E-06   0.732115E-06   0.404114E-06   0.120064E-07
   545   0.255532E+04  -0.291633E+02   0.781852E-06  -0.291633E+02   0.647468E+01   0.391586E-06   0.781852E-06   0.391586E-06   0.119695E-07
   546   0.255693E+04  -0.278319E+02   0.830280E-06  -0.278319E+02   0.647476E+01   0.379095E-06   0.830280E-06   0.379095E-06   0.119327E-07
   547   0.255824E+04  -0.264967E+02   0.877240E-06  -0.264967E+02   0.647969E+01   0.366638E-06   0.877240E-06   0.366638E-06   0.118961E-07
   548   0.255939E+04  -0.251587E+02   0.922576E-06  -0.251587E+02   0.648950E+01   0.354212E-06   0.922576E-06   0.354212E-06   0.118597E-07
   549   0.256031E+04  -0.238183E+02   0.966131E-06  -0.238183E+02   0.650421E+01   0.341814E-06   0.966131E-06   0.341814E-06   0.118233E-07
   550   0.256099E+04  -0.224761E+02   0.100775E-05  -0.224761E+02   0.652387E+01   0.329441E-06   0.100775E-05   0.329441E-06   0.117872E-07
   551   0.256152E+04  -0.211325E+02   0.104731E-05  -0.211325E+02   0.654849E+01   0.317090E-06   0.104731E-05   0.317090E-06   0.117512E-07
   552   0.256173E+04  -0.197887E+02   0.108484E-05  -0.197887E+02   0.657813E+01   0.304759E-06   0.108484E-05   0.304759E-06   0.117153E-07
   553   0.256177E+04  -0.184452E+02   0.112040E-05  -0.184452E+02   0.661135E+01   0.292447E-06   0.112040E-05   0.292447E-06   0.116796E-07
   554   0.256158E+04  -0.171029E+02   0.115407E-05  -0.171029E+02   0.665116E+01   0.280151E-06   0.115407E-05   0.280151E-06   0.116440E-07
   555   0.256114E+04  -0.157629E+02   0.118590E-05  -0.157629E+02   0.669539E+01   0.267871E-06   0.118590E-05   0.267871E-06   0.116086E-07
   556   0.256046E+04  -0.144254E+02   0.121597E-05  -0.144254E+02   0.674482E+01   0.255603E-06   0.121597E-05   0.255603E-06   0.115733E-07
   557   0.255960E+04  -0.130924E+02   0.124433E-05  -0.130924E+02   0.679876E+01   0.243348E-06   0.124433E-05   0.243348E-06   0.115382E-07
   558   0.255850E+04  -0.117636E+02   0.127106E-05  -0.117636E+02   0.685874E+01   0.231102E-06   0.127106E-05   0.231102E-06   0.115032E-07
   559   0.255715E+04  -0.104397E+02   0.129622E-05  -0.104397E+02   0.692259E+01   0.218865E-06   0.129622E-05   0.218865E-06   0.114684E-07
   560   0.255569E+04  -0.912258E+01   0.131987E-05  -0.912258E+01   0.699108E+01   0.206634E-06   0.131987E-05   0.206634E-06   0.114337E-07
   561   0.255383E+04  -0.781227E+01   0.134208E-05  -0.781227E+01   0.706502E+01   0.194409E-06   0.134208E-05   0.194409E-06   0.113991E-07
   562   0.255194E+04  -0.650974E+01   0.136292E-05  -0.650974E+01   0.714444E+01   0.182186E-06   0.136292E-05   0.182186E-06   0.113647E-07
   563   0.254980E+04  -0.521367E+01   0.138245E-05  -0.521367E+01   0.722791E+01   0.169965E-06   0.138245E-05   0.169965E-06   0.113305E-07
   564   0.254746E+04  -0.392945E+01   0.140074E-05  -0.392945E+01   0.731771E+01   0.157744E-06   0.140074E-05   0.157744E-06   0.112963E-07
   565   0.254487E+04  -0.265353E+01   0.141785E-05  -0.265353E+01   0.741091E+01   0.145520E-06   0.141785E-05   0.145520E-06   0.112624E-07
   566   0.254209E+04  -0.138906E+01   0.143385E-05  -0.138906E+01   0.750979E+01   0.133294E-06   0.143385E-05   0.133294E-06   0.112285E-07
   567   0.253912E+04  -0.135473E+00   0.144880E-05  -0.135473E+00   0.761290E+01   0.121061E-06   0.144880E-05   0.121061E-06   0.111948E-07
   568   0.253596E+04   0.110556E+01   0.146278E-05   0.110556E+01   0.772179E+01   0.108822E-06   0.146278E-05   0.108822E-06   0.111613E-07
   569   0.253254E+04   0.233611E+01   0.147584E-05   0.233611E+01   0.783575E+01   0.965745E-07   0.147584E-05   0.965745E-07   0.111278E-07
   570   0.252899E+04   0.355078E+01   0.148805E-05   0.355078E+01   0.795409E+01   0.843163E-07   0.148805E-05   0.843163E-07   0.110946E-07
   571   0.252517E+04   0.475163E+01   0.149947E-05   0.475163E+01   0.807760E+01   0.720460E-07   0.149947E-05   0.720460E-07   0.110614E-07
   572   0.252115E+04   0.593849E+01   0.151018E-05   0.593849E+01   0.820559E+01   0.597619E-07   0.151018E-05   0.597619E-07   0.110284E-07
   573   0.251701E+04   0.710895E+01   0.152024E-05   0.710895E+01   0.833809E+01   0.474623E-07   0.152024E-05   0.474623E-07   0.109955E-07
   574   0.251267E+04   0.826432E+01   0.152971E-05   0.826432E+01   0.847591E+01   0.351455E-07   0.152971E-05   0.351455E-07   0.109628E-07
   575   0.250812E+04   0.940220E+01   0.153865E-05   0.940220E+01   0.861760E+01   0.228098E-07   0.153865E-05   0.228098E-07   0.109302E-07
   576   0.250344E+04   0.105239E+02   0.154715E-05   0.105239E+02   0.876470E+01   0.104535E-07   0.154715E-05   0.104535E-07   0.108977E-07
   577   0.249848E+04   0.116277E+02   0.155525E-05   0.116277E+02   0.891651E+01  -0.192502E-08   0.155525E-05  -0.192502E-08   0.108654E-07
   578   0.249339E+04   0.127128E+02   0.156303E-05   0.127128E+02   0.907233E+01  -0.143276E-07   0.156303E-05  -0.143276E-07   0.108332E-07
   579   0.248816E+04   0.137797E+02   0.157055E-05   0.137797E+02   0.923370E+01  -0.267558E-07   0.157055E-05  -0.267558E-07   0.108011E-07
   580   0.248279E+04   0.148260E+02   0.157788E-05   0.148260E+02   0.939918E+01  -0.392114E-07   0.157788E-05  -0.392114E-07   0.107692E-07
   581   0.247706E+04   0.158537E+02   0.158507E-05   0.158537E+02   0.956882E+01  -0.516961E-07   0.158507E-05  -0.516961E-07   0.107374E-07
   582   0.247127E+04   0.168604E+02   0.159221E-05   0.168604E+02   0.974340E+01  -0.642115E-07   0.159221E-05  -0.642115E-07   0.107057E-07
   583   0.246533E+04   0.178453E+02   0.159935E-05   0.178453E+02   0.992224E+01  -0.767595E-07   0.159935E-05  -0.767595E-07   0.106741E-07
   584   0.245924E+04   0.188097E+02   0.160656E-05   0.188097E+02   0.101054E+02  -0.893416E-07   0.160656E-05  -0.893416E-07   0.106427E-07
   585   0.245301E+04   0.197518E+02   0.161391E-05   0.197518E+02   0.102928E+02  -0.101960E-06   0.161391E-05  -0.101960E-06   0.106114E-07
   586   0.244656E+04   0.206714E+02   0.162145E-05   0.206714E+02   0.104840E+02  -0.114615E-06   0.162145E-05  -0.114615E-06   0.105803E-07
   587   0.244003E+04   0.215686E+02   0.162926E-05   0.215686E+02   0.106803E+02  -0.127310E-06   0.162926E-05  -0.127310E-06   0.105492E-07
   588   0.243328E+04   0.224414E+02   0.163740E-05   0.224414E+02   0.108803E+02  -0.140046E-06   0.163740E-05  -0.140046E-06   0.105183E-07
   589   0.242637E+04   0.232914E+02   0.164594E-05   0.232914E+02   0.110849E+02  -0.152824E-06   0.164594E-05  -0.152824E-06   0.104876E-07
   590   0.241931E+04   0.241174E+02   0.165494E-05   0.241174E+02   0.112926E+02  -0.165647E-06   0.165494E-05  -0.165647E-06   0.104569E-07
   591   0.241217E+04   0.249188E+02   0.166448E-05   0.249188E+02   0.115057E+02  -0.178516E-06   0.166448E-05  -0.178516E-06   0.104264E-07
   592   0.240487E+04   0.256944E+02   0.167460E-05   0.256944E+02   0.117212E+02  -0.191432E-06   0.167460E-05  -0.191432E-06   0.103960E-07
   593   0.239740E+04   0.264464E+02   0.168538E-05   0.264464E+02   0.119421E+02  -0.204399E-06   0.168538E-05  -0.204399E-06   0.103657E-07
   594   0.238970E+04   0.271716E+02   0.169689E-05   0.271716E+02   0.121664E+02  -0.217416E-06   0.169689E-05  -0.217416E-06   0.103355E-07
   595   0.238192E+04   0.278720E+02   0.170919E-05   0.278720E+02   0.123932E+02  -0.230486E-06   0.170919E-05  -0.230486E-06   0.103055E-07
   596   0.237411E+04   0.285453E+02   0.172235E-05   0.285453E+02   0.126257E+02  -0.243610E-06   0.172235E-05  -0.243610E-06   0.102756E-07
   597   0.236614E+04   0.291928E+02   0.173643E-05   0.291928E+02   0.128593E+02  -0.256791E-06   0.173643E-05  -0.256791E-06   0.102458E-07
   598   0.235822E+04   0.298136E+02   0.175149E-05   0.298136E+02   0.130979E+02  -0.270030E-06   0.175149E-05  -0.270030E-06   0.102161E-07
   599   0.235006E+04   0.304082E+02   0.176761E-05   0.304082E+02   0.133400E+02  -0.283329E-06   0.176761E-05  -0.283329E-06   0.101866E-07
   600   0.234172E+04   0.309749E+02   0.178485E-05   0.309749E+02   0.135857E+02  -0.296689E-06   0.178485E-05  -0.296689E-06   0.101571E-07
   601   0.233329E+04   0.315143E+02   0.180325E-05   0.315143E+02   0.138350E+02  -0.310110E-06   0.180325E-05  -0.310110E-06   0.101278E-07
   602   0.232475E+04   0.320254E+02   0.182283E-05   0.320254E+02   0.140865E+02  -0.323590E-06   0.182283E-05  -0.323590E-06   0.100986E-07
   603   0.231605E+04   0.325099E+02   0.184356E-05   0.325099E+02   0.143423E+02  -0.337122E-06   0.184356E-05  -0.337122E-06   0.100695E-07
   604   0.230739E+04   0.329655E+02   0.186542E-05   0.329655E+02   0.146003E+02  -0.350702E-06   0.186542E-05  -0.350702E-06   0.100406E-07
   605   0.229856E+04   0.333923E+02   0.188840E-05   0.333923E+02   0.148612E+02  -0.364325E-06   0.188840E-05  -0.364325E-06   0.100117E-07
   606   0.228971E+04   0.337902E+02   0.191249E-05   0.337902E+02   0.151250E+02  -0.377985E-06   0.191249E-05  -0.377985E-06   0.998302E-08
   607   0.228053E+04   0.341587E+02   0.193766E-05   0.341587E+02   0.153918E+02  -0.391677E-06   0.193766E-05  -0.391677E-06   0.995441E-08
   608   0.227149E+04   0.344975E+02   0.196390E-05   0.344975E+02   0.156615E+02  -0.405397E-06   0.196390E-05  -0.405397E-06   0.992591E-08
   609   0.226242E+04   0.348063E+02   0.199119E-05   0.348063E+02   0.159327E+02  -0.419138E-06   0.199119E-05  -0.419138E-06   0.989753E-08
   610   0.225318E+04   0.350847E+02   0.201953E-05   0.350847E+02   0.162061E+02  -0.432897E-06   0.201953E-05  -0.432897E-06   0.986926E-08
   611   0.224391E+04   0.353331E+02   0.204888E-05   0.353331E+02   0.164825E+02  -0.446667E-06   0.204888E-05  -0.446667E-06   0.984111E-08
   612   0.223463E+04   0.355519E+02   0.207924E-05   0.355519E+02   0.167620E+02  -0.460444E-06   0.207924E-05  -0.460444E-06   0.981307E-08
   613   0.222518E+04   0.357386E+02   0.211059E-05   0.357386E+02   0.170407E+02  -0.474222E-06   0.211059E-05  -0.474222E-06   0.978515E-08
   614   0.221578E+04   0.358942E+02   0.214292E-05   0.358942E+02   0.173231E+02  -0.487996E-06   0.214292E-05  -0.487996E-06   0.975733E-08
   615   0.220629E+04   0.360193E+02   0.217620E-05   0.360193E+02   0.176064E+02  -0.501762E-06   0.217620E-05  -0.501762E-06   0.972963E-08
   616   0.219677E+04   0.361133E+02   0.221042E-05   0.361133E+02   0.178927E+02  -0.515514E-06   0.221042E-05  -0.515514E-06   0.970204E-08
   617   0.218732E+04   0.361760E+02   0.224556E-05   0.361760E+02   0.181806E+02  -0.529247E-06   0.224556E-05  -0.529247E-06   0.967456E-08
   618   0.217777E+04   0.362064E+02   0.228161E-05   0.362064E+02   0.184700E+02  -0.542956E-06   0.228161E-05  -0.542956E-06   0.964719E-08
   619   0.216812E+04   0.362069E+02   0.231855E-05   0.362069E+02   0.187618E+02  -0.556636E-06   0.231855E-05  -0.556636E-06   0.961993E-08
   620   0.215861E+04   0.361751E+02   0.235637E-05   0.361751E+02   0.190530E+02  -0.570281E-06   0.235637E-05  -0.570281E-06   0.959278E-08
   621   0.214893E+04   0.361113E+02   0.239505E-05   0.361113E+02   0.193465E+02  -0.583886E-06   0.239505E-05  -0.583886E-06   0.956574E-08
   622   0.213931E+04   0.360153E+02   0.243457E-05   0.360153E+02   0.196409E+02  -0.597447E-06   0.243457E-05  -0.597447E-06   0.953880E-08
   623   0.212974E+04   0.358888E+02   0.247492E-05   0.358888E+02   0.199354E+02  -0.610959E-06   0.247492E-05  -0.610959E-06   0.951198E-08
   624   0.212009E+04   0.357301E+02   0.251607E-05   0.357301E+02   0.202309E+02  -0.624415E-06   0.251607E-05  -0.624415E-06   0.948526E-08
   625   0.211041E+04   0.355388E+02   0.255802E-05   0.355388E+02   0.205272E+02  -0.637811E-06   0.255802E-05  -0.637811E-06   0.945865E-08
   626   0.210080E+04   0.353160E+02   0.260075E-05   0.353160E+02   0.208245E+02  -0.651142E-06   0.260075E-05  -0.651142E-06   0.943214E-08
   627   0.209125E+04   0.350615E+02   0.264424E-05   0.350615E+02   0.211220E+02  -0.664403E-06   0.264424E-05  -0.664403E-06   0.940575E-08
   628   0.208168E+04   0.347748E+02   0.268848E-05   0.347748E+02   0.214197E+02  -0.677588E-06   0.268848E-05  -0.677588E-06   0.937945E-08
   629   0.207217E+04   0.344563E+02   0.273344E-05   0.344563E+02   0.217176E+02  -0.690693E-06   0.273344E-05  -0.690693E-06   0.935326E-08
   630   0.206257E+04   0.341051E+02   0.277912E-05   0.341051E+02   0.220157E+02  -0.703712E-06   0.277912E-05  -0.703712E-06   0.932718E-08
   631   0.205303E+04   0.337236E+02   0.282549E-05   0.337236E+02   0.223141E+02  -0.716641E-06   0.282549E-05  -0.716641E-06   0.930120E-08
   632   0.204363E+04   0.333093E+02   0.287254E-05   0.333093E+02   0.226120E+02  -0.729473E-06   0.287254E-05  -0.729473E-06   0.927532E-08
   633   0.203414E+04   0.328642E+02   0.292026E-05   0.328642E+02   0.229109E+02  -0.742205E-06   0.292026E-05  -0.742205E-06   0.924955E-08
   634   0.202478E+04   0.323878E+02   0.296863E-05   0.323878E+02   0.232078E+02  -0.754830E-06   0.296863E-05  -0.754830E-06   0.922388E-08
   635   0.201549E+04   0.318802E+02   0.301762E-05   0.318802E+02   0.235057E+02  -0.767343E-06   0.301762E-05  -0.767343E-06   0.919831E-08
   636   0.200611E+04   0.313417E+02   0.306723E-05   0.313417E+02   0.238040E+02  -0.779741E-06   0.306723E-05  -0.779741E-06   0.917284E-08
   637   0.199687E+04   0.307713E+02   0.311744E-05   0.307713E+02   0.240996E+02  -0.792017E-06   0.311744E-05  -0.792017E-06   0.914747E-08
   638   0.198769E+04   0.301709E+02   0.316824E-05   0.301709E+02   0.243962E+02  -0.804166E-06   0.316824E-05  -0.804166E-06   0.912220E-08
   639   0.197858E+04   0.295393E+02   0.321960E-05   0.295393E+02   0.246910E+02  -0.816183E-06   0.321960E-05  -0.816183E-06   0.909703E-08
   640   0.196953E+04   0.288775E+02   0.327151E-05   0.288775E+02   0.249861E+02  -0.828063E-06   0.327151E-05  -0.828063E-06   0.907197E-08
   641   0.196054E+04   0.281852E+02   0.332395E-05   0.281852E+02   0.252800E+02  -0.839802E-06   0.332395E-05  -0.839802E-06   0.904700E-08
   642   0.195154E+04   0.274630E+02   0.337691E-05   0.274630E+02   0.255721E+02  -0.851393E-06   0.337691E-05  -0.851393E-06   0.902213E-08
   643   0.194268E+04   0.267108E+02   0.343037E-05   0.267108E+02   0.258646E+02  -0.862831E-06   0.343037E-05  -0.862831E-06   0.899735E-08
   644   0.193397E+04   0.259290E+02   0.348432E-05   0.259290E+02   0.261537E+02  -0.874112E-06   0.348432E-05  -0.874112E-06   0.897268E-08
   645   0.192524E+04   0.251177E+02   0.353873E-05   0.251177E+02   0.264425E+02  -0.885231E-06   0.353873E-05  -0.885231E-06   0.894810E-08
   646   0.191658E+04   0.242770E+02   0.359360E-05   0.242770E+02   0.267302E+02  -0.896182E-06   0.359360E-05  -0.896182E-06   0.892362E-08
   647   0.190814E+04   0.234069E+02   0.364891E-05   0.234069E+02   0.270161E+02  -0.906960E-06   0.364891E-05  -0.906960E-06   0.889923E-08
   648   0.189961E+04   0.225089E+02   0.370463E-05   0.225089E+02   0.273010E+02  -0.917560E-06   0.370463E-05  -0.917560E-06   0.887494E-08
   649   0.189130E+04   0.215818E+02   0.376076E-05   0.215818E+02   0.275833E+02  -0.927977E-06   0.376076E-05  -0.927977E-06   0.885074E-08
   650   0.188306E+04   0.206269E+02   0.381727E-05   0.206269E+02   0.278639E+02  -0.938205E-06   0.381727E-05  -0.938205E-06   0.882664E-08
   651   0.187489E+04   0.196439E+02   0.387416E-05   0.196439E+02   0.281441E+02  -0.948241E-06   0.387416E-05  -0.948241E-06   0.880263E-08
   652   0.186678E+04   0.186332E+02   0.393140E-05   0.186332E+02   0.284219E+02  -0.958081E-06   0.393140E-05  -0.958081E-06   0.877872E-08
   653   0.185890E+04   0.175962E+02   0.398897E-05   0.175962E+02   0.286962E+02  -0.967725E-06   0.398897E-05  -0.967725E-06   0.875490E-08
   654   0.185102E+04   0.165335E+02   0.404685E-05   0.165335E+02   0.289694E+02  -0.977169E-06   0.404685E-05  -0.977169E-06   0.873117E-08
   655   0.184321E+04   0.154441E+02   0.410502E-05   0.154441E+02   0.292407E+02  -0.986413E-06   0.410502E-05  -0.986413E-06   0.870753E-08
   656   0.183563E+04   0.143295E+02   0.416346E-05   0.143295E+02   0.295092E+02  -0.995454E-06   0.416346E-05  -0.995454E-06   0.868399E-08
   657   0.182813E+04   0.131908E+02   0.422215E-05   0.131908E+02   0.297750E+02  -0.100429E-05   0.422215E-05  -0.100429E-05   0.866053E-08
   658   0.182065E+04   0.120272E+02   0.428107E-05   0.120272E+02   0.300387E+02  -0.101292E-05   0.428107E-05  -0.101292E-05   0.863717E-08
   659   0.181346E+04   0.108400E+02   0.434020E-05   0.108400E+02   0.302994E+02  -0.102134E-05   0.434020E-05  -0.102134E-05   0.861390E-08
   660   0.180637E+04   0.962980E+01   0.439953E-05   0.962980E+01   0.305566E+02  -0.102955E-05   0.439953E-05  -0.102955E-05   0.859072E-08
   661   0.179937E+04   0.839789E+01   0.445902E-05   0.839789E+01   0.308107E+02  -0.103755E-05   0.445902E-05  -0.103755E-05   0.856763E-08
   662   0.179253E+04   0.714263E+01   0.451866E-05   0.714263E+01   0.310626E+02  -0.104534E-05   0.451866E-05  -0.104534E-05   0.854463E-08
   663   0.178578E+04   0.586533E+01   0.457844E-05   0.586533E+01   0.313115E+02  -0.105290E-05   0.457844E-05  -0.105290E-05   0.852171E-08
   664   0.177921E+04   0.456806E+01   0.463832E-05   0.456806E+01   0.315557E+02  -0.106026E-05   0.463832E-05  -0.106026E-05   0.849889E-08
   665   0.177273E+04   0.324990E+01   0.469830E-05   0.324990E+01   0.317969E+02  -0.106739E-05   0.469830E-05  -0.106739E-05   0.847615E-08
   666   0.176643E+04   0.191217E+01   0.475834E-05   0.191217E+01   0.320348E+02  -0.107430E-05   0.475834E-05  -0.107430E-05   0.845350E-08
   667   0.176030E+04   0.554701E+00   0.481843E-05   0.554701E+00   0.322687E+02  -0.108098E-05   0.481843E-05  -0.108098E-05   0.843094E-08
   668   0.175420E+04  -0.821924E+00   0.487856E-05  -0.821924E+00   0.324994E+02  -0.108745E-05   0.487856E-05  -0.108745E-05   0.840847E-08
   669   0.174843E+04  -0.221639E+01   0.493869E-05  -0.221639E+01   0.327259E+02  -0.109368E-05   0.493869E-05  -0.109368E-05   0.838608E-08
   670   0.174270E+04  -0.362738E+01   0.499881E-05  -0.362738E+01   0.329484E+02  -0.109969E-05   0.499881E-05  -0.109969E-05   0.836378E-08
   671   0.173723E+04  -0.505655E+01   0.505891E-05  -0.505655E+01   0.331682E+02  -0.110546E-05   0.505891E-05  -0.110546E-05   0.834156E-08
   672   0.173179E+04  -0.650258E+01   0.511895E-05  -0.650258E+01   0.333822E+02  -0.111100E-05   0.511895E-05  -0.111100E-05   0.831943E-08
   673   0.172662E+04  -0.796340E+01   0.517892E-05  -0.796340E+01   0.335935E+02  -0.111631E-05   0.517892E-05  -0.111631E-05   0.829739E-08
   674   0.172156E+04  -0.943993E+01   0.523880E-05  -0.943993E+01   0.337998E+02  -0.112138E-05   0.523880E-05  -0.112138E-05   0.827543E-08
   675   0.171670E+04  -0.109316E+02   0.529857E-05  -0.109316E+02   0.340017E+02  -0.112621E-05   0.529857E-05  -0.112621E-05   0.825355E-08
   676   0.171196E+04  -0.124363E+02   0.535821E-05  -0.124363E+02   0.341992E+02  -0.113080E-05   0.535821E-05  -0.113080E-05   0.823175E-08
   677   0.170741E+04  -0.139551E+02   0.541770E-05  -0.139551E+02   0.343923E+02  -0.113515E-05   0.541770E-05  -0.113515E-05   0.821004E-08
   678   0.170307E+04  -0.154872E+02   0.547701E-05  -0.154872E+02   0.345802E+02  -0.113926E-05   0.547701E-05  -0.113926E-05   0.818842E-08
   679   0.169885E+04  -0.170314E+02   0.553614E-05  -0.170314E+02   0.347642E+02  -0.114312E-05   0.553614E-05  -0.114312E-05   0.816687E-08
   680   0.169491E+04  -0.185879E+02   0.559505E-05  -0.185879E+02   0.349437E+02  -0.114673E-05   0.559505E-05  -0.114673E-05   0.814541E-08
   681   0.169110E+04  -0.201545E+02   0.565374E-05  -0.201545E+02   0.351178E+02  -0.115009E-05   0.565374E-05  -0.115009E-05   0.812403E-08
   682   0.168743E+04  -0.217330E+02   0.571217E-05  -0.217330E+02   0.352865E+02  -0.115320E-05   0.571217E-05  -0.115320E-05   0.810273E-08
   683   0.168404E+04  -0.233228E+02   0.577033E-05  -0.233228E+02   0.354520E+02  -0.115606E-05   0.577033E-05  -0.115606E-05   0.808151E-08
   684   0.168072E+04  -0.249218E+02   0.582820E-05  -0.249218E+02   0.356105E+02  -0.115866E-05   0.582820E-05  -0.115866E-05   0.806037E-08
   685   0.167753E+04  -0.265302E+02   0.588575E-05  -0.265302E+02   0.357649E+02  -0.116101E-05   0.588575E-05  -0.116101E-05   0.803931E-08
   686   0.167456E+04  -0.281392E+02   0.594298E-05  -0.281392E+02   0.359137E+02  -0.116309E-05   0.594298E-05  -0.116309E-05   0.801833E-08
   687   0.167189E+04  -0.297602E+02   0.599985E-05  -0.297602E+02   0.360584E+02  -0.116492E-05   0.599985E-05  -0.116492E-05   0.799743E-08
   688   0.166928E+04  -0.313910E+02   0.605635E-05  -0.313910E+02   0.361966E+02  -0.116648E-05   0.605635E-05  -0.116648E-05   0.797661E-08
   689   0.166690E+04  -0.330245E+02   0.611246E-05  -0.330245E+02   0.363299E+02  -0.116778E-05   0.611246E-05  -0.116778E-05   0.795586E-08
   690   0.166467E+04  -0.346681E+02   0.616816E-05  -0.346681E+02   0.364588E+02  -0.116881E-05   0.616816E-05  -0.116881E-05   0.793520E-08
   691   0.166267E+04  -0.363148E+02   0.622342E-05  -0.363148E+02   0.365805E+02  -0.116957E-05   0.622342E-05  -0.116957E-05   0.791461E-08
   692   0.166082E+04  -0.379645E+02   0.627824E-05  -0.379645E+02   0.366985E+02  -0.117007E-05   0.627824E-05  -0.117007E-05   0.789410E-08
   693   0.165921E+04  -0.396250E+02   0.633258E-05  -0.396250E+02   0.368106E+02  -0.117029E-05   0.633258E-05  -0.117029E-05   0.787366E-08
   694   0.165768E+04  -0.412815E+02   0.638642E-05  -0.412815E+02   0.369167E+02  -0.117023E-05   0.638642E-05  -0.117023E-05   0.785331E-08
   695   0.165645E+04  -0.429416E+02   0.643976E-05  -0.429416E+02   0.370190E+02  -0.116990E-05   0.643976E-05  -0.116990E-05   0.783302E-08
   696   0.165540E+04  -0.446204E+02   0.649256E-05  -0.446204E+02   0.371146E+02  -0.116930E-05   0.649256E-05  -0.116930E-05   0.781282E-08
   697   0.165450E+04  -0.462883E+02   0.654481E-05  -0.462883E+02   0.372048E+02  -0.116841E-05   0.654481E-05  -0.116841E-05   0.779268E-08
   698   0.165378E+04  -0.479603E+02   0.659649E-05  -0.479603E+02   0.372888E+02  -0.116724E-05   0.659649E-05  -0.116724E-05   0.777263E-08
   699   0.165323E+04  -0.496292E+02   0.664757E-05  -0.496292E+02   0.373681E+02  -0.116579E-05   0.664757E-05  -0.116579E-05   0.775264E-08
   700   0.165292E+04  -0.513025E+02   0.669804E-05  -0.513025E+02   0.374412E+02  -0.116405E-05   0.669804E-05  -0.116405E-05   0.773274E-08
   701   0.165278E+04  -0.529804E+02   0.674788E-05  -0.529804E+02   0.375088E+02  -0.116203E-05   0.674788E-05  -0.116203E-05   0.771290E-08
   702   0.165282E+04  -0.546479E+02   0.679709E-05  -0.546479E+02   0.375715E+02  -0.115973E-05   0.679709E-05  -0.115973E-05   0.769314E-08
   703   0.165304E+04  -0.563345E+02   0.684564E-05  -0.563345E+02   0.376278E+02  -0.115715E-05   0.684564E-05  -0.115715E-05   0.767345E-08
   704   0.165344E+04  -0.580027E+02   0.689355E-05  -0.580027E+02   0.376791E+02  -0.115431E-05   0.689355E-05  -0.115431E-05   0.765383E-08
   705   0.165395E+04  -0.596674E+02   0.694080E-05  -0.596674E+02   0.377238E+02  -0.115120E-05   0.694080E-05  -0.115120E-05   0.763428E-08
   706   0.165471E+04  -0.613356E+02   0.698738E-05  -0.613356E+02   0.377635E+02  -0.114784E-05   0.698738E-05  -0.114784E-05   0.761481E-08
   707   0.165558E+04  -0.629998E+02   0.703330E-05  -0.629998E+02   0.377972E+02  -0.114423E-05   0.703330E-05  -0.114423E-05   0.759541E-08
   708   0.165679E+04  -0.646448E+02   0.707854E-05  -0.646448E+02   0.378257E+02  -0.114039E-05   0.707854E-05  -0.114039E-05   0.757608E-08
   709   0.165804E+04  -0.663003E+02   0.712310E-05  -0.663003E+02   0.378481E+02  -0.113630E-05   0.712310E-05  -0.113630E-05   0.755682E-08
