#    L    TT             EE             TE             PP             TP          
   552   0.256190E+04   0.657965E+01  -0.197856E+02   0.544822E+06   0.269733E+02
   553   0.256195E+04   0.661291E+01  -0.184435E+02   0.543164E+06   0.275532E+02
   554   0.256175E+04   0.665275E+01  -0.171027E+02   0.541513E+06   0.280998E+02
   555   0.256131E+04   0.669701E+01  -0.157642E+02   0.539869E+06   0.286142E+02
   556   0.256062E+04   0.674647E+01  -0.144283E+02   0.538232E+06   0.290976E+02
   557   0.255976E+04   0.680043E+01  -0.130969E+02   0.536601E+06   0.295511E+02
   558   0.255865E+04   0.686043E+01  -0.117696E+02   0.534977E+06   0.299759E+02
   559   0.255730E+04   0.692428E+01  -0.104474E+02   0.533360E+06   0.303730E+02
   560   0.255583E+04   0.699279E+01  -0.913189E+01   0.531749E+06   0.307436E+02
   561   0.255397E+04   0.706673E+01  -0.782326E+01   0.530146E+06   0.310889E+02
   562   0.255208E+04   0.714615E+01  -0.652242E+01   0.528548E+06   0.314100E+02
   563   0.254992E+04   0.722962E+01  -0.522806E+01   0.526958E+06   0.317080E+02
   564   0.254759E+04   0.731941E+01  -0.394555E+01   0.525374E+06   0.319840E+02
   565   0.254499E+04   0.741260E+01  -0.267136E+01   0.523796E+06   0.322392E+02
   566   0.254220E+04   0.751146E+01  -0.140863E+01   0.522225E+06   0.324747E+02
   567   0.253923E+04   0.761456E+01  -0.156776E+00   0.520661E+06   0.326917E+02
   568   0.253606E+04   0.772343E+01   0.108253E+01   0.519103E+06   0.328913E+02
   569   0.253263E+04   0.783737E+01   0.231134E+01   0.517551E+06   0.330746E+02
   570   0.252908E+04   0.795568E+01   0.352429E+01   0.516006E+06   0.332428E+02
   571   0.252525E+04   0.807917E+01   0.472343E+01   0.514467E+06   0.333969E+02
   572   0.252123E+04   0.820712E+01   0.590859E+01   0.512934E+06   0.335382E+02
   573   0.251708E+04   0.833960E+01   0.707737E+01   0.511408E+06   0.336677E+02
   574   0.251273E+04   0.847738E+01   0.823108E+01   0.509888E+06   0.337867E+02
   575   0.250818E+04   0.861904E+01   0.936732E+01   0.508375E+06   0.338961E+02
   576   0.250349E+04   0.876610E+01   0.104874E+02   0.506867E+06   0.339973E+02
   577   0.249853E+04   0.891787E+01   0.115897E+02   0.505366E+06   0.340912E+02
   578   0.249343E+04   0.907366E+01   0.126732E+02   0.503871E+06   0.341791E+02
   579   0.248819E+04   0.923499E+01   0.137385E+02   0.502382E+06   0.342620E+02
   580   0.248282E+04   0.940043E+01   0.147833E+02   0.500899E+06   0.343412E+02
   581   0.247708E+04   0.957002E+01   0.158096E+02   0.499422E+06   0.344176E+02
   582   0.247128E+04   0.974456E+01   0.168150E+02   0.497951E+06   0.344926E+02
   583   0.246533E+04   0.992335E+01   0.177985E+02   0.496487E+06   0.345672E+02
   584   0.245924E+04   0.101064E+02   0.187616E+02   0.495028E+06   0.346425E+02
   585   0.245301E+04   0.102939E+02   0.197024E+02   0.493575E+06   0.347197E+02
   586   0.244655E+04   0.104850E+02   0.206209E+02   0.492128E+06   0.347999E+02
   587   0.244001E+04   0.106812E+02   0.215169E+02   0.490687E+06   0.348842E+02
   588   0.243325E+04   0.108812E+02   0.223887E+02   0.489252E+06   0.349739E+02
   589   0.242634E+04   0.110858E+02   0.232377E+02   0.487823E+06   0.350699E+02
   590   0.241927E+04   0.112934E+02   0.240628E+02   0.486400E+06   0.351735E+02
   591   0.241212E+04   0.115064E+02   0.248633E+02   0.484982E+06   0.352858E+02
   592   0.240481E+04   0.117219E+02   0.256381E+02   0.483571E+06   0.354079E+02
   593   0.239734E+04   0.119428E+02   0.263894E+02   0.482165E+06   0.355410E+02
   594   0.238964E+04   0.121670E+02   0.271140E+02   0.480764E+06   0.356861E+02
   595   0.238184E+04   0.123938E+02   0.278140E+02   0.479370E+06   0.358445E+02
   596   0.237403E+04   0.126262E+02   0.284868E+02   0.477981E+06   0.360172E+02
   597   0.236605E+04   0.128598E+02   0.291340E+02   0.476597E+06   0.362055E+02
   598   0.235813E+04   0.130984E+02   0.297545E+02   0.475219E+06   0.364103E+02
   599   0.234996E+04   0.133405E+02   0.303489E+02   0.473847E+06   0.366330E+02
   600   0.234162E+04   0.135861E+02   0.309156E+02   0.472481E+06   0.368745E+02
   601   0.233318E+04   0.138354E+02   0.314551E+02   0.471119E+06   0.371358E+02
   602   0.232464E+04   0.140868E+02   0.319663E+02   0.469764E+06   0.374169E+02
   603   0.231592E+04   0.143426E+02   0.324511E+02   0.468414E+06   0.377175E+02
   604   0.230726E+04   0.146006E+02   0.329070E+02   0.467069E+06   0.380374E+02
   605   0.229843E+04   0.148615E+02   0.333343E+02   0.465729E+06   0.383762E+02
   606   0.228957E+04   0.151253E+02   0.337326E+02   0.464395E+06   0.387338E+02
   607   0.228039E+04   0.153920E+02   0.341018E+02   0.463067E+06   0.391098E+02
   608   0.227133E+04   0.156617E+02   0.344413E+02   0.461744E+06   0.395041E+02
   609   0.226226E+04   0.159329E+02   0.347508E+02   0.460426E+06   0.399163E+02
   610   0.225301E+04   0.162063E+02   0.350301E+02   0.459113E+06   0.403462E+02
   611   0.224375E+04   0.164827E+02   0.352794E+02   0.457806E+06   0.407935E+02
   612   0.223446E+04   0.167621E+02   0.354992E+02   0.456504E+06   0.412579E+02
   613   0.222500E+04   0.170408E+02   0.356869E+02   0.455207E+06   0.417393E+02
   614   0.221560E+04   0.173233E+02   0.358437E+02   0.453915E+06   0.422373E+02
   615   0.220610E+04   0.176065E+02   0.359699E+02   0.452629E+06   0.427516E+02
   616   0.219658E+04   0.178928E+02   0.360651E+02   0.451348E+06   0.432821E+02
   617   0.218712E+04   0.181807E+02   0.361292E+02   0.450071E+06   0.438285E+02
   618   0.217757E+04   0.184702E+02   0.361608E+02   0.448800E+06   0.443904E+02
   619   0.216792E+04   0.187619E+02   0.361628E+02   0.447535E+06   0.449677E+02
   620   0.215840E+04   0.190531E+02   0.361324E+02   0.446274E+06   0.455601E+02
   621   0.214872E+04   0.193466E+02   0.360701E+02   0.445018E+06   0.461672E+02
   622   0.213909E+04   0.196410E+02   0.359756E+02   0.443767E+06   0.467889E+02
   623   0.212952E+04   0.199355E+02   0.358507E+02   0.442521E+06   0.474249E+02
   624   0.211986E+04   0.202310E+02   0.356935E+02   0.441281E+06   0.480750E+02
   625   0.211019E+04   0.205273E+02   0.355038E+02   0.440045E+06   0.487388E+02
   626   0.210057E+04   0.208246E+02   0.352827E+02   0.438814E+06   0.494161E+02
   627   0.209101E+04   0.211221E+02   0.350298E+02   0.437588E+06   0.501066E+02
   628   0.208144E+04   0.214198E+02   0.347448E+02   0.436367E+06   0.508102E+02
   629   0.207193E+04   0.217177E+02   0.344280E+02   0.435150E+06   0.515264E+02
   630   0.206233E+04   0.220158E+02   0.340785E+02   0.433939E+06   0.522551E+02
   631   0.205279E+04   0.223142E+02   0.336987E+02   0.432733E+06   0.529960E+02
   632   0.204338E+04   0.226120E+02   0.332862E+02   0.431531E+06   0.537489E+02
   633   0.203389E+04   0.229109E+02   0.328428E+02   0.430334E+06   0.545134E+02
   634   0.202453E+04   0.232078E+02   0.323681E+02   0.429141E+06   0.552894E+02
   635   0.201524E+04   0.235058E+02   0.318622E+02   0.427954E+06   0.560765E+02
   636   0.200586E+04   0.238040E+02   0.313254E+02   0.426771E+06   0.568745E+02
   637   0.199662E+04   0.240996E+02   0.307568E+02   0.425593E+06   0.576832E+02
   638   0.198744E+04   0.243962E+02   0.301582E+02   0.424419E+06   0.585022E+02
   639   0.197832E+04   0.246910E+02   0.295282E+02   0.423251E+06   0.593313E+02
   640   0.196927E+04   0.249861E+02   0.288681E+02   0.422086E+06   0.601703E+02
   641   0.196028E+04   0.252800E+02   0.281775E+02   0.420927E+06   0.610188E+02
   642   0.195128E+04   0.255721E+02   0.274568E+02   0.419771E+06   0.618767E+02
   643   0.194243E+04   0.258645E+02   0.267063E+02   0.418621E+06   0.627437E+02
   644   0.193371E+04   0.261537E+02   0.259261E+02   0.417475E+06   0.636195E+02
   645   0.192498E+04   0.264424E+02   0.251163E+02   0.416333E+06   0.645038E+02
   646   0.191632E+04   0.267301E+02   0.242771E+02   0.415196E+06   0.653964E+02
   647   0.190788E+04   0.270160E+02   0.234085E+02   0.414064E+06   0.662970E+02
   648   0.189936E+04   0.273009E+02   0.225119E+02   0.412935E+06   0.672054E+02
   649   0.189105E+04   0.275832E+02   0.215862E+02   0.411812E+06   0.681213E+02
   650   0.188281E+04   0.278637E+02   0.206326E+02   0.410692E+06   0.690444E+02
   651   0.187463E+04   0.281439E+02   0.196509E+02   0.409577E+06   0.699745E+02
   652   0.186653E+04   0.284216E+02   0.186414E+02   0.408466E+06   0.709112E+02
   653   0.185865E+04   0.286959E+02   0.176056E+02   0.407360E+06   0.718542E+02
   654   0.185077E+04   0.289691E+02   0.165440E+02   0.406258E+06   0.728031E+02
   655   0.184297E+04   0.292404E+02   0.154557E+02   0.405160E+06   0.737576E+02
   656   0.183539E+04   0.295089E+02   0.143421E+02   0.404066E+06   0.747173E+02
   657   0.182790E+04   0.297746E+02   0.132044E+02   0.402977E+06   0.756819E+02
   658   0.182041E+04   0.300382E+02   0.120418E+02   0.401892E+06   0.766510E+02
   659   0.181323E+04   0.302990E+02   0.108555E+02   0.400811E+06   0.776243E+02
   660   0.180614E+04   0.305561E+02   0.964612E+01   0.399734E+06   0.786014E+02
   661   0.179914E+04   0.308102E+02   0.841502E+01   0.398662E+06   0.795819E+02
   662   0.179231E+04   0.310620E+02   0.716052E+01   0.397593E+06   0.805656E+02
   663   0.178556E+04   0.313108E+02   0.588395E+01   0.396529E+06   0.815520E+02
   664   0.177899E+04   0.315551E+02   0.458735E+01   0.395469E+06   0.825409E+02
   665   0.177252E+04   0.317961E+02   0.326983E+01   0.394413E+06   0.835318E+02
   666   0.176622E+04   0.320340E+02   0.193270E+01   0.393361E+06   0.845244E+02
   667   0.176010E+04   0.322679E+02   0.575799E+00   0.392313E+06   0.855183E+02
   668   0.175400E+04   0.324985E+02  -0.800302E+00   0.391269E+06   0.865133E+02
   669   0.174824E+04   0.327250E+02  -0.219428E+01   0.390229E+06   0.875089E+02
   670   0.174251E+04   0.329474E+02  -0.360482E+01   0.389193E+06   0.885048E+02
   671   0.173704E+04   0.331672E+02  -0.503358E+01   0.388161E+06   0.895006E+02
   672   0.173161E+04   0.333812E+02  -0.647922E+01   0.387133E+06   0.904961E+02
   673   0.172644E+04   0.335925E+02  -0.793970E+01   0.386109E+06   0.914908E+02
   674   0.172139E+04   0.337987E+02  -0.941592E+01   0.385089E+06   0.924844E+02
   675   0.171653E+04   0.340006E+02  -0.109073E+02   0.384072E+06   0.934765E+02
   676   0.171179E+04   0.341981E+02  -0.124118E+02   0.383060E+06   0.944669E+02
   677   0.170725E+04   0.343911E+02  -0.139303E+02   0.382052E+06   0.954550E+02
   678   0.170291E+04   0.345789E+02  -0.154622E+02   0.381047E+06   0.964407E+02
   679   0.169870E+04   0.347629E+02  -0.170063E+02   0.380046E+06   0.974235E+02
   680   0.169477E+04   0.349424E+02  -0.185626E+02   0.379049E+06   0.984030E+02
   681   0.169096E+04   0.351165E+02  -0.201292E+02   0.378056E+06   0.993791E+02
   682   0.168729E+04   0.352852E+02  -0.217076E+02   0.377066E+06   0.100351E+03
   683   0.168391E+04   0.354506E+02  -0.232974E+02   0.376080E+06   0.101319E+03
   684   0.168059E+04   0.356091E+02  -0.248964E+02   0.375098E+06   0.102282E+03
   685   0.167741E+04   0.357635E+02  -0.265048E+02   0.374120E+06   0.103240E+03
   686   0.167444E+04   0.359123E+02  -0.281138E+02   0.373146E+06   0.104193E+03
   687   0.167177E+04   0.360569E+02  -0.297348E+02   0.372175E+06   0.105141E+03
   688   0.166917E+04   0.361951E+02  -0.313657E+02   0.371207E+06   0.106082E+03
   689   0.166680E+04   0.363284E+02  -0.329993E+02   0.370244E+06   0.107017E+03
   690   0.166457E+04   0.364573E+02  -0.346430E+02   0.369284E+06   0.107945E+03
   691   0.166257E+04   0.365789E+02  -0.362898E+02   0.368327E+06   0.108866E+03
   692   0.166073E+04   0.366969E+02  -0.379397E+02   0.367374E+06   0.109779E+03
   693   0.165912E+04   0.368090E+02  -0.396004E+02   0.366425E+06   0.110685E+03
   694   0.165759E+04   0.369152E+02  -0.412571E+02   0.365479E+06   0.111583E+03
   695   0.165637E+04   0.370175E+02  -0.429174E+02   0.364537E+06   0.112472E+03
   696   0.165532E+04   0.371131E+02  -0.445964E+02   0.363598E+06   0.113352E+03
   697   0.165443E+04   0.372033E+02  -0.462645E+02   0.362663E+06   0.114223E+03
   698   0.165371E+04   0.372873E+02  -0.479368E+02   0.361731E+06   0.115085E+03
   699   0.165315E+04   0.373667E+02  -0.496059E+02   0.360803E+06   0.115937E+03
   700   0.165285E+04   0.374398E+02  -0.512796E+02   0.359878E+06   0.116778E+03
   701   0.165272E+04   0.375074E+02  -0.529578E+02   0.358956E+06   0.117609E+03
   702   0.165276E+04   0.375701E+02  -0.546256E+02   0.358038E+06   0.118429E+03
   703   0.165298E+04   0.376264E+02  -0.563124E+02   0.357123E+06   0.119239E+03
   704   0.165338E+04   0.376778E+02  -0.579810E+02   0.356212E+06   0.120037E+03
   705   0.165389E+04   0.377226E+02  -0.596460E+02   0.355304E+06   0.120825E+03
   706   0.165465E+04   0.377622E+02  -0.613146E+02   0.354399E+06   0.121601E+03
   707   0.165553E+04   0.377960E+02  -0.629791E+02   0.353497E+06   0.122366E+03
   708   0.165673E+04   0.378245E+02  -0.646245E+02   0.352599E+06   0.123120E+03
   709   0.165798E+04   0.378470E+02  -0.662803E+02   0.351704E+06   0.123863E+03
   710   0.165950E+04   0.378633E+02  -0.679240E+02   0.350813E+06   0.124594E+03
   711   0.166112E+04   0.378742E+02  -0.695554E+02   0.349924E+06   0.125313E+03
   712   0.166295E+04   0.378797E+02  -0.711892E+02   0.349039E+06   0.126021E+03
   713   0.166504E+04   0.378788E+02  -0.728028E+02   0.348157E+06   0.126717E+03
   714   0.166711E+04   0.378730E+02  -0.744109E+02   0.347279E+06   0.127401E+03
   715   0.166944E+04   0.378608E+02  -0.760132E+02   0.346403E+06   0.128073E+03
   716   0.167198E+04   0.378428E+02  -0.776022E+02   0.345531E+06   0.128732E+03
   717   0.167465E+04   0.378197E+02  -0.791703E+02   0.344662E+06   0.129380E+03
   718   0.167745E+04   0.377908E+02  -0.807394E+02   0.343796E+06   0.130015E+03
   719   0.168045E+04   0.377544E+02  -0.822796E+02   0.342933E+06   0.130638E+03
   720   0.168351E+04   0.377135E+02  -0.838205E+02   0.342073E+06   0.131249E+03
   721   0.168693E+04   0.376680E+02  -0.853322E+02   0.341216E+06   0.131847E+03
   722   0.169034E+04   0.376156E+02  -0.868293E+02   0.340363E+06   0.132432E+03
   723   0.169396E+04   0.375585E+02  -0.883189E+02   0.339512E+06   0.133004E+03
   724   0.169772E+04   0.374951E+02  -0.897936E+02   0.338665E+06   0.133563E+03
   725   0.170162E+04   0.374268E+02  -0.912455E+02   0.337820E+06   0.134110E+03
   726   0.170574E+04   0.373544E+02  -0.926746E+02   0.336979E+06   0.134643E+03
   727   0.170993E+04   0.372748E+02  -0.940955E+02   0.336140E+06   0.135163E+03
   728   0.171426E+04   0.371887E+02  -0.954930E+02   0.335305E+06   0.135670E+03
   729   0.171875E+04   0.370981E+02  -0.968745E+02   0.334472E+06   0.136163E+03
   730   0.172331E+04   0.370025E+02  -0.982323E+02   0.333643E+06   0.136643E+03
   731   0.172818E+04   0.369000E+02  -0.995661E+02   0.332816E+06   0.137109E+03
   732   0.173305E+04   0.367946E+02  -0.100876E+03   0.331993E+06   0.137561E+03
   733   0.173815E+04   0.366822E+02  -0.102176E+03   0.331172E+06   0.138000E+03
   734   0.174333E+04   0.365652E+02  -0.103437E+03   0.330354E+06   0.138424E+03
   735   0.174868E+04   0.364419E+02  -0.104695E+03   0.329539E+06   0.138835E+03
   736   0.175403E+04   0.363139E+02  -0.105914E+03   0.328727E+06   0.139231E+03
   737   0.175963E+04   0.361816E+02  -0.107122E+03   0.327918E+06   0.139614E+03
   738   0.176524E+04   0.360445E+02  -0.108290E+03   0.327112E+06   0.139982E+03
   739   0.177101E+04   0.359016E+02  -0.109440E+03   0.326308E+06   0.140335E+03
   740   0.177688E+04   0.357536E+02  -0.110571E+03   0.325508E+06   0.140674E+03
   741   0.178292E+04   0.355997E+02  -0.111676E+03   0.324710E+06   0.140998E+03
   742   0.178906E+04   0.354436E+02  -0.112748E+03   0.323914E+06   0.141308E+03
   743   0.179530E+04   0.352830E+02  -0.113801E+03   0.323122E+06   0.141603E+03
   744   0.180171E+04   0.351163E+02  -0.114819E+03   0.322332E+06   0.141883E+03
   745   0.180815E+04   0.349449E+02  -0.115826E+03   0.321546E+06   0.142148E+03
   746   0.181462E+04   0.347696E+02  -0.116783E+03   0.320761E+06   0.142397E+03
   747   0.182120E+04   0.345888E+02  -0.117728E+03   0.319980E+06   0.142632E+03
   748   0.182796E+04   0.344046E+02  -0.118645E+03   0.319201E+06   0.142851E+03
   749   0.183483E+04   0.342140E+02  -0.119542E+03   0.318425E+06   0.143055E+03
   750   0.184174E+04   0.340206E+02  -0.120404E+03   0.317652E+06   0.143243E+03
   751   0.184876E+04   0.338223E+02  -0.121238E+03   0.316881E+06   0.143415E+03
   752   0.185590E+04   0.336211E+02  -0.122035E+03   0.316112E+06   0.143573E+03
   753   0.186307E+04   0.334140E+02  -0.122812E+03   0.315347E+06   0.143716E+03
   754   0.187028E+04   0.332042E+02  -0.123551E+03   0.314584E+06   0.143846E+03
   755   0.187768E+04   0.329900E+02  -0.124268E+03   0.313824E+06   0.143962E+03
   756   0.188496E+04   0.327721E+02  -0.124955E+03   0.313066E+06   0.144066E+03
   757   0.189251E+04   0.325514E+02  -0.125604E+03   0.312311E+06   0.144158E+03
   758   0.189995E+04   0.323262E+02  -0.126221E+03   0.311558E+06   0.144239E+03
   759   0.190757E+04   0.320974E+02  -0.126815E+03   0.310808E+06   0.144309E+03
   760   0.191515E+04   0.318656E+02  -0.127377E+03   0.310060E+06   0.144369E+03
   761   0.192277E+04   0.316309E+02  -0.127907E+03   0.309315E+06   0.144420E+03
   762   0.193057E+04   0.313932E+02  -0.128404E+03   0.308573E+06   0.144462E+03
   763   0.193826E+04   0.311532E+02  -0.128869E+03   0.307833E+06   0.144496E+03
   764   0.194606E+04   0.309096E+02  -0.129307E+03   0.307095E+06   0.144522E+03
   765   0.195381E+04   0.306628E+02  -0.129703E+03   0.306360E+06   0.144542E+03
   766   0.196168E+04   0.304146E+02  -0.130073E+03   0.305627E+06   0.144555E+03
   767   0.196951E+04   0.301640E+02  -0.130409E+03   0.304897E+06   0.144563E+03
   768   0.197737E+04   0.299103E+02  -0.130701E+03   0.304169E+06   0.144566E+03
   769   0.198526E+04   0.296536E+02  -0.130973E+03   0.303444E+06   0.144564E+03
   770   0.199312E+04   0.293960E+02  -0.131209E+03   0.302721E+06   0.144559E+03
   771   0.200100E+04   0.291361E+02  -0.131409E+03   0.302001E+06   0.144551E+03
   772   0.200885E+04   0.288745E+02  -0.131564E+03   0.301283E+06   0.144540E+03
   773   0.201672E+04   0.286112E+02  -0.131698E+03   0.300567E+06   0.144528E+03
   774   0.202455E+04   0.283463E+02  -0.131801E+03   0.299854E+06   0.144514E+03
   775   0.203249E+04   0.280797E+02  -0.131866E+03   0.299143E+06   0.144500E+03
   776   0.204024E+04   0.278121E+02  -0.131900E+03   0.298434E+06   0.144486E+03
   777   0.204802E+04   0.275429E+02  -0.131895E+03   0.297728E+06   0.144472E+03
   778   0.205598E+04   0.272726E+02  -0.131851E+03   0.297024E+06   0.144460E+03
   779   0.206367E+04   0.270013E+02  -0.131782E+03   0.296322E+06   0.144449E+03
   780   0.207139E+04   0.267276E+02  -0.131674E+03   0.295623E+06   0.144442E+03
   781   0.207913E+04   0.264550E+02  -0.131539E+03   0.294926E+06   0.144437E+03
   782   0.208676E+04   0.261806E+02  -0.131379E+03   0.294231E+06   0.144437E+03
   783   0.209442E+04   0.259059E+02  -0.131170E+03   0.293539E+06   0.144440E+03
   784   0.210204E+04   0.256309E+02  -0.130926E+03   0.292849E+06   0.144449E+03
   785   0.210953E+04   0.253548E+02  -0.130655E+03   0.292161E+06   0.144464E+03
   786   0.211705E+04   0.250783E+02  -0.130327E+03   0.291475E+06   0.144485E+03
   787   0.212445E+04   0.248022E+02  -0.129979E+03   0.290791E+06   0.144513E+03
   788   0.213180E+04   0.245249E+02  -0.129601E+03   0.290110E+06   0.144548E+03
   789   0.213911E+04   0.242465E+02  -0.129195E+03   0.289431E+06   0.144592E+03
   790   0.214644E+04   0.239707E+02  -0.128745E+03   0.288754E+06   0.144644E+03
   791   0.215365E+04   0.236936E+02  -0.128258E+03   0.288079E+06   0.144707E+03
   792   0.216081E+04   0.234176E+02  -0.127747E+03   0.287407E+06   0.144779E+03
   793   0.216785E+04   0.231426E+02  -0.127192E+03   0.286736E+06   0.144862E+03
   794   0.217476E+04   0.228679E+02  -0.126613E+03   0.286068E+06   0.144956E+03
   795   0.218163E+04   0.225926E+02  -0.125995E+03   0.285402E+06   0.145062E+03
   796   0.218859E+04   0.223191E+02  -0.125352E+03   0.284738E+06   0.145181E+03
   797   0.219528E+04   0.220450E+02  -0.124671E+03   0.284076E+06   0.145313E+03
   798   0.220192E+04   0.217727E+02  -0.123964E+03   0.283416E+06   0.145459E+03
   799   0.220851E+04   0.215012E+02  -0.123223E+03   0.282758E+06   0.145620E+03
   800   0.221505E+04   0.212299E+02  -0.122450E+03   0.282103E+06   0.145795E+03
   801   0.222147E+04   0.209603E+02  -0.121650E+03   0.281449E+06   0.145986E+03
   802   0.222768E+04   0.206916E+02  -0.120801E+03   0.280797E+06   0.146192E+03
   803   0.223398E+04   0.204232E+02  -0.119940E+03   0.280148E+06   0.146412E+03
   804   0.224008E+04   0.201574E+02  -0.119038E+03   0.279500E+06   0.146644E+03
   805   0.224619E+04   0.198926E+02  -0.118108E+03   0.278855E+06   0.146888E+03
   806   0.225210E+04   0.196291E+02  -0.117151E+03   0.278211E+06   0.147142E+03
   807   0.225786E+04   0.193683E+02  -0.116166E+03   0.277570E+06   0.147406E+03
   808   0.226348E+04   0.191095E+02  -0.115146E+03   0.276930E+06   0.147679E+03
   809   0.226911E+04   0.188529E+02  -0.114105E+03   0.276293E+06   0.147958E+03
   810   0.227452E+04   0.185984E+02  -0.113029E+03   0.275657E+06   0.148245E+03
   811   0.227979E+04   0.183461E+02  -0.111924E+03   0.275024E+06   0.148536E+03
   812   0.228498E+04   0.180976E+02  -0.110797E+03   0.274392E+06   0.148832E+03
   813   0.229001E+04   0.178500E+02  -0.109645E+03   0.273763E+06   0.149132E+03
   814   0.229505E+04   0.176063E+02  -0.108467E+03   0.273135E+06   0.149433E+03
   815   0.229985E+04   0.173650E+02  -0.107263E+03   0.272509E+06   0.149736E+03
   816   0.230442E+04   0.171269E+02  -0.106035E+03   0.271885E+06   0.150039E+03
   817   0.230891E+04   0.168915E+02  -0.104782E+03   0.271263E+06   0.150341E+03
   818   0.231338E+04   0.166601E+02  -0.103506E+03   0.270643E+06   0.150642E+03
   819   0.231762E+04   0.164315E+02  -0.102206E+03   0.270025E+06   0.150939E+03
   820   0.232176E+04   0.162063E+02  -0.100883E+03   0.269409E+06   0.151233E+03
   821   0.232566E+04   0.159840E+02  -0.995384E+02   0.268795E+06   0.151521E+03
   822   0.232946E+04   0.157668E+02  -0.981718E+02   0.268182E+06   0.151803E+03
   823   0.233309E+04   0.155525E+02  -0.967833E+02   0.267572E+06   0.152079E+03
   824   0.233648E+04   0.153426E+02  -0.953735E+02   0.266963E+06   0.152346E+03
   825   0.233983E+04   0.151358E+02  -0.939443E+02   0.266356E+06   0.152604E+03
   826   0.234293E+04   0.149343E+02  -0.924949E+02   0.265751E+06   0.152852E+03
   827   0.234585E+04   0.147360E+02  -0.910273E+02   0.265148E+06   0.153089E+03
   828   0.234874E+04   0.145424E+02  -0.895404E+02   0.264547E+06   0.153313E+03
   829   0.235137E+04   0.143536E+02  -0.880357E+02   0.263947E+06   0.153524E+03
   830   0.235388E+04   0.141689E+02  -0.865151E+02   0.263350E+06   0.153721E+03
   831   0.235620E+04   0.139882E+02  -0.849770E+02   0.262754E+06   0.153903E+03
   832   0.235833E+04   0.138118E+02  -0.834226E+02   0.262160E+06   0.154068E+03
   833   0.236035E+04   0.136404E+02  -0.818525E+02   0.261567E+06   0.154215E+03
   834   0.236209E+04   0.134733E+02  -0.802665E+02   0.260977E+06   0.154344E+03
   835   0.236378E+04   0.133121E+02  -0.786659E+02   0.260388E+06   0.154454E+03
   836   0.236512E+04   0.131545E+02  -0.770504E+02   0.259801E+06   0.154543E+03
   837   0.236641E+04   0.130022E+02  -0.754214E+02   0.259216E+06   0.154610E+03
   838   0.236750E+04   0.128552E+02  -0.737786E+02   0.258632E+06   0.154655E+03
   839   0.236830E+04   0.127128E+02  -0.721219E+02   0.258050E+06   0.154676E+03
   840   0.236905E+04   0.125765E+02  -0.704533E+02   0.257470E+06   0.154673E+03
   841   0.236958E+04   0.124442E+02  -0.687740E+02   0.256892E+06   0.154644E+03
   842   0.236990E+04   0.123167E+02  -0.670810E+02   0.256315E+06   0.154587E+03
   843   0.237008E+04   0.121948E+02  -0.653799E+02   0.255740E+06   0.154504E+03
   844   0.236997E+04   0.120785E+02  -0.636668E+02   0.255167E+06   0.154391E+03
   845   0.236978E+04   0.119665E+02  -0.619445E+02   0.254595E+06   0.154248E+03
   846   0.236945E+04   0.118617E+02  -0.602134E+02   0.254025E+06   0.154074E+03
   847   0.236897E+04   0.117605E+02  -0.584728E+02   0.253457E+06   0.153869E+03
   848   0.236827E+04   0.116651E+02  -0.567247E+02   0.252890E+06   0.153630E+03
   849   0.236726E+04   0.115750E+02  -0.549681E+02   0.252325E+06   0.153358E+03
   850   0.236624E+04   0.114908E+02  -0.532039E+02   0.251762E+06   0.153050E+03
   851   0.236492E+04   0.114120E+02  -0.514326E+02   0.251200E+06   0.152706E+03
   852   0.236344E+04   0.113393E+02  -0.496548E+02   0.250640E+06   0.152328E+03
   853   0.236180E+04   0.112713E+02  -0.478713E+02   0.250082E+06   0.151915E+03
   854   0.235992E+04   0.112096E+02  -0.460838E+02   0.249525E+06   0.151470E+03
   855   0.235780E+04   0.111535E+02  -0.442914E+02   0.248970E+06   0.150992E+03
   856   0.235566E+04   0.111017E+02  -0.424962E+02   0.248416E+06   0.150484E+03
   857   0.235320E+04   0.110563E+02  -0.406991E+02   0.247864E+06   0.149946E+03
   858   0.235058E+04   0.110182E+02  -0.389003E+02   0.247313E+06   0.149379E+03
   859   0.234778E+04   0.109831E+02  -0.370993E+02   0.246765E+06   0.148784E+03
   860   0.234489E+04   0.109547E+02  -0.352991E+02   0.246217E+06   0.148163E+03
   861   0.234174E+04   0.109324E+02  -0.335000E+02   0.245671E+06   0.147517E+03
   862   0.233842E+04   0.109155E+02  -0.317014E+02   0.245127E+06   0.146845E+03
   863   0.233491E+04   0.109048E+02  -0.299057E+02   0.244585E+06   0.146151E+03
   864   0.233123E+04   0.108988E+02  -0.281124E+02   0.244043E+06   0.145434E+03
   865   0.232722E+04   0.108993E+02  -0.263239E+02   0.243504E+06   0.144695E+03
   866   0.232339E+04   0.109054E+02  -0.245395E+02   0.242966E+06   0.143936E+03
   867   0.231916E+04   0.109181E+02  -0.227603E+02   0.242429E+06   0.143158E+03
   868   0.231481E+04   0.109359E+02  -0.209863E+02   0.241894E+06   0.142362E+03
   869   0.231027E+04   0.109596E+02  -0.192186E+02   0.241361E+06   0.141549E+03
   870   0.230554E+04   0.109885E+02  -0.174580E+02   0.240829E+06   0.140719E+03
   871   0.230069E+04   0.110235E+02  -0.157055E+02   0.240299E+06   0.139875E+03
