#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   609   0.205316E+04   0.307689E+02   0.102386E-04   0.307689E+02   0.211426E+02  -0.594015E-06   0.102386E-04  -0.594015E-06   0.112059E-07
   610   0.204395E+04   0.303783E+02   0.102319E-04   0.303783E+02   0.214410E+02  -0.606884E-06   0.102319E-04  -0.606884E-06   0.111744E-07
   611   0.203480E+04   0.299557E+02   0.102262E-04   0.299557E+02   0.217403E+02  -0.619739E-06   0.102262E-04  -0.619739E-06   0.111431E-07
   612   0.202572E+04   0.295017E+02   0.102213E-04   0.295017E+02   0.220404E+02  -0.632577E-06   0.102213E-04  -0.632577E-06   0.111119E-07
   613   0.201656E+04   0.290140E+02   0.102173E-04   0.290140E+02   0.223377E+02  -0.645392E-06   0.102173E-04  -0.645392E-06   0.110807E-07
   614   0.200753E+04   0.284942E+02   0.102142E-04   0.284942E+02   0.226367E+02  -0.658179E-06   0.102142E-04  -0.658179E-06   0.110498E-07
   615   0.199850E+04   0.279430E+02   0.102119E-04   0.279430E+02   0.229343E+02  -0.670934E-06   0.102119E-04  -0.670934E-06   0.110189E-07
   616   0.198954E+04   0.273602E+02   0.102105E-04   0.273602E+02   0.232328E+02  -0.683653E-06   0.102105E-04  -0.683653E-06   0.109882E-07
   617   0.198072E+04   0.267459E+02   0.102099E-04   0.267459E+02   0.235307E+02  -0.696330E-06   0.102099E-04  -0.696330E-06   0.109576E-07
   618   0.197188E+04   0.260993E+02   0.102101E-04   0.260993E+02   0.238280E+02  -0.708960E-06   0.102101E-04  -0.708960E-06   0.109271E-07
   619   0.196304E+04   0.254234E+02   0.102113E-04   0.254234E+02   0.241255E+02  -0.721540E-06   0.102113E-04  -0.721540E-06   0.108967E-07
   620   0.195442E+04   0.247158E+02   0.102132E-04   0.247158E+02   0.244202E+02  -0.734063E-06   0.102132E-04  -0.734063E-06   0.108665E-07
   621   0.194571E+04   0.239773E+02   0.102160E-04   0.239773E+02   0.247150E+02  -0.746527E-06   0.102160E-04  -0.746527E-06   0.108364E-07
   622   0.193715E+04   0.232079E+02   0.102196E-04   0.232079E+02   0.250085E+02  -0.758925E-06   0.102196E-04  -0.758925E-06   0.108064E-07
   623   0.192872E+04   0.224097E+02   0.102241E-04   0.224097E+02   0.253000E+02  -0.771253E-06   0.102241E-04  -0.771253E-06   0.107765E-07
   624   0.192029E+04   0.215812E+02   0.102294E-04   0.215812E+02   0.255901E+02  -0.783506E-06   0.102294E-04  -0.783506E-06   0.107467E-07
   625   0.191193E+04   0.207225E+02   0.102355E-04   0.207225E+02   0.258789E+02  -0.795680E-06   0.102355E-04  -0.795680E-06   0.107171E-07
   626   0.190370E+04   0.198349E+02   0.102425E-04   0.198349E+02   0.261664E+02  -0.807770E-06   0.102425E-04  -0.807770E-06   0.106875E-07
   627   0.189562E+04   0.189185E+02   0.102502E-04   0.189185E+02   0.264519E+02  -0.819771E-06   0.102502E-04  -0.819771E-06   0.106581E-07
   628   0.188760E+04   0.179731E+02   0.102588E-04   0.179731E+02   0.267353E+02  -0.831678E-06   0.102588E-04  -0.831678E-06   0.106288E-07
   629   0.187973E+04   0.169996E+02   0.102682E-04   0.169996E+02   0.270167E+02  -0.843488E-06   0.102682E-04  -0.843488E-06   0.105997E-07
   630   0.187184E+04   0.159970E+02   0.102784E-04   0.159970E+02   0.272960E+02  -0.855194E-06   0.102784E-04  -0.855194E-06   0.105706E-07
   631   0.186410E+04   0.149685E+02   0.102895E-04   0.149685E+02   0.275733E+02  -0.866792E-06   0.102895E-04  -0.866792E-06   0.105417E-07
   632   0.185657E+04   0.139116E+02   0.103013E-04   0.139116E+02   0.278478E+02  -0.878279E-06   0.103013E-04  -0.878279E-06   0.105128E-07
   633   0.184904E+04   0.128287E+02   0.103139E-04   0.128287E+02   0.281210E+02  -0.889647E-06   0.103139E-04  -0.889647E-06   0.104841E-07
   634   0.184172E+04   0.117196E+02   0.103274E-04   0.117196E+02   0.283900E+02  -0.900894E-06   0.103274E-04  -0.900894E-06   0.104555E-07
   635   0.183454E+04   0.105847E+02   0.103416E-04   0.105847E+02   0.286577E+02  -0.912015E-06   0.103416E-04  -0.912015E-06   0.104270E-07
   636   0.182736E+04   0.942473E+01   0.103566E-04   0.942473E+01   0.289233E+02  -0.923004E-06   0.103566E-04  -0.923004E-06   0.103986E-07
   637   0.182039E+04   0.823894E+01   0.103724E-04   0.823894E+01   0.291840E+02  -0.933857E-06   0.103724E-04  -0.933857E-06   0.103703E-07
   638   0.181356E+04   0.702950E+01   0.103890E-04   0.702950E+01   0.294434E+02  -0.944569E-06   0.103890E-04  -0.944569E-06   0.103422E-07
   639   0.180687E+04   0.579540E+01   0.104064E-04   0.579540E+01   0.296985E+02  -0.955136E-06   0.104064E-04  -0.955136E-06   0.103141E-07
   640   0.180032E+04   0.453821E+01   0.104246E-04   0.453821E+01   0.299516E+02  -0.965552E-06   0.104246E-04  -0.965552E-06   0.102862E-07
   641   0.179392E+04   0.325787E+01   0.104435E-04   0.325787E+01   0.302013E+02  -0.975813E-06   0.104435E-04  -0.975813E-06   0.102584E-07
   642   0.178758E+04   0.195512E+01   0.104632E-04   0.195512E+01   0.304467E+02  -0.985915E-06   0.104632E-04  -0.985915E-06   0.102306E-07
   643   0.178146E+04   0.630411E+00   0.104837E-04   0.630411E+00   0.306900E+02  -0.995852E-06   0.104837E-04  -0.995852E-06   0.102030E-07
   644   0.177555E+04  -0.715620E+00   0.105050E-04  -0.715620E+00   0.309277E+02  -0.100562E-05   0.105050E-04  -0.100562E-05   0.101755E-07
   645   0.176971E+04  -0.208271E+01   0.105270E-04  -0.208271E+01   0.311627E+02  -0.101521E-05   0.105270E-04  -0.101521E-05   0.101481E-07
   646   0.176402E+04  -0.347022E+01   0.105498E-04  -0.347022E+01   0.313941E+02  -0.102463E-05   0.105498E-04  -0.102463E-05   0.101208E-07
   647   0.175861E+04  -0.487803E+01   0.105733E-04  -0.487803E+01   0.316213E+02  -0.103386E-05   0.105733E-04  -0.103386E-05   0.100936E-07
   648   0.175319E+04  -0.630424E+01   0.105976E-04  -0.630424E+01   0.318451E+02  -0.104291E-05   0.105976E-04  -0.104291E-05   0.100666E-07
   649   0.174807E+04  -0.774964E+01   0.106227E-04  -0.774964E+01   0.320639E+02  -0.105176E-05   0.106227E-04  -0.105176E-05   0.100396E-07
   650   0.174309E+04  -0.921275E+01   0.106485E-04  -0.921275E+01   0.322785E+02  -0.106041E-05   0.106485E-04  -0.106041E-05   0.100127E-07
   651   0.173825E+04  -0.106936E+02   0.106751E-04  -0.106936E+02   0.324903E+02  -0.106887E-05   0.106751E-04  -0.106887E-05   0.998594E-08
   652   0.173355E+04  -0.121915E+02   0.107023E-04  -0.121915E+02   0.326972E+02  -0.107711E-05   0.107023E-04  -0.107711E-05   0.995927E-08
   653   0.172914E+04  -0.137050E+02   0.107303E-04  -0.137050E+02   0.328984E+02  -0.108516E-05   0.107303E-04  -0.108516E-05   0.993270E-08
   654   0.172480E+04  -0.152334E+02   0.107590E-04  -0.152334E+02   0.330962E+02  -0.109300E-05   0.107590E-04  -0.109300E-05   0.990624E-08
   655   0.172060E+04  -0.167773E+02   0.107883E-04  -0.167773E+02   0.332897E+02  -0.110063E-05   0.107883E-04  -0.110063E-05   0.987988E-08
   656   0.171669E+04  -0.183355E+02   0.108182E-04  -0.183355E+02   0.334783E+02  -0.110805E-05   0.108182E-04  -0.110805E-05   0.985362E-08
   657   0.171292E+04  -0.199063E+02   0.108488E-04  -0.199063E+02   0.336619E+02  -0.111526E-05   0.108488E-04  -0.111526E-05   0.982746E-08
   658   0.170923E+04  -0.214906E+02   0.108799E-04  -0.214906E+02   0.338413E+02  -0.112226E-05   0.108799E-04  -0.112226E-05   0.980140E-08
   659   0.170590E+04  -0.230868E+02   0.109115E-04  -0.230868E+02   0.340157E+02  -0.112905E-05   0.109115E-04  -0.112905E-05   0.977544E-08
   660   0.170271E+04  -0.246944E+02   0.109438E-04  -0.246944E+02   0.341844E+02  -0.113562E-05   0.109438E-04  -0.113562E-05   0.974958E-08
   661   0.169966E+04  -0.263118E+02   0.109765E-04  -0.263118E+02   0.343482E+02  -0.114198E-05   0.109765E-04  -0.114198E-05   0.972382E-08
   662   0.169684E+04  -0.279405E+02   0.110097E-04  -0.279405E+02   0.345078E+02  -0.114812E-05   0.110097E-04  -0.114812E-05   0.969816E-08
   663   0.169415E+04  -0.295790E+02   0.110433E-04  -0.295790E+02   0.346624E+02  -0.115404E-05   0.110433E-04  -0.115404E-05   0.967259E-08
   664   0.169169E+04  -0.312253E+02   0.110774E-04  -0.312253E+02   0.348105E+02  -0.115975E-05   0.110774E-04  -0.115975E-05   0.964712E-08
   665   0.168937E+04  -0.328799E+02   0.111119E-04  -0.328799E+02   0.349537E+02  -0.116523E-05   0.111119E-04  -0.116523E-05   0.962175E-08
   666   0.168726E+04  -0.345415E+02   0.111468E-04  -0.345415E+02   0.350919E+02  -0.117049E-05   0.111468E-04  -0.117049E-05   0.959648E-08
   667   0.168538E+04  -0.362101E+02   0.111821E-04  -0.362101E+02   0.352244E+02  -0.117553E-05   0.111821E-04  -0.117553E-05   0.957130E-08
   668   0.168357E+04  -0.378850E+02   0.112177E-04  -0.378850E+02   0.353520E+02  -0.118034E-05   0.112177E-04  -0.118034E-05   0.954622E-08
   669   0.168212E+04  -0.395646E+02   0.112536E-04  -0.395646E+02   0.354738E+02  -0.118493E-05   0.112536E-04  -0.118493E-05   0.952123E-08
   670   0.168074E+04  -0.412476E+02   0.112898E-04  -0.412476E+02   0.355899E+02  -0.118929E-05   0.112898E-04  -0.118929E-05   0.949634E-08
   671   0.167966E+04  -0.429355E+02   0.113263E-04  -0.429355E+02   0.357018E+02  -0.119342E-05   0.113263E-04  -0.119342E-05   0.947154E-08
   672   0.167865E+04  -0.446267E+02   0.113630E-04  -0.446267E+02   0.358065E+02  -0.119732E-05   0.113630E-04  -0.119732E-05   0.944683E-08
   673   0.167793E+04  -0.463191E+02   0.114000E-04  -0.463191E+02   0.359070E+02  -0.120099E-05   0.114000E-04  -0.120099E-05   0.942222E-08
   674   0.167736E+04  -0.480135E+02   0.114371E-04  -0.480135E+02   0.360011E+02  -0.120442E-05   0.114371E-04  -0.120442E-05   0.939770E-08
   675   0.167701E+04  -0.497091E+02   0.114745E-04  -0.497091E+02   0.360894E+02  -0.120763E-05   0.114745E-04  -0.120763E-05   0.937328E-08
   676   0.167680E+04  -0.514037E+02   0.115119E-04  -0.514037E+02   0.361720E+02  -0.121060E-05   0.115119E-04  -0.121060E-05   0.934894E-08
   677   0.167682E+04  -0.530981E+02   0.115495E-04  -0.530981E+02   0.362489E+02  -0.121333E-05   0.115495E-04  -0.121333E-05   0.932470E-08
   678   0.167705E+04  -0.547915E+02   0.115872E-04  -0.547915E+02   0.363193E+02  -0.121582E-05   0.115872E-04  -0.121582E-05   0.930055E-08
   679   0.167743E+04  -0.564826E+02   0.116250E-04  -0.564826E+02   0.363848E+02  -0.121807E-05   0.116250E-04  -0.121807E-05   0.927649E-08
   680   0.167811E+04  -0.581713E+02   0.116628E-04  -0.581713E+02   0.364445E+02  -0.122009E-05   0.116628E-04  -0.122009E-05   0.925252E-08
   681   0.167893E+04  -0.598554E+02   0.117007E-04  -0.598554E+02   0.364978E+02  -0.122186E-05   0.117007E-04  -0.122186E-05   0.922863E-08
   682   0.167990E+04  -0.615365E+02   0.117386E-04  -0.615365E+02   0.365446E+02  -0.122339E-05   0.117386E-04  -0.122339E-05   0.920484E-08
   683   0.168117E+04  -0.632137E+02   0.117764E-04  -0.632137E+02   0.365872E+02  -0.122467E-05   0.117764E-04  -0.122467E-05   0.918114E-08
   684   0.168251E+04  -0.648850E+02   0.118142E-04  -0.648850E+02   0.366219E+02  -0.122571E-05   0.118142E-04  -0.122571E-05   0.915752E-08
   685   0.168399E+04  -0.665503E+02   0.118520E-04  -0.665503E+02   0.366516E+02  -0.122650E-05   0.118520E-04  -0.122650E-05   0.913399E-08
   686   0.168570E+04  -0.682007E+02   0.118896E-04  -0.682007E+02   0.366748E+02  -0.122704E-05   0.118896E-04  -0.122704E-05   0.911055E-08
   687   0.168771E+04  -0.698475E+02   0.119271E-04  -0.698475E+02   0.366930E+02  -0.122734E-05   0.119271E-04  -0.122734E-05   0.908720E-08
   688   0.168978E+04  -0.714883E+02   0.119645E-04  -0.714883E+02   0.367040E+02  -0.122738E-05   0.119645E-04  -0.122738E-05   0.906393E-08
   689   0.169208E+04  -0.731159E+02   0.120018E-04  -0.731159E+02   0.367093E+02  -0.122717E-05   0.120018E-04  -0.122717E-05   0.904075E-08
   690   0.169453E+04  -0.747375E+02   0.120388E-04  -0.747375E+02   0.367097E+02  -0.122670E-05   0.120388E-04  -0.122670E-05   0.901765E-08
   691   0.169720E+04  -0.763459E+02   0.120757E-04  -0.763459E+02   0.367020E+02  -0.122598E-05   0.120757E-04  -0.122598E-05   0.899464E-08
   692   0.170002E+04  -0.779411E+02   0.121123E-04  -0.779411E+02   0.366902E+02  -0.122501E-05   0.121123E-04  -0.122501E-05   0.897171E-08
   693   0.170307E+04  -0.795305E+02   0.121487E-04  -0.795305E+02   0.366718E+02  -0.122377E-05   0.121487E-04  -0.122377E-05   0.894887E-08
   694   0.170618E+04  -0.810993E+02   0.121847E-04  -0.810993E+02   0.366470E+02  -0.122228E-05   0.121847E-04  -0.122228E-05   0.892611E-08
   695   0.170960E+04  -0.826549E+02   0.122205E-04  -0.826549E+02   0.366180E+02  -0.122053E-05   0.122205E-04  -0.122053E-05   0.890343E-08
   696   0.171316E+04  -0.842122E+02   0.122559E-04  -0.842122E+02   0.365818E+02  -0.121851E-05   0.122559E-04  -0.121851E-05   0.888084E-08
   697   0.171688E+04  -0.857416E+02   0.122910E-04  -0.857416E+02   0.365398E+02  -0.121623E-05   0.122910E-04  -0.121623E-05   0.885833E-08
   698   0.172074E+04  -0.872578E+02   0.123258E-04  -0.872578E+02   0.364913E+02  -0.121369E-05   0.123258E-04  -0.121369E-05   0.883590E-08
   699   0.172476E+04  -0.887535E+02   0.123601E-04  -0.887535E+02   0.364379E+02  -0.121088E-05   0.123601E-04  -0.121088E-05   0.881355E-08
   700   0.172899E+04  -0.902362E+02   0.123940E-04  -0.902362E+02   0.363780E+02  -0.120781E-05   0.123940E-04  -0.120781E-05   0.879128E-08
   701   0.173338E+04  -0.917059E+02   0.124274E-04  -0.917059E+02   0.363124E+02  -0.120447E-05   0.124274E-04  -0.120447E-05   0.876909E-08
   702   0.173792E+04  -0.931476E+02   0.124604E-04  -0.931476E+02   0.362417E+02  -0.120086E-05   0.124604E-04  -0.120086E-05   0.874698E-08
   703   0.174261E+04  -0.945912E+02   0.124929E-04  -0.945912E+02   0.361646E+02  -0.119700E-05   0.124929E-04  -0.119700E-05   0.872496E-08
   704   0.174745E+04  -0.959994E+02   0.125248E-04  -0.959994E+02   0.360825E+02  -0.119288E-05   0.125248E-04  -0.119288E-05   0.870301E-08
   705   0.175236E+04  -0.973872E+02   0.125563E-04  -0.973872E+02   0.359939E+02  -0.118852E-05   0.125563E-04  -0.118852E-05   0.868114E-08
   706   0.175751E+04  -0.987619E+02   0.125872E-04  -0.987619E+02   0.359002E+02  -0.118391E-05   0.125872E-04  -0.118391E-05   0.865935E-08
   707   0.176272E+04  -0.100116E+03   0.126176E-04  -0.100116E+03   0.358008E+02  -0.117907E-05   0.126176E-04  -0.117907E-05   0.863763E-08
   708   0.176824E+04  -0.101435E+03   0.126474E-04  -0.101435E+03   0.356964E+02  -0.117399E-05   0.126474E-04  -0.117399E-05   0.861600E-08
   709   0.177376E+04  -0.102748E+03   0.126765E-04  -0.102748E+03   0.355862E+02  -0.116869E-05   0.126765E-04  -0.116869E-05   0.859444E-08
   710   0.177951E+04  -0.104033E+03   0.127051E-04  -0.104033E+03   0.354701E+02  -0.116316E-05   0.127051E-04  -0.116316E-05   0.857296E-08
   711   0.178534E+04  -0.105290E+03   0.127330E-04  -0.105290E+03   0.353491E+02  -0.115742E-05   0.127330E-04  -0.115742E-05   0.855155E-08
   712   0.179131E+04  -0.106534E+03   0.127603E-04  -0.106534E+03   0.352229E+02  -0.115147E-05   0.127603E-04  -0.115147E-05   0.853023E-08
   713   0.179752E+04  -0.107743E+03   0.127869E-04  -0.107743E+03   0.350910E+02  -0.114531E-05   0.127869E-04  -0.114531E-05   0.850897E-08
   714   0.180365E+04  -0.108931E+03   0.128128E-04  -0.108931E+03   0.349547E+02  -0.113895E-05   0.128128E-04  -0.113895E-05   0.848780E-08
   715   0.181001E+04  -0.110099E+03   0.128380E-04  -0.110099E+03   0.348126E+02  -0.113239E-05   0.128380E-04  -0.113239E-05   0.846670E-08
   716   0.181653E+04  -0.111238E+03   0.128624E-04  -0.111238E+03   0.346654E+02  -0.112564E-05   0.128624E-04  -0.112564E-05   0.844567E-08
   717   0.182312E+04  -0.112343E+03   0.128861E-04  -0.112343E+03   0.345139E+02  -0.111871E-05   0.128861E-04  -0.111871E-05   0.842472E-08
   718   0.182979E+04  -0.113434E+03   0.129091E-04  -0.113434E+03   0.343572E+02  -0.111159E-05   0.129091E-04  -0.111159E-05   0.840384E-08
   719   0.183662E+04  -0.114482E+03   0.129312E-04  -0.114482E+03   0.341940E+02  -0.110430E-05   0.129312E-04  -0.110430E-05   0.838304E-08
   720   0.184345E+04  -0.115517E+03   0.129525E-04  -0.115517E+03   0.340271E+02  -0.109684E-05   0.129525E-04  -0.109684E-05   0.836231E-08
   721   0.185058E+04  -0.116509E+03   0.129731E-04  -0.116509E+03   0.338566E+02  -0.108922E-05   0.129731E-04  -0.108922E-05   0.834165E-08
   722   0.185765E+04  -0.117472E+03   0.129927E-04  -0.117472E+03   0.336802E+02  -0.108143E-05   0.129927E-04  -0.108143E-05   0.832106E-08
   723   0.186486E+04  -0.118416E+03   0.130115E-04  -0.118416E+03   0.335002E+02  -0.107349E-05   0.130115E-04  -0.107349E-05   0.830055E-08
   724   0.187216E+04  -0.119331E+03   0.130295E-04  -0.119331E+03   0.333150E+02  -0.106540E-05   0.130295E-04  -0.106540E-05   0.828011E-08
   725   0.187954E+04  -0.120211E+03   0.130465E-04  -0.120211E+03   0.331262E+02  -0.105717E-05   0.130465E-04  -0.105717E-05   0.825974E-08
   726   0.188707E+04  -0.121055E+03   0.130626E-04  -0.121055E+03   0.329345E+02  -0.104879E-05   0.130626E-04  -0.104879E-05   0.823944E-08
   727   0.189461E+04  -0.121879E+03   0.130778E-04  -0.121879E+03   0.327368E+02  -0.104028E-05   0.130778E-04  -0.104028E-05   0.821922E-08
   728   0.190224E+04  -0.122667E+03   0.130920E-04  -0.122667E+03   0.325340E+02  -0.103165E-05   0.130920E-04  -0.103165E-05   0.819906E-08
   729   0.190994E+04  -0.123427E+03   0.131052E-04  -0.123427E+03   0.323282E+02  -0.102288E-05   0.131052E-04  -0.102288E-05   0.817898E-08
   730   0.191765E+04  -0.124151E+03   0.131174E-04  -0.124151E+03   0.321187E+02  -0.101400E-05   0.131174E-04  -0.101400E-05   0.815896E-08
   731   0.192559E+04  -0.124840E+03   0.131287E-04  -0.124840E+03   0.319040E+02  -0.100501E-05   0.131287E-04  -0.100501E-05   0.813901E-08
   732   0.193346E+04  -0.125493E+03   0.131388E-04  -0.125493E+03   0.316879E+02  -0.995907E-06   0.131388E-04  -0.995907E-06   0.811914E-08
   733   0.194149E+04  -0.126126E+03   0.131480E-04  -0.126126E+03   0.314665E+02  -0.986701E-06   0.131480E-04  -0.986701E-06   0.809933E-08
   734   0.194952E+04  -0.126708E+03   0.131560E-04  -0.126708E+03   0.312422E+02  -0.977396E-06   0.131560E-04  -0.977396E-06   0.807959E-08
   735   0.195764E+04  -0.127277E+03   0.131630E-04  -0.127277E+03   0.310134E+02  -0.967999E-06   0.131630E-04  -0.967999E-06   0.805991E-08
   736   0.196569E+04  -0.127795E+03   0.131689E-04  -0.127795E+03   0.307816E+02  -0.958514E-06   0.131689E-04  -0.958514E-06   0.804031E-08
   737   0.197390E+04  -0.128293E+03   0.131736E-04  -0.128293E+03   0.305475E+02  -0.948946E-06   0.131736E-04  -0.948946E-06   0.802077E-08
   738   0.198204E+04  -0.128740E+03   0.131772E-04  -0.128740E+03   0.303104E+02  -0.939301E-06   0.131772E-04  -0.939301E-06   0.800130E-08
   739   0.199027E+04  -0.129159E+03   0.131797E-04  -0.129159E+03   0.300696E+02  -0.929583E-06   0.131797E-04  -0.929583E-06   0.798190E-08
   740   0.199850E+04  -0.129550E+03   0.131809E-04  -0.129550E+03   0.298257E+02  -0.919798E-06   0.131809E-04  -0.919798E-06   0.796256E-08
   741   0.200682E+04  -0.129905E+03   0.131809E-04  -0.129905E+03   0.295781E+02  -0.909951E-06   0.131809E-04  -0.909951E-06   0.794329E-08
   742   0.201515E+04  -0.130217E+03   0.131798E-04  -0.130217E+03   0.293304E+02  -0.900047E-06   0.131798E-04  -0.900047E-06   0.792408E-08
   743   0.202348E+04  -0.130501E+03   0.131773E-04  -0.130501E+03   0.290804E+02  -0.890091E-06   0.131773E-04  -0.890091E-06   0.790494E-08
   744   0.203190E+04  -0.130742E+03   0.131737E-04  -0.130742E+03   0.288267E+02  -0.880089E-06   0.131737E-04  -0.880089E-06   0.788586E-08
   745   0.204026E+04  -0.130962E+03   0.131687E-04  -0.130962E+03   0.285706E+02  -0.870045E-06   0.131687E-04  -0.870045E-06   0.786685E-08
   746   0.204855E+04  -0.131124E+03   0.131624E-04  -0.131124E+03   0.283129E+02  -0.859964E-06   0.131624E-04  -0.859964E-06   0.784790E-08
   747   0.205685E+04  -0.131266E+03   0.131549E-04  -0.131266E+03   0.280522E+02  -0.849853E-06   0.131549E-04  -0.849853E-06   0.782902E-08
   748   0.206524E+04  -0.131371E+03   0.131459E-04  -0.131371E+03   0.277906E+02  -0.839715E-06   0.131459E-04  -0.839715E-06   0.781019E-08
   749   0.207364E+04  -0.131449E+03   0.131357E-04  -0.131449E+03   0.275251E+02  -0.829557E-06   0.131357E-04  -0.829557E-06   0.779144E-08
   750   0.208197E+04  -0.131483E+03   0.131240E-04  -0.131483E+03   0.272596E+02  -0.819383E-06   0.131240E-04  -0.819383E-06   0.777274E-08
   751   0.209031E+04  -0.131481E+03   0.131110E-04  -0.131481E+03   0.269917E+02  -0.809198E-06   0.131110E-04  -0.809198E-06   0.775411E-08
   752   0.209867E+04  -0.131437E+03   0.130967E-04  -0.131437E+03   0.267237E+02  -0.799007E-06   0.130967E-04  -0.799007E-06   0.773553E-08
   753   0.210696E+04  -0.131364E+03   0.130810E-04  -0.131364E+03   0.264526E+02  -0.788815E-06   0.130810E-04  -0.788815E-06   0.771702E-08
   754   0.211519E+04  -0.131247E+03   0.130642E-04  -0.131247E+03   0.261813E+02  -0.778625E-06   0.130642E-04  -0.778625E-06   0.769857E-08
   755   0.212350E+04  -0.131103E+03   0.130461E-04  -0.131103E+03   0.259084E+02  -0.768443E-06   0.130461E-04  -0.768443E-06   0.768019E-08
   756   0.213160E+04  -0.130922E+03   0.130269E-04  -0.130922E+03   0.256347E+02  -0.758272E-06   0.130269E-04  -0.758272E-06   0.766186E-08
   757   0.213986E+04  -0.130698E+03   0.130067E-04  -0.130698E+03   0.253607E+02  -0.748118E-06   0.130067E-04  -0.748118E-06   0.764359E-08
   758   0.214791E+04  -0.130438E+03   0.129854E-04  -0.130438E+03   0.250852E+02  -0.737984E-06   0.129854E-04  -0.737984E-06   0.762539E-08
   759   0.215604E+04  -0.130149E+03   0.129631E-04  -0.130149E+03   0.248087E+02  -0.727876E-06   0.129631E-04  -0.727876E-06   0.760724E-08
   760   0.216404E+04  -0.129825E+03   0.129400E-04  -0.129825E+03   0.245320E+02  -0.717796E-06   0.129400E-04  -0.717796E-06   0.758915E-08
   761   0.217197E+04  -0.129464E+03   0.129159E-04  -0.129464E+03   0.242552E+02  -0.707751E-06   0.129159E-04  -0.707751E-06   0.757113E-08
   762   0.217998E+04  -0.129067E+03   0.128911E-04  -0.129067E+03   0.239782E+02  -0.697745E-06   0.128911E-04  -0.697745E-06   0.755316E-08
   763   0.218779E+04  -0.128634E+03   0.128655E-04  -0.128634E+03   0.237018E+02  -0.687781E-06   0.128655E-04  -0.687781E-06   0.753525E-08
   764   0.219561E+04  -0.128172E+03   0.128392E-04  -0.128172E+03   0.234245E+02  -0.677864E-06   0.128392E-04  -0.677864E-06   0.751740E-08
   765   0.220328E+04  -0.127667E+03   0.128122E-04  -0.127667E+03   0.231469E+02  -0.668000E-06   0.128122E-04  -0.668000E-06   0.749961E-08
   766   0.221097E+04  -0.127132E+03   0.127847E-04  -0.127132E+03   0.228707E+02  -0.658192E-06   0.127847E-04  -0.658192E-06   0.748187E-08
   767   0.221852E+04  -0.126561E+03   0.127566E-04  -0.126561E+03   0.225950E+02  -0.648444E-06   0.127566E-04  -0.648444E-06   0.746420E-08
   768   0.222601E+04  -0.125947E+03   0.127279E-04  -0.125947E+03   0.223191E+02  -0.638762E-06   0.127279E-04  -0.638762E-06   0.744658E-08
   769   0.223343E+04  -0.125311E+03   0.126989E-04  -0.125311E+03   0.220430E+02  -0.629149E-06   0.126989E-04  -0.629149E-06   0.742902E-08
   770   0.224072E+04  -0.124638E+03   0.126695E-04  -0.124638E+03   0.217689E+02  -0.619611E-06   0.126695E-04  -0.619611E-06   0.741152E-08
   771   0.224794E+04  -0.123929E+03   0.126397E-04  -0.123929E+03   0.214953E+02  -0.610151E-06   0.126397E-04  -0.610151E-06   0.739407E-08
   772   0.225502E+04  -0.123176E+03   0.126096E-04  -0.123176E+03   0.212231E+02  -0.600774E-06   0.126096E-04  -0.600774E-06   0.737668E-08
   773   0.226204E+04  -0.122401E+03   0.125794E-04  -0.122401E+03   0.209520E+02  -0.591484E-06   0.125794E-04  -0.591484E-06   0.735934E-08
   774   0.226893E+04  -0.121597E+03   0.125489E-04  -0.121597E+03   0.206823E+02  -0.582287E-06   0.125489E-04  -0.582287E-06   0.734207E-08
   775   0.227582E+04  -0.120756E+03   0.125183E-04  -0.120756E+03   0.204137E+02  -0.573185E-06   0.125183E-04  -0.573185E-06   0.732484E-08
   776   0.228243E+04  -0.119886E+03   0.124876E-04  -0.119886E+03   0.201472E+02  -0.564185E-06   0.124876E-04  -0.564185E-06   0.730767E-08
   777   0.228897E+04  -0.118979E+03   0.124570E-04  -0.118979E+03   0.198819E+02  -0.555290E-06   0.124570E-04  -0.555290E-06   0.729056E-08
   778   0.229560E+04  -0.118035E+03   0.124263E-04  -0.118035E+03   0.196186E+02  -0.546505E-06   0.124263E-04  -0.546505E-06   0.727350E-08
   779   0.230186E+04  -0.117070E+03   0.123958E-04  -0.117070E+03   0.193573E+02  -0.537834E-06   0.123958E-04  -0.537834E-06   0.725650E-08
   780   0.230807E+04  -0.116068E+03   0.123653E-04  -0.116068E+03   0.190965E+02  -0.529281E-06   0.123653E-04  -0.529281E-06   0.723955E-08
   781   0.231421E+04  -0.115043E+03   0.123351E-04  -0.115043E+03   0.188399E+02  -0.520852E-06   0.123351E-04  -0.520852E-06   0.722266E-08
   782   0.232013E+04  -0.113997E+03   0.123051E-04  -0.113997E+03   0.185845E+02  -0.512550E-06   0.123051E-04  -0.512550E-06   0.720582E-08
   783   0.232600E+04  -0.112906E+03   0.122754E-04  -0.112906E+03   0.183317E+02  -0.504381E-06   0.122754E-04  -0.504381E-06   0.718903E-08
   784   0.233172E+04  -0.111785E+03   0.122461E-04  -0.111785E+03   0.180817E+02  -0.496347E-06   0.122461E-04  -0.496347E-06   0.717230E-08
   785   0.233724E+04  -0.110642E+03   0.122171E-04  -0.110642E+03   0.178337E+02  -0.488455E-06   0.122171E-04  -0.488455E-06   0.715562E-08
