#    L    TT             EE             BB             TE          
    91   0.243573E+04   0.569123E+00   0.184849E-02  -0.164464E+02
    92   0.246556E+04   0.583289E+00   0.188986E-02  -0.170471E+02
    93   0.249565E+04   0.597459E+00   0.193174E-02  -0.176526E+02
    94   0.252578E+04   0.611595E+00   0.197413E-02  -0.182616E+02
    95   0.255618E+04   0.625700E+00   0.201702E-02  -0.188748E+02
    96   0.258655E+04   0.639761E+00   0.206043E-02  -0.194918E+02
    97   0.261733E+04   0.653764E+00   0.210434E-02  -0.201117E+02
    98   0.264832E+04   0.667704E+00   0.214877E-02  -0.207325E+02
    99   0.267936E+04   0.681545E+00   0.219371E-02  -0.213573E+02
   100   0.271067E+04   0.695289E+00   0.223918E-02  -0.219816E+02
   101   0.274211E+04   0.708996E+00   0.228516E-02  -0.226085E+02
   102   0.277406E+04   0.722520E+00   0.233166E-02  -0.232360E+02
   103   0.280591E+04   0.735938E+00   0.237869E-02  -0.238649E+02
   104   0.283798E+04   0.749249E+00   0.242624E-02  -0.244921E+02
   105   0.287018E+04   0.762383E+00   0.247431E-02  -0.251195E+02
   106   0.290260E+04   0.775415E+00   0.252292E-02  -0.257463E+02
   107   0.293493E+04   0.788197E+00   0.257205E-02  -0.263710E+02
   108   0.296763E+04   0.800807E+00   0.262172E-02  -0.269946E+02
   109   0.300047E+04   0.813170E+00   0.267192E-02  -0.276157E+02
   110   0.303339E+04   0.825290E+00   0.272266E-02  -0.282329E+02
   111   0.306646E+04   0.837241E+00   0.277394E-02  -0.288477E+02
   112   0.309967E+04   0.848951E+00   0.282576E-02  -0.294593E+02
   113   0.313310E+04   0.860418E+00   0.287812E-02  -0.300664E+02
   114   0.316661E+04   0.871570E+00   0.293103E-02  -0.306682E+02
   115   0.320033E+04   0.882554E+00   0.298449E-02  -0.312646E+02
   116   0.323405E+04   0.893149E+00   0.303850E-02  -0.318549E+02
   117   0.326806E+04   0.903429E+00   0.309306E-02  -0.324384E+02
   118   0.330221E+04   0.913543E+00   0.314819E-02  -0.330157E+02
   119   0.333636E+04   0.923342E+00   0.320388E-02  -0.335847E+02
   120   0.337064E+04   0.932678E+00   0.326013E-02  -0.341454E+02
   121   0.340492E+04   0.941849E+00   0.331696E-02  -0.346977E+02
   122   0.343925E+04   0.950557E+00   0.337436E-02  -0.352409E+02
   123   0.347365E+04   0.958878E+00   0.343234E-02  -0.357749E+02
   124   0.350812E+04   0.966886E+00   0.349090E-02  -0.362969E+02
   125   0.354256E+04   0.974507E+00   0.355006E-02  -0.368090E+02
   126   0.357707E+04   0.981815E+00   0.360982E-02  -0.373105E+02
   127   0.361156E+04   0.988662E+00   0.367017E-02  -0.378006E+02
   128   0.364604E+04   0.995197E+00   0.373113E-02  -0.382786E+02
   129   0.368057E+04   0.100127E+01   0.379271E-02  -0.387438E+02
   130   0.371508E+04   0.100689E+01   0.385491E-02  -0.391953E+02
   131   0.374957E+04   0.101219E+01   0.391773E-02  -0.396347E+02
