#    L    TT             EE             TE             PP             TP          
   161   0.473442E+04   0.969427E+00  -0.444600E+02   0.267459E+07   0.319541E+04
   162   0.476441E+04   0.962172E+00  -0.442801E+02   0.265813E+07   0.316679E+04
   163   0.479427E+04   0.954606E+00  -0.440751E+02   0.264180E+07   0.313851E+04
   164   0.482371E+04   0.946799E+00  -0.438464E+02   0.262562E+07   0.311054E+04
   165   0.485302E+04   0.938675E+00  -0.435917E+02   0.260959E+07   0.308289E+04
   166   0.488207E+04   0.930377E+00  -0.433126E+02   0.259370E+07   0.305553E+04
   167   0.491092E+04   0.921679E+00  -0.430098E+02   0.257795E+07   0.302846E+04
   168   0.493936E+04   0.912950E+00  -0.426809E+02   0.256233E+07   0.300167E+04
   169   0.496753E+04   0.903888E+00  -0.423260E+02   0.254686E+07   0.297515E+04
   170   0.499543E+04   0.894713E+00  -0.419465E+02   0.253153E+07   0.294889E+04
   171   0.502292E+04   0.885421E+00  -0.415401E+02   0.251633E+07   0.292287E+04
   172   0.505007E+04   0.875934E+00  -0.411084E+02   0.250127E+07   0.289709E+04
   173   0.507680E+04   0.866250E+00  -0.406513E+02   0.248635E+07   0.287154E+04
   174   0.510328E+04   0.856661E+00  -0.401687E+02   0.247155E+07   0.284620E+04
   175   0.512942E+04   0.846866E+00  -0.396599E+02   0.245690E+07   0.282107E+04
   176   0.515508E+04   0.837085E+00  -0.391249E+02   0.244237E+07   0.279613E+04
   177   0.518040E+04   0.827239E+00  -0.385650E+02   0.242797E+07   0.277139E+04
   178   0.520532E+04   0.817545E+00  -0.379788E+02   0.241370E+07   0.274685E+04
   179   0.522982E+04   0.807701E+00  -0.373661E+02   0.239956E+07   0.272250E+04
   180   0.525407E+04   0.797925E+00  -0.367283E+02   0.238554E+07   0.269836E+04
   181   0.527784E+04   0.788211E+00  -0.360654E+02   0.237165E+07   0.267441E+04
   182   0.530120E+04   0.778628E+00  -0.353757E+02   0.235789E+07   0.265066E+04
   183   0.532408E+04   0.769098E+00  -0.346608E+02   0.234424E+07   0.262711E+04
   184   0.534663E+04   0.759689E+00  -0.339197E+02   0.233072E+07   0.260376E+04
   185   0.536877E+04   0.750544E+00  -0.331547E+02   0.231732E+07   0.258062E+04
   186   0.539013E+04   0.741518E+00  -0.323627E+02   0.230403E+07   0.255768E+04
   187   0.541139E+04   0.732745E+00  -0.315450E+02   0.229086E+07   0.253495E+04
   188   0.543217E+04   0.724207E+00  -0.307032E+02   0.227781E+07   0.251242E+04
   189   0.545239E+04   0.715936E+00  -0.298356E+02   0.226487E+07   0.249009E+04
   190   0.547250E+04   0.707977E+00  -0.289443E+02   0.225205E+07   0.246798E+04
   191   0.549177E+04   0.700348E+00  -0.280264E+02   0.223933E+07   0.244607E+04
   192   0.551070E+04   0.693066E+00  -0.270840E+02   0.222673E+07   0.242437E+04
   193   0.552909E+04   0.686171E+00  -0.261185E+02   0.221424E+07   0.240287E+04
   194   0.554714E+04   0.679688E+00  -0.251276E+02   0.220186E+07   0.238159E+04
   195   0.556464E+04   0.673647E+00  -0.241134E+02   0.218958E+07   0.236053E+04
   196   0.558159E+04   0.668081E+00  -0.230751E+02   0.217740E+07   0.233967E+04
   197   0.559814E+04   0.663030E+00  -0.220141E+02   0.216534E+07   0.231902E+04
   198   0.561421E+04   0.658510E+00  -0.209297E+02   0.215337E+07   0.229859E+04
   199   0.562980E+04   0.654554E+00  -0.198224E+02   0.214151E+07   0.227838E+04
   200   0.564492E+04   0.651186E+00  -0.186929E+02   0.212974E+07   0.225838E+04
   201   0.565949E+04   0.648461E+00  -0.175405E+02   0.211808E+07   0.223860E+04
   202   0.567358E+04   0.646386E+00  -0.163664E+02   0.210651E+07   0.221903E+04
   203   0.568711E+04   0.645021E+00  -0.151700E+02   0.209504E+07   0.219967E+04
   204   0.570002E+04   0.644388E+00  -0.139540E+02   0.208367E+07   0.218052E+04
   205   0.571245E+04   0.644532E+00  -0.127162E+02   0.207239E+07   0.216158E+04
   206   0.572425E+04   0.645490E+00  -0.114577E+02   0.206120E+07   0.214284E+04
   207   0.573556E+04   0.647285E+00  -0.101789E+02   0.205012E+07   0.212430E+04
   208   0.574617E+04   0.649970E+00  -0.888021E+01   0.203912E+07   0.210596E+04
   209   0.575621E+04   0.653566E+00  -0.756196E+01   0.202821E+07   0.208781E+04
   210   0.576569E+04   0.658126E+00  -0.622493E+01   0.201740E+07   0.206986E+04
   211   0.577461E+04   0.663680E+00  -0.486910E+01   0.200668E+07   0.205210E+04
   212   0.578282E+04   0.670257E+00  -0.349532E+01   0.199605E+07   0.203453E+04
   213   0.579053E+04   0.677904E+00  -0.210345E+01   0.198550E+07   0.201714E+04
   214   0.579760E+04   0.686612E+00  -0.694621E+00   0.197505E+07   0.199994E+04
   215   0.580411E+04   0.696574E+00   0.730514E+00   0.196468E+07   0.198292E+04
   216   0.580997E+04   0.707606E+00   0.217256E+01   0.195440E+07   0.196607E+04
   217   0.581533E+04   0.719864E+00   0.362960E+01   0.194420E+07   0.194940E+04
   218   0.582004E+04   0.733347E+00   0.510193E+01   0.193409E+07   0.193291E+04
   219   0.582419E+04   0.748057E+00   0.659061E+01   0.192406E+07   0.191658E+04
   220   0.582775E+04   0.764141E+00   0.809128E+01   0.191411E+07   0.190042E+04
   221   0.583074E+04   0.781527E+00   0.960623E+01   0.190425E+07   0.188442E+04
   222   0.583316E+04   0.800362E+00   0.111341E+02   0.189447E+07   0.186859E+04
   223   0.583484E+04   0.820572E+00   0.126756E+02   0.188477E+07   0.185292E+04
   224   0.583609E+04   0.842159E+00   0.142273E+02   0.187515E+07   0.183740E+04
   225   0.583669E+04   0.865270E+00   0.157921E+02   0.186560E+07   0.182204E+04
   226   0.583671E+04   0.889906E+00   0.173664E+02   0.185614E+07   0.180684E+04
   227   0.583606E+04   0.916067E+00   0.189518E+02   0.184675E+07   0.179178E+04
   228   0.583491E+04   0.943754E+00   0.205469E+02   0.183744E+07   0.177687E+04
   229   0.583316E+04   0.973040E+00   0.221502E+02   0.182821E+07   0.176210E+04
   230   0.583076E+04   0.100393E+01   0.237627E+02   0.181905E+07   0.174747E+04
   231   0.582769E+04   0.103649E+01   0.253837E+02   0.180996E+07   0.173299E+04
   232   0.582410E+04   0.107065E+01   0.270116E+02   0.180095E+07   0.171864E+04
   233   0.581992E+04   0.110664E+01   0.286453E+02   0.179200E+07   0.170442E+04
   234   0.581500E+04   0.114430E+01   0.302854E+02   0.178313E+07   0.169034E+04
   235   0.580956E+04   0.118371E+01   0.319306E+02   0.177433E+07   0.167638E+04
   236   0.580345E+04   0.122487E+01   0.335810E+02   0.176560E+07   0.166255E+04
   237   0.579674E+04   0.126786E+01   0.352352E+02   0.175694E+07   0.164885E+04
   238   0.578944E+04   0.131274E+01   0.368932E+02   0.174835E+07   0.163526E+04
   239   0.578160E+04   0.135938E+01   0.385544E+02   0.173982E+07   0.162180E+04
   240   0.577302E+04   0.140784E+01   0.402166E+02   0.173136E+07   0.160845E+04
   241   0.576398E+04   0.145828E+01   0.418807E+02   0.172297E+07   0.159521E+04
   242   0.575434E+04   0.151054E+01   0.435461E+02   0.171464E+07   0.158209E+04
   243   0.574409E+04   0.156477E+01   0.452112E+02   0.170637E+07   0.156907E+04
   244   0.573324E+04   0.162091E+01   0.468771E+02   0.169817E+07   0.155616E+04
   245   0.572178E+04   0.167902E+01   0.485406E+02   0.169003E+07   0.154335E+04
   246   0.570978E+04   0.173911E+01   0.502035E+02   0.168195E+07   0.153064E+04
   247   0.569725E+04   0.180110E+01   0.518636E+02   0.167393E+07   0.151803E+04
   248   0.568411E+04   0.186536E+01   0.535210E+02   0.166597E+07   0.150552E+04
   249   0.567050E+04   0.193138E+01   0.551750E+02   0.165807E+07   0.149310E+04
   250   0.565627E+04   0.199960E+01   0.568242E+02   0.165023E+07   0.148077E+04
   251   0.564158E+04   0.206971E+01   0.584694E+02   0.164245E+07   0.146852E+04
   252   0.562620E+04   0.214197E+01   0.601092E+02   0.163472E+07   0.145637E+04
   253   0.561050E+04   0.221615E+01   0.617420E+02   0.162705E+07   0.144430E+04
   254   0.559417E+04   0.229256E+01   0.633678E+02   0.161943E+07   0.143231E+04
   255   0.557731E+04   0.237093E+01   0.649866E+02   0.161187E+07   0.142042E+04
   256   0.555996E+04   0.245162E+01   0.665984E+02   0.160436E+07   0.140861E+04
   257   0.554215E+04   0.253420E+01   0.681949E+02   0.159691E+07   0.139688E+04
   258   0.552378E+04   0.261906E+01   0.697888E+02   0.158951E+07   0.138524E+04
   259   0.550494E+04   0.270607E+01   0.713653E+02   0.158217E+07   0.137368E+04
   260   0.548570E+04   0.279522E+01   0.729391E+02   0.157488E+07   0.136221E+04
   261   0.546590E+04   0.288647E+01   0.744879E+02   0.156764E+07   0.135082E+04
   262   0.544555E+04   0.298003E+01   0.760341E+02   0.156045E+07   0.133951E+04
   263   0.542501E+04   0.307571E+01   0.775701E+02   0.155332E+07   0.132828E+04
   264   0.540385E+04   0.317359E+01   0.790885E+02   0.154624E+07   0.131714E+04
   265   0.538212E+04   0.327359E+01   0.805819E+02   0.153920E+07   0.130608E+04
   266   0.536006E+04   0.337597E+01   0.820725E+02   0.153222E+07   0.129510E+04
   267   0.533744E+04   0.348035E+01   0.835380E+02   0.152529E+07   0.128419E+04
   268   0.531441E+04   0.358712E+01   0.849933E+02   0.151841E+07   0.127337E+04
   269   0.529082E+04   0.369599E+01   0.864309E+02   0.151157E+07   0.126263E+04
   270   0.526696E+04   0.380706E+01   0.878508E+02   0.150479E+07   0.125197E+04
   271   0.524261E+04   0.392025E+01   0.892529E+02   0.149805E+07   0.124139E+04
   272   0.521799E+04   0.403587E+01   0.906299E+02   0.149136E+07   0.123089E+04
   273   0.519288E+04   0.415335E+01   0.919965E+02   0.148471E+07   0.122046E+04
   274   0.516743E+04   0.427328E+01   0.933305E+02   0.147812E+07   0.121011E+04
   275   0.514155E+04   0.439516E+01   0.946541E+02   0.147157E+07   0.119984E+04
   276   0.511541E+04   0.451922E+01   0.959450E+02   0.146506E+07   0.118965E+04
   277   0.508876E+04   0.464548E+01   0.972255E+02   0.145860E+07   0.117953E+04
   278   0.506184E+04   0.477386E+01   0.984732E+02   0.145219E+07   0.116948E+04
   279   0.503457E+04   0.490431E+01   0.996957E+02   0.144582E+07   0.115952E+04
   280   0.500695E+04   0.503684E+01   0.100908E+03   0.143949E+07   0.114962E+04
   281   0.497913E+04   0.517154E+01   0.102087E+03   0.143321E+07   0.113981E+04
   282   0.495080E+04   0.530811E+01   0.103241E+03   0.142697E+07   0.113006E+04
   283   0.492226E+04   0.544679E+01   0.104369E+03   0.142077E+07   0.112039E+04
   284   0.489345E+04   0.558752E+01   0.105472E+03   0.141462E+07   0.111079E+04
   285   0.486435E+04   0.573032E+01   0.106549E+03   0.140851E+07   0.110127E+04
   286   0.483489E+04   0.587503E+01   0.107594E+03   0.140243E+07   0.109182E+04
   287   0.480515E+04   0.602168E+01   0.108621E+03   0.139640E+07   0.108243E+04
   288   0.477519E+04   0.617027E+01   0.109614E+03   0.139041E+07   0.107312E+04
   289   0.474495E+04   0.632074E+01   0.110582E+03   0.138446E+07   0.106389E+04
   290   0.471449E+04   0.647296E+01   0.111525E+03   0.137855E+07   0.105472E+04
   291   0.468382E+04   0.662768E+01   0.112427E+03   0.137267E+07   0.104562E+04
   292   0.465263E+04   0.678379E+01   0.113311E+03   0.136684E+07   0.103659E+04
   293   0.462152E+04   0.694094E+01   0.114154E+03   0.136104E+07   0.102763E+04
   294   0.459005E+04   0.710061E+01   0.114980E+03   0.135528E+07   0.101874E+04
   295   0.455858E+04   0.726135E+01   0.115765E+03   0.134956E+07   0.100992E+04
   296   0.452673E+04   0.742464E+01   0.116524E+03   0.134387E+07   0.100116E+04
   297   0.449474E+04   0.758827E+01   0.117257E+03   0.133822E+07   0.992478E+03
   298   0.446246E+04   0.775447E+01   0.117950E+03   0.133261E+07   0.983857E+03
   299   0.443009E+04   0.792252E+01   0.118610E+03   0.132703E+07   0.975304E+03
   300   0.439750E+04   0.809094E+01   0.119236E+03   0.132148E+07   0.966816E+03
   301   0.436476E+04   0.826122E+01   0.119837E+03   0.131597E+07   0.958394E+03
   302   0.433194E+04   0.843264E+01   0.120412E+03   0.131050E+07   0.950036E+03
   303   0.429897E+04   0.860594E+01   0.120946E+03   0.130505E+07   0.941742E+03
   304   0.426584E+04   0.878114E+01   0.121439E+03   0.129965E+07   0.933511E+03
   305   0.423264E+04   0.895675E+01   0.121905E+03   0.129427E+07   0.925341E+03
   306   0.419928E+04   0.913353E+01   0.122338E+03   0.128893E+07   0.917231E+03
   307   0.416584E+04   0.931149E+01   0.122728E+03   0.128362E+07   0.909181E+03
   308   0.413233E+04   0.949211E+01   0.123100E+03   0.127834E+07   0.901189E+03
   309   0.409881E+04   0.967245E+01   0.123422E+03   0.127309E+07   0.893255E+03
   310   0.406514E+04   0.985324E+01   0.123716E+03   0.126788E+07   0.885377E+03
   311   0.403146E+04   0.100367E+02   0.123969E+03   0.126270E+07   0.877554E+03
   312   0.399778E+04   0.102200E+02   0.124194E+03   0.125755E+07   0.869786E+03
   313   0.396402E+04   0.104044E+02   0.124376E+03   0.125243E+07   0.862071E+03
   314   0.393026E+04   0.105901E+02   0.124531E+03   0.124734E+07   0.854408E+03
   315   0.389649E+04   0.107755E+02   0.124642E+03   0.124229E+07   0.846796E+03
   316   0.386271E+04   0.109622E+02   0.124718E+03   0.123726E+07   0.839234E+03
   317   0.382893E+04   0.111487E+02   0.124758E+03   0.123226E+07   0.831722E+03
   318   0.379515E+04   0.113372E+02   0.124762E+03   0.122730E+07   0.824257E+03
   319   0.376143E+04   0.115255E+02   0.124730E+03   0.122236E+07   0.816840E+03
   320   0.372779E+04   0.117143E+02   0.124669E+03   0.121745E+07   0.809469E+03
