#    L    TT             EE             TE             PP             TP          
   150   0.428364E+04   0.102551E+01  -0.442405E+02   0.312627E+07   0.381204E+04
   151   0.431531E+04   0.102061E+01  -0.442564E+02   0.310728E+07   0.377595E+04
   152   0.434669E+04   0.101521E+01  -0.442490E+02   0.308846E+07   0.374034E+04
   153   0.437792E+04   0.100946E+01  -0.442161E+02   0.306979E+07   0.370521E+04
   154   0.440893E+04   0.100336E+01  -0.441600E+02   0.305128E+07   0.367056E+04
   155   0.443972E+04   0.996912E+00  -0.440798E+02   0.303292E+07   0.363637E+04
   156   0.447014E+04   0.990111E+00  -0.439756E+02   0.301472E+07   0.360264E+04
   157   0.450049E+04   0.982960E+00  -0.438459E+02   0.299668E+07   0.356935E+04
   158   0.453054E+04   0.975531E+00  -0.436914E+02   0.297878E+07   0.353650E+04
   159   0.456029E+04   0.967676E+00  -0.435121E+02   0.296104E+07   0.350407E+04
   160   0.458981E+04   0.959544E+00  -0.433065E+02   0.294345E+07   0.347207E+04
   161   0.461911E+04   0.951208E+00  -0.430761E+02   0.292600E+07   0.344048E+04
   162   0.464811E+04   0.942518E+00  -0.428209E+02   0.290871E+07   0.340929E+04
   163   0.467696E+04   0.933551E+00  -0.425395E+02   0.289156E+07   0.337849E+04
   164   0.470535E+04   0.924378E+00  -0.422332E+02   0.287456E+07   0.334808E+04
   165   0.473359E+04   0.914926E+00  -0.418998E+02   0.285771E+07   0.331804E+04
   166   0.476153E+04   0.905343E+00  -0.415409E+02   0.284100E+07   0.328837E+04
   167   0.478924E+04   0.895405E+00  -0.411571E+02   0.282443E+07   0.325905E+04
   168   0.481649E+04   0.885484E+00  -0.407463E+02   0.280800E+07   0.323009E+04
   169   0.484343E+04   0.875283E+00  -0.403084E+02   0.279172E+07   0.320147E+04
   170   0.487007E+04   0.865023E+00  -0.398449E+02   0.277557E+07   0.317317E+04
   171   0.489626E+04   0.854705E+00  -0.393536E+02   0.275957E+07   0.314521E+04
   172   0.492206E+04   0.844254E+00  -0.388359E+02   0.274370E+07   0.311755E+04
   173   0.494740E+04   0.833670E+00  -0.382919E+02   0.272797E+07   0.309020E+04
   174   0.497243E+04   0.823249E+00  -0.377215E+02   0.271237E+07   0.306315E+04
   175   0.499707E+04   0.812693E+00  -0.371240E+02   0.269691E+07   0.303638E+04
   176   0.502119E+04   0.802227E+00  -0.364994E+02   0.268159E+07   0.300989E+04
   177   0.504491E+04   0.791774E+00  -0.358492E+02   0.266639E+07   0.298368E+04
   178   0.506818E+04   0.781556E+00  -0.351719E+02   0.265133E+07   0.295774E+04
   179   0.509099E+04   0.771276E+00  -0.344675E+02   0.263640E+07   0.293206E+04
   180   0.511350E+04   0.761155E+00  -0.337374E+02   0.262159E+07   0.290665E+04
   181   0.513547E+04   0.751194E+00  -0.329818E+02   0.260691E+07   0.288149E+04
   182   0.515699E+04   0.741464E+00  -0.321990E+02   0.259236E+07   0.285658E+04
   183   0.517798E+04   0.731892E+00  -0.313907E+02   0.257793E+07   0.283192E+04
   184   0.519859E+04   0.722551E+00  -0.305560E+02   0.256363E+07   0.280750E+04
   185   0.521875E+04   0.713588E+00  -0.296972E+02   0.254945E+07   0.278332E+04
   186   0.523808E+04   0.704862E+00  -0.288113E+02   0.253538E+07   0.275937E+04
   187   0.525726E+04   0.696512E+00  -0.278999E+02   0.252144E+07   0.273566E+04
   188   0.527592E+04   0.688524E+00  -0.269643E+02   0.250762E+07   0.271217E+04
   189   0.529398E+04   0.680934E+00  -0.260032E+02   0.249391E+07   0.268890E+04
   190   0.531189E+04   0.673792E+00  -0.250187E+02   0.248032E+07   0.266584E+04
   191   0.532891E+04   0.667121E+00  -0.240079E+02   0.246684E+07   0.264300E+04
   192   0.534556E+04   0.660941E+00  -0.229730E+02   0.245348E+07   0.262036E+04
   193   0.536161E+04   0.655297E+00  -0.219156E+02   0.244022E+07   0.259793E+04
   194   0.537729E+04   0.650218E+00  -0.208333E+02   0.242708E+07   0.257570E+04
   195   0.539238E+04   0.645739E+00  -0.197284E+02   0.241405E+07   0.255366E+04
   196   0.540688E+04   0.641898E+00  -0.186002E+02   0.240112E+07   0.253180E+04
   197   0.542094E+04   0.638737E+00  -0.174501E+02   0.238831E+07   0.251014E+04
   198   0.543449E+04   0.636279E+00  -0.162775E+02   0.237559E+07   0.248865E+04
   199   0.544751E+04   0.634560E+00  -0.150831E+02   0.236298E+07   0.246734E+04
   200   0.546003E+04   0.633609E+00  -0.138675E+02   0.235048E+07   0.244620E+04
   201   0.547196E+04   0.633484E+00  -0.126302E+02   0.233807E+07   0.242523E+04
   202   0.548338E+04   0.634192E+00  -0.113725E+02   0.232576E+07   0.240442E+04
   203   0.549421E+04   0.635791E+00  -0.100937E+02   0.231356E+07   0.238378E+04
   204   0.550437E+04   0.638303E+00  -0.879672E+01   0.230145E+07   0.236330E+04
   205   0.551403E+04   0.641772E+00  -0.747939E+01   0.228944E+07   0.234299E+04
   206   0.552302E+04   0.646233E+00  -0.614294E+01   0.227753E+07   0.232284E+04
   207   0.553150E+04   0.651708E+00  -0.478779E+01   0.226572E+07   0.230285E+04
   208   0.553925E+04   0.658249E+00  -0.341446E+01   0.225400E+07   0.228302E+04
   209   0.554640E+04   0.665876E+00  -0.202331E+01   0.224237E+07   0.226336E+04
   210   0.555297E+04   0.674641E+00  -0.615212E+00   0.223084E+07   0.224385E+04
   211   0.555895E+04   0.684572E+00   0.809779E+00   0.221940E+07   0.222450E+04
   212   0.556420E+04   0.695699E+00   0.225074E+01   0.220806E+07   0.220531E+04
   213   0.556892E+04   0.708064E+00   0.370772E+01   0.219680E+07   0.218628E+04
   214   0.557299E+04   0.721661E+00   0.517954E+01   0.218564E+07   0.216740E+04
   215   0.557647E+04   0.736680E+00   0.666545E+01   0.217457E+07   0.214868E+04
   216   0.557928E+04   0.752935E+00   0.816600E+01   0.216358E+07   0.213011E+04
   217   0.558158E+04   0.770582E+00   0.967918E+01   0.215268E+07   0.211169E+04
   218   0.558322E+04   0.789619E+00   0.112052E+02   0.214187E+07   0.209343E+04
   219   0.558426E+04   0.810046E+00   0.127451E+02   0.213115E+07   0.207532E+04
   220   0.558472E+04   0.832010E+00   0.142944E+02   0.212051E+07   0.205737E+04
   221   0.558459E+04   0.855436E+00   0.158554E+02   0.210995E+07   0.203956E+04
   222   0.558387E+04   0.880472E+00   0.174265E+02   0.209948E+07   0.202190E+04
   223   0.558241E+04   0.907042E+00   0.190085E+02   0.208909E+07   0.200439E+04
