#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   563   0.255012E+04  -0.522793E+01   0.110411E-05  -0.522793E+01   0.722790E+01   0.170055E-06   0.110411E-05   0.170055E-06   0.113615E-07
   564   0.254779E+04  -0.394356E+01   0.112497E-05  -0.394356E+01   0.731770E+01   0.157847E-06   0.112497E-05   0.157847E-06   0.113273E-07
   565   0.254520E+04  -0.266750E+01   0.114462E-05  -0.266750E+01   0.741090E+01   0.145637E-06   0.114462E-05   0.145637E-06   0.112932E-07
   566   0.254242E+04  -0.140291E+01   0.116315E-05  -0.140291E+01   0.750978E+01   0.133423E-06   0.116315E-05   0.133423E-06   0.112593E-07
   567   0.253945E+04  -0.149210E+00   0.118061E-05  -0.149210E+00   0.761289E+01   0.121204E-06   0.118061E-05   0.121204E-06   0.112255E-07
   568   0.253629E+04   0.109193E+01   0.119707E-05   0.109193E+01   0.772178E+01   0.108978E-06   0.119707E-05   0.108978E-06   0.111918E-07
   569   0.253286E+04   0.232257E+01   0.121259E-05   0.232257E+01   0.783574E+01   0.967425E-07   0.121259E-05   0.967425E-07   0.111583E-07
   570   0.252932E+04   0.353733E+01   0.122724E-05   0.353733E+01   0.795408E+01   0.844967E-07   0.122724E-05   0.844967E-07   0.111250E-07
   571   0.252550E+04   0.473825E+01   0.124109E-05   0.473825E+01   0.807759E+01   0.722386E-07   0.124109E-05   0.722386E-07   0.110917E-07
   572   0.252148E+04   0.592518E+01   0.125420E-05   0.592518E+01   0.820558E+01   0.599665E-07   0.125420E-05   0.599665E-07   0.110586E-07
   573   0.251734E+04   0.709569E+01   0.126664E-05   0.709569E+01   0.833809E+01   0.476787E-07   0.126664E-05   0.476787E-07   0.110257E-07
   574   0.251300E+04   0.825111E+01   0.127847E-05   0.825111E+01   0.847591E+01   0.353735E-07   0.127847E-05   0.353735E-07   0.109928E-07
   575   0.250845E+04   0.938901E+01   0.128975E-05   0.938901E+01   0.861760E+01   0.230491E-07   0.128975E-05   0.230491E-07   0.109602E-07
   576   0.250378E+04   0.105107E+02   0.130056E-05   0.105107E+02   0.876470E+01   0.107039E-07   0.130056E-05   0.107039E-07   0.109276E-07
   577   0.249882E+04   0.116146E+02   0.131096E-05   0.116146E+02   0.891651E+01  -0.166386E-08   0.131096E-05  -0.166386E-08   0.108952E-07
   578   0.249373E+04   0.126997E+02   0.132100E-05   0.126997E+02   0.907233E+01  -0.140559E-07   0.132100E-05  -0.140559E-07   0.108629E-07
   579   0.248850E+04   0.137665E+02   0.133077E-05   0.137665E+02   0.923370E+01  -0.264740E-07   0.133077E-05  -0.264740E-07   0.108308E-07
   580   0.248313E+04   0.148128E+02   0.134032E-05   0.148128E+02   0.939918E+01  -0.389198E-07   0.134032E-05  -0.389198E-07   0.107987E-07
   581   0.247740E+04   0.158405E+02   0.134972E-05   0.158405E+02   0.956882E+01  -0.513950E-07   0.134972E-05  -0.513950E-07   0.107668E-07
   582   0.247161E+04   0.168472E+02   0.135904E-05   0.168472E+02   0.974340E+01  -0.639013E-07   0.135904E-05  -0.639013E-07   0.107351E-07
   583   0.246567E+04   0.178321E+02   0.136834E-05   0.178321E+02   0.992223E+01  -0.764405E-07   0.136834E-05  -0.764405E-07   0.107035E-07
   584   0.245959E+04   0.187963E+02   0.137768E-05   0.187963E+02   0.101054E+02  -0.890142E-07   0.137768E-05  -0.890142E-07   0.106720E-07
   585   0.245336E+04   0.197384E+02   0.138713E-05   0.197384E+02   0.102928E+02  -0.101624E-06   0.138713E-05  -0.101624E-06   0.106406E-07
   586   0.244690E+04   0.206580E+02   0.139676E-05   0.206580E+02   0.104840E+02  -0.114272E-06   0.139676E-05  -0.114272E-06   0.106093E-07
   587   0.244038E+04   0.215550E+02   0.140664E-05   0.215550E+02   0.106803E+02  -0.126960E-06   0.140664E-05  -0.126960E-06   0.105782E-07
   588   0.243362E+04   0.224278E+02   0.141681E-05   0.224278E+02   0.108803E+02  -0.139689E-06   0.141681E-05  -0.139689E-06   0.105472E-07
   589   0.242672E+04   0.232776E+02   0.142737E-05   0.232776E+02   0.110849E+02  -0.152461E-06   0.142737E-05  -0.152461E-06   0.105164E-07
   590   0.241966E+04   0.241036E+02   0.143836E-05   0.241036E+02   0.112926E+02  -0.165279E-06   0.143836E-05  -0.165279E-06   0.104856E-07
   591   0.241251E+04   0.249047E+02   0.144985E-05   0.249047E+02   0.115057E+02  -0.178142E-06   0.144985E-05  -0.178142E-06   0.104550E-07
   592   0.240521E+04   0.256802E+02   0.146192E-05   0.256802E+02   0.117212E+02  -0.191054E-06   0.146192E-05  -0.191054E-06   0.104246E-07
   593   0.239775E+04   0.264321E+02   0.147461E-05   0.264321E+02   0.119421E+02  -0.204016E-06   0.147461E-05  -0.204016E-06   0.103942E-07
   594   0.239005E+04   0.271571E+02   0.148801E-05   0.271571E+02   0.121664E+02  -0.217030E-06   0.148801E-05  -0.217030E-06   0.103640E-07
   595   0.238226E+04   0.278574E+02   0.150217E-05   0.278574E+02   0.123932E+02  -0.230097E-06   0.150217E-05  -0.230097E-06   0.103338E-07
   596   0.237445E+04   0.285305E+02   0.151717E-05   0.285305E+02   0.126257E+02  -0.243219E-06   0.151717E-05  -0.243219E-06   0.103038E-07
   597   0.236648E+04   0.291778E+02   0.153306E-05   0.291778E+02   0.128593E+02  -0.256398E-06   0.153306E-05  -0.256398E-06   0.102740E-07
   598   0.235856E+04   0.297984E+02   0.154991E-05   0.297984E+02   0.130979E+02  -0.269636E-06   0.154991E-05  -0.269636E-06   0.102442E-07
   599   0.235039E+04   0.303928E+02   0.156778E-05   0.303928E+02   0.133400E+02  -0.282933E-06   0.156778E-05  -0.282933E-06   0.102146E-07
   600   0.234206E+04   0.309593E+02   0.158676E-05   0.309593E+02   0.135857E+02  -0.296293E-06   0.158676E-05  -0.296293E-06   0.101851E-07
   601   0.233362E+04   0.314985E+02   0.160687E-05   0.314985E+02   0.138350E+02  -0.309716E-06   0.160687E-05  -0.309716E-06   0.101557E-07
   602   0.232509E+04   0.320093E+02   0.162813E-05   0.320093E+02   0.140865E+02  -0.323197E-06   0.162813E-05  -0.323197E-06   0.101264E-07
   603   0.231638E+04   0.324936E+02   0.165051E-05   0.324936E+02   0.143423E+02  -0.336731E-06   0.165051E-05  -0.336731E-06   0.100973E-07
   604   0.230772E+04   0.329489E+02   0.167400E-05   0.329489E+02   0.146003E+02  -0.350314E-06   0.167400E-05  -0.350314E-06   0.100682E-07
   605   0.229889E+04   0.333755E+02   0.169858E-05   0.333755E+02   0.148612E+02  -0.363939E-06   0.169858E-05  -0.363939E-06   0.100393E-07
   606   0.229003E+04   0.337731E+02   0.172424E-05   0.337731E+02   0.151250E+02  -0.377603E-06   0.172424E-05  -0.377603E-06   0.100105E-07
   607   0.228086E+04   0.341413E+02   0.175096E-05   0.341413E+02   0.153918E+02  -0.391299E-06   0.175096E-05  -0.391299E-06   0.998181E-08
   608   0.227181E+04   0.344798E+02   0.177873E-05   0.344798E+02   0.156615E+02  -0.405024E-06   0.177873E-05  -0.405024E-06   0.995324E-08
   609   0.226273E+04   0.347883E+02   0.180753E-05   0.347883E+02   0.159327E+02  -0.418770E-06   0.180753E-05  -0.418770E-06   0.992478E-08
   610   0.225349E+04   0.350664E+02   0.183733E-05   0.350664E+02   0.162061E+02  -0.432534E-06   0.183733E-05  -0.432534E-06   0.989644E-08
   611   0.224423E+04   0.353146E+02   0.186814E-05   0.353146E+02   0.164826E+02  -0.446310E-06   0.186814E-05  -0.446310E-06   0.986821E-08
   612   0.223494E+04   0.355331E+02   0.189992E-05   0.355331E+02   0.167620E+02  -0.460094E-06   0.189992E-05  -0.460094E-06   0.984009E-08
   613   0.222548E+04   0.357194E+02   0.193267E-05   0.357194E+02   0.170407E+02  -0.473879E-06   0.193267E-05  -0.473879E-06   0.981209E-08
   614   0.221608E+04   0.358748E+02   0.196637E-05   0.358748E+02   0.173231E+02  -0.487661E-06   0.196637E-05  -0.487661E-06   0.978419E-08
   615   0.220659E+04   0.359995E+02   0.200100E-05   0.359995E+02   0.176064E+02  -0.501435E-06   0.200100E-05  -0.501435E-06   0.975642E-08
   616   0.219707E+04   0.360932E+02   0.203654E-05   0.360932E+02   0.178927E+02  -0.515195E-06   0.203654E-05  -0.515195E-06   0.972875E-08
   617   0.218761E+04   0.361556E+02   0.207299E-05   0.361556E+02   0.181806E+02  -0.528936E-06   0.207299E-05  -0.528936E-06   0.970119E-08
   618   0.217805E+04   0.361856E+02   0.211032E-05   0.361856E+02   0.184700E+02  -0.542654E-06   0.211032E-05  -0.542654E-06   0.967375E-08
   619   0.216841E+04   0.361859E+02   0.214851E-05   0.361859E+02   0.187618E+02  -0.556342E-06   0.214851E-05  -0.556342E-06   0.964641E-08
   620   0.215889E+04   0.361538E+02   0.218756E-05   0.361538E+02   0.190530E+02  -0.569997E-06   0.218756E-05  -0.569997E-06   0.961918E-08
   621   0.214921E+04   0.360897E+02   0.222744E-05   0.360897E+02   0.193465E+02  -0.583612E-06   0.222744E-05  -0.583612E-06   0.959206E-08
   622   0.213958E+04   0.359934E+02   0.226814E-05   0.359934E+02   0.196409E+02  -0.597183E-06   0.226814E-05  -0.597183E-06   0.956505E-08
   623   0.213001E+04   0.358666E+02   0.230964E-05   0.358666E+02   0.199354E+02  -0.610704E-06   0.230964E-05  -0.610704E-06   0.953815E-08
   624   0.212035E+04   0.357076E+02   0.235194E-05   0.357076E+02   0.202309E+02  -0.624171E-06   0.235194E-05  -0.624171E-06   0.951136E-08
   625   0.211068E+04   0.355160E+02   0.239500E-05   0.355160E+02   0.205272E+02  -0.637577E-06   0.239500E-05  -0.637577E-06   0.948467E-08
   626   0.210106E+04   0.352929E+02   0.243881E-05   0.352929E+02   0.208245E+02  -0.650919E-06   0.243881E-05  -0.650919E-06   0.945809E-08
   627   0.209150E+04   0.350381E+02   0.248337E-05   0.350381E+02   0.211220E+02  -0.664191E-06   0.248337E-05  -0.664191E-06   0.943162E-08
   628   0.208193E+04   0.347511E+02   0.252864E-05   0.347511E+02   0.214197E+02  -0.677387E-06   0.252864E-05  -0.677387E-06   0.940525E-08
   629   0.207241E+04   0.344324E+02   0.257463E-05   0.344324E+02   0.217176E+02  -0.690503E-06   0.257463E-05  -0.690503E-06   0.937898E-08
   630   0.206281E+04   0.340809E+02   0.262130E-05   0.340809E+02   0.220157E+02  -0.703533E-06   0.262130E-05  -0.703533E-06   0.935282E-08
   631   0.205327E+04   0.336991E+02   0.266865E-05   0.336991E+02   0.223141E+02  -0.716472E-06   0.266865E-05  -0.716472E-06   0.932677E-08
   632   0.204386E+04   0.332846E+02   0.271665E-05   0.332846E+02   0.226120E+02  -0.729316E-06   0.271665E-05  -0.729316E-06   0.930082E-08
   633   0.203436E+04   0.328392E+02   0.276530E-05   0.328392E+02   0.229109E+02  -0.742058E-06   0.276530E-05  -0.742058E-06   0.927497E-08
   634   0.202500E+04   0.323626E+02   0.281457E-05   0.323626E+02   0.232078E+02  -0.754694E-06   0.281457E-05  -0.754694E-06   0.924922E-08
   635   0.201571E+04   0.318548E+02   0.286445E-05   0.318548E+02   0.235057E+02  -0.767219E-06   0.286445E-05  -0.767219E-06   0.922358E-08
   636   0.200632E+04   0.313160E+02   0.291493E-05   0.313160E+02   0.238040E+02  -0.779628E-06   0.291493E-05  -0.779628E-06   0.919803E-08
   637   0.199708E+04   0.307455E+02   0.296598E-05   0.307455E+02   0.240996E+02  -0.791915E-06   0.296598E-05  -0.791915E-06   0.917259E-08
   638   0.198789E+04   0.301450E+02   0.301759E-05   0.301450E+02   0.243962E+02  -0.804075E-06   0.301759E-05  -0.804075E-06   0.914725E-08
   639   0.197877E+04   0.295131E+02   0.306975E-05   0.295131E+02   0.246910E+02  -0.816103E-06   0.306975E-05  -0.816103E-06   0.912201E-08
   640   0.196972E+04   0.288511E+02   0.312244E-05   0.288511E+02   0.249861E+02  -0.827994E-06   0.312244E-05  -0.827994E-06   0.909687E-08
   641   0.196072E+04   0.281588E+02   0.317564E-05   0.281588E+02   0.252800E+02  -0.839743E-06   0.317564E-05  -0.839743E-06   0.907182E-08
   642   0.195172E+04   0.274363E+02   0.322933E-05   0.274363E+02   0.255721E+02  -0.851344E-06   0.322933E-05  -0.851344E-06   0.904688E-08
   643   0.194286E+04   0.266841E+02   0.328351E-05   0.266841E+02   0.258646E+02  -0.862793E-06   0.328351E-05  -0.862793E-06   0.902203E-08
   644   0.193414E+04   0.259022E+02   0.333815E-05   0.259022E+02   0.261537E+02  -0.874084E-06   0.333815E-05  -0.874084E-06   0.899728E-08
   645   0.192541E+04   0.250908E+02   0.339324E-05   0.250908E+02   0.264425E+02  -0.885213E-06   0.339324E-05  -0.885213E-06   0.897263E-08
   646   0.191674E+04   0.242501E+02   0.344876E-05   0.242501E+02   0.267302E+02  -0.896173E-06   0.344876E-05  -0.896173E-06   0.894807E-08
   647   0.190829E+04   0.233799E+02   0.350469E-05   0.233799E+02   0.270161E+02  -0.906961E-06   0.350469E-05  -0.906961E-06   0.892361E-08
   648   0.189976E+04   0.224818E+02   0.356103E-05   0.224818E+02   0.273010E+02  -0.917570E-06   0.356103E-05  -0.917570E-06   0.889925E-08
   649   0.189144E+04   0.215547E+02   0.361775E-05   0.215547E+02   0.275833E+02  -0.927995E-06   0.361775E-05  -0.927995E-06   0.887498E-08
   650   0.188320E+04   0.205998E+02   0.367484E-05   0.205998E+02   0.278639E+02  -0.938232E-06   0.367484E-05  -0.938232E-06   0.885081E-08
   651   0.187502E+04   0.196168E+02   0.373228E-05   0.196168E+02   0.281441E+02  -0.948276E-06   0.373228E-05  -0.948276E-06   0.882672E-08
   652   0.186691E+04   0.186062E+02   0.379005E-05   0.186062E+02   0.284219E+02  -0.958125E-06   0.379005E-05  -0.958125E-06   0.880274E-08
   653   0.185902E+04   0.175692E+02   0.384813E-05   0.175692E+02   0.286962E+02  -0.967776E-06   0.384813E-05  -0.967776E-06   0.877884E-08
   654   0.185113E+04   0.165066E+02   0.390651E-05   0.165066E+02   0.289694E+02  -0.977227E-06   0.390651E-05  -0.977227E-06   0.875504E-08
   655   0.184332E+04   0.154173E+02   0.396515E-05   0.154173E+02   0.292407E+02  -0.986478E-06   0.396515E-05  -0.986478E-06   0.873133E-08
   656   0.183574E+04   0.143028E+02   0.402405E-05   0.143028E+02   0.295092E+02  -0.995525E-06   0.402405E-05  -0.995525E-06   0.870772E-08
   657   0.182824E+04   0.131642E+02   0.408319E-05   0.131642E+02   0.297750E+02  -0.100437E-05   0.408319E-05  -0.100437E-05   0.868419E-08
   658   0.182074E+04   0.120008E+02   0.414253E-05   0.120008E+02   0.300387E+02  -0.101300E-05   0.414253E-05  -0.101300E-05   0.866076E-08
   659   0.181355E+04   0.108138E+02   0.420207E-05   0.108138E+02   0.302994E+02  -0.102143E-05   0.420207E-05  -0.102143E-05   0.863741E-08
   660   0.180646E+04   0.960373E+01   0.426179E-05   0.960373E+01   0.305566E+02  -0.102965E-05   0.426179E-05  -0.102965E-05   0.861416E-08
   661   0.179945E+04   0.837202E+01   0.432165E-05   0.837202E+01   0.308107E+02  -0.103765E-05   0.432165E-05  -0.103765E-05   0.859100E-08
   662   0.179260E+04   0.711697E+01   0.438166E-05   0.711697E+01   0.310626E+02  -0.104544E-05   0.438166E-05  -0.104544E-05   0.856792E-08
   663   0.178585E+04   0.583989E+01   0.444178E-05   0.583989E+01   0.313115E+02  -0.105301E-05   0.444178E-05  -0.105301E-05   0.854494E-08
   664   0.177927E+04   0.454286E+01   0.450199E-05   0.454286E+01   0.315557E+02  -0.106037E-05   0.450199E-05  -0.106037E-05   0.852204E-08
   665   0.177279E+04   0.322495E+01   0.456228E-05   0.322495E+01   0.317969E+02  -0.106750E-05   0.456228E-05  -0.106750E-05   0.849924E-08
   666   0.176648E+04   0.188749E+01   0.462262E-05   0.188749E+01   0.320348E+02  -0.107441E-05   0.462262E-05  -0.107441E-05   0.847652E-08
   667   0.176035E+04   0.530308E+00   0.468300E-05   0.530308E+00   0.322687E+02  -0.108110E-05   0.468300E-05  -0.108110E-05   0.845388E-08
   668   0.175424E+04  -0.846023E+00   0.474340E-05  -0.846023E+00   0.324994E+02  -0.108757E-05   0.474340E-05  -0.108757E-05   0.843134E-08
   669   0.174847E+04  -0.224018E+01   0.480379E-05  -0.224018E+01   0.327259E+02  -0.109380E-05   0.480379E-05  -0.109380E-05   0.840888E-08
   670   0.174273E+04  -0.365085E+01   0.486416E-05  -0.365085E+01   0.329484E+02  -0.109981E-05   0.486416E-05  -0.109981E-05   0.838651E-08
   671   0.173725E+04  -0.507969E+01   0.492448E-05  -0.507969E+01   0.331682E+02  -0.110559E-05   0.492448E-05  -0.110559E-05   0.836422E-08
   672   0.173181E+04  -0.652537E+01   0.498475E-05  -0.652537E+01   0.333822E+02  -0.111113E-05   0.498475E-05  -0.111113E-05   0.834202E-08
   673   0.172663E+04  -0.798584E+01   0.504493E-05  -0.798584E+01   0.335935E+02  -0.111644E-05   0.504493E-05  -0.111644E-05   0.831990E-08
   674   0.172157E+04  -0.946201E+01   0.510501E-05  -0.946201E+01   0.337998E+02  -0.112151E-05   0.510501E-05  -0.112151E-05   0.829787E-08
   675   0.171670E+04  -0.109533E+02   0.516496E-05  -0.109533E+02   0.340017E+02  -0.112634E-05   0.516496E-05  -0.112634E-05   0.827592E-08
   676   0.171195E+04  -0.124576E+02   0.522478E-05  -0.124576E+02   0.341992E+02  -0.113093E-05   0.522478E-05  -0.113093E-05   0.825406E-08
   677   0.170740E+04  -0.139760E+02   0.528443E-05  -0.139760E+02   0.343923E+02  -0.113528E-05   0.528443E-05  -0.113528E-05   0.823228E-08
   678   0.170305E+04  -0.155077E+02   0.534391E-05  -0.155077E+02   0.345802E+02  -0.113939E-05   0.534391E-05  -0.113939E-05   0.821058E-08
   679   0.169883E+04  -0.170515E+02   0.540318E-05  -0.170515E+02   0.347642E+02  -0.114325E-05   0.540318E-05  -0.114325E-05   0.818897E-08
   680   0.169489E+04  -0.186075E+02   0.546223E-05  -0.186075E+02   0.349437E+02  -0.114686E-05   0.546223E-05  -0.114686E-05   0.816744E-08
   681   0.169107E+04  -0.201738E+02   0.552104E-05  -0.201738E+02   0.351178E+02  -0.115022E-05   0.552104E-05  -0.115022E-05   0.814598E-08
   682   0.168739E+04  -0.217518E+02   0.557959E-05  -0.217518E+02   0.352865E+02  -0.115333E-05   0.557959E-05  -0.115333E-05   0.812461E-08
   683   0.168400E+04  -0.233412E+02   0.563787E-05  -0.233412E+02   0.354520E+02  -0.115618E-05   0.563787E-05  -0.115618E-05   0.810333E-08
   684   0.168067E+04  -0.249397E+02   0.569584E-05  -0.249397E+02   0.356105E+02  -0.115878E-05   0.569584E-05  -0.115878E-05   0.808212E-08
   685   0.167748E+04  -0.265476E+02   0.575349E-05  -0.265476E+02   0.357649E+02  -0.116112E-05   0.575349E-05  -0.116112E-05   0.806099E-08
   686   0.167450E+04  -0.281562E+02   0.581081E-05  -0.281562E+02   0.359137E+02  -0.116321E-05   0.581081E-05  -0.116321E-05   0.803994E-08
   687   0.167182E+04  -0.297767E+02   0.586777E-05  -0.297767E+02   0.360584E+02  -0.116503E-05   0.586777E-05  -0.116503E-05   0.801897E-08
   688   0.166921E+04  -0.314070E+02   0.592435E-05  -0.314070E+02   0.361966E+02  -0.116658E-05   0.592435E-05  -0.116658E-05   0.799808E-08
   689   0.166683E+04  -0.330400E+02   0.598053E-05  -0.330400E+02   0.363299E+02  -0.116788E-05   0.598053E-05  -0.116788E-05   0.797727E-08
   690   0.166459E+04  -0.346832E+02   0.603629E-05  -0.346832E+02   0.364588E+02  -0.116890E-05   0.603629E-05  -0.116890E-05   0.795654E-08
   691   0.166259E+04  -0.363293E+02   0.609162E-05  -0.363293E+02   0.365805E+02  -0.116966E-05   0.609162E-05  -0.116966E-05   0.793588E-08
   692   0.166073E+04  -0.379786E+02   0.614648E-05  -0.379786E+02   0.366985E+02  -0.117015E-05   0.614648E-05  -0.117015E-05   0.791530E-08
   693   0.165911E+04  -0.396385E+02   0.620088E-05  -0.396385E+02   0.368106E+02  -0.117036E-05   0.620088E-05  -0.117036E-05   0.789480E-08
   694   0.165757E+04  -0.412945E+02   0.625477E-05  -0.412945E+02   0.369167E+02  -0.117030E-05   0.625477E-05  -0.117030E-05   0.787437E-08
   695   0.165635E+04  -0.429542E+02   0.630815E-05  -0.429542E+02   0.370190E+02  -0.116997E-05   0.630815E-05  -0.116997E-05   0.785402E-08
   696   0.165528E+04  -0.446324E+02   0.636100E-05  -0.446324E+02   0.371146E+02  -0.116935E-05   0.636100E-05  -0.116935E-05   0.783375E-08
   697   0.165439E+04  -0.462998E+02   0.641328E-05  -0.462998E+02   0.372048E+02  -0.116846E-05   0.641328E-05  -0.116846E-05   0.781355E-08
   698   0.165366E+04  -0.479713E+02   0.646500E-05  -0.479713E+02   0.372888E+02  -0.116728E-05   0.646500E-05  -0.116728E-05   0.779343E-08
   699   0.165310E+04  -0.496397E+02   0.651611E-05  -0.496397E+02   0.373681E+02  -0.116583E-05   0.651611E-05  -0.116583E-05   0.777338E-08
   700   0.165278E+04  -0.513125E+02   0.656662E-05  -0.513125E+02   0.374412E+02  -0.116408E-05   0.656662E-05  -0.116408E-05   0.775340E-08
   701   0.165264E+04  -0.529899E+02   0.661649E-05  -0.529899E+02   0.375088E+02  -0.116205E-05   0.661649E-05  -0.116205E-05   0.773350E-08
   702   0.165268E+04  -0.546568E+02   0.666572E-05  -0.546568E+02   0.375715E+02  -0.115974E-05   0.666572E-05  -0.115974E-05   0.771367E-08
   703   0.165289E+04  -0.563429E+02   0.671430E-05  -0.563429E+02   0.376278E+02  -0.115715E-05   0.671430E-05  -0.115715E-05   0.769391E-08
   704   0.165328E+04  -0.580106E+02   0.676223E-05  -0.580106E+02   0.376791E+02  -0.115430E-05   0.676223E-05  -0.115430E-05   0.767423E-08
   705   0.165378E+04  -0.596747E+02   0.680950E-05  -0.596747E+02   0.377238E+02  -0.115118E-05   0.680950E-05  -0.115118E-05   0.765462E-08
   706   0.165454E+04  -0.613424E+02   0.685611E-05  -0.613424E+02   0.377635E+02  -0.114781E-05   0.685611E-05  -0.114781E-05   0.763508E-08
   707   0.165541E+04  -0.630061E+02   0.690205E-05  -0.630061E+02   0.377972E+02  -0.114419E-05   0.690205E-05  -0.114419E-05   0.761561E-08
   708   0.165661E+04  -0.646506E+02   0.694731E-05  -0.646506E+02   0.378257E+02  -0.114034E-05   0.694731E-05  -0.114034E-05   0.759621E-08
   709   0.165785E+04  -0.663055E+02   0.699188E-05  -0.663055E+02   0.378481E+02  -0.113624E-05   0.699188E-05  -0.113624E-05   0.757689E-08
   710   0.165935E+04  -0.679484E+02   0.703577E-05  -0.679484E+02   0.378644E+02  -0.113192E-05   0.703577E-05  -0.113192E-05   0.755763E-08
   711   0.166098E+04  -0.695789E+02   0.707897E-05  -0.695789E+02   0.378752E+02  -0.112738E-05   0.707897E-05  -0.112738E-05   0.753845E-08
   712   0.166279E+04  -0.712117E+02   0.712146E-05  -0.712117E+02   0.378806E+02  -0.112262E-05   0.712146E-05  -0.112262E-05   0.751933E-08
   713   0.166488E+04  -0.728244E+02   0.716325E-05  -0.728244E+02   0.378796E+02  -0.111766E-05   0.716325E-05  -0.111766E-05   0.750028E-08
   714   0.166694E+04  -0.744316E+02   0.720433E-05  -0.744316E+02   0.378738E+02  -0.111249E-05   0.720433E-05  -0.111249E-05   0.748131E-08
   715   0.166927E+04  -0.760330E+02   0.724468E-05  -0.760330E+02   0.378615E+02  -0.110713E-05   0.724468E-05  -0.110713E-05   0.746240E-08
   716   0.167180E+04  -0.776211E+02   0.728432E-05  -0.776211E+02   0.378434E+02  -0.110158E-05   0.728432E-05  -0.110158E-05   0.744356E-08
   717   0.167447E+04  -0.791882E+02   0.732322E-05  -0.791882E+02   0.378203E+02  -0.109585E-05   0.732322E-05  -0.109585E-05   0.742479E-08
   718   0.167726E+04  -0.807564E+02   0.736138E-05  -0.807564E+02   0.377913E+02  -0.108994E-05   0.736138E-05  -0.108994E-05   0.740609E-08
   719   0.168025E+04  -0.822957E+02   0.739880E-05  -0.822957E+02   0.377549E+02  -0.108387E-05   0.739880E-05  -0.108387E-05   0.738745E-08
   720   0.168331E+04  -0.838357E+02   0.743548E-05  -0.838357E+02   0.377139E+02  -0.107763E-05   0.743548E-05  -0.107763E-05   0.736889E-08
   721   0.168672E+04  -0.853465E+02   0.747140E-05  -0.853465E+02   0.376683E+02  -0.107124E-05   0.747140E-05  -0.107124E-05   0.735039E-08
   722   0.169012E+04  -0.868426E+02   0.750656E-05  -0.868426E+02   0.376158E+02  -0.106470E-05   0.750656E-05  -0.106470E-05   0.733195E-08
   723   0.169374E+04  -0.883314E+02   0.754095E-05  -0.883314E+02   0.375586E+02  -0.105802E-05   0.754095E-05  -0.105802E-05   0.731358E-08
   724   0.169749E+04  -0.898051E+02   0.757457E-05  -0.898051E+02   0.374952E+02  -0.105120E-05   0.757457E-05  -0.105120E-05   0.729528E-08
   725   0.170139E+04  -0.912561E+02   0.760741E-05  -0.912561E+02   0.374269E+02  -0.104426E-05   0.760741E-05  -0.104426E-05   0.727705E-08
   726   0.170550E+04  -0.926843E+02   0.763947E-05  -0.926843E+02   0.373544E+02  -0.103719E-05   0.763947E-05  -0.103719E-05   0.725887E-08
   727   0.170969E+04  -0.941043E+02   0.767073E-05  -0.941043E+02   0.372747E+02  -0.103000E-05   0.767073E-05  -0.103000E-05   0.724077E-08
   728   0.171402E+04  -0.955009E+02   0.770120E-05  -0.955009E+02   0.371885E+02  -0.102271E-05   0.770120E-05  -0.102271E-05   0.722273E-08
   729   0.171850E+04  -0.968815E+02   0.773087E-05  -0.968815E+02   0.370979E+02  -0.101532E-05   0.773087E-05  -0.101532E-05   0.720475E-08
   730   0.172306E+04  -0.982384E+02   0.775973E-05  -0.982384E+02   0.370021E+02  -0.100783E-05   0.775973E-05  -0.100783E-05   0.718684E-08
   731   0.172792E+04  -0.995714E+02   0.778777E-05  -0.995714E+02   0.368996E+02  -0.100025E-05   0.778777E-05  -0.100025E-05   0.716899E-08
   732   0.173278E+04  -0.100880E+03   0.781499E-05  -0.100880E+03   0.367941E+02  -0.992585E-06   0.781499E-05  -0.992585E-06   0.715120E-08
   733   0.173788E+04  -0.102180E+03   0.784139E-05  -0.102180E+03   0.366816E+02  -0.984847E-06   0.784139E-05  -0.984847E-06   0.713348E-08
   734   0.174306E+04  -0.103440E+03   0.786695E-05  -0.103440E+03   0.365645E+02  -0.977040E-06   0.786695E-05  -0.977040E-06   0.711582E-08
   735   0.174840E+04  -0.104697E+03   0.789168E-05  -0.104697E+03   0.364412E+02  -0.969171E-06   0.789168E-05  -0.969171E-06   0.709822E-08
   736   0.175375E+04  -0.105915E+03   0.791556E-05  -0.105915E+03   0.363131E+02  -0.961246E-06   0.791556E-05  -0.961246E-06   0.708069E-08
   737   0.175933E+04  -0.107122E+03   0.793859E-05  -0.107122E+03   0.361808E+02  -0.953271E-06   0.793859E-05  -0.953271E-06   0.706321E-08
   738   0.176494E+04  -0.108289E+03   0.796076E-05  -0.108289E+03   0.360436E+02  -0.945254E-06   0.796076E-05  -0.945254E-06   0.704580E-08
   739   0.177071E+04  -0.109438E+03   0.798207E-05  -0.109438E+03   0.359006E+02  -0.937200E-06   0.798207E-05  -0.937200E-06   0.702845E-08
   740   0.177658E+04  -0.110569E+03   0.800251E-05  -0.110569E+03   0.357525E+02  -0.929117E-06   0.800251E-05  -0.929117E-06   0.701116E-08
   741   0.178261E+04  -0.111674E+03   0.802208E-05  -0.111674E+03   0.355986E+02  -0.921012E-06   0.802208E-05  -0.921012E-06   0.699393E-08
