0.100000E-02 0.999938E-06
0.399900E-02 0.159841E-04
0.699800E-02 0.489157E-04
0.999700E-02 0.997439E-04
0.129960E-01 0.168405E-03
0.159950E-01 0.254825E-03
0.189940E-01 0.358921E-03
0.219930E-01 0.480602E-03
0.249920E-01 0.619769E-03
0.279910E-01 0.776319E-03
0.309900E-01 0.950139E-03
0.339890E-01 0.114111E-02
0.369880E-01 0.134912E-02
0.399870E-01 0.157403E-02
0.429860E-01 0.181572E-02
0.459850E-01 0.207404E-02
0.489840E-01 0.234885E-02
0.519830E-01 0.264002E-02
0.549820E-01 0.294739E-02
0.579810E-01 0.327082E-02
0.609800E-01 0.361013E-02
0.639790E-01 0.396519E-02
0.669780E-01 0.433582E-02
0.699770E-01 0.472185E-02
0.729760E-01 0.512313E-02
0.759750E-01 0.553948E-02
0.789740E-01 0.597073E-02
0.819730E-01 0.641670E-02
0.849720E-01 0.687721E-02
0.879710E-01 0.735209E-02
0.909700E-01 0.784115E-02
0.939690E-01 0.834421E-02
0.969680E-01 0.886108E-02
0.999670E-01 0.939158E-02
0.102966E+00 0.993551E-02
0.105965E+00 0.104927E-01
0.108964E+00 0.110629E-01
0.111963E+00 0.116460E-01
0.114962E+00 0.122417E-01
0.117961E+00 0.128499E-01
0.120960E+00 0.134704E-01
0.123959E+00 0.141029E-01
0.126958E+00 0.147473E-01
0.129957E+00 0.154034E-01
0.132956E+00 0.160709E-01
0.135955E+00 0.167497E-01
0.138954E+00 0.174396E-01
0.141953E+00 0.181403E-01
0.144952E+00 0.188517E-01
0.147951E+00 0.195735E-01
0.150950E+00 0.203055E-01
0.153949E+00 0.210476E-01
0.156948E+00 0.217995E-01
0.159947E+00 0.225610E-01
0.162946E+00 0.233320E-01
0.165945E+00 0.241121E-01
0.168944E+00 0.249013E-01
0.171943E+00 0.256993E-01
0.174942E+00 0.265058E-01
0.177941E+00 0.273207E-01
0.180940E+00 0.281438E-01
0.183939E+00 0.289749E-01
0.186938E+00 0.298137E-01
0.189937E+00 0.306601E-01
0.192936E+00 0.315138E-01
0.195935E+00 0.323747E-01
0.198934E+00 0.332425E-01
0.201933E+00 0.341170E-01
0.204932E+00 0.349981E-01
0.207931E+00 0.358855E-01
0.210930E+00 0.367791E-01
0.213929E+00 0.376785E-01
0.216928E+00 0.385837E-01
0.219927E+00 0.394944E-01
0.222926E+00 0.404104E-01
0.225925E+00 0.413315E-01
0.228924E+00 0.422576E-01
0.231923E+00 0.431884E-01
0.234922E+00 0.441237E-01
0.237921E+00 0.450633E-01
0.240920E+00 0.460071E-01
0.243919E+00 0.469548E-01
0.246918E+00 0.479063E-01
0.249917E+00 0.488613E-01
0.252916E+00 0.498197E-01
0.255915E+00 0.507812E-01
0.258914E+00 0.517458E-01
0.261913E+00 0.527131E-01
0.264912E+00 0.536831E-01
0.267911E+00 0.546555E-01
0.270910E+00 0.556301E-01
0.273909E+00 0.566068E-01
0.276908E+00 0.575854E-01
0.279907E+00 0.585657E-01
0.282906E+00 0.595475E-01
0.285905E+00 0.605306E-01
0.288904E+00 0.615149E-01
0.291903E+00 0.625002E-01
0.294902E+00 0.634864E-01
0.297901E+00 0.644731E-01
0.300900E+00 0.654604E-01
0.303899E+00 0.664479E-01
0.306898E+00 0.674356E-01
0.309897E+00 0.684233E-01
0.312896E+00 0.694108E-01
0.315895E+00 0.703979E-01
0.318894E+00 0.713845E-01
0.321893E+00 0.723704E-01
0.324892E+00 0.733555E-01
0.327891E+00 0.743396E-01
0.330890E+00 0.753226E-01
0.333889E+00 0.763043E-01
0.336888E+00 0.772845E-01
0.339887E+00 0.782631E-01
0.342886E+00 0.792400E-01
0.345885E+00 0.802149E-01
0.348884E+00 0.811879E-01
0.351883E+00 0.821586E-01
0.354882E+00 0.831270E-01
0.357881E+00 0.840930E-01
0.360880E+00 0.850563E-01
0.363879E+00 0.860169E-01
0.366878E+00 0.869746E-01
0.369877E+00 0.879293E-01
0.372876E+00 0.888808E-01
0.375875E+00 0.898291E-01
0.378874E+00 0.907740E-01
0.381873E+00 0.917153E-01
0.384872E+00 0.926530E-01
0.387871E+00 0.935869E-01
0.390870E+00 0.945169E-01
0.393869E+00 0.954429E-01
0.396868E+00 0.963647E-01
0.399867E+00 0.972823E-01
0.402866E+00 0.981955E-01
0.405865E+00 0.991043E-01
0.408864E+00 0.100008E+00
0.411863E+00 0.100908E+00
0.414862E+00 0.101802E+00
0.417861E+00 0.102692E+00
0.420860E+00 0.103577E+00
0.423859E+00 0.104456E+00
0.426858E+00 0.105331E+00
0.429857E+00 0.106200E+00
0.432856E+00 0.107063E+00
0.435855E+00 0.107922E+00
0.438854E+00 0.108774E+00
0.441853E+00 0.109621E+00
0.444852E+00 0.110462E+00
0.447851E+00 0.111297E+00
0.450850E+00 0.112126E+00
0.453849E+00 0.112949E+00
0.456848E+00 0.113766E+00
0.459847E+00 0.114577E+00
0.462846E+00 0.115381E+00
0.465845E+00 0.116180E+00
0.468844E+00 0.116971E+00
0.471843E+00 0.117756E+00
0.474842E+00 0.118535E+00
0.477841E+00 0.119307E+00
0.480840E+00 0.120072E+00
0.483839E+00 0.120830E+00
0.486838E+00 0.121582E+00
0.489837E+00 0.122326E+00
0.492836E+00 0.123064E+00
0.495835E+00 0.123794E+00
0.498834E+00 0.124518E+00
0.501833E+00 0.125234E+00
0.504832E+00 0.125943E+00
0.507831E+00 0.126644E+00
0.510830E+00 0.127339E+00
0.513829E+00 0.128026E+00
0.516828E+00 0.128705E+00
0.519827E+00 0.129377E+00
0.522826E+00 0.130041E+00
0.525825E+00 0.130698E+00
0.528824E+00 0.131347E+00
0.531823E+00 0.131989E+00
0.534822E+00 0.132623E+00
0.537821E+00 0.133249E+00
0.540820E+00 0.133867E+00
0.543819E+00 0.134478E+00
0.546818E+00 0.135080E+00
0.549817E+00 0.135675E+00
0.552816E+00 0.136262E+00
0.555815E+00 0.136841E+00
0.558814E+00 0.137412E+00
0.561813E+00 0.137974E+00
0.564812E+00 0.138529E+00
0.567811E+00 0.139076E+00
0.570810E+00 0.139614E+00
0.573809E+00 0.140145E+00
0.576808E+00 0.140667E+00
0.579807E+00 0.141182E+00
0.582806E+00 0.141688E+00
0.585805E+00 0.142186E+00
0.588804E+00 0.142675E+00
0.591803E+00 0.143157E+00
0.594802E+00 0.143630E+00
0.597801E+00 0.144095E+00
0.600800E+00 0.144552E+00
0.603799E+00 0.145000E+00
0.606798E+00 0.145441E+00
0.609797E+00 0.145873E+00
