0.300000E+02 0.809037E-06 0.917746E-06 0.993022E-06 0.105010E-05 0.109641E-05 0.113630E-05 0.117293E-05 0.120934E-05 0.125433E-05 0.140995E-05 0.156328E-05 0.168315E-05 0.178190E-05 0.186747E-05 0.194620E-05 0.202448E-05 0.212122E-05 0.190915E-05 0.208302E-05 0.222881E-05 0.235631E-05 0.247403E-05 0.259119E-05 0.273602E-05 0.240942E-05 0.260333E-05 0.277506E-05 0.293458E-05 0.309366E-05 0.329038E-05 0.293013E-05 0.314875E-05 0.335372E-05 0.355895E-05 0.381295E-05 0.349086E-05 0.374569E-05 0.400263E-05 0.432134E-05 0.412120E-05 0.443732E-05 0.483131E-05 0.487809E-05 0.536372E-05 0.595315E-05 0.237644E-06 0.269576E-06 0.291687E-06 0.308454E-06 0.322057E-06 0.333774E-06 0.344532E-06 0.355226E-06 0.368441E-06 0.414154E-06 0.459192E-06 0.494404E-06 0.523408E-06 0.548546E-06 0.571670E-06 0.594663E-06 0.623081E-06 0.560789E-06 0.611861E-06 0.654682E-06 0.692136E-06 0.726714E-06 0.761129E-06 0.803669E-06 0.707736E-06 0.764694E-06 0.815138E-06 0.861993E-06 0.908722E-06 0.966505E-06 0.860687E-06 0.924905E-06 0.985111E-06 0.104539E-05 0.112000E-05 0.102539E-05 0.110025E-05 0.117572E-05 0.126934E-05 0.121055E-05 0.130340E-05 0.141913E-05 0.143287E-05 0.157552E-05 0.174866E-05
0.310000E+02 0.832423E-06 0.944979E-06 0.102297E-05 0.108213E-05 0.113014E-05 0.117149E-05 0.120946E-05 0.124720E-05 0.129384E-05 0.145518E-05 0.161448E-05 0.173912E-05 0.184181E-05 0.193084E-05 0.201273E-05 0.209416E-05 0.219481E-05 0.197435E-05 0.215552E-05 0.230752E-05 0.244051E-05 0.256330E-05 0.268551E-05 0.283658E-05 0.249619E-05 0.269879E-05 0.287831E-05 0.304510E-05 0.321145E-05 0.341716E-05 0.304088E-05 0.326988E-05 0.348467E-05 0.369975E-05 0.396597E-05 0.362898E-05 0.389656E-05 0.416642E-05 0.450118E-05 0.429178E-05 0.462448E-05 0.503919E-05 0.508964E-05 0.560193E-05 0.622597E-05 0.240601E-06 0.273134E-06 0.295676E-06 0.312776E-06 0.326651E-06 0.338603E-06 0.349577E-06 0.360485E-06 0.373966E-06 0.420600E-06 0.466644E-06 0.502668E-06 0.532352E-06 0.558082E-06 0.581753E-06 0.605290E-06 0.634380E-06 0.570661E-06 0.623025E-06 0.666959E-06 0.705396E-06 0.740887E-06 0.776212E-06 0.819876E-06 0.721490E-06 0.780050E-06 0.831938E-06 0.880145E-06 0.928227E-06 0.987683E-06 0.878925E-06 0.945116E-06 0.100720E-05 0.106936E-05 0.114631E-05 0.104891E-05 0.112625E-05 0.120425E-05 0.130101E-05 0.124048E-05 0.133664E-05 0.145651E-05 0.147109E-05 0.161916E-05 0.179953E-05
0.320000E+02 0.855384E-06 0.971746E-06 0.105242E-05 0.111364E-05 0.116332E-05 0.120611E-05 0.124541E-05 0.128447E-05 0.133274E-05 0.149975E-05 0.166496E-05 0.179430E-05 0.190091E-05 0.199334E-05 0.207837E-05 0.216293E-05 0.226743E-05 0.203867E-05 0.222707E-05 0.238522E-05 0.252363E-05 0.265145E-05 0.277867E-05 0.293592E-05 0.258186E-05 0.279309E-05 0.298034E-05 0.315434E-05 0.332791E-05 0.354254E-05 0.315035E-05 0.338968E-05 0.361423E-05 0.383913E-05 0.411751E-05 0.376572E-05 0.404601E-05 0.432876E-05 0.467954E-05 0.446095E-05 0.481023E-05 0.524569E-05 0.529990E-05 0.583895E-05 0.649789E-05 0.243404E-06 0.276515E-06 0.299472E-06 0.316891E-06 0.331028E-06 0.343206E-06 0.354388E-06 0.365503E-06 0.379238E-06 0.426761E-06 0.473772E-06 0.510576E-06 0.540913E-06 0.567214E-06 0.591411E-06 0.615472E-06 0.645208E-06 0.580114E-06 0.633723E-06 0.678727E-06 0.718113E-06 0.754483E-06 0.790685E-06 0.835433E-06 0.734682E-06 0.794787E-06 0.848071E-06 0.897585E-06 0.946974E-06 0.100805E-05 0.896450E-06 0.964552E-06 0.102845E-05 0.109245E-05 0.117166E-05 0.107156E-05 0.115131E-05 0.123177E-05 0.133159E-05 0.126939E-05 0.136878E-05 0.149269E-05 0.150811E-05 0.166150E-05 0.184901E-05
0.330000E+02 0.877790E-06 0.997915E-06 0.108125E-05 0.114450E-05 0.119583E-05 0.124006E-05 0.128067E-05 0.132103E-05 0.137091E-05 0.154354E-05 0.171459E-05 0.184858E-05 0.195906E-05 0.205486E-05 0.214300E-05 0.223064E-05 0.233896E-05 0.210198E-05 0.229753E-05 0.246178E-05 0.260557E-05 0.273836E-05 0.287054E-05 0.303392E-05 0.266632E-05 0.288609E-05 0.308101E-05 0.326218E-05 0.344290E-05 0.366638E-05 0.325843E-05 0.350801E-05 0.374227E-05 0.397693E-05 0.426739E-05 0.390091E-05 0.419386E-05 0.448947E-05 0.485622E-05 0.462850E-05 0.499435E-05 0.545056E-05 0.550859E-05 0.607447E-05 0.676858E-05 0.246023E-06 0.279692E-06 0.303047E-06 0.320775E-06 0.335163E-06 0.347558E-06 0.358940E-06 0.370253E-06 0.384234E-06 0.432616E-06 0.480557E-06 0.518112E-06 0.549078E-06 0.575928E-06 0.600631E-06 0.625195E-06 0.655554E-06 0.589136E-06 0.643943E-06 0.689978E-06 0.730278E-06 0.767496E-06 0.804543E-06 0.850336E-06 0.747305E-06 0.808901E-06 0.863532E-06 0.914309E-06 0.964963E-06 0.102760E-05 0.913258E-06 0.983211E-06 0.104887E-05 0.111464E-05 0.119605E-05 0.109333E-05 0.117544E-05 0.125829E-05 0.136108E-05 0.129726E-05 0.139980E-05 0.152766E-05 0.154393E-05 0.170253E-05 0.189707E-05
0.340000E+02 0.899545E-06 0.102339E-05 0.110935E-05 0.117461E-05 0.122758E-05 0.127322E-05 0.131513E-05 0.135678E-05 0.140826E-05 0.158644E-05 0.176327E-05 0.190187E-05 0.201618E-05 0.211531E-05 0.220652E-05 0.229722E-05 0.240932E-05 0.216421E-05 0.236683E-05 0.253711E-05 0.268622E-05 0.282394E-05 0.296103E-05 0.313048E-05 0.274946E-05 0.297770E-05 0.318022E-05 0.336849E-05 0.355631E-05 0.378858E-05 0.336498E-05 0.362475E-05 0.386866E-05 0.411301E-05 0.441549E-05 0.403442E-05 0.433997E-05 0.464838E-05 0.503104E-05 0.479426E-05 0.517667E-05 0.565359E-05 0.571551E-05 0.630826E-05 0.703773E-05 0.248440E-06 0.282645E-06 0.306384E-06 0.324408E-06 0.339038E-06 0.351643E-06 0.363217E-06 0.374721E-06 0.388939E-06 0.438150E-06 0.486988E-06 0.525265E-06 0.556837E-06 0.584216E-06 0.609407E-06 0.634456E-06 0.665415E-06 0.597720E-06 0.653681E-06 0.700710E-06 0.741890E-06 0.779926E-06 0.817788E-06 0.864589E-06 0.759358E-06 0.822393E-06 0.878326E-06 0.930323E-06 0.982197E-06 0.104634E-05 0.929354E-06 0.100110E-05 0.106846E-05 0.113595E-05 0.121949E-05 0.111424E-05 0.119863E-05 0.128381E-05 0.138949E-05 0.132410E-05 0.142971E-05 0.156143E-05 0.157853E-05 0.174224E-05 0.194371E-05
0.350000E+02 0.920651E-06 0.104818E-05 0.113673E-05 0.120398E-05 0.125857E-05 0.130561E-05 0.134879E-05 0.139173E-05 0.144478E-05 0.162848E-05 0.181103E-05 0.195418E-05 0.207228E-05 0.217471E-05 0.226896E-05 0.236268E-05 0.247851E-05 0.222536E-05 0.243498E-05 0.261123E-05 0.276560E-05 0.290820E-05 0.305015E-05 0.322561E-05 0.283131E-05 0.306793E-05 0.327798E-05 0.347330E-05 0.366816E-05 0.390912E-05 0.347003E-05 0.373990E-05 0.399339E-05 0.424737E-05 0.456177E-05 0.416623E-05 0.448432E-05 0.480547E-05 0.520396E-05 0.495821E-05 0.535711E-05 0.585469E-05 0.592056E-05 0.654019E-05 0.730519E-05 0.250662E-06 0.285384E-06 0.309493E-06 0.327802E-06 0.342666E-06 0.355472E-06 0.367231E-06 0.378920E-06 0.393365E-06 0.443380E-06 0.493082E-06 0.532056E-06 0.564212E-06 0.592101E-06 0.617762E-06 0.643279E-06 0.674816E-06 0.605890E-06 0.662963E-06 0.710949E-06 0.752980E-06 0.791805E-06 0.830453E-06 0.878226E-06 0.770871E-06 0.835295E-06 0.892485E-06 0.945662E-06 0.998716E-06 0.106432E-05 0.944771E-06 0.101825E-05 0.108726E-05 0.115642E-05 0.124202E-05 0.113432E-05 0.122093E-05 0.130837E-05 0.141686E-05 0.134995E-05 0.145856E-05 0.159403E-05 0.161197E-05 0.178067E-05 0.198896E-05
0.360000E+02 0.941239E-06 0.107241E-05 0.116353E-05 0.123274E-05 0.128894E-05 0.133736E-05 0.138182E-05 0.142601E-05 0.148062E-05 0.166980E-05 0.185801E-05 0.200567E-05 0.212752E-05 0.223322E-05 0.233048E-05 0.242720E-05 0.254673E-05 0.228561E-05 0.250215E-05 0.268431E-05 0.284390E-05 0.299133E-05 0.313809E-05 0.331951E-05 0.291205E-05 0.315698E-05 0.337449E-05 0.357678E-05 0.377861E-05 0.402820E-05 0.357375E-05 0.385365E-05 0.411663E-05 0.438017E-05 0.470642E-05 0.429652E-05 0.462708E-05 0.496089E-05 0.537513E-05 0.512047E-05 0.553582E-05 0.605399E-05 0.612387E-05 0.677034E-05 0.757100E-05 0.252733E-06 0.287954E-06 0.312421E-06 0.331005E-06 0.346094E-06 0.359095E-06 0.371033E-06 0.382899E-06 0.397564E-06 0.448359E-06 0.498896E-06 0.538544E-06 0.571263E-06 0.599645E-06 0.625760E-06 0.651729E-06 0.683825E-06 0.613710E-06 0.671855E-06 0.720766E-06 0.763617E-06 0.803204E-06 0.842612E-06 0.891324E-06 0.781917E-06 0.847682E-06 0.906086E-06 0.960403E-06 0.101460E-05 0.108162E-05 0.959589E-06 0.103475E-05 0.110536E-05 0.117612E-05 0.126372E-05 0.115366E-05 0.124242E-05 0.133205E-05 0.144328E-05 0.137490E-05 0.148643E-05 0.162556E-05 0.164432E-05 0.181791E-05 0.203290E-05
0.370000E+02 0.961434E-06 0.109621E-05 0.118988E-05 0.126104E-05 0.131882E-05 0.136861E-05 0.141433E-05 0.145977E-05 0.151593E-05 0.171054E-05 0.190436E-05 0.205649E-05 0.218206E-05 0.229100E-05 0.239124E-05 0.249092E-05 0.261412E-05 0.234510E-05 0.256850E-05 0.275651E-05 0.292127E-05 0.307348E-05 0.322501E-05 0.341232E-05 0.299183E-05 0.324498E-05 0.346988E-05 0.367909E-05 0.388783E-05 0.414598E-05 0.367629E-05 0.396613E-05 0.423855E-05 0.451157E-05 0.484956E-05 0.442544E-05 0.476837E-05 0.511477E-05 0.554465E-05 0.528118E-05 0.571290E-05 0.625158E-05 0.632550E-05 0.699878E-05 0.783518E-05 0.254690E-06 0.290394E-06 0.315207E-06 0.334058E-06 0.349365E-06 0.362554E-06 0.374665E-06 0.386703E-06 0.401580E-06 0.453134E-06 0.504478E-06 0.544777E-06 0.578042E-06 0.606900E-06 0.633454E-06 0.659861E-06 0.692496E-06 0.621232E-06 0.680413E-06 0.730218E-06 0.773862E-06 0.814185E-06 0.854327E-06 0.903946E-06 0.792555E-06 0.859616E-06 0.919194E-06 0.974614E-06 0.102991E-05 0.109830E-05 0.973873E-06 0.105065E-05 0.112282E-05 0.119514E-05 0.128468E-05 0.117233E-05 0.126317E-05 0.135494E-05 0.146881E-05 0.139902E-05 0.151338E-05 0.165608E-05 0.167567E-05 0.185402E-05 0.207559E-05
0.380000E+02 0.981335E-06 0.111969E-05 0.121588E-05 0.128897E-05 0.134833E-05 0.139947E-05 0.144644E-05 0.149312E-05 0.155081E-05 0.175083E-05 0.195021E-05 0.210677E-05 0.223602E-05 0.234817E-05 0.245136E-05 0.255398E-05 0.268082E-05 0.240397E-05 0.263417E-05 0.282798E-05 0.299785E-05 0.315481E-05 0.331106E-05 0.350421E-05 0.307080E-05 0.333209E-05 0.356432E-05 0.378038E-05 0.399598E-05 0.426260E-05 0.377782E-05 0.407751E-05 0.435927E-05 0.464170E-05 0.499135E-05 0.455312E-05 0.490834E-05 0.526725E-05 0.571268E-05 0.544046E-05 0.588848E-05 0.644757E-05 0.652556E-05 0.722559E-05 0.809778E-05 0.256564E-06 0.292736E-06 0.317884E-06 0.336994E-06 0.352512E-06 0.365883E-06 0.378162E-06 0.390367E-06 0.405449E-06 0.457743E-06 0.509871E-06 0.550800E-06 0.584593E-06 0.613912E-06 0.640892E-06 0.667722E-06 0.700882E-06 0.628503E-06 0.688688E-06 0.739357E-06 0.783768E-06 0.824803E-06 0.865656E-06 0.916153E-06 0.802840E-06 0.871154E-06 0.931869E-06 0.988356E-06 0.104472E-05 0.111443E-05 0.987685E-06 0.106604E-05 0.113970E-05 0.121354E-05 0.130496E-05 0.119038E-05 0.128325E-05 0.137709E-05 0.149354E-05 0.142237E-05 0.153950E-05 0.168568E-05 0.170607E-05 0.188908E-05 0.211711E-05
0.390000E+02 0.100096E-05 0.114286E-05 0.124155E-05 0.131656E-05 0.137747E-05 0.142996E-05 0.147816E-05 0.152607E-05 0.158528E-05 0.179067E-05 0.199558E-05 0.215652E-05 0.228943E-05 0.240475E-05 0.251088E-05 0.261642E-05 0.274685E-05 0.246225E-05 0.269919E-05 0.289874E-05 0.307368E-05 0.323534E-05 0.339627E-05 0.359521E-05 0.314899E-05 0.341836E-05 0.365784E-05 0.388069E-05 0.410308E-05 0.437810E-05 0.387835E-05 0.418782E-05 0.447885E-05 0.477061E-05 0.513182E-05 0.467959E-05 0.504702E-05 0.541834E-05 0.587921E-05 0.559833E-05 0.606255E-05 0.664195E-05 0.672405E-05 0.745074E-05 0.835872E-05 0.258360E-06 0.294987E-06 0.320461E-06 0.339820E-06 0.355543E-06 0.369092E-06 0.381533E-06 0.393899E-06 0.409181E-06 0.462195E-06 0.515084E-06 0.556625E-06 0.590931E-06 0.620698E-06 0.648090E-06 0.675331E-06 0.708998E-06 0.635540E-06 0.696696E-06 0.748202E-06 0.793356E-06 0.835082E-06 0.876622E-06 0.927971E-06 0.812794E-06 0.882322E-06 0.944136E-06 0.100166E-05 0.105906E-05 0.113004E-05 0.100105E-05 0.108093E-05 0.115605E-05 0.123136E-05 0.132459E-05 0.120786E-05 0.130270E-05 0.139854E-05 0.151750E-05 0.144500E-05 0.156482E-05 0.171437E-05 0.173556E-05 0.192313E-05 0.215749E-05
