0.000000E+00 0.637540E-01
0.250000E-02 0.659602E-01
0.500000E-02 0.682344E-01
0.750000E-02 0.705785E-01
0.100000E-01 0.729944E-01
0.125000E-01 0.754839E-01
0.150000E-01 0.780489E-01
0.175000E-01 0.806913E-01
0.200000E-01 0.834131E-01
0.225000E-01 0.862164E-01
0.250000E-01 0.891031E-01
0.275000E-01 0.920753E-01
0.300000E-01 0.951353E-01
0.325000E-01 0.982850E-01
0.350000E-01 0.101527E+00
0.375000E-01 0.104863E+00
0.400000E-01 0.108295E+00
0.425000E-01 0.111827E+00
0.450000E-01 0.115460E+00
0.475000E-01 0.119196E+00
0.500000E-01 0.123038E+00
0.525000E-01 0.126989E+00
0.550000E-01 0.131051E+00
0.575000E-01 0.135227E+00
0.600000E-01 0.139518E+00
0.625000E-01 0.143929E+00
0.650000E-01 0.148461E+00
0.675000E-01 0.153117E+00
0.700000E-01 0.157900E+00
0.725000E-01 0.162813E+00
0.750000E-01 0.167859E+00
0.775000E-01 0.173040E+00
0.800000E-01 0.178359E+00
0.825000E-01 0.183819E+00
0.850000E-01 0.189424E+00
0.875000E-01 0.195176E+00
0.900000E-01 0.201079E+00
0.925000E-01 0.207135E+00
0.950000E-01 0.213347E+00
0.975000E-01 0.219719E+00
0.100000E+00 0.226254E+00
0.102500E+00 0.232956E+00
0.105000E+00 0.239826E+00
0.107500E+00 0.246870E+00
0.110000E+00 0.254090E+00
0.112500E+00 0.261489E+00
0.115000E+00 0.269071E+00
0.117500E+00 0.276839E+00
0.120000E+00 0.284797E+00
0.122500E+00 0.292949E+00
0.125000E+00 0.301297E+00
0.127500E+00 0.309846E+00
0.130000E+00 0.318599E+00
0.132500E+00 0.327559E+00
0.135000E+00 0.336730E+00
0.137500E+00 0.346117E+00
0.140000E+00 0.355722E+00
0.142500E+00 0.365549E+00
0.145000E+00 0.375602E+00
0.147500E+00 0.385885E+00
0.150000E+00 0.396401E+00
0.152500E+00 0.407155E+00
0.155000E+00 0.418149E+00
0.157500E+00 0.429389E+00
0.160000E+00 0.440877E+00
0.162500E+00 0.452618E+00
0.165000E+00 0.464615E+00
0.167500E+00 0.476873E+00
0.170000E+00 0.489394E+00
0.172500E+00 0.502183E+00
0.175000E+00 0.515244E+00
0.177500E+00 0.528581E+00
0.180000E+00 0.542197E+00
0.182500E+00 0.556097E+00
0.185000E+00 0.570284E+00
0.187500E+00 0.584762E+00
0.190000E+00 0.599535E+00
0.192500E+00 0.614606E+00
0.195000E+00 0.629980E+00
0.197500E+00 0.645660E+00
0.200000E+00 0.661651E+00
0.202500E+00 0.677955E+00
0.205000E+00 0.694576E+00
0.207500E+00 0.711519E+00
0.210000E+00 0.728787E+00
0.212500E+00 0.746384E+00
0.215000E+00 0.764313E+00
0.217500E+00 0.782577E+00
0.220000E+00 0.801181E+00
0.222500E+00 0.820128E+00
0.225000E+00 0.839421E+00
0.227500E+00 0.859063E+00
0.230000E+00 0.879059E+00
0.232500E+00 0.899411E+00
0.235000E+00 0.920123E+00
0.237500E+00 0.941197E+00
0.240000E+00 0.962638E+00
0.242500E+00 0.984448E+00
0.245000E+00 0.100663E+01
0.247500E+00 0.102919E+01
0.250000E+00 0.105212E+01
0.252500E+00 0.107544E+01
0.255000E+00 0.109914E+01
0.257500E+00 0.112322E+01
0.260000E+00 0.114769E+01
0.262500E+00 0.117256E+01
0.265000E+00 0.119782E+01
0.267500E+00 0.122347E+01
0.270000E+00 0.124952E+01
0.272500E+00 0.127597E+01
0.275000E+00 0.130283E+01
0.277500E+00 0.133009E+01
0.280000E+00 0.135775E+01
0.282500E+00 0.138582E+01
0.285000E+00 0.141430E+01
0.287500E+00 0.144319E+01
0.290000E+00 0.147249E+01
0.292500E+00 0.150221E+01
0.295000E+00 0.153234E+01
0.297500E+00 0.156288E+01
0.300000E+00 0.159384E+01
0.302500E+00 0.162521E+01
0.305000E+00 0.165701E+01
0.307500E+00 0.168922E+01
0.310000E+00 0.172184E+01
0.312500E+00 0.175489E+01
0.315000E+00 0.178835E+01
0.317500E+00 0.182223E+01
0.320000E+00 0.185653E+01
0.322500E+00 0.189124E+01
0.325000E+00 0.192637E+01
0.327500E+00 0.196191E+01
0.330000E+00 0.199787E+01
0.332500E+00 0.203424E+01
0.335000E+00 0.207102E+01
0.337500E+00 0.210821E+01
0.340000E+00 0.214581E+01
0.342500E+00 0.218382E+01
0.345000E+00 0.222223E+01
0.347500E+00 0.226104E+01
0.350000E+00 0.230025E+01
0.352500E+00 0.233986E+01
0.355000E+00 0.237986E+01
0.357500E+00 0.242025E+01
0.360000E+00 0.246103E+01
0.362500E+00 0.250219E+01
0.365000E+00 0.254374E+01
0.367500E+00 0.258566E+01
0.370000E+00 0.262796E+01
0.372500E+00 0.267062E+01
0.375000E+00 0.271365E+01
0.377500E+00 0.275703E+01
0.380000E+00 0.280078E+01
0.382500E+00 0.284487E+01
0.385000E+00 0.288931E+01
0.387500E+00 0.293408E+01
0.390000E+00 0.297919E+01
0.392500E+00 0.302463E+01
0.395000E+00 0.307039E+01
0.397500E+00 0.311647E+01
0.400000E+00 0.316285E+01
0.402500E+00 0.320954E+01
0.405000E+00 0.325653E+01
0.407500E+00 0.330380E+01
0.410000E+00 0.335135E+01
0.412500E+00 0.339918E+01
0.415000E+00 0.344727E+01
0.417500E+00 0.349562E+01
0.420000E+00 0.354423E+01
0.422500E+00 0.359307E+01
0.425000E+00 0.364215E+01
0.427500E+00 0.369145E+01
0.430000E+00 0.374097E+01
0.432500E+00 0.379070E+01
0.435000E+00 0.384062E+01
