0.300000E+02 0.619467E-06 0.117531E-05 0.160985E-05 0.204487E-05 0.249840E-05 0.298720E-05 0.353859E-05 0.419408E-05 0.505043E-05 0.677515E-05 0.283309E-06 0.473223E-06 0.602293E-06 0.729342E-06 0.861714E-06 0.100292E-05 0.116095E-05 0.135065E-05 0.159828E-05 0.210590E-05
0.310000E+02 0.637426E-06 0.121314E-05 0.166471E-05 0.211801E-05 0.259188E-05 0.310394E-05 0.368307E-05 0.437333E-05 0.527763E-05 0.710575E-05 0.290615E-06 0.484983E-06 0.617001E-06 0.747255E-06 0.883332E-06 0.102885E-05 0.119211E-05 0.138864E-05 0.164590E-05 0.217536E-05
0.320000E+02 0.655166E-06 0.125058E-05 0.171900E-05 0.219042E-05 0.268446E-05 0.321966E-05 0.382647E-05 0.455153E-05 0.550401E-05 0.743665E-05 0.297914E-06 0.496650E-06 0.631513E-06 0.764853E-06 0.904505E-06 0.105419E-05 0.122253E-05 0.142573E-05 0.169246E-05 0.224351E-05
0.330000E+02 0.672833E-06 0.128780E-05 0.177293E-05 0.226228E-05 0.277634E-05 0.333453E-05 0.396891E-05 0.472879E-05 0.572963E-05 0.776774E-05 0.305248E-06 0.508280E-06 0.645893E-06 0.782206E-06 0.925310E-06 0.107903E-05 0.125230E-05 0.146201E-05 0.173801E-05 0.231040E-05
0.340000E+02 0.690476E-06 0.132485E-05 0.182654E-05 0.233367E-05 0.286757E-05 0.344860E-05 0.411044E-05 0.490509E-05 0.595441E-05 0.809881E-05 0.312632E-06 0.519892E-06 0.660168E-06 0.799351E-06 0.945787E-06 0.110341E-05 0.128146E-05 0.149751E-05 0.178261E-05 0.237607E-05
0.350000E+02 0.708023E-06 0.136167E-05 0.187979E-05 0.240454E-05 0.295810E-05 0.356181E-05 0.425098E-05 0.508031E-05 0.617818E-05 0.842956E-05 0.320046E-06 0.531472E-06 0.674330E-06 0.816285E-06 0.965940E-06 0.112734E-05 0.131003E-05 0.153226E-05 0.182626E-05 0.244050E-05
0.360000E+02 0.725332E-06 0.139810E-05 0.193251E-05 0.247472E-05 0.304777E-05 0.367398E-05 0.439031E-05 0.525422E-05 0.640065E-05 0.875957E-05 0.327451E-06 0.542980E-06 0.688343E-06 0.832976E-06 0.985741E-06 0.115078E-05 0.133797E-05 0.156622E-05 0.186892E-05 0.250364E-05
0.370000E+02 0.742285E-06 0.143400E-05 0.198457E-05 0.254408E-05 0.313645E-05 0.378497E-05 0.452829E-05 0.542665E-05 0.662159E-05 0.908849E-05 0.334820E-06 0.554387E-06 0.702183E-06 0.849404E-06 0.100517E-05 0.117374E-05 0.136529E-05 0.159939E-05 0.191060E-05 0.256547E-05
0.380000E+02 0.758840E-06 0.146935E-05 0.203596E-05 0.261263E-05 0.322415E-05 0.389480E-05 0.466492E-05 0.559757E-05 0.684095E-05 0.941616E-05 0.342143E-06 0.565690E-06 0.715853E-06 0.865582E-06 0.102426E-05 0.119624E-05 0.139200E-05 0.163181E-05 0.195133E-05 0.262603E-05
0.390000E+02 0.774975E-06 0.150410E-05 0.208663E-05 0.268031E-05 0.331080E-05 0.400339E-05 0.480013E-05 0.576689E-05 0.705858E-05 0.974233E-05 0.349418E-06 0.576885E-06 0.729350E-06 0.881509E-06 0.104300E-05 0.121828E-05 0.141812E-05 0.166347E-05 0.199110E-05 0.268529E-05
0.400000E+02 0.790780E-06 0.153836E-05 0.213672E-05 0.274728E-05 0.339660E-05 0.411094E-05 0.493410E-05 0.593478E-05 0.727465E-05 0.100671E-04 0.356672E-06 0.588008E-06 0.742718E-06 0.897237E-06 0.106146E-05 0.123992E-05 0.144373E-05 0.169446E-05 0.203001E-05 0.274336E-05
0.410000E+02 0.806349E-06 0.157223E-05 0.218631E-05 0.281364E-05 0.348162E-05 0.421755E-05 0.506692E-05 0.610130E-05 0.748917E-05 0.103903E-04 0.363930E-06 0.599085E-06 0.755987E-06 0.912800E-06 0.107966E-05 0.126122E-05 0.146886E-05 0.172483E-05 0.206810E-05 0.280025E-05
0.420000E+02 0.821787E-06 0.160585E-05 0.223557E-05 0.287956E-05 0.356607E-05 0.432340E-05 0.519879E-05 0.626667E-05 0.770234E-05 0.107122E-04 0.371219E-06 0.610152E-06 0.769200E-06 0.928247E-06 0.109768E-05 0.128224E-05 0.149359E-05 0.175465E-05 0.210545E-05 0.285607E-05
0.430000E+02 0.837122E-06 0.163921E-05 0.228450E-05 0.294505E-05 0.364995E-05 0.442852E-05 0.532973E-05 0.643089E-05 0.791413E-05 0.110326E-04 0.378547E-06 0.621215E-06 0.782363E-06 0.943588E-06 0.111552E-05 0.130299E-05 0.151794E-05 0.178394E-05 0.214209E-05 0.291082E-05
0.440000E+02 0.852361E-06 0.167234E-05 0.233312E-05 0.301015E-05 0.373332E-05 0.453297E-05 0.545980E-05 0.659402E-05 0.812460E-05 0.113515E-04 0.385914E-06 0.632279E-06 0.795485E-06 0.958837E-06 0.113321E-05 0.132349E-05 0.154194E-05 0.181275E-05 0.217806E-05 0.296454E-05
0.450000E+02 0.867462E-06 0.170518E-05 0.238137E-05 0.307479E-05 0.381611E-05 0.463668E-05 0.558894E-05 0.675598E-05 0.833364E-05 0.116687E-04 0.393312E-06 0.643331E-06 0.808552E-06 0.973982E-06 0.115072E-05 0.134375E-05 0.156559E-05 0.184108E-05 0.221336E-05 0.301726E-05
0.460000E+02 0.882370E-06 0.173766E-05 0.242918E-05 0.313891E-05 0.389828E-05 0.473963E-05 0.571713E-05 0.691676E-05 0.854123E-05 0.119842E-04 0.400726E-06 0.654356E-06 0.821555E-06 0.989017E-06 0.116807E-05 0.136377E-05 0.158890E-05 0.186893E-05 0.224801E-05 0.306897E-05
0.470000E+02 0.897019E-06 0.176968E-05 0.247646E-05 0.320240E-05 0.397971E-05 0.484170E-05 0.584424E-05 0.707623E-05 0.874723E-05 0.122978E-04 0.408142E-06 0.665336E-06 0.834470E-06 0.100392E-05 0.118523E-05 0.138352E-05 0.161184E-05 0.189630E-05 0.228200E-05 0.311968E-05
0.480000E+02 0.911385E-06 0.180124E-05 0.252319E-05 0.326530E-05 0.406045E-05 0.494294E-05 0.597036E-05 0.723447E-05 0.895171E-05 0.126095E-04 0.415555E-06 0.676270E-06 0.847303E-06 0.101870E-05 0.120222E-05 0.140304E-05 0.163447E-05 0.192323E-05 0.231538E-05 0.316944E-05
0.490000E+02 0.925429E-06 0.183227E-05 0.256930E-05 0.332748E-05 0.414038E-05 0.504324E-05 0.609535E-05 0.739136E-05 0.915455E-05 0.129191E-04 0.422958E-06 0.687145E-06 0.860037E-06 0.103334E-05 0.121902E-05 0.142230E-05 0.165675E-05 0.194970E-05 0.234814E-05 0.321822E-05
0.500000E+02 0.939186E-06 0.186281E-05 0.261484E-05 0.338902E-05 0.421959E-05 0.514270E-05 0.621935E-05 0.754703E-05 0.935588E-05 0.132268E-04 0.430359E-06 0.697975E-06 0.872689E-06 0.104786E-05 0.123566E-05 0.144134E-05 0.167872E-05 0.197575E-05 0.238032E-05 0.326611E-05
0.510000E+02 0.952719E-06 0.189294E-05 0.265987E-05 0.345001E-05 0.429817E-05 0.524143E-05 0.634245E-05 0.770159E-05 0.955579E-05 0.135326E-04 0.437773E-06 0.708778E-06 0.885279E-06 0.106229E-05 0.125216E-05 0.146018E-05 0.170043E-05 0.200143E-05 0.241198E-05 0.331314E-05
0.520000E+02 0.966076E-06 0.192268E-05 0.270444E-05 0.351046E-05 0.437614E-05 0.533944E-05 0.646470E-05 0.785508E-05 0.975435E-05 0.138365E-04 0.445213E-06 0.719564E-06 0.897816E-06 0.107662E-05 0.126853E-05 0.147885E-05 0.172189E-05 0.202676E-05 0.244314E-05 0.335934E-05
0.530000E+02 0.979328E-06 0.195212E-05 0.274862E-05 0.357046E-05 0.445360E-05 0.543685E-05 0.658619E-05 0.800762E-05 0.995166E-05 0.141386E-04 0.452694E-06 0.730353E-06 0.910322E-06 0.109090E-05 0.128480E-05 0.149736E-05 0.174312E-05 0.205178E-05 0.247383E-05 0.340477E-05
0.540000E+02 0.992522E-06 0.198133E-05 0.279247E-05 0.363008E-05 0.453061E-05 0.553374E-05 0.670704E-05 0.815933E-05 0.101479E-04 0.144391E-04 0.460225E-06 0.741158E-06 0.922810E-06 0.110512E-05 0.130098E-05 0.151575E-05 0.176417E-05 0.207651E-05 0.250412E-05 0.344948E-05
0.550000E+02 0.100567E-05 0.201029E-05 0.283598E-05 0.368930E-05 0.460718E-05 0.563009E-05 0.682723E-05 0.831018E-05 0.103429E-04 0.147379E-04 0.467810E-06 0.751980E-06 0.935282E-06 0.111930E-05 0.131709E-05 0.153402E-05 0.178503E-05 0.210098E-05 0.253400E-05 0.349348E-05
0.560000E+02 0.101877E-05 0.203899E-05 0.287913E-05 0.374810E-05 0.468326E-05 0.572590E-05 0.694676E-05 0.846021E-05 0.105369E-04 0.150350E-04 0.475445E-06 0.762816E-06 0.947733E-06 0.113343E-05 0.133312E-05 0.155216E-05 0.180572E-05 0.212518E-05 0.256349E-05 0.353680E-05
0.570000E+02 0.103175E-05 0.206738E-05 0.292187E-05 0.380642E-05 0.475882E-05 0.582110E-05 0.706559E-05 0.860935E-05 0.107297E-04 0.153305E-04 0.483118E-06 0.773653E-06 0.960152E-06 0.114749E-05 0.134905E-05 0.157017E-05 0.182622E-05 0.214912E-05 0.259259E-05 0.357945E-05
0.580000E+02 0.104455E-05 0.209537E-05 0.296407E-05 0.386413E-05 0.483371E-05 0.591558E-05 0.718358E-05 0.875751E-05 0.109213E-04 0.156241E-04 0.490814E-06 0.784475E-06 0.972518E-06 0.116147E-05 0.136487E-05 0.158804E-05 0.184652E-05 0.217279E-05 0.262131E-05 0.362143E-05
0.590000E+02 0.105713E-05 0.212289E-05 0.300569E-05 0.392118E-05 0.490788E-05 0.600927E-05 0.730070E-05 0.890464E-05 0.111115E-04 0.159159E-04 0.498524E-06 0.795270E-06 0.984820E-06 0.117536E-05 0.138056E-05 0.160574E-05 0.186660E-05 0.219618E-05 0.264963E-05 0.366275E-05
0.600000E+02 0.106948E-05 0.214996E-05 0.304672E-05 0.397756E-05 0.498133E-05 0.610218E-05 0.741694E-05 0.905074E-05 0.113005E-04 0.162058E-04 0.506248E-06 0.806041E-06 0.997061E-06 0.118916E-05 0.139614E-05 0.162328E-05 0.188649E-05 0.221930E-05 0.267757E-05 0.370342E-05
0.610000E+02 0.108164E-05 0.217660E-05 0.308720E-05 0.403331E-05 0.505409E-05 0.619435E-05 0.753237E-05 0.919590E-05 0.114884E-04 0.164940E-04 0.513993E-06 0.816797E-06 0.100925E-05 0.120287E-05 0.141160E-05 0.164069E-05 0.190620E-05 0.224217E-05 0.270517E-05 0.374350E-05
0.620000E+02 0.109363E-05 0.220285E-05 0.312714E-05 0.408843E-05 0.512616E-05 0.628577E-05 0.764697E-05 0.934010E-05 0.116750E-04 0.167804E-04 0.521765E-06 0.827545E-06 0.102139E-05 0.121650E-05 0.142696E-05 0.165796E-05 0.192572E-05 0.226481E-05 0.273243E-05 0.378299E-05
0.630000E+02 0.110551E-05 0.222879E-05 0.316662E-05 0.414300E-05 0.519763E-05 0.637654E-05 0.776085E-05 0.948346E-05 0.118606E-04 0.170652E-04 0.529576E-06 0.838300E-06 0.103351E-05 0.123008E-05 0.144223E-05 0.167511E-05 0.194509E-05 0.228724E-05 0.275939E-05 0.382194E-05
0.640000E+02 0.111735E-05 0.225449E-05 0.320573E-05 0.419712E-05 0.526859E-05 0.646676E-05 0.787412E-05 0.962611E-05 0.120453E-04 0.173486E-04 0.537438E-06 0.849082E-06 0.104562E-05 0.124362E-05 0.145744E-05 0.169218E-05 0.196434E-05 0.230949E-05 0.278609E-05 0.386040E-05
0.650000E+02 0.112915E-05 0.227995E-05 0.324446E-05 0.425075E-05 0.533900E-05 0.655638E-05 0.798673E-05 0.976799E-05 0.122290E-04 0.176305E-04 0.545352E-06 0.859887E-06 0.105771E-05 0.125711E-05 0.147258E-05 0.170914E-05 0.198345E-05 0.233155E-05 0.281251E-05 0.389837E-05
0.660000E+02 0.114093E-05 0.230519E-05 0.328281E-05 0.430391E-05 0.540887E-05 0.664541E-05 0.809869E-05 0.990914E-05 0.124118E-04 0.179110E-04 0.553322E-06 0.870721E-06 0.106980E-05 0.127057E-05 0.148765E-05 0.172601E-05 0.200244E-05 0.235344E-05 0.283868E-05 0.393587E-05
0.670000E+02 0.115268E-05 0.233022E-05 0.332081E-05 0.435660E-05 0.547821E-05 0.673387E-05 0.821003E-05 0.100496E-04 0.125937E-04 0.181901E-04 0.561345E-06 0.881586E-06 0.108188E-05 0.128399E-05 0.150267E-05 0.174280E-05 0.202130E-05 0.237517E-05 0.286461E-05 0.397293E-05
0.680000E+02 0.116440E-05 0.235502E-05 0.335842E-05 0.440880E-05 0.554697E-05 0.682170E-05 0.832069E-05 0.101893E-04 0.127747E-04 0.184678E-04 0.569418E-06 0.892478E-06 0.109396E-05 0.129737E-05 0.151761E-05 0.175949E-05 0.204004E-05 0.239673E-05 0.289031E-05 0.400956E-05
0.690000E+02 0.117605E-05 0.237956E-05 0.339562E-05 0.446046E-05 0.561513E-05 0.690886E-05 0.843064E-05 0.103281E-04 0.129548E-04 0.187441E-04 0.577536E-06 0.903392E-06 0.110602E-05 0.131071E-05 0.153248E-05 0.177608E-05 0.205866E-05 0.241812E-05 0.291576E-05 0.404575E-05
0.700000E+02 0.118761E-05 0.240383E-05 0.343237E-05 0.451155E-05 0.568263E-05 0.699532E-05 0.853984E-05 0.104662E-04 0.131339E-04 0.190190E-04 0.585694E-06 0.914324E-06 0.111806E-05 0.132399E-05 0.154727E-05 0.179257E-05 0.207714E-05 0.243933E-05 0.294097E-05 0.408153E-05
0.710000E+02 0.119908E-05 0.242781E-05 0.346867E-05 0.456205E-05 0.574945E-05 0.708103E-05 0.864823E-05 0.106034E-04 0.133120E-04 0.192924E-04 0.593891E-06 0.925273E-06 0.113009E-05 0.133722E-05 0.156198E-05 0.180894E-05 0.209547E-05 0.246037E-05 0.296595E-05 0.411688E-05
0.720000E+02 0.121045E-05 0.245152E-05 0.350454E-05 0.461199E-05 0.581561E-05 0.716603E-05 0.875587E-05 0.107398E-04 0.134891E-04 0.195645E-04 0.602126E-06 0.936241E-06 0.114210E-05 0.135041E-05 0.157662E-05 0.182522E-05 0.211369E-05 0.248125E-05 0.299070E-05 0.415186E-05
0.730000E+02 0.122172E-05 0.247495E-05 0.353995E-05 0.466133E-05 0.588108E-05 0.725027E-05 0.886269E-05 0.108753E-04 0.136653E-04 0.198351E-04 0.610398E-06 0.947227E-06 0.115409E-05 0.136354E-05 0.159117E-05 0.184139E-05 0.213176E-05 0.250195E-05 0.301522E-05 0.418644E-05
0.740000E+02 0.123288E-05 0.249810E-05 0.357491E-05 0.471008E-05 0.594584E-05 0.733373E-05 0.896869E-05 0.110099E-04 0.138404E-04 0.201044E-04 0.618705E-06 0.958232E-06 0.116607E-05 0.137662E-05 0.160565E-05 0.185745E-05 0.214970E-05 0.252249E-05 0.303952E-05 0.422065E-05
0.750000E+02 0.124396E-05 0.252099E-05 0.360944E-05 0.475825E-05 0.600992E-05 0.741643E-05 0.907386E-05 0.111436E-04 0.140146E-04 0.203723E-04 0.627051E-06 0.969259E-06 0.117803E-05 0.138966E-05 0.162005E-05 0.187341E-05 0.216751E-05 0.254287E-05 0.306361E-05 0.425449E-05
0.760000E+02 0.125497E-05 0.254368E-05 0.364360E-05 0.480589E-05 0.607337E-05 0.749843E-05 0.917829E-05 0.112766E-04 0.141879E-04 0.206390E-04 0.635441E-06 0.980319E-06 0.119000E-05 0.140267E-05 0.163439E-05 0.188929E-05 0.218521E-05 0.256310E-05 0.308751E-05 0.428801E-05
0.770000E+02 0.126596E-05 0.256620E-05 0.367745E-05 0.485308E-05 0.613623E-05 0.757976E-05 0.928199E-05 0.114087E-04 0.143603E-04 0.209045E-04 0.643881E-06 0.991420E-06 0.120198E-05 0.141565E-05 0.164867E-05 0.190508E-05 0.220280E-05 0.258319E-05 0.311122E-05 0.432121E-05
0.780000E+02 0.127693E-05 0.258857E-05 0.371097E-05 0.489979E-05 0.619850E-05 0.766040E-05 0.938495E-05 0.115401E-04 0.145318E-04 0.211688E-04 0.652373E-06 0.100256E-05 0.121397E-05 0.142861E-05 0.166291E-05 0.192079E-05 0.222029E-05 0.260315E-05 0.313475E-05 0.435409E-05
0.790000E+02 0.128790E-05 0.261080E-05 0.374419E-05 0.494603E-05 0.626016E-05 0.774035E-05 0.948715E-05 0.116706E-04 0.147025E-04 0.214319E-04 0.660917E-06 0.101375E-05 0.122597E-05 0.144156E-05 0.167709E-05 0.193642E-05 0.223766E-05 0.262297E-05 0.315809E-05 0.438667E-05
0.800000E+02 0.129888E-05 0.263293E-05 0.377717E-05 0.499188E-05 0.632131E-05 0.781969E-05 0.958868E-05 0.118005E-04 0.148723E-04 0.216939E-04 0.669517E-06 0.102499E-05 0.123800E-05 0.145449E-05 0.169123E-05 0.195199E-05 0.225495E-05 0.264267E-05 0.318128E-05 0.441898E-05
0.810000E+02 0.130986E-05 0.265496E-05 0.380989E-05 0.503732E-05 0.638191E-05 0.789839E-05 0.968949E-05 0.119295E-04 0.150413E-04 0.219549E-04 0.678170E-06 0.103628E-05 0.125005E-05 0.146742E-05 0.170534E-05 0.196749E-05 0.227214E-05 0.266225E-05 0.320431E-05 0.445101E-05
0.820000E+02 0.132083E-05 0.267687E-05 0.384234E-05 0.508231E-05 0.644192E-05 0.797638E-05 0.978953E-05 0.120578E-04 0.152095E-04 0.222146E-04 0.686874E-06 0.104762E-05 0.126213E-05 0.148033E-05 0.171939E-05 0.198291E-05 0.228922E-05 0.268169E-05 0.322716E-05 0.448276E-05
0.830000E+02 0.133178E-05 0.269864E-05 0.387449E-05 0.512685E-05 0.650133E-05 0.805366E-05 0.988876E-05 0.121851E-04 0.153766E-04 0.224732E-04 0.695626E-06 0.105900E-05 0.127421E-05 0.149323E-05 0.173341E-05 0.199826E-05 0.230620E-05 0.270100E-05 0.324984E-05 0.451424E-05
0.840000E+02 0.134270E-05 0.272027E-05 0.390636E-05 0.517094E-05 0.656014E-05 0.813023E-05 0.998721E-05 0.123117E-04 0.155429E-04 0.227307E-04 0.704423E-06 0.107042E-05 0.128632E-05 0.150612E-05 0.174737E-05 0.201353E-05 0.232308E-05 0.272018E-05 0.327235E-05 0.454545E-05
0.850000E+02 0.135356E-05 0.274176E-05 0.393795E-05 0.521459E-05 0.661836E-05 0.820607E-05 0.100848E-04 0.124373E-04 0.157083E-04 0.229870E-04 0.713263E-06 0.108189E-05 0.129845E-05 0.151899E-05 0.176130E-05 0.202872E-05 0.233985E-05 0.273923E-05 0.329470E-05 0.457640E-05
0.860000E+02 0.136437E-05 0.276309E-05 0.396924E-05 0.525777E-05 0.667596E-05 0.828117E-05 0.101816E-04 0.125621E-04 0.158726E-04 0.232421E-04 0.722144E-06 0.109339E-05 0.131059E-05 0.153185E-05 0.177517E-05 0.204384E-05 0.235652E-05 0.275815E-05 0.331687E-05 0.460708E-05
0.870000E+02 0.137511E-05 0.278425E-05 0.400021E-05 0.530046E-05 0.673290E-05 0.835547E-05 0.102775E-04 0.126858E-04 0.160359E-04 0.234960E-04 0.731062E-06 0.110493E-05 0.132275E-05 0.154469E-05 0.178900E-05 0.205888E-05 0.237307E-05 0.277692E-05 0.333887E-05 0.463750E-05
0.880000E+02 0.138578E-05 0.280525E-05 0.403089E-05 0.534271E-05 0.678923E-05 0.842903E-05 0.103726E-04 0.128087E-04 0.161983E-04 0.237487E-04 0.740020E-06 0.111651E-05 0.133492E-05 0.155752E-05 0.180278E-05 0.207383E-05 0.238952E-05 0.279555E-05 0.336070E-05 0.466767E-05
0.890000E+02 0.139640E-05 0.282612E-05 0.406132E-05 0.538455E-05 0.684499E-05 0.850187E-05 0.104668E-04 0.129306E-04 0.163596E-04 0.240003E-04 0.749019E-06 0.112814E-05 0.134712E-05 0.157035E-05 0.181652E-05 0.208873E-05 0.240586E-05 0.281406E-05 0.338236E-05 0.469760E-05
0.900000E+02 0.140699E-05 0.284689E-05 0.409152E-05 0.542599E-05 0.690019E-05 0.857400E-05 0.105602E-04 0.130516E-04 0.165200E-04 0.242507E-04 0.758063E-06 0.113981E-05 0.135935E-05 0.158318E-05 0.183024E-05 0.210355E-05 0.242212E-05 0.283245E-05 0.340387E-05 0.472728E-05
0.910000E+02 0.141756E-05 0.286758E-05 0.412153E-05 0.546709E-05 0.695488E-05 0.864547E-05 0.106528E-04 0.131718E-04 0.166794E-04 0.245001E-04 0.767154E-06 0.115154E-05 0.137162E-05 0.159601E-05 0.184393E-05 0.211832E-05 0.243828E-05 0.285071E-05 0.342522E-05 0.475675E-05
0.920000E+02 0.142813E-05 0.288820E-05 0.415136E-05 0.550785E-05 0.700907E-05 0.871628E-05 0.107446E-04 0.132910E-04 0.168379E-04 0.247483E-04 0.776293E-06 0.116331E-05 0.138392E-05 0.160886E-05 0.185760E-05 0.213304E-05 0.245436E-05 0.286886E-05 0.344643E-05 0.478599E-05
0.930000E+02 0.143872E-05 0.290879E-05 0.418105E-05 0.554834E-05 0.706280E-05 0.878648E-05 0.108357E-04 0.134095E-04 0.169955E-04 0.249955E-04 0.785483E-06 0.117515E-05 0.139626E-05 0.162172E-05 0.187125E-05 0.214771E-05 0.247036E-05 0.288691E-05 0.346750E-05 0.481502E-05
0.940000E+02 0.144932E-05 0.292935E-05 0.421062E-05 0.558855E-05 0.711611E-05 0.885609E-05 0.109260E-04 0.135271E-04 0.171521E-04 0.252416E-04 0.794724E-06 0.118705E-05 0.140865E-05 0.163461E-05 0.188490E-05 0.216235E-05 0.248629E-05 0.290485E-05 0.348843E-05 0.484385E-05
0.950000E+02 0.145993E-05 0.294986E-05 0.424005E-05 0.562848E-05 0.716896E-05 0.892507E-05 0.110156E-04 0.136438E-04 0.173078E-04 0.254866E-04 0.804015E-06 0.119900E-05 0.142108E-05 0.164751E-05 0.189854E-05 0.217693E-05 0.250214E-05 0.292268E-05 0.350921E-05 0.487247E-05
0.960000E+02 0.147054E-05 0.297034E-05 0.426934E-05 0.566812E-05 0.722136E-05 0.899344E-05 0.111044E-04 0.137596E-04 0.174626E-04 0.257306E-04 0.813354E-06 0.121101E-05 0.143356E-05 0.166044E-05 0.191217E-05 0.219148E-05 0.251791E-05 0.294040E-05 0.352986E-05 0.490088E-05
0.970000E+02 0.148115E-05 0.299076E-05 0.429851E-05 0.570751E-05 0.727333E-05 0.906121E-05 0.111924E-04 0.138745E-04 0.176163E-04 0.259734E-04 0.822739E-06 0.122307E-05 0.144608E-05 0.167339E-05 0.192579E-05 0.220598E-05 0.253362E-05 0.295802E-05 0.355036E-05 0.492909E-05
0.980000E+02 0.149173E-05 0.301112E-05 0.432752E-05 0.574661E-05 0.732485E-05 0.912836E-05 0.112797E-04 0.139886E-04 0.177691E-04 0.262151E-04 0.832168E-06 0.123518E-05 0.145864E-05 0.168635E-05 0.193941E-05 0.222045E-05 0.254924E-05 0.297552E-05 0.357072E-05 0.495709E-05
0.990000E+02 0.150228E-05 0.303140E-05 0.435636E-05 0.578541E-05 0.737590E-05 0.919486E-05 0.113662E-04 0.141017E-04 0.179208E-04 0.264557E-04 0.841638E-06 0.124734E-05 0.147124E-05 0.169934E-05 0.195301E-05 0.223487E-05 0.256478E-05 0.299292E-05 0.359093E-05 0.498488E-05
