0.390000E+02 0.143504E-05 0.284735E-05 0.457726E-05 0.548527E-06 0.788184E-06 0.139003E-05
0.400000E+02 0.146458E-05 0.291556E-05 0.469903E-05 0.558002E-06 0.798017E-06 0.141370E-05
0.410000E+02 0.149342E-05 0.298279E-05 0.481932E-05 0.567363E-06 0.807522E-06 0.143685E-05
0.420000E+02 0.152165E-05 0.304913E-05 0.493824E-05 0.576637E-06 0.816736E-06 0.145953E-05
0.430000E+02 0.154941E-05 0.311476E-05 0.505599E-05 0.585863E-06 0.825715E-06 0.148181E-05
0.440000E+02 0.157676E-05 0.317977E-05 0.517266E-05 0.595059E-06 0.834484E-06 0.150373E-05
0.450000E+02 0.160376E-05 0.324425E-05 0.528838E-05 0.604243E-06 0.843076E-06 0.152533E-05
0.460000E+02 0.163035E-05 0.330811E-05 0.540308E-05 0.613397E-06 0.851475E-06 0.154661E-05
0.470000E+02 0.165644E-05 0.337129E-05 0.551671E-05 0.622505E-06 0.859672E-06 0.156756E-05
0.480000E+02 0.168194E-05 0.343370E-05 0.562918E-05 0.631547E-06 0.867647E-06 0.158819E-05
0.490000E+02 0.170678E-05 0.349527E-05 0.574046E-05 0.640512E-06 0.875398E-06 0.160849E-05
0.500000E+02 0.173090E-05 0.355594E-05 0.585051E-05 0.649384E-06 0.882911E-06 0.162846E-05
0.510000E+02 0.175427E-05 0.361565E-05 0.595927E-05 0.658161E-06 0.890181E-06 0.164810E-05
0.520000E+02 0.177693E-05 0.367448E-05 0.606687E-05 0.666858E-06 0.897235E-06 0.166746E-05
0.530000E+02 0.179894E-05 0.373248E-05 0.617335E-05 0.675489E-06 0.904086E-06 0.168655E-05
0.540000E+02 0.182036E-05 0.378970E-05 0.627881E-05 0.684073E-06 0.910755E-06 0.170539E-05
0.550000E+02 0.184131E-05 0.384627E-05 0.638338E-05 0.692636E-06 0.917271E-06 0.172404E-05
0.560000E+02 0.186186E-05 0.390226E-05 0.648718E-05 0.701195E-06 0.923655E-06 0.174251E-05
0.570000E+02 0.188202E-05 0.395764E-05 0.659016E-05 0.709753E-06 0.929906E-06 0.176081E-05
0.580000E+02 0.190177E-05 0.401240E-05 0.669233E-05 0.718306E-06 0.936020E-06 0.177894E-05
0.590000E+02 0.192105E-05 0.406646E-05 0.679363E-05 0.726841E-06 0.941986E-06 0.179690E-05
0.600000E+02 0.193975E-05 0.411967E-05 0.689390E-05 0.735338E-06 0.947775E-06 0.181465E-05
0.610000E+02 0.195780E-05 0.417194E-05 0.699307E-05 0.743782E-06 0.953372E-06 0.183218E-05
0.620000E+02 0.197519E-05 0.422325E-05 0.709110E-05 0.752173E-06 0.958775E-06 0.184950E-05
0.630000E+02 0.199195E-05 0.427360E-05 0.718803E-05 0.760519E-06 0.963992E-06 0.186661E-05
0.640000E+02 0.200811E-05 0.432300E-05 0.728384E-05 0.768826E-06 0.969026E-06 0.188352E-05
0.650000E+02 0.202377E-05 0.437156E-05 0.737866E-05 0.777119E-06 0.973904E-06 0.190026E-05
0.660000E+02 0.203904E-05 0.441940E-05 0.747262E-05 0.785419E-06 0.978653E-06 0.191686E-05
0.670000E+02 0.205394E-05 0.446647E-05 0.756566E-05 0.793730E-06 0.983266E-06 0.193332E-05
0.680000E+02 0.206851E-05 0.451282E-05 0.765784E-05 0.802062E-06 0.987757E-06 0.194964E-05
0.690000E+02 0.208280E-05 0.455849E-05 0.774917E-05 0.810423E-06 0.992134E-06 0.196583E-05
0.700000E+02 0.209677E-05 0.460342E-05 0.783962E-05 0.818806E-06 0.996388E-06 0.198189E-05
0.710000E+02 0.211042E-05 0.464758E-05 0.792911E-05 0.827209E-06 0.100052E-05 0.199781E-05
0.720000E+02 0.212371E-05 0.469092E-05 0.801761E-05 0.835628E-06 0.100451E-05 0.201359E-05
0.730000E+02 0.213664E-05 0.473342E-05 0.810506E-05 0.844059E-06 0.100837E-05 0.202920E-05
0.740000E+02 0.214922E-05 0.477509E-05 0.819148E-05 0.852507E-06 0.101209E-05 0.204468E-05
0.750000E+02 0.216144E-05 0.481591E-05 0.827684E-05 0.860969E-06 0.101568E-05 0.206000E-05
0.760000E+02 0.217327E-05 0.485582E-05 0.836104E-05 0.869438E-06 0.101913E-05 0.207516E-05
0.770000E+02 0.218473E-05 0.489483E-05 0.844410E-05 0.877922E-06 0.102245E-05 0.209016E-05
0.780000E+02 0.219588E-05 0.493300E-05 0.852606E-05 0.886427E-06 0.102563E-05 0.210502E-05
0.790000E+02 0.220676E-05 0.497040E-05 0.860698E-05 0.894965E-06 0.102871E-05 0.211974E-05
0.800000E+02 0.221745E-05 0.500709E-05 0.868691E-05 0.903547E-06 0.103169E-05 0.213434E-05
0.810000E+02 0.222794E-05 0.504304E-05 0.876580E-05 0.912172E-06 0.103457E-05 0.214881E-05
0.820000E+02 0.223826E-05 0.507829E-05 0.884366E-05 0.920847E-06 0.103736E-05 0.216316E-05
0.830000E+02 0.224846E-05 0.511292E-05 0.892059E-05 0.929578E-06 0.104007E-05 0.217740E-05
0.840000E+02 0.225855E-05 0.514693E-05 0.899655E-05 0.938366E-06 0.104271E-05 0.219154E-05
0.850000E+02 0.226851E-05 0.518028E-05 0.907149E-05 0.947208E-06 0.104526E-05 0.220556E-05
0.860000E+02 0.227833E-05 0.521297E-05 0.914540E-05 0.956103E-06 0.104774E-05 0.221947E-05
0.870000E+02 0.228801E-05 0.524503E-05 0.921827E-05 0.965048E-06 0.105014E-05 0.223326E-05
0.880000E+02 0.229751E-05 0.527641E-05 0.929007E-05 0.974035E-06 0.105245E-05 0.224694E-05
0.890000E+02 0.230681E-05 0.530708E-05 0.936072E-05 0.983062E-06 0.105468E-05 0.226048E-05
0.900000E+02 0.231588E-05 0.533702E-05 0.943019E-05 0.992123E-06 0.105683E-05 0.227389E-05
0.910000E+02 0.232475E-05 0.536628E-05 0.949853E-05 0.100122E-05 0.105889E-05 0.228718E-05
0.920000E+02 0.233345E-05 0.539493E-05 0.956579E-05 0.101037E-05 0.106089E-05 0.230036E-05
0.930000E+02 0.234199E-05 0.542296E-05 0.963197E-05 0.101955E-05 0.106282E-05 0.231343E-05
0.940000E+02 0.235039E-05 0.545041E-05 0.969707E-05 0.102879E-05 0.106469E-05 0.232640E-05
0.950000E+02 0.235866E-05 0.547730E-05 0.976110E-05 0.103807E-05 0.106651E-05 0.233926E-05
0.960000E+02 0.236684E-05 0.550371E-05 0.982415E-05 0.104741E-05 0.106828E-05 0.235203E-05
0.970000E+02 0.237498E-05 0.552970E-05 0.988628E-05 0.105682E-05 0.107003E-05 0.236472E-05
0.980000E+02 0.238307E-05 0.555528E-05 0.994747E-05 0.106628E-05 0.107174E-05 0.237734E-05
0.990000E+02 0.239109E-05 0.558045E-05 0.100077E-04 0.107580E-05 0.107343E-05 0.238988E-05
0.100000E+03 0.239903E-05 0.560517E-05 0.100670E-04 0.108538E-05 0.107508E-05 0.240234E-05
0.101000E+03 0.240686E-05 0.562948E-05 0.101253E-04 0.109501E-05 0.107670E-05 0.241473E-05
0.102000E+03 0.241457E-05 0.565334E-05 0.101826E-04 0.110468E-05 0.107829E-05 0.242703E-05
0.103000E+03 0.242213E-05 0.567675E-05 0.102389E-04 0.111439E-05 0.107984E-05 0.243925E-05
0.104000E+03 0.242956E-05 0.569975E-05 0.102943E-04 0.112415E-05 0.108137E-05 0.245139E-05
0.105000E+03 0.243685E-05 0.572235E-05 0.103487E-04 0.113396E-05 0.108287E-05 0.246346E-05
0.106000E+03 0.244399E-05 0.574456E-05 0.104021E-04 0.114380E-05 0.108434E-05 0.247547E-05
0.107000E+03 0.245099E-05 0.576638E-05 0.104546E-04 0.115369E-05 0.108579E-05 0.248740E-05
0.108000E+03 0.245783E-05 0.578782E-05 0.105062E-04 0.116361E-05 0.108722E-05 0.249927E-05
0.109000E+03 0.246451E-05 0.580888E-05 0.105568E-04 0.117358E-05 0.108863E-05 0.251107E-05
0.110000E+03 0.247107E-05 0.582963E-05 0.106066E-04 0.118359E-05 0.109002E-05 0.252283E-05
0.111000E+03 0.247750E-05 0.585010E-05 0.106556E-04 0.119364E-05 0.109141E-05 0.253454E-05
0.112000E+03 0.248381E-05 0.587027E-05 0.107037E-04 0.120374E-05 0.109279E-05 0.254620E-05
0.113000E+03 0.249001E-05 0.589017E-05 0.107511E-04 0.121388E-05 0.109416E-05 0.255782E-05
0.114000E+03 0.249609E-05 0.590982E-05 0.107976E-04 0.122406E-05 0.109553E-05 0.256941E-05
0.115000E+03 0.250207E-05 0.592923E-05 0.108434E-04 0.123430E-05 0.109690E-05 0.258096E-05
0.116000E+03 0.250795E-05 0.594843E-05 0.108885E-04 0.124457E-05 0.109827E-05 0.259249E-05
0.117000E+03 0.251375E-05 0.596744E-05 0.109330E-04 0.125490E-05 0.109965E-05 0.260400E-05
0.118000E+03 0.251943E-05 0.598624E-05 0.109767E-04 0.126527E-05 0.110103E-05 0.261549E-05
0.119000E+03 0.252500E-05 0.600483E-05 0.110197E-04 0.127568E-05 0.110241E-05 0.262695E-05
0.120000E+03 0.253042E-05 0.602317E-05 0.110621E-04 0.128613E-05 0.110379E-05 0.263840E-05
0.121000E+03 0.253569E-05 0.604127E-05 0.111037E-04 0.129662E-05 0.110517E-05 0.264982E-05
0.122000E+03 0.254080E-05 0.605913E-05 0.111447E-04 0.130714E-05 0.110655E-05 0.266122E-05
0.123000E+03 0.254576E-05 0.607675E-05 0.111850E-04 0.131770E-05 0.110792E-05 0.267260E-05
0.124000E+03 0.255055E-05 0.609415E-05 0.112246E-04 0.132829E-05 0.110930E-05 0.268398E-05
0.125000E+03 0.255520E-05 0.611131E-05 0.112637E-04 0.133892E-05 0.111067E-05 0.269534E-05
0.126000E+03 0.255969E-05 0.612826E-05 0.113021E-04 0.134959E-05 0.111204E-05 0.270669E-05
0.127000E+03 0.256405E-05 0.614500E-05 0.113399E-04 0.136029E-05 0.111342E-05 0.271804E-05
0.128000E+03 0.256829E-05 0.616156E-05 0.113772E-04 0.137103E-05 0.111480E-05 0.272940E-05
0.129000E+03 0.257243E-05 0.617797E-05 0.114140E-04 0.138182E-05 0.111619E-05 0.274076E-05
0.130000E+03 0.257646E-05 0.619423E-05 0.114504E-04 0.139265E-05 0.111759E-05 0.275214E-05
0.131000E+03 0.258038E-05 0.621030E-05 0.114862E-04 0.140351E-05 0.111899E-05 0.276352E-05
0.132000E+03 0.258418E-05 0.622617E-05 0.115215E-04 0.141442E-05 0.112040E-05 0.277491E-05
0.133000E+03 0.258789E-05 0.624189E-05 0.115564E-04 0.142537E-05 0.112181E-05 0.278632E-05
0.134000E+03 0.259150E-05 0.625745E-05 0.115908E-04 0.143637E-05 0.112324E-05 0.279775E-05
0.135000E+03 0.259504E-05 0.627289E-05 0.116249E-04 0.144740E-05 0.112467E-05 0.280920E-05
0.136000E+03 0.259847E-05 0.628816E-05 0.116586E-04 0.145848E-05 0.112611E-05 0.282067E-05
0.137000E+03 0.260181E-05 0.630323E-05 0.116918E-04 0.146960E-05 0.112755E-05 0.283216E-05
0.138000E+03 0.260506E-05 0.631814E-05 0.117247E-04 0.148077E-05 0.112900E-05 0.284368E-05
0.139000E+03 0.260822E-05 0.633288E-05 0.117572E-04 0.149197E-05 0.113045E-05 0.285521E-05
0.140000E+03 0.261128E-05 0.634744E-05 0.117893E-04 0.150322E-05 0.113191E-05 0.286678E-05
0.141000E+03 0.261424E-05 0.636183E-05 0.118210E-04 0.151450E-05 0.113337E-05 0.287838E-05
0.142000E+03 0.261711E-05 0.637603E-05 0.118525E-04 0.152583E-05 0.113484E-05 0.289000E-05
0.143000E+03 0.261986E-05 0.639000E-05 0.118835E-04 0.153719E-05 0.113630E-05 0.290164E-05
0.144000E+03 0.262252E-05 0.640376E-05 0.119141E-04 0.154860E-05 0.113775E-05 0.291331E-05
0.145000E+03 0.262508E-05 0.641732E-05 0.119444E-04 0.156004E-05 0.113921E-05 0.292500E-05
0.146000E+03 0.262756E-05 0.643070E-05 0.119744E-04 0.157153E-05 0.114067E-05 0.293673E-05
0.147000E+03 0.262998E-05 0.644391E-05 0.120042E-04 0.158306E-05 0.114214E-05 0.294850E-05
0.148000E+03 0.263233E-05 0.645695E-05 0.120336E-04 0.159463E-05 0.114361E-05 0.296031E-05
0.149000E+03 0.263462E-05 0.646979E-05 0.120628E-04 0.160625E-05 0.114508E-05 0.297214E-05
0.150000E+03 0.263686E-05 0.648245E-05 0.120917E-04 0.161791E-05 0.114655E-05 0.298401E-05
0.151000E+03 0.263906E-05 0.649496E-05 0.121203E-04 0.162962E-05 0.114803E-05 0.299593E-05
0.152000E+03 0.264124E-05 0.650733E-05 0.121488E-04 0.164137E-05 0.114952E-05 0.300789E-05
0.153000E+03 0.264338E-05 0.651954E-05 0.121771E-04 0.165318E-05 0.115101E-05 0.301989E-05
0.154000E+03 0.264549E-05 0.653159E-05 0.122051E-04 0.166502E-05 0.115250E-05 0.303194E-05
0.155000E+03 0.264754E-05 0.654344E-05 0.122328E-04 0.167692E-05 0.115400E-05 0.304402E-05
0.156000E+03 0.264955E-05 0.655509E-05 0.122603E-04 0.168885E-05 0.115549E-05 0.305614E-05
0.157000E+03 0.265151E-05 0.656654E-05 0.122876E-04 0.170083E-05 0.115698E-05 0.306829E-05
0.158000E+03 0.265342E-05 0.657781E-05 0.123146E-04 0.171286E-05 0.115848E-05 0.308049E-05
0.159000E+03 0.265529E-05 0.658889E-05 0.123414E-04 0.172492E-05 0.115997E-05 0.309272E-05
0.160000E+03 0.265711E-05 0.659980E-05 0.123680E-04 0.173703E-05 0.116147E-05 0.310500E-05
0.161000E+03 0.265889E-05 0.661050E-05 0.123944E-04 0.174919E-05 0.116296E-05 0.311732E-05
0.162000E+03 0.266064E-05 0.662100E-05 0.124205E-04 0.176139E-05 0.116446E-05 0.312967E-05
0.163000E+03 0.266235E-05 0.663134E-05 0.124464E-04 0.177363E-05 0.116595E-05 0.314206E-05
0.164000E+03 0.266403E-05 0.664149E-05 0.124721E-04 0.178592E-05 0.116745E-05 0.315450E-05
0.165000E+03 0.266567E-05 0.665146E-05 0.124976E-04 0.179825E-05 0.116895E-05 0.316697E-05
0.166000E+03 0.266728E-05 0.666125E-05 0.125229E-04 0.181062E-05 0.117045E-05 0.317949E-05
0.167000E+03 0.266884E-05 0.667084E-05 0.125480E-04 0.182304E-05 0.117195E-05 0.319204E-05
0.168000E+03 0.267037E-05 0.668025E-05 0.125728E-04 0.183549E-05 0.117345E-05 0.320463E-05
0.169000E+03 0.267187E-05 0.668947E-05 0.125974E-04 0.184800E-05 0.117494E-05 0.321726E-05
0.170000E+03 0.267333E-05 0.669851E-05 0.126218E-04 0.186054E-05 0.117644E-05 0.322992E-05
0.171000E+03 0.267477E-05 0.670739E-05 0.126460E-04 0.187313E-05 0.117795E-05 0.324263E-05
0.172000E+03 0.267619E-05 0.671613E-05 0.126701E-04 0.188576E-05 0.117946E-05 0.325538E-05
0.173000E+03 0.267760E-05 0.672471E-05 0.126939E-04 0.189844E-05 0.118097E-05 0.326816E-05
0.174000E+03 0.267898E-05 0.673311E-05 0.127175E-04 0.191116E-05 0.118248E-05 0.328099E-05
0.175000E+03 0.268034E-05 0.674136E-05 0.127409E-04 0.192393E-05 0.118400E-05 0.329385E-05
0.176000E+03 0.268167E-05 0.674946E-05 0.127641E-04 0.193673E-05 0.118552E-05 0.330675E-05
0.177000E+03 0.268299E-05 0.675742E-05 0.127871E-04 0.194959E-05 0.118704E-05 0.331969E-05
0.178000E+03 0.268429E-05 0.676523E-05 0.128099E-04 0.196248E-05 0.118857E-05 0.333267E-05
0.179000E+03 0.268556E-05 0.677290E-05 0.128325E-04 0.197541E-05 0.119011E-05 0.334568E-05
0.180000E+03 0.268680E-05 0.678040E-05 0.128549E-04 0.198839E-05 0.119165E-05 0.335873E-05
0.181000E+03 0.268800E-05 0.678774E-05 0.128770E-04 0.200141E-05 0.119319E-05 0.337181E-05
0.182000E+03 0.268917E-05 0.679494E-05 0.128989E-04 0.201447E-05 0.119473E-05 0.338493E-05
0.183000E+03 0.269030E-05 0.680198E-05 0.129206E-04 0.202756E-05 0.119628E-05 0.339807E-05
0.184000E+03 0.269138E-05 0.680886E-05 0.129421E-04 0.204070E-05 0.119783E-05 0.341125E-05
0.185000E+03 0.269242E-05 0.681560E-05 0.129633E-04 0.205388E-05 0.119938E-05 0.342446E-05
0.186000E+03 0.269341E-05 0.682219E-05 0.129842E-04 0.206709E-05 0.120094E-05 0.343771E-05
0.187000E+03 0.269438E-05 0.682864E-05 0.130049E-04 0.208034E-05 0.120250E-05 0.345098E-05
0.188000E+03 0.269531E-05 0.683497E-05 0.130254E-04 0.209364E-05 0.120407E-05 0.346429E-05
0.189000E+03 0.269622E-05 0.684118E-05 0.130457E-04 0.210697E-05 0.120564E-05 0.347763E-05
0.190000E+03 0.269710E-05 0.684727E-05 0.130657E-04 0.212035E-05 0.120723E-05 0.349100E-05
0.191000E+03 0.269794E-05 0.685325E-05 0.130855E-04 0.213376E-05 0.120882E-05 0.350441E-05
0.192000E+03 0.269876E-05 0.685911E-05 0.131051E-04 0.214721E-05 0.121042E-05 0.351784E-05
0.193000E+03 0.269954E-05 0.686488E-05 0.131245E-04 0.216071E-05 0.121202E-05 0.353131E-05
0.194000E+03 0.270030E-05 0.687052E-05 0.131436E-04 0.217424E-05 0.121364E-05 0.354481E-05
0.195000E+03 0.270101E-05 0.687605E-05 0.131624E-04 0.218781E-05 0.121526E-05 0.355834E-05
0.196000E+03 0.270170E-05 0.688148E-05 0.131810E-04 0.220142E-05 0.121688E-05 0.357189E-05
0.197000E+03 0.270235E-05 0.688681E-05 0.131994E-04 0.221507E-05 0.121852E-05 0.358548E-05
0.198000E+03 0.270298E-05 0.689205E-05 0.132176E-04 0.222875E-05 0.122017E-05 0.359910E-05
0.199000E+03 0.270358E-05 0.689720E-05 0.132355E-04 0.224248E-05 0.122182E-05 0.361275E-05
0.200000E+03 0.270414E-05 0.690225E-05 0.132531E-04 0.225624E-05 0.122349E-05 0.362642E-05
0.201000E+03 0.270467E-05 0.690721E-05 0.132706E-04 0.227004E-05 0.122516E-05 0.364013E-05
0.202000E+03 0.270517E-05 0.691208E-05 0.132877E-04 0.228388E-05 0.122685E-05 0.365386E-05
0.203000E+03 0.270563E-05 0.691687E-05 0.133047E-04 0.229776E-05 0.122854E-05 0.366762E-05
0.204000E+03 0.270606E-05 0.692157E-05 0.133214E-04 0.231167E-05 0.123024E-05 0.368142E-05
0.205000E+03 0.270645E-05 0.692617E-05 0.133378E-04 0.232562E-05 0.123196E-05 0.369523E-05
0.206000E+03 0.270682E-05 0.693070E-05 0.133540E-04 0.233961E-05 0.123368E-05 0.370908E-05
0.207000E+03 0.270714E-05 0.693515E-05 0.133699E-04 0.235363E-05 0.123541E-05 0.372295E-05
0.208000E+03 0.270743E-05 0.693952E-05 0.133856E-04 0.236770E-05 0.123715E-05 0.373685E-05
0.209000E+03 0.270769E-05 0.694380E-05 0.134011E-04 0.238179E-05 0.123890E-05 0.375078E-05
0.210000E+03 0.270791E-05 0.694801E-05 0.134163E-04 0.239593E-05 0.124066E-05 0.376474E-05
0.211000E+03 0.270810E-05 0.695213E-05 0.134312E-04 0.241010E-05 0.124243E-05 0.377872E-05
0.212000E+03 0.270826E-05 0.695619E-05 0.134459E-04 0.242431E-05 0.124421E-05 0.379273E-05
0.213000E+03 0.270839E-05 0.696017E-05 0.134604E-04 0.243856E-05 0.124600E-05 0.380676E-05
0.214000E+03 0.270849E-05 0.696410E-05 0.134746E-04 0.245284E-05 0.124781E-05 0.382083E-05
0.215000E+03 0.270857E-05 0.696797E-05 0.134886E-04 0.246716E-05 0.124962E-05 0.383493E-05
0.216000E+03 0.270863E-05 0.697179E-05 0.135024E-04 0.248152E-05 0.125145E-05 0.384906E-05
0.217000E+03 0.270867E-05 0.697554E-05 0.135160E-04 0.249591E-05 0.125329E-05 0.386321E-05
0.218000E+03 0.270869E-05 0.697923E-05 0.135293E-04 0.251034E-05 0.125514E-05 0.387739E-05
0.219000E+03 0.270869E-05 0.698286E-05 0.135424E-04 0.252481E-05 0.125700E-05 0.389160E-05
0.220000E+03 0.270866E-05 0.698644E-05 0.135552E-04 0.253932E-05 0.125887E-05 0.390584E-05
0.221000E+03 0.270863E-05 0.698998E-05 0.135679E-04 0.255386E-05 0.126075E-05 0.392011E-05
0.222000E+03 0.270857E-05 0.699346E-05 0.135804E-04 0.256844E-05 0.126265E-05 0.393441E-05
0.223000E+03 0.270848E-05 0.699689E-05 0.135926E-04 0.258306E-05 0.126456E-05 0.394874E-05
0.224000E+03 0.270838E-05 0.700025E-05 0.136046E-04 0.259771E-05 0.126647E-05 0.396310E-05
0.225000E+03 0.270825E-05 0.700355E-05 0.136164E-04 0.261240E-05 0.126840E-05 0.397748E-05
0.226000E+03 0.270810E-05 0.700680E-05 0.136280E-04 0.262713E-05 0.127034E-05 0.399190E-05
0.227000E+03 0.270794E-05 0.701000E-05 0.136393E-04 0.264189E-05 0.127229E-05 0.400635E-05
0.228000E+03 0.270776E-05 0.701315E-05 0.136505E-04 0.265669E-05 0.127425E-05 0.402082E-05
0.229000E+03 0.270756E-05 0.701624E-05 0.136615E-04 0.267152E-05 0.127623E-05 0.403533E-05
0.230000E+03 0.270734E-05 0.701928E-05 0.136723E-04 0.268639E-05 0.127821E-05 0.404987E-05
0.231000E+03 0.270711E-05 0.702227E-05 0.136829E-04 0.270130E-05 0.128021E-05 0.406444E-05
0.232000E+03 0.270687E-05 0.702521E-05 0.136933E-04 0.271624E-05 0.128221E-05 0.407904E-05
0.233000E+03 0.270662E-05 0.702811E-05 0.137035E-04 0.273123E-05 0.128423E-05 0.409367E-05
0.234000E+03 0.270634E-05 0.703095E-05 0.137135E-04 0.274624E-05 0.128626E-05 0.410834E-05
0.235000E+03 0.270605E-05 0.703374E-05 0.137234E-04 0.276129E-05 0.128830E-05 0.412303E-05
0.236000E+03 0.270575E-05 0.703648E-05 0.137331E-04 0.277638E-05 0.129035E-05 0.413776E-05
0.237000E+03 0.270543E-05 0.703917E-05 0.137426E-04 0.279151E-05 0.129241E-05 0.415252E-05
0.238000E+03 0.270510E-05 0.704180E-05 0.137519E-04 0.280667E-05 0.129448E-05 0.416731E-05
0.239000E+03 0.270476E-05 0.704439E-05 0.137610E-04 0.282186E-05 0.129656E-05 0.418214E-05
0.240000E+03 0.270440E-05 0.704693E-05 0.137700E-04 0.283709E-05 0.129865E-05 0.419700E-05
0.241000E+03 0.270404E-05 0.704941E-05 0.137789E-04 0.285236E-05 0.130075E-05 0.421189E-05
0.242000E+03 0.270366E-05 0.705185E-05 0.137876E-04 0.286766E-05 0.130286E-05 0.422682E-05
0.243000E+03 0.270328E-05 0.705425E-05 0.137961E-04 0.288300E-05 0.130499E-05 0.424178E-05
0.244000E+03 0.270289E-05 0.705661E-05 0.138046E-04 0.289838E-05 0.130712E-05 0.425678E-05
0.245000E+03 0.270250E-05 0.705893E-05 0.138128E-04 0.291379E-05 0.130927E-05 0.427181E-05
0.246000E+03 0.270209E-05 0.706119E-05 0.138210E-04 0.292924E-05 0.131142E-05 0.428688E-05
0.247000E+03 0.270169E-05 0.706342E-05 0.138290E-04 0.294472E-05 0.131359E-05 0.430198E-05
0.248000E+03 0.270127E-05 0.706560E-05 0.138369E-04 0.296024E-05 0.131577E-05 0.431712E-05
0.249000E+03 0.270085E-05 0.706774E-05 0.138446E-04 0.297579E-05 0.131795E-05 0.433230E-05
0.250000E+03 0.270042E-05 0.706983E-05 0.138523E-04 0.299138E-05 0.132015E-05 0.434751E-05
0.251000E+03 0.269998E-05 0.707187E-05 0.138598E-04 0.300700E-05 0.132236E-05 0.436276E-05
0.252000E+03 0.269953E-05 0.707387E-05 0.138672E-04 0.302266E-05 0.132458E-05 0.437804E-05
0.253000E+03 0.269907E-05 0.707581E-05 0.138745E-04 0.303835E-05 0.132680E-05 0.439336E-05
0.254000E+03 0.269860E-05 0.707770E-05 0.138816E-04 0.305408E-05 0.132904E-05 0.440872E-05
0.255000E+03 0.269811E-05 0.707955E-05 0.138887E-04 0.306984E-05 0.133128E-05 0.442411E-05
0.256000E+03 0.269762E-05 0.708134E-05 0.138956E-04 0.308564E-05 0.133354E-05 0.443954E-05
0.257000E+03 0.269711E-05 0.708308E-05 0.139025E-04 0.310147E-05 0.133580E-05 0.445500E-05
0.258000E+03 0.269658E-05 0.708477E-05 0.139092E-04 0.311733E-05 0.133808E-05 0.447051E-05
0.259000E+03 0.269605E-05 0.708642E-05 0.139158E-04 0.313323E-05 0.134036E-05 0.448605E-05
