0.100000E+02 0.312061E-06 0.654598E-06 0.412284E-06
0.110000E+02 0.357971E-06 0.773596E-06 0.477551E-06
0.120000E+02 0.404310E-06 0.898338E-06 0.544152E-06
0.130000E+02 0.451083E-06 0.102826E-05 0.611908E-06
0.140000E+02 0.497833E-06 0.116231E-05 0.680173E-06
0.150000E+02 0.543795E-06 0.129913E-05 0.748010E-06
0.160000E+02 0.588592E-06 0.143780E-05 0.814898E-06
0.170000E+02 0.632584E-06 0.157822E-05 0.881090E-06
0.180000E+02 0.676141E-06 0.172033E-05 0.946868E-06
0.190000E+02 0.719349E-06 0.186380E-05 0.101224E-05
0.200000E+02 0.761958E-06 0.200798E-05 0.107688E-05
0.210000E+02 0.803614E-06 0.215215E-05 0.114037E-05
0.220000E+02 0.844224E-06 0.229588E-05 0.120257E-05
0.230000E+02 0.883804E-06 0.243891E-05 0.126346E-05
0.240000E+02 0.922503E-06 0.258118E-05 0.132319E-05
0.250000E+02 0.960525E-06 0.272268E-05 0.138195E-05
0.260000E+02 0.998115E-06 0.286351E-05 0.144000E-05
0.270000E+02 0.103536E-05 0.300359E-05 0.149743E-05
0.280000E+02 0.107221E-05 0.314276E-05 0.155420E-05
0.290000E+02 0.110840E-05 0.328058E-05 0.161003E-05
0.300000E+02 0.114368E-05 0.341675E-05 0.166469E-05
0.310000E+02 0.117796E-05 0.355107E-05 0.171809E-05
0.320000E+02 0.121146E-05 0.368375E-05 0.177049E-05
0.330000E+02 0.124446E-05 0.381506E-05 0.182219E-05
0.340000E+02 0.127720E-05 0.394524E-05 0.187346E-05
0.350000E+02 0.130969E-05 0.407431E-05 0.192434E-05
0.360000E+02 0.134189E-05 0.420222E-05 0.197479E-05
0.370000E+02 0.137361E-05 0.432878E-05 0.202464E-05
0.380000E+02 0.140470E-05 0.445381E-05 0.207372E-05
0.390000E+02 0.143504E-05 0.457726E-05 0.212195E-05
0.400000E+02 0.146458E-05 0.469903E-05 0.216925E-05
0.410000E+02 0.149342E-05 0.481932E-05 0.221576E-05
0.420000E+02 0.152165E-05 0.493824E-05 0.226156E-05
0.430000E+02 0.154941E-05 0.505599E-05 0.230682E-05
0.440000E+02 0.157676E-05 0.517266E-05 0.235159E-05
0.450000E+02 0.160376E-05 0.528838E-05 0.239595E-05
0.460000E+02 0.163035E-05 0.540308E-05 0.243981E-05
0.470000E+02 0.165644E-05 0.551671E-05 0.248307E-05
0.480000E+02 0.168194E-05 0.562918E-05 0.252564E-05
0.490000E+02 0.170678E-05 0.574046E-05 0.256744E-05
0.500000E+02 0.173090E-05 0.585051E-05 0.260839E-05
0.510000E+02 0.175427E-05 0.595927E-05 0.264843E-05
0.520000E+02 0.177693E-05 0.606687E-05 0.268761E-05
0.530000E+02 0.179893E-05 0.617335E-05 0.272599E-05
0.540000E+02 0.182036E-05 0.627881E-05 0.276361E-05
0.550000E+02 0.184131E-05 0.638338E-05 0.280058E-05
0.560000E+02 0.186186E-05 0.648717E-05 0.283697E-05
0.570000E+02 0.188202E-05 0.659016E-05 0.287276E-05
0.580000E+02 0.190177E-05 0.669233E-05 0.290793E-05
0.590000E+02 0.192105E-05 0.679363E-05 0.294239E-05
0.600000E+02 0.193975E-05 0.689390E-05 0.297603E-05
0.610000E+02 0.195780E-05 0.699307E-05 0.300874E-05
0.620000E+02 0.197519E-05 0.709110E-05 0.304051E-05
0.630000E+02 0.199195E-05 0.718803E-05 0.307135E-05
0.640000E+02 0.200811E-05 0.728384E-05 0.310129E-05
0.650000E+02 0.202377E-05 0.737866E-05 0.313043E-05
0.660000E+02 0.203904E-05 0.747262E-05 0.315890E-05
0.670000E+02 0.205394E-05 0.756566E-05 0.318667E-05
0.680000E+02 0.206851E-05 0.765784E-05 0.321381E-05
0.690000E+02 0.208280E-05 0.774917E-05 0.324036E-05
0.700000E+02 0.209677E-05 0.783962E-05 0.326628E-05
0.710000E+02 0.211042E-05 0.792911E-05 0.329156E-05
0.720000E+02 0.212371E-05 0.801761E-05 0.331616E-05
0.730000E+02 0.213664E-05 0.810506E-05 0.334007E-05
0.740000E+02 0.214922E-05 0.819148E-05 0.336333E-05
0.750000E+02 0.216144E-05 0.827684E-05 0.338592E-05
0.760000E+02 0.217327E-05 0.836104E-05 0.340780E-05
0.770000E+02 0.218473E-05 0.844410E-05 0.342901E-05
0.780000E+02 0.219588E-05 0.852606E-05 0.344960E-05
0.790000E+02 0.220676E-05 0.860698E-05 0.346966E-05
0.800000E+02 0.221745E-05 0.868691E-05 0.348927E-05
0.810000E+02 0.222794E-05 0.876580E-05 0.350841E-05
0.820000E+02 0.223826E-05 0.884366E-05 0.352713E-05
0.830000E+02 0.224846E-05 0.892059E-05 0.354552E-05
0.840000E+02 0.225855E-05 0.899655E-05 0.356357E-05
0.850000E+02 0.226851E-05 0.907149E-05 0.358128E-05
0.860000E+02 0.227833E-05 0.914540E-05 0.359866E-05
0.870000E+02 0.228801E-05 0.921827E-05 0.361571E-05
0.880000E+02 0.229751E-05 0.929007E-05 0.363241E-05
0.890000E+02 0.230681E-05 0.936072E-05 0.364873E-05
0.900000E+02 0.231588E-05 0.943019E-05 0.366467E-05
0.910000E+02 0.232475E-05 0.949853E-05 0.368027E-05
0.920000E+02 0.233345E-05 0.956579E-05 0.369558E-05
0.930000E+02 0.234199E-05 0.963197E-05 0.371061E-05
0.940000E+02 0.235039E-05 0.969707E-05 0.372540E-05
0.950000E+02 0.235866E-05 0.976110E-05 0.373996E-05
0.960000E+02 0.236684E-05 0.982415E-05 0.375436E-05
0.970000E+02 0.237498E-05 0.988628E-05 0.376867E-05
0.980000E+02 0.238307E-05 0.994747E-05 0.378287E-05
0.990000E+02 0.239109E-05 0.100077E-04 0.379696E-05
0.100000E+03 0.239903E-05 0.100670E-04 0.381092E-05
0.101000E+03 0.240686E-05 0.101253E-04 0.382475E-05
0.102000E+03 0.241457E-05 0.101826E-04 0.383840E-05
0.103000E+03 0.242213E-05 0.102389E-04 0.385188E-05
0.104000E+03 0.242956E-05 0.102943E-04 0.386522E-05
0.105000E+03 0.243685E-05 0.103487E-04 0.387840E-05
0.106000E+03 0.244399E-05 0.104021E-04 0.389141E-05
0.107000E+03 0.245099E-05 0.104546E-04 0.390427E-05
0.108000E+03 0.245783E-05 0.105062E-04 0.391695E-05
0.109000E+03 0.246451E-05 0.105568E-04 0.392947E-05
0.110000E+03 0.247107E-05 0.106066E-04 0.394184E-05
0.111000E+03 0.247750E-05 0.106556E-04 0.395411E-05
0.112000E+03 0.248381E-05 0.107037E-04 0.396623E-05
0.113000E+03 0.249001E-05 0.107511E-04 0.397823E-05
0.114000E+03 0.249609E-05 0.107976E-04 0.399011E-05
0.115000E+03 0.250207E-05 0.108434E-04 0.400186E-05
0.116000E+03 0.250795E-05 0.108885E-04 0.401352E-05
0.117000E+03 0.251375E-05 0.109330E-04 0.402507E-05
0.118000E+03 0.251943E-05 0.109767E-04 0.403649E-05
0.119000E+03 0.252500E-05 0.110197E-04 0.404776E-05
0.120000E+03 0.253042E-05 0.110621E-04 0.405886E-05
0.121000E+03 0.253569E-05 0.111037E-04 0.406976E-05
0.122000E+03 0.254080E-05 0.111447E-04 0.408046E-05
0.123000E+03 0.254576E-05 0.111850E-04 0.409096E-05
0.124000E+03 0.255055E-05 0.112246E-04 0.410124E-05
0.125000E+03 0.255520E-05 0.112637E-04 0.411131E-05
0.126000E+03 0.255969E-05 0.113021E-04 0.412117E-05
0.127000E+03 0.256405E-05 0.113399E-04 0.413083E-05
0.128000E+03 0.256829E-05 0.113772E-04 0.414030E-05
0.129000E+03 0.257243E-05 0.114140E-04 0.414961E-05
0.130000E+03 0.257646E-05 0.114504E-04 0.415873E-05
0.131000E+03 0.258038E-05 0.114862E-04 0.416766E-05
0.132000E+03 0.258418E-05 0.115215E-04 0.417637E-05
0.133000E+03 0.258789E-05 0.115564E-04 0.418490E-05
0.134000E+03 0.259150E-05 0.115908E-04 0.419326E-05
0.135000E+03 0.259504E-05 0.116249E-04 0.420144E-05
0.136000E+03 0.259847E-05 0.116586E-04 0.420943E-05
0.137000E+03 0.260181E-05 0.116918E-04 0.421722E-05
0.138000E+03 0.260506E-05 0.117247E-04 0.422480E-05
0.139000E+03 0.260822E-05 0.117572E-04 0.423220E-05
0.140000E+03 0.261128E-05 0.117893E-04 0.423940E-05
0.141000E+03 0.261424E-05 0.118210E-04 0.424639E-05
0.142000E+03 0.261711E-05 0.118525E-04 0.425319E-05
0.143000E+03 0.261986E-05 0.118835E-04 0.425975E-05
0.144000E+03 0.262252E-05 0.119141E-04 0.426609E-05
0.145000E+03 0.262508E-05 0.119444E-04 0.427224E-05
0.146000E+03 0.262756E-05 0.119744E-04 0.427820E-05
0.147000E+03 0.262998E-05 0.120042E-04 0.428399E-05
0.148000E+03 0.263233E-05 0.120336E-04 0.428963E-05
0.149000E+03 0.263462E-05 0.120628E-04 0.429509E-05
0.150000E+03 0.263686E-05 0.120917E-04 0.430040E-05
0.151000E+03 0.263906E-05 0.121203E-04 0.430559E-05
0.152000E+03 0.264124E-05 0.121488E-04 0.431066E-05
0.153000E+03 0.264338E-05 0.121771E-04 0.431561E-05
0.154000E+03 0.264549E-05 0.122051E-04 0.432044E-05
0.155000E+03 0.264754E-05 0.122328E-04 0.432513E-05
0.156000E+03 0.264955E-05 0.122603E-04 0.432969E-05
0.157000E+03 0.265151E-05 0.122876E-04 0.433412E-05
0.158000E+03 0.265342E-05 0.123146E-04 0.433842E-05
0.159000E+03 0.265529E-05 0.123414E-04 0.434261E-05
0.160000E+03 0.265711E-05 0.123680E-04 0.434670E-05
0.161000E+03 0.265889E-05 0.123944E-04 0.435068E-05
0.162000E+03 0.266064E-05 0.124205E-04 0.435456E-05
0.163000E+03 0.266235E-05 0.124464E-04 0.435836E-05
0.164000E+03 0.266403E-05 0.124721E-04 0.436207E-05
0.165000E+03 0.266567E-05 0.124976E-04 0.436571E-05
0.166000E+03 0.266728E-05 0.125229E-04 0.436926E-05
0.167000E+03 0.266884E-05 0.125480E-04 0.437273E-05
0.168000E+03 0.267037E-05 0.125728E-04 0.437612E-05
0.169000E+03 0.267187E-05 0.125974E-04 0.437945E-05
0.170000E+03 0.267333E-05 0.126218E-04 0.438271E-05
0.171000E+03 0.267477E-05 0.126460E-04 0.438593E-05
0.172000E+03 0.267619E-05 0.126701E-04 0.438912E-05
0.173000E+03 0.267760E-05 0.126939E-04 0.439227E-05
0.174000E+03 0.267898E-05 0.127175E-04 0.439537E-05
0.175000E+03 0.268034E-05 0.127409E-04 0.439844E-05
0.176000E+03 0.268167E-05 0.127641E-04 0.440148E-05
0.177000E+03 0.268299E-05 0.127871E-04 0.440449E-05
0.178000E+03 0.268429E-05 0.128099E-04 0.440748E-05
0.179000E+03 0.268556E-05 0.128325E-04 0.441043E-05
0.180000E+03 0.268680E-05 0.128549E-04 0.441334E-05
0.181000E+03 0.268800E-05 0.128770E-04 0.441622E-05
0.182000E+03 0.268917E-05 0.128989E-04 0.441906E-05
0.183000E+03 0.269030E-05 0.129206E-04 0.442185E-05
0.184000E+03 0.269138E-05 0.129421E-04 0.442459E-05
