  1.492548261687702E-003  9.343850138438348E-012
  2.983603963819610E-003  1.699596917123073E-011
  4.474659492196041E-003  2.325753325705835E-011
  5.965715020572471E-003  2.832183807674223E-011
  7.456771243970812E-003  3.236191339744321E-011
  8.947826772347242E-003  3.552374871084104E-011
  1.043888230072367E-002  3.792934929253288E-011
  1.192993852412202E-002  3.968139918573215E-011
  1.342099405249845E-002  4.086811190688847E-011
  1.491204958087488E-002  4.156648809259963E-011
  1.640310510925131E-002  4.184521173216308E-011
  1.789416063762774E-002  4.176621630930994E-011
  1.938521616600417E-002  4.138601748608387E-011
  2.087627308442442E-002  4.075643181253744E-011
  2.236732861280085E-002  3.992497179262144E-011
  2.385838414117728E-002  3.893475623269020E-011
  2.534943966955371E-002  3.782518916315994E-011
  2.684049519793014E-002  3.663201639784234E-011
  2.833155072630657E-002  3.538543662515415E-011
  2.982260625468300E-002  3.411475899972641E-011
  3.131366178305943E-002  3.284083271775270E-011
  3.280471731143586E-002  3.158769364065554E-011
  3.429577283981229E-002  3.036786417020905E-011
  3.578682836818872E-002  2.919422252847157E-011
  3.727788389656515E-002  2.807800055622327E-011
  3.876893942494158E-002  2.702733468542343E-011
  4.025999773340566E-002  2.604641802257332E-011
  4.175105326178209E-002  2.513661248909945E-011
  4.324210879015852E-002  2.429659862083667E-011
  4.473316431853495E-002  2.352413013545284E-011
  4.622421984691139E-002  2.281801964231303E-011
  4.771527259520016E-002  2.217729049547062E-011
  4.920632812357659E-002  2.160400343435462E-011
  5.069738921212832E-002  2.109254340541746E-011
  5.218844474050475E-002  2.062395521631011E-011
  5.367950026888118E-002  2.019216163173805E-011
  5.517055579725761E-002  1.980018192118857E-011
  5.666161132563404E-002  1.943971425205548E-011
  5.815266685401047E-002  1.910346672021363E-011
  5.964372238238690E-002  1.878477696557205E-011
  6.113477791076333E-002  1.847819813093966E-011
  6.262583343913976E-002  1.817908195910793E-011
  6.411688896751619E-002  1.788342327131150E-011
  6.560794449589262E-002  1.758798665991990E-011
  6.709900002426905E-002  1.728689398341648E-011
  6.859005555264548E-002  1.697691251277970E-011
  7.008111108102191E-002  1.665770532785873E-011
  7.157216660939834E-002  1.632697230285096E-011
  7.306322213777477E-002  1.598399911949923E-011
  7.455427766615121E-002  1.562946227319971E-011
  7.604533319452764E-002  1.526345924781246E-011
  7.753638872290407E-002  1.488776685109387E-011
  7.902744425128050E-002  1.450449941276629E-011
  8.051849977965693E-002  1.411489361983840E-011
  8.200955530803336E-002  1.372228961369955E-011
  8.350061083640979E-002  1.332982651930783E-011
  8.499166636478622E-002  1.293847979539731E-011
  8.648272189316264E-002  1.255145451654321E-011
  8.797377742153907E-002  1.217173563312539E-011
  8.946483294991550E-002  1.180068370693350E-011
  9.095588847829193E-002  1.144045610383903E-011
  9.244694400666836E-002  1.109300192263231E-011
  9.393800509522009E-002  1.076021868965900E-011
  9.542905506342123E-002  1.044360383088356E-011
  9.692011615197295E-002  1.014421264374299E-011
  9.841116612017409E-002  9.863093177666365E-012
  9.990222720872581E-002  9.600971395825587E-012
  0.101393277176927       9.357843753947315E-012
  0.102884338265479       9.133637871867049E-012
  0.104375388233680       8.928919023842515E-012
  0.105866449322232       8.742578239203169E-012
  0.107357499290433       8.573114711337631E-012
  0.108848560378984       8.419505563855971E-012
  0.110339610347186       8.281048501629813E-012
  0.111830671435737       8.155529419402956E-012
  0.113321721403938       8.040894773727165E-012
  0.114812782492490       7.935858034452737E-012
  0.116303832460691       7.838999292419834E-012
  0.117794893549243       7.748455395317150E-012
  0.119285943517444       7.662562289425795E-012
  0.120777004605996       7.579743216850055E-012
  0.122268054574197       7.498606174971080E-012
  0.123759115662749       7.417921976276878E-012
  0.125250176751300       7.336572963720231E-012
  0.126741226719502       7.253540007024353E-012
  0.128232287808053       7.167991788236805E-012
  0.129723337776254       7.079209715087442E-012
  0.131214398864806       6.986433508464593E-012
  0.132705448833007       6.889321434723536E-012
  0.134196509921559       6.787783631016235E-012
  0.135687559889760       6.681744413020432E-012
  0.137178620978312       6.571184428295921E-012
  0.138669670946513       6.456671640782067E-012
  0.140160732035065       6.338810977388925E-012
  0.141651782003266       6.217866802305845E-012
  0.143142843091818       6.094277824924957E-012
  0.144633893060019       5.969253526743657E-012
  0.146124954148570       5.843847266597906E-012
  0.147616004116772       5.718184720090448E-012
  0.149107065205323       5.592903138266113E-012
  0.150598115173524       5.468952357277900E-012
  0.152089176262076       5.347160390915677E-012
  0.153580226230277       5.228285888122792E-012
  0.155071287318829       5.112957791477000E-012
  0.156562337287030       5.001705882431186E-012
  0.158053398375582       4.894990943597625E-012
  0.159544448343783       4.793201457895488E-012
  0.161035509432335       4.696627378012847E-012
  0.162526559400536       4.605524379390277E-012
  0.164017620489088       4.520267404387885E-012
  0.165508670457289       4.440822807053597E-012
  0.166999731545840       4.367039494740014E-012
  0.168490781514042       4.298798977983085E-012
  0.169981842602593       4.235871245016616E-012
  0.171472903691145       4.177804515333477E-012
  0.172963953659346       4.124177846747857E-012
  0.174455014747898       4.074714085211953E-012
  0.175946064716099       4.028972647191288E-012
  0.177437125804651       3.986390009700858E-012
  0.178928175772852       3.946457318833101E-012
  0.180419236861404       3.908729448398414E-012
  0.181910286829605       3.872735322227809E-012
  0.183401347918156       3.838027562936634E-012
  0.184892397886358       3.804179206633416E-012
  0.186383458974909       3.770762746658017E-012
  0.187874520063461       3.737405389641366E-012
  0.189365558911312       3.703765027662916E-012
  0.190856619999863       3.669486023702591E-012
  0.192347681088415       3.634282964137346E-012
  0.193838742176967       3.597927139810243E-012
  0.195329781024817       3.560215310679010E-012
  0.196820842113369       3.521023522016685E-012
  0.198311903201921       3.480320735226334E-012
  0.199802964290473       3.438090333870266E-012
  0.201294003138323       3.394325958045527E-012
  0.202785064226875       3.349156866314130E-012
  0.204276125315427       3.302798565067163E-012
  0.205767186403978       3.255449112729653E-012
  0.207258225251829       3.207224667680831E-012
  0.208749286340381       3.158384195424011E-012
  0.210240347428932       3.109224895544550E-012
  0.211731408517484       3.060004336847473E-012
  0.213222447365335       3.010934670718296E-012
  0.214713508453886       2.962269852683069E-012
  0.216204569542438       2.914246515098669E-012
  0.217695630630990       2.867086399299564E-012
  0.219186691719541       2.820993821290432E-012
  0.220677730567392       2.776143324866538E-012
  0.222168791655944       2.732688876132487E-012
  0.223659852744495       2.690779697824276E-012
  0.225150913833047       2.650528259478721E-012
  0.226641952680898       2.612028251130388E-012
  0.228133013769449       2.575341141135466E-012
  0.229624074858001       2.540452535072648E-012
  0.231115135946553       2.507357085736648E-012
  0.232606174794403       2.476050125582492E-012
  0.234097235882955       2.446504544830528E-012
  0.235588296971507       2.418608355271196E-012
  0.237079358060059       2.392234918319456E-012
  0.238570396907909       2.367278318154470E-012
  0.240061457996461       2.343688517893452E-012
  0.241552519085013       2.321312591735049E-012
  0.243043580173564       2.299987395108708E-012
  0.244534619021415       2.279568818383138E-012
  0.246025680109967       2.259917331201567E-012
  0.247516741198518       2.240879683716160E-012
  0.249007802287070       2.222311429850846E-012
  0.250498841134921       2.204063043265761E-012
  0.251989902223472       2.185993220380226E-012
  0.253480963312024       2.167975975716421E-012
  0.254972024400576       2.149889369154159E-012
  0.256463063248426       2.131609309219060E-012
  0.257954124336978       2.113045059815913E-012
  0.259445185425530       2.094116850452313E-012
  0.260936246514081       2.074778508621649E-012
