10.	7.741982144285051e-9
11.220184543019636	7.427268777212959e-9
12.589254117941675	7.087512692685006e-9
14.12537544622754	6.723768067809866e-9
15.848931924611133	6.338281249662803e-9
17.78279410038923	5.934421146321172e-9
19.952623149688797	5.516692980411846e-9
22.3872113856834	5.090686206557105e-9
25.118864315095795	4.66284583738205e-9
28.183829312644534	4.239974104877411e-9
31.622776601683793	3.828542976534409e-9
35.48133892335755	3.434169616442984e-9
39.810717055349734	3.0614677978067694e-9
44.6683592150963	2.7139236255219377e-9
50.11872336272725	2.393407975545597e-9
56.23413251903491	2.099898536389229e-9
63.09573444801933	1.8319778117770086e-9
70.79457843841381	1.5876849635206085e-9
79.43282347242814	1.3653312035306036e-9
89.12509381337459	1.16367094067916e-9
100.	9.820556256543082e-10
112.2018454301963	8.208681071231331e-10
125.89254117941675	6.807073551032381e-10
141.25375446227554	5.612784399881484e-10
158.48931924611142	4.6107584079372447e-10
177.82794100389228	3.772455747214091e-10
199.52623149688787	3.067239572427761e-10
223.872113856834	2.475726136152515e-10
251.18864315095823	1.9870421105028496e-10
281.8382931264455	1.5893205025587307e-10
316.22776601683796	1.2656175529717057e-10
354.8133892335753	1.0026870578451083e-10
398.1071705534973	7.913601222128803e-11
446.6835921509635	6.222140229231471e-11
501.18723362727246	4.873666601982597e-11
562.341325190349	3.804541990018612e-11
630.957344480193	2.960071823613772e-11
707.945784384138	2.2958601949072388e-11
794.3282347242822	1.7753729643589763e-11
891.2509381337459	1.3689665471717497e-11
1000.	1.0527077617289543e-11
1122.018454301964	8.073894786467521e-12
1258.9254117941675	6.176807524451124e-12
1412.537544622754	4.714042573761331e-12
1584.893192461114	3.5893178397363642e-12
1778.2794100389228	2.7268308183820495e-12
1995.262314968881	2.0671374325458333e-12
2238.72113856834	1.5638003020423815e-12
2511.886431509582	1.1806698030778514e-12
2818.382931264455	8.897017114130678e-13
3162.2776601683795	6.692085877967959e-13
