0.100000E+02 0.349230E-06 0.730605E-06 0.462126E-06
0.125893E+02 0.486354E-06 0.109299E-05 0.658554E-06
0.158489E+02 0.657123E-06 0.159419E-05 0.910668E-06
0.199526E+02 0.861285E-06 0.225959E-05 0.121994E-05
0.251189E+02 0.109773E-05 0.310458E-05 0.158442E-05
0.316228E+02 0.136585E-05 0.413123E-05 0.200253E-05
0.398107E+02 0.166431E-05 0.533377E-05 0.247636E-05
0.501187E+02 0.197914E-05 0.670915E-05 0.299943E-05
0.630957E+02 0.227705E-05 0.825580E-05 0.353323E-05
0.794328E+02 0.252125E-05 0.992886E-05 0.400194E-05
0.100000E+03 0.271579E-05 0.115790E-04 0.436625E-05
0.125893E+03 0.287754E-05 0.129897E-04 0.468043E-05
0.158489E+03 0.297118E-05 0.140990E-04 0.491109E-05
0.199526E+03 0.300995E-05 0.150392E-04 0.502188E-05
0.251189E+03 0.299437E-05 0.156747E-04 0.505107E-05
0.316228E+03 0.293292E-05 0.159618E-04 0.499110E-05
0.398107E+03 0.283188E-05 0.159804E-04 0.485725E-05
0.501187E+03 0.269953E-05 0.157316E-04 0.466336E-05
0.630957E+03 0.254354E-05 0.152572E-04 0.442245E-05
0.794328E+03 0.237110E-05 0.146026E-04 0.414712E-05
0.100000E+04 0.218868E-05 0.138092E-04 0.384895E-05
0.125893E+04 0.200197E-05 0.129159E-04 0.353832E-05
0.158489E+04 0.181583E-05 0.119586E-04 0.322418E-05
0.199526E+04 0.163421E-05 0.109692E-04 0.291407E-05
0.251189E+04 0.146020E-05 0.997492E-05 0.261399E-05
0.316228E+04 0.129607E-05 0.899850E-05 0.232855E-05
0.398107E+04 0.114337E-05 0.805786E-05 0.206101E-05
0.501187E+04 0.100298E-05 0.716649E-05 0.181346E-05
0.630957E+04 0.875274E-06 0.633376E-05 0.158698E-05
0.794328E+04 0.760176E-06 0.556546E-05 0.138184E-05
