10.	2.6396529742781955e-8
12.589254117941675	2.418664427666197e-8
15.848931924611133	2.142728602326214e-8
19.952623149688797	1.833492703878383e-8
25.118864315095795	1.517379865280031e-8
31.622776601683793	1.2196557199998997e-8
39.810717055349734	9.576761367376725e-9
50.11872336272725	7.355942622870734e-9
63.09573444801933	5.4893748593471996e-9
79.43282347242814	3.935656125034876e-9
100.	2.7162297189437535e-9
125.89254117941675	1.8408952205213748e-9
158.48931924611142	1.2207474984618022e-9
199.52623149688787	7.886321082066398e-10
251.18864315095823	5.00999137776905e-10
316.22776601683796	3.12611259405692e-10
398.1071705534973	1.9207918171438943e-10
501.18723362727246	1.164160013976988e-10
630.957344480193	6.96874849589299e-11
794.3282347242822	4.124579120010562e-11
1000.	2.4159517267817666e-11
1258.9254117941675	1.4016240109906295e-11
1584.893192461114	8.059821859215572e-12
1995.262314968881	4.596859955789902e-12
2511.886431509582	2.6020207353904357e-12
3162.2776601683795	1.4626091276692988e-12
3981.0717055349733	8.168671069143573e-13
5011.872336272725	4.5352498618460013e-13
6309.573444801937	2.504275854042428e-13
7943.282347242822	1.3758855228910488e-13
10000.	7.524432731481527e-14
