10.	1.6955814085303113e-8
11.220184543019636	1.6400687347809756e-8
12.589254117941675	1.5766019849726687e-8
14.12537544622754	1.5056999499527973e-8
15.848931924611133	1.4283612732956983e-8
17.78279410038923	1.3457258438230391e-8
19.952623149688797	1.2588016620731822e-8
22.3872113856834	1.168928689709233e-8
25.118864315095795	1.0772861453328354e-8
28.183829312644534	9.851274243486402e-9
31.622776601683793	8.936372911519239e-9
35.48133892335755	8.039375913398831e-9
39.810717055349734	7.17071396569843e-9
44.6683592150963	6.340051360928645e-9
50.11872336272725	5.555874084762518e-9
56.23413251903491	4.825722124538336e-9
63.09573444801933	4.155522947732004e-9
70.79457843841381	3.5492066999405524e-9
79.43282347242814	3.0081957824468133e-9
89.12509381337459	2.5311564549067885e-9
100.	2.1145351828714504e-9
112.2018454301963	1.753764610784063e-9
125.89254117941675	1.4443430421249109e-9
141.25375446227554	1.1818751295432032e-9
158.48931924611142	9.614578199674013e-10
177.82794100389228	7.777379890732176e-10
199.52623149688787	6.256962851638057e-10
223.872113856834	5.008591134530858e-10
251.18864315095823	3.990450586546719e-10
281.8382931264455	3.1650776423705415e-10
316.22776601683796	2.4999436832577704e-10
354.8133892335753	1.9667811608801585e-10
398.1071705534973	1.541551128392263e-10
446.6835921509635	1.2039799769601264e-10
501.18723362727246	9.371683525114134e-11
562.341325190349	7.271477418670931e-11
630.957344480193	5.6246892264304377e-11
707.945784384138	4.338133634300899e-11
794.3282347242822	3.336496834054115e-11
891.2509381337459	2.5592439912381148e-11
1000.	1.9580030387016337e-11
1122.018454301964	1.4943101139225256e-11
1258.9254117941675	1.1377224269022058e-11
1412.537544622754	8.642533348653945e-12
1584.893192461114	6.550799604950991e-12
1778.2794100389228	4.954887959517151e-12
1995.262314968881	3.7402121896372e-12
2238.72113856834	2.8178429335202605e-12
2511.886431509582	2.118993472812683e-12
2818.382931264455	1.5906246006876413e-12
3162.2776601683795	1.1919627351309358e-12
3548.1338923357566	8.917546987797106e-13
3981.0717055349733	6.661089207440779e-13
4466.835921509635	4.968102275650083e-13
5011.872336272725	3.700056959876439e-13
5623.413251903491	2.751851208293113e-13
6309.573444801937	2.0439255228806468e-13
7079.457843841381	1.5161864064490347e-13
7943.282347242822	1.1233375948542124e-13
8912.509381337459	8.313039766333971e-14
10000.	6.145001321298131e-14
