 0.583809000E-08 0.487973000E-08 0.547140000E-08 0.582642000E-08 0.607934000E-08 0.627926000E-08 0.645069000E-08 0.660808000E-08 0.676715000E-08 0.698478000E-08
 0.487973000E-08 0.110883800E-07 0.996174000E-08 0.109715000E-07 0.116963000E-07 0.122697000E-07 0.127615000E-07 0.132130000E-07 0.136693000E-07 0.142935000E-07
 0.547140000E-08 0.996174000E-08 0.151444300E-07 0.140281000E-07 0.152327000E-07 0.161911000E-07 0.170137000E-07 0.177690000E-07 0.185324000E-07 0.195768000E-07
 0.582642000E-08 0.109715000E-07 0.140281000E-07 0.189984100E-07 0.179222000E-07 0.192861000E-07 0.204617000E-07 0.215420000E-07 0.226337000E-07 0.241274000E-07
 0.607934000E-08 0.116963000E-07 0.152327000E-07 0.179222000E-07 0.228626800E-07 0.218500000E-07 0.234030000E-07 0.248342000E-07 0.262815000E-07 0.282616000E-07
 0.627926000E-08 0.122697000E-07 0.161911000E-07 0.192861000E-07 0.218500000E-07 0.268331600E-07 0.260006000E-07 0.278178000E-07 0.296592000E-07 0.321792000E-07
 0.645069000E-08 0.127615000E-07 0.170137000E-07 0.204617000E-07 0.234030000E-07 0.260006000E-07 0.311495100E-07 0.306233000E-07 0.329176000E-07 0.360615000E-07
 0.660808000E-08 0.132130000E-07 0.177690000E-07 0.215420000E-07 0.248342000E-07 0.278178000E-07 0.306233000E-07 0.361228300E-07 0.361807000E-07 0.400832000E-07
 0.676715000E-08 0.136693000E-07 0.185324000E-07 0.226337000E-07 0.262815000E-07 0.296592000E-07 0.329176000E-07 0.361807000E-07 0.424208300E-07 0.445892000E-07
 0.698478000E-08 0.142935000E-07 0.195768000E-07 0.241274000E-07 0.282616000E-07 0.321792000E-07 0.360615000E-07 0.400832000E-07 0.445892000E-07 0.539612700E-07
 0.572110000E-08 0.471169000E-08 0.528536000E-08 0.562963000E-08 0.587490000E-08 0.606876000E-08 0.623500000E-08 0.638763000E-08 0.654188000E-08 0.675292000E-08
 0.471169000E-08 0.108171700E-07 0.964647000E-08 0.106292000E-07 0.113348000E-07 0.118930000E-07 0.123717000E-07 0.128112000E-07 0.132554000E-07 0.138631000E-07
 0.528536000E-08 0.964647000E-08 0.147678300E-07 0.136126000E-07 0.147894000E-07 0.157257000E-07 0.165294000E-07 0.172674000E-07 0.180132000E-07 0.190336000E-07
 0.562963000E-08 0.106292000E-07 0.136126000E-07 0.185355100E-07 0.174249000E-07 0.187616000E-07 0.199138000E-07 0.209726000E-07 0.220427000E-07 0.235067000E-07
 0.587490000E-08 0.113348000E-07 0.147894000E-07 0.174249000E-07 0.223259800E-07 0.212822000E-07 0.228084000E-07 0.242152000E-07 0.256377000E-07 0.275839000E-07
 0.606876000E-08 0.118930000E-07 0.157257000E-07 0.187616000E-07 0.212822000E-07 0.262310600E-07 0.253694000E-07 0.271599000E-07 0.289744000E-07 0.314576000E-07
 0.623500000E-08 0.123717000E-07 0.165294000E-07 0.199138000E-07 0.228084000E-07 0.253694000E-07 0.304874100E-07 0.299332000E-07 0.321993000E-07 0.353048000E-07
 0.638763000E-08 0.128112000E-07 0.172674000E-07 0.209726000E-07 0.242152000E-07 0.271599000E-07 0.299332000E-07 0.354040300E-07 0.354335000E-07 0.392974000E-07
 0.654188000E-08 0.132554000E-07 0.180132000E-07 0.220427000E-07 0.256377000E-07 0.289744000E-07 0.321993000E-07 0.354335000E-07 0.416460300E-07 0.437782000E-07
 0.675292000E-08 0.138631000E-07 0.190336000E-07 0.235067000E-07 0.275839000E-07 0.314576000E-07 0.353048000E-07 0.392974000E-07 0.437782000E-07 0.531223700E-07
