 0.400000000E+02 0.899131142E-06 0.101268465E-05 0.108087548E-05 0.112946339E-05 0.116787036E-05 0.120080776E-05 0.123105123E-05 0.126162040E-05 0.130345481E-05 0.188546829E-05 0.208441336E-05 0.222738448E-05 0.234051730E-05 0.243754746E-05 0.252664206E-05 0.261669621E-05 0.273993694E-05 0.269771206E-05 0.294100092E-05 0.313478573E-05 0.330116113E-05 0.345394509E-05 0.360837536E-05 0.381971613E-05 0.349642030E-05 0.377863311E-05 0.402213239E-05 0.424592563E-05 0.447214695E-05 0.478173601E-05 0.432205585E-05 0.465074250E-05 0.495393760E-05 0.526058951E-05 0.568026357E-05 0.521460318E-05 0.560755235E-05 0.600600751E-05 0.655146846E-05 0.623061512E-05 0.673722173E-05 0.743183820E-05 0.747921215E-05 0.835950173E-05 0.941490530E-05
 0.410000000E+02 0.918407891E-06 0.103473721E-05 0.110459742E-05 0.115437503E-05 0.119372244E-05 0.122746634E-05 0.125845036E-05 0.128976804E-05 0.133262681E-05 0.192976996E-05 0.213394339E-05 0.228068137E-05 0.239679620E-05 0.249638403E-05 0.258782715E-05 0.268025510E-05 0.280674442E-05 0.276394823E-05 0.301397006E-05 0.321313403E-05 0.338413029E-05 0.354115788E-05 0.369987753E-05 0.391708838E-05 0.358552904E-05 0.387601077E-05 0.412666432E-05 0.435703609E-05 0.458990760E-05 0.490859763E-05 0.443629003E-05 0.477516999E-05 0.508778851E-05 0.540397445E-05 0.583669676E-05 0.535763025E-05 0.576345035E-05 0.617497697E-05 0.673833489E-05 0.640830676E-05 0.693241261E-05 0.765104431E-05 0.770193782E-05 0.861429471E-05 0.971175825E-05
 0.420000000E+02 0.937344954E-06 0.105642155E-05 0.112793395E-05 0.117888902E-05 0.121916716E-05 0.125370927E-05 0.128542620E-05 0.131748469E-05 0.136135726E-05 0.197356009E-05 0.218293216E-05 0.233341514E-05 0.245249463E-05 0.255462528E-05 0.264840325E-05 0.274319120E-05 0.287291023E-05 0.282952893E-05 0.308623146E-05 0.329073276E-05 0.346631395E-05 0.362755220E-05 0.379052788E-05 0.401356320E-05 0.367377930E-05 0.397245599E-05 0.423020025E-05 0.446709217E-05 0.470655489E-05 0.503426516E-05 0.454943379E-05 0.489841729E-05 0.522037698E-05 0.554601389E-05 0.599167079E-05 0.549932631E-05 0.591791728E-05 0.634241474E-05 0.692353200E-05 0.658443396E-05 0.712593179E-05 0.786843280E-05 0.792289394E-05 0.886719031E-05 0.100067159E-04
 0.430000000E+02 0.955701787E-06 0.107749012E-05 0.115063341E-05 0.120275073E-05 0.124394762E-05 0.127927762E-05 0.131171801E-05 0.134450776E-05 0.138938106E-05 0.201656690E-05 0.223110708E-05 0.238531262E-05 0.250733897E-05 0.261199715E-05 0.270809595E-05 0.280522972E-05 0.293815905E-05 0.289419024E-05 0.315752337E-05 0.336732180E-05 0.354745342E-05 0.371287061E-05 0.388007030E-05 0.410888624E-05 0.376091539E-05 0.406771509E-05 0.433248810E-05 0.457584329E-05 0.482183974E-05 0.515849157E-05 0.466123465E-05 0.502023222E-05 0.535145107E-05 0.568645610E-05 0.614493420E-05 0.563943536E-05 0.607069473E-05 0.650805987E-05 0.710679539E-05 0.675872880E-05 0.731750464E-05 0.808371972E-05 0.814178875E-05 0.911787905E-05 0.102994357E-04
 0.440000000E+02 0.973350245E-06 0.109781238E-05 0.117256388E-05 0.122582730E-05 0.126793015E-05 0.130403710E-05 0.133719089E-05 0.137070171E-05 0.141656183E-05 0.205865520E-05 0.227833459E-05 0.243624139E-05 0.256119771E-05 0.266836895E-05 0.276677528E-05 0.286624144E-05 0.300236268E-05 0.295781113E-05 0.322772887E-05 0.344278746E-05 0.362743774E-05 0.379700472E-05 0.396839892E-05 0.420295514E-05 0.384683022E-05 0.416168498E-05 0.443342815E-05 0.468319280E-05 0.493566858E-05 0.528118755E-05 0.477159418E-05 0.514051883E-05 0.548091702E-05 0.582520950E-05 0.629639842E-05 0.577786092E-05 0.622168617E-05 0.667181573E-05 0.728802824E-05 0.693108863E-05 0.750702457E-05 0.829679304E-05 0.835850212E-05 0.936622747E-05 0.105897556E-04
 0.450000000E+02 0.990308426E-06 0.111740532E-05 0.119374173E-05 0.124813466E-05 0.129113034E-05 0.132800298E-05 0.136185983E-05 0.139608130E-05 0.144291393E-05 0.209983384E-05 0.232462378E-05 0.248621075E-05 0.261408032E-05 0.272375025E-05 0.282445093E-05 0.292623615E-05 0.306553106E-05 0.302040860E-05 0.329686758E-05 0.351715135E-05 0.370629023E-05 0.387997939E-05 0.405554020E-05 0.429579852E-05 0.393155047E-05 0.425439504E-05 0.453305204E-05 0.478917440E-05 0.504807721E-05 0.540239172E-05 0.488054493E-05 0.525931118E-05 0.560881014E-05 0.596231071E-05 0.644610184E-05 0.591463573E-05 0.637092360E-05 0.683371346E-05 0.746726055E-05 0.710153896E-05 0.769451270E-05 0.850766777E-05 0.857304166E-05 0.961222956E-05 0.108776411E-04
 0.460000000E+02 0.100672091E-05 0.113641479E-05 0.121431364E-05 0.126982003E-05 0.131369590E-05 0.135132336E-05 0.138587330E-05 0.142079532E-05 0.146858668E-05 0.214025066E-05 0.237012456E-05 0.253537209E-05 0.266613933E-05 0.277829460E-05 0.288127737E-05 0.298536925E-05 0.312782088E-05 0.308214513E-05 0.336510653E-05 0.359058411E-05 0.378418461E-05 0.396197118E-05 0.414167356E-05 0.438759970E-05 0.401525477E-05 0.434602888E-05 0.463154758E-05 0.489397974E-05 0.515926114E-05 0.552230494E-05 0.498827785E-05 0.537680418E-05 0.573532896E-05 0.609796187E-05 0.659425154E-05 0.604995740E-05 0.651860669E-05 0.699395473E-05 0.764469671E-05 0.727027703E-05 0.788016519E-05 0.871653853E-05 0.878559428E-05 0.985606386E-05 0.111632477E-04
 0.470000000E+02 0.102282425E-05 0.115508512E-05 0.123452858E-05 0.129113574E-05 0.133588173E-05 0.137425541E-05 0.140949054E-05 0.144510512E-05 0.149384426E-05 0.218018728E-05 0.241512585E-05 0.258401957E-05 0.271767306E-05 0.283230387E-05 0.293755972E-05 0.304394918E-05 0.318954507E-05 0.314333104E-05 0.343276437E-05 0.366341091E-05 0.386145165E-05 0.404331598E-05 0.422714009E-05 0.447870688E-05 0.409827851E-05 0.443692986E-05 0.472926489E-05 0.499796516E-05 0.526958301E-05 0.564129841E-05 0.509514769E-05 0.549335934E-05 0.586084110E-05 0.623253675E-05 0.674122973E-05 0.618419373E-05 0.666510802E-05 0.715291691E-05 0.782072061E-05 0.743767648E-05 0.806435764E-05 0.892378353E-05 0.899652993E-05 0.100980965E-04 0.114469225E-04
 0.480000000E+02 0.103880970E-05 0.117361180E-05 0.125458462E-05 0.131228168E-05 0.135788920E-05 0.139700173E-05 0.143291527E-05 0.146921557E-05 0.151889313E-05 0.221985525E-05 0.245984290E-05 0.263237109E-05 0.276890151E-05 0.288599987E-05 0.299352147E-05 0.310220107E-05 0.325093108E-05 0.320419598E-05 0.350007649E-05 0.373587167E-05 0.393833514E-05 0.412426116E-05 0.431219073E-05 0.456937593E-05 0.418087095E-05 0.452735357E-05 0.482646495E-05 0.510139655E-05 0.537931369E-05 0.575964983E-05 0.520142026E-05 0.560924822E-05 0.598562333E-05 0.636631740E-05 0.688732568E-05 0.631762235E-05 0.681070955E-05 0.731088626E-05 0.799562439E-05 0.760402065E-05 0.824737537E-05 0.912969072E-05 0.920612917E-05 0.103386050E-04 0.117289254E-04
 0.490000000E+02 0.105479857E-05 0.119211667E-05 0.127460394E-05 0.133338028E-05 0.137984095E-05 0.141968512E-05 0.145627046E-05 0.149324980E-05 0.154385664E-05 0.225937188E-05 0.250439331E-05 0.268054453E-05 0.281994276E-05 0.293950084E-05 0.304928100E-05 0.316024349E-05 0.331209767E-05 0.326486497E-05 0.356717083E-05 0.380809665E-05 0.401496732E-05 0.420494076E-05 0.439696138E-05 0.465974526E-05 0.426316937E-05 0.461744126E-05 0.492329235E-05 0.520442160E-05 0.548860397E-05 0.587751423E-05 0.530724397E-05 0.572462297E-05 0.610983117E-05 0.649946276E-05 0.703270296E-05 0.645039926E-05 0.695556987E-05 0.746802390E-05 0.816957266E-05 0.776946794E-05 0.842937714E-05 0.933441925E-05 0.941454481E-05 0.105777370E-04 0.120093862E-04
 0.500000000E+02 0.107086448E-05 0.121067357E-05 0.129466056E-05 0.135450567E-05 0.140181117E-05 0.144237986E-05 0.147963047E-05 0.151728224E-05 0.156880931E-05 0.229880297E-05 0.254884203E-05 0.272860426E-05 0.287086074E-05 0.299287034E-05 0.310490153E-05 0.321813929E-05 0.337310722E-05 0.332540703E-05 0.363411840E-05 0.388015843E-05 0.409142211E-05 0.428542993E-05 0.448152843E-05 0.474989296E-05 0.434525324E-05 0.470727590E-05 0.501983305E-05 0.530712897E-05 0.559754526E-05 0.599498680E-05 0.541270905E-05 0.583957753E-05 0.623356193E-05 0.663207349E-05 0.717746688E-05 0.658262295E-05 0.709979038E-05 0.762443414E-05 0.834267364E-05 0.793412063E-05 0.861046633E-05 0.953807397E-05 0.962187585E-05 0.108155881E-04 0.122883846E-04
 0.510000000E+02 0.108699965E-05 0.122927344E-05 0.131474469E-05 0.137564756E-05 0.142378921E-05 0.146507496E-05 0.150298399E-05 0.154130126E-05 0.159373909E-05 0.233812844E-05 0.259316784E-05 0.277652829E-05 0.292163286E-05 0.304608526E-05 0.316035947E-05 0.327586441E-05 0.343393501E-05 0.338580452E-05 0.370090329E-05 0.395204245E-05 0.416768613E-05 0.436571638E-05 0.456588067E-05 0.483980931E-05 0.442711460E-05 0.479685286E-05 0.511608524E-05 0.540951944E-05 0.570614094E-05 0.611207448E-05 0.551781818E-05 0.595411831E-05 0.635682538E-05 0.676416276E-05 0.732163523E-05 0.671430486E-05 0.724338572E-05 0.778013477E-05 0.851494946E-05 0.809799515E-05 0.879066108E-05 0.974067527E-05 0.982813731E-05 0.110521714E-04 0.125659197E-04
 0.520000000E+02 0.110315536E-05 0.124786664E-05 0.133480620E-05 0.139675548E-05 0.144572427E-05 0.148771938E-05 0.152627975E-05 0.156525538E-05 0.161859418E-05 0.237729277E-05 0.263731510E-05 0.282426098E-05 0.297220346E-05 0.309908992E-05 0.321559913E-05 0.333336314E-05 0.349452533E-05 0.344600808E-05 0.376747897E-05 0.402370444E-05 0.424371703E-05 0.444575952E-05 0.464997930E-05 0.492945795E-05 0.450871732E-05 0.488614057E-05 0.521202124E-05 0.551156889E-05 0.581437051E-05 0.622876170E-05 0.562254934E-05 0.606822838E-05 0.647960920E-05 0.689572293E-05 0.746520677E-05 0.684543526E-05 0.738635088E-05 0.793512549E-05 0.868640627E-05 0.826109053E-05 0.896996397E-05 0.994223056E-05 0.100333312E-04 0.112874897E-04 0.128419841E-04
 0.530000000E+02 0.111924252E-05 0.126636051E-05 0.135475031E-05 0.141773312E-05 0.146751890E-05 0.151021465E-05 0.154941834E-05 0.158904423E-05 0.164327292E-05 0.241618040E-05 0.268116487E-05 0.287168102E-05 0.302244938E-05 0.315175958E-05 0.327049431E-05 0.339050782E-05 0.355474848E-05 0.350589698E-05 0.383372452E-05 0.409502334E-05 0.431939364E-05 0.452543808E-05 0.473370293E-05 0.501871737E-05 0.458994571E-05 0.497502532E-05 0.530752900E-05 0.561316682E-05 0.592212500E-05 0.634494162E-05 0.572679502E-05 0.618180318E-05 0.660181153E-05 0.702665482E-05 0.760808600E-05 0.697591468E-05 0.752858939E-05 0.808931281E-05 0.885695463E-05 0.842331295E-05 0.914828334E-05 0.101426510E-04 0.102373645E-04 0.115214495E-04 0.131164733E-04
 0.540000000E+02 0.113513080E-05 0.128461681E-05 0.137443412E-05 0.143843428E-05 0.148902425E-05 0.153240966E-05 0.157224662E-05 0.161251259E-05 0.166761723E-05 0.245460013E-05 0.272451675E-05 0.291858152E-05 0.307215860E-05 0.320387782E-05 0.332482456E-05 0.344707389E-05 0.361437432E-05 0.356525539E-05 0.389941882E-05 0.416577391E-05 0.439448716E-05 0.460451998E-05 0.481681622E-05 0.510734767E-05 0.467057572E-05 0.506328073E-05 0.540238015E-05 0.571408299E-05 0.602917233E-05 0.646037959E-05 0.583032929E-05 0.629461595E-05 0.672320479E-05 0.715673004E-05 0.775004342E-05 0.710551689E-05 0.766987451E-05 0.824246943E-05 0.902636648E-05 0.858443465E-05 0.932539008E-05 0.103417056E-04 0.104400035E-04 0.117538121E-04 0.133891355E-04
 0.550000000E+02 0.115070392E-05 0.130251452E-05 0.139373383E-05 0.145873317E-05 0.151011297E-05 0.155417573E-05 0.159463464E-05 0.163552925E-05 0.169149421E-05 0.249240134E-05 0.276721518E-05 0.296480347E-05 0.312116938E-05 0.325528056E-05 0.337842364E-05 0.350289297E-05 0.367323151E-05 0.362392143E-05 0.396439827E-05 0.423579117E-05 0.446883146E-05 0.468283805E-05 0.489915089E-05 0.519517914E-05 0.475044643E-05 0.515074665E-05 0.549641517E-05 0.581415848E-05 0.613535414E-05 0.657491807E-05 0.593299694E-05 0.640651361E-05 0.684363780E-05 0.728579934E-05 0.789093241E-05 0.723409350E-05 0.781006042E-05 0.839445210E-05 0.919450204E-05 0.874431285E-05 0.950114360E-05 0.105392568E-04 0.106411075E-04 0.119844372E-04 0.136598218E-04
 0.560000000E+02 0.116590024E-05 0.131999270E-05 0.141258889E-05 0.147856954E-05 0.153072504E-05 0.157545304E-05 0.161652277E-05 0.165803478E-05 0.171484467E-05 0.252952818E-05 0.280920534E-05 0.301029284E-05 0.316942831E-05 0.330591493E-05 0.343123917E-05 0.355791316E-05 0.373126882E-05 0.368184586E-05 0.402861654E-05 0.430503116E-05 0.454238459E-05 0.476035219E-05 0.498066872E-05 0.528217611E-05 0.482952150E-05 0.523739148E-05 0.558960656E-05 0.591336953E-05 0.624065048E-05 0.668854228E-05 0.603477706E-05 0.651748113E-05 0.696310095E-05 0.741385854E-05 0.803075622E-05 0.736163928E-05 0.794914826E-05 0.854526834E-05 0.936137761E-05 0.890295660E-05 0.967555938E-05 0.107353287E-04 0.108406968E-04 0.122133519E-04 0.139285572E-04
 0.570000000E+02 0.118067955E-05 0.133700981E-05 0.143095702E-05 0.149790058E-05 0.155081722E-05 0.159619797E-05 0.163786707E-05 0.167998491E-05 0.173762387E-05 0.256592811E-05 0.285043271E-05 0.305499376E-05 0.321687848E-05 0.335572311E-05 0.348321252E-05 0.361207500E-05 0.378842564E-05 0.373897333E-05 0.409201883E-05 0.437343954E-05 0.461509262E-05 0.483700882E-05 0.506131652E-05 0.536828590E-05 0.490775252E-05 0.532316965E-05 0.568191114E-05 0.601167518E-05 0.634502262E-05 0.680121658E-05 0.613563229E-05 0.662748537E-05 0.708156493E-05 0.754088222E-05 0.816949477E-05 0.748812896E-05 0.808711770E-05 0.869490275E-05 0.952698450E-05 0.906035211E-05 0.984862871E-05 0.109299195E-04 0.110387664E-04 0.124405567E-04 0.141953395E-04
 0.580000000E+02 0.119502544E-05 0.135354393E-05 0.144881304E-05 0.151669876E-05 0.157036016E-05 0.161637960E-05 0.165863515E-05 0.170134576E-05 0.175979594E-05 0.260152865E-05 0.289081400E-05 0.309881532E-05 0.326342296E-05 0.340460300E-05 0.353423683E-05 0.366526683E-05 0.384458376E-05 0.379519560E-05 0.415448857E-05 0.444089322E-05 0.468682686E-05 0.491267412E-05 0.514095526E-05 0.545336237E-05 0.498501318E-05 0.540794953E-05 0.577319275E-05 0.610893510E-05 0.644832602E-05 0.691279063E-05 0.623542731E-05 0.673638780E-05 0.719888823E-05 0.766672586E-05 0.830699941E-05 0.761342264E-05 0.822382671E-05 0.884321115E-05 0.969117559E-05 0.921635607E-05 0.100202063E-04 0.111228811E-04 0.112351681E-04 0.126658988E-04 0.144600065E-04
 0.590000000E+02 0.120899209E-05 0.136965172E-05 0.146621502E-05 0.153502319E-05 0.158941376E-05 0.163605854E-05 0.167888828E-05 0.172217926E-05 0.178142369E-05 0.263639300E-05 0.293041240E-05 0.314182075E-05 0.330912500E-05 0.345261790E-05 0.358437544E-05 0.371755202E-05 0.389980659E-05 0.385057503E-05 0.421608897E-05 0.450745609E-05 0.475765180E-05 0.498741314E-05 0.521965056E-05 0.553747190E-05 0.506137177E-05 0.549180196E-05 0.586352446E-05 0.620522439E-05 0.655063781E-05 0.702334439E-05 0.633424031E-05 0.684427048E-05 0.731515646E-05 0.779147865E-05 0.844336422E-05 0.773760981E-05 0.835936947E-05 0.899029241E-05 0.985405614E-05 0.937106924E-05 0.101903979E-04 0.113143263E-04 0.114300121E-04 0.128894944E-04 0.147226733E-04
 0.600000000E+02 0.122269309E-05 0.138545323E-05 0.148328690E-05 0.155300057E-05 0.160810692E-05 0.165536554E-05 0.169875892E-05 0.174261961E-05 0.180264369E-05 0.267067316E-05 0.296938496E-05 0.318417077E-05 0.335414822E-05 0.349993391E-05 0.363379673E-05 0.376910126E-05 0.395426797E-05 0.390528119E-05 0.427699548E-05 0.457330833E-05 0.482775167E-05 0.506141383E-05 0.529759411E-05 0.562081134E-05 0.513701829E-05 0.557492438E-05 0.595311007E-05 0.630075271E-05 0.665217362E-05 0.713310158E-05 0.643228376E-05 0.695135467E-05 0.743059897E-05 0.791537808E-05 0.857883786E-05 0.786092652E-05 0.849399195E-05 0.913640250E-05 0.100158958E-04 0.952475144E-05 0.103594746E-04 0.115045412E-04 0.116235815E-04 0.131116419E-04 0.149836466E-04
 0.610000000E+02 0.123622563E-05 0.140104883E-05 0.150013092E-05 0.157073446E-05 0.162654424E-05 0.167440611E-05 0.171835340E-05 0.176277397E-05 0.182356425E-05 0.270447514E-05 0.300783679E-05 0.322596990E-05 0.339859670E-05 0.354665471E-05 0.368260402E-05 0.382001751E-05 0.400807037E-05 0.395941426E-05 0.433730772E-05 0.463854917E-05 0.489722537E-05 0.513477479E-05 0.537488421E-05 0.570347855E-05 0.521205442E-05 0.565741963E-05 0.604205347E-05 0.639562490E-05 0.675303920E-05 0.724216928E-05 0.652966577E-05 0.705775117E-05 0.754532897E-05 0.803853985E-05 0.871353940E-05 0.798348972E-05 0.862781482E-05 0.928166581E-05 0.101768242E-04 0.967752932E-05 0.105275674E-04 0.116936631E-04 0.118160123E-04 0.133324829E-04 0.152430681E-04
 0.620000000E+02 0.124969134E-05 0.141654336E-05 0.151685377E-05 0.158833289E-05 0.164483480E-05 0.169329023E-05 0.173778254E-05 0.178275399E-05 0.184429816E-05 0.273790154E-05 0.304586648E-05 0.326731391E-05 0.344256400E-05 0.359287197E-05 0.373088723E-05 0.387038892E-05 0.406129953E-05 0.401305605E-05 0.439710277E-05 0.470325199E-05 0.496614311E-05 0.520756330E-05 0.545158522E-05 0.578553389E-05 0.528655027E-05 0.573935474E-05 0.613041904E-05 0.648990291E-05 0.685329408E-05 0.735060367E-05 0.662645182E-05 0.716352404E-05 0.765940927E-05 0.816102547E-05 0.884752859E-05 0.810536458E-05 0.876090317E-05 0.942614735E-05 0.103369060E-04 0.982946994E-05 0.106947442E-04 0.118817606E-04 0.120073733E-04 0.135520870E-04 0.155010049E-04
