    0.10000E-03    0.14221E+04
    0.10202E-03    0.14496E+04
    0.10408E-03    0.14777E+04
    0.10618E-03    0.15063E+04
    0.10833E-03    0.15355E+04
    0.11052E-03    0.15652E+04
    0.11275E-03    0.15955E+04
    0.11503E-03    0.16264E+04
    0.11735E-03    0.16579E+04
    0.11972E-03    0.16899E+04
    0.12214E-03    0.17227E+04
    0.12461E-03    0.17560E+04
    0.12712E-03    0.17900E+04
    0.12969E-03    0.18246E+04
    0.13231E-03    0.18599E+04
    0.13499E-03    0.18959E+04
    0.13771E-03    0.19326E+04
    0.14049E-03    0.19700E+04
    0.14333E-03    0.20081E+04
    0.14623E-03    0.20469E+04
    0.14918E-03    0.20865E+04
    0.15220E-03    0.21269E+04
    0.15527E-03    0.21680E+04
    0.15841E-03    0.22099E+04
    0.16161E-03    0.22526E+04
    0.16487E-03    0.22962E+04
    0.16820E-03    0.23406E+04
    0.17160E-03    0.23858E+04
    0.17507E-03    0.24319E+04
    0.17860E-03    0.24789E+04
    0.18221E-03    0.25268E+04
    0.18589E-03    0.25756E+04
    0.18965E-03    0.26253E+04
    0.19348E-03    0.26760E+04
    0.19739E-03    0.27277E+04
    0.20138E-03    0.27804E+04
    0.20544E-03    0.28340E+04
    0.20959E-03    0.28887E+04
    0.21383E-03    0.29445E+04
    0.21815E-03    0.30013E+04
    0.22255E-03    0.30591E+04
    0.22705E-03    0.31181E+04
    0.23164E-03    0.31783E+04
    0.23632E-03    0.32395E+04
    0.24109E-03    0.33020E+04
    0.24596E-03    0.33656E+04
    0.25093E-03    0.34304E+04
    0.25600E-03    0.34965E+04
    0.26117E-03    0.35638E+04
    0.26645E-03    0.36324E+04
    0.27183E-03    0.37023E+04
    0.27732E-03    0.37735E+04
    0.28292E-03    0.38461E+04
    0.28864E-03    0.39201E+04
    0.29447E-03    0.39954E+04
    0.30042E-03    0.40722E+04
    0.30649E-03    0.41504E+04
    0.31268E-03    0.42301E+04
    0.31899E-03    0.43113E+04
    0.32544E-03    0.43940E+04
    0.33201E-03    0.44783E+04
    0.33872E-03    0.45642E+04
    0.34556E-03    0.46516E+04
    0.35254E-03    0.47407E+04
    0.35966E-03    0.48315E+04
    0.36693E-03    0.49240E+04
    0.37434E-03    0.50182E+04
    0.38190E-03    0.51142E+04
    0.38962E-03    0.52119E+04
    0.39749E-03    0.53115E+04
    0.40552E-03    0.54129E+04
    0.41371E-03    0.55162E+04
    0.42207E-03    0.56214E+04
    0.43060E-03    0.57286E+04
    0.43929E-03    0.58377E+04
    0.44817E-03    0.59489E+04
    0.45722E-03    0.60621E+04
    0.46646E-03    0.61773E+04
    0.47588E-03    0.62947E+04
    0.48550E-03    0.64143E+04
    0.49530E-03    0.65360E+04
    0.50531E-03    0.66599E+04
    0.51552E-03    0.67861E+04
    0.52593E-03    0.69146E+04
    0.53656E-03    0.70455E+04
    0.54739E-03    0.71787E+04
    0.55845E-03    0.73143E+04
    0.56973E-03    0.74523E+04
    0.58124E-03    0.75928E+04
    0.59299E-03    0.77359E+04
    0.60496E-03    0.78815E+04
    0.61719E-03    0.80297E+04
    0.62965E-03    0.81806E+04
    0.64237E-03    0.83341E+04
    0.65535E-03    0.84903E+04
    0.66859E-03    0.86494E+04
    0.68210E-03    0.88112E+04
    0.69588E-03    0.89758E+04
    0.70993E-03    0.91434E+04
    0.72427E-03    0.93139E+04
    0.73891E-03    0.94873E+04
    0.75383E-03    0.96638E+04
    0.76906E-03    0.98433E+04
    0.78460E-03    0.10026E+05
    0.80045E-03    0.10212E+05
    0.81662E-03    0.10401E+05
    0.83311E-03    0.10593E+05
    0.84994E-03    0.10788E+05
    0.86711E-03    0.10987E+05
    0.88463E-03    0.11189E+05
    0.90250E-03    0.11395E+05
    0.92073E-03    0.11604E+05
    0.93933E-03    0.11816E+05
    0.95831E-03    0.12032E+05
    0.97767E-03    0.12252E+05
    0.99742E-03    0.12475E+05
    0.10176E-02    0.12701E+05
    0.10381E-02    0.12932E+05
    0.10591E-02    0.13166E+05
    0.10805E-02    0.13404E+05
    0.11023E-02    0.13646E+05
    0.11246E-02    0.13892E+05
    0.11473E-02    0.14141E+05
    0.11705E-02    0.14395E+05
    0.11941E-02    0.14652E+05
    0.12182E-02    0.14913E+05
    0.12429E-02    0.15179E+05
    0.12680E-02    0.15449E+05
    0.12936E-02    0.15722E+05
    0.13197E-02    0.16000E+05
    0.13464E-02    0.16282E+05
    0.13736E-02    0.16568E+05
    0.14013E-02    0.16859E+05
    0.14296E-02    0.17153E+05
    0.14585E-02    0.17452E+05
    0.14880E-02    0.17756E+05
    0.15180E-02    0.18063E+05
    0.15487E-02    0.18375E+05
    0.15800E-02    0.18692E+05
    0.16119E-02    0.19012E+05
    0.16445E-02    0.19337E+05
    0.16777E-02    0.19667E+05
    0.17116E-02    0.20001E+05
    0.17462E-02    0.20340E+05
    0.17814E-02    0.20682E+05
    0.18174E-02    0.21030E+05
    0.18541E-02    0.21382E+05
    0.18916E-02    0.21738E+05
    0.19298E-02    0.22099E+05
    0.19688E-02    0.22464E+05
    0.20086E-02    0.22834E+05
    0.20491E-02    0.23208E+05
    0.20905E-02    0.23586E+05
    0.21328E-02    0.23969E+05
    0.21758E-02    0.24356E+05
    0.22198E-02    0.24748E+05
    0.22646E-02    0.25144E+05
    0.23104E-02    0.25544E+05
    0.23571E-02    0.25948E+05
    0.24047E-02    0.26357E+05
    0.24533E-02    0.26770E+05
    0.25028E-02    0.27186E+05
    0.25534E-02    0.27607E+05
    0.26050E-02    0.28032E+05
    0.26576E-02    0.28461E+05
    0.27113E-02    0.28893E+05
    0.27660E-02    0.29330E+05
