     2    0.16203E+04    0.63049E-01    0.00000E+00    0.29693E+01    0.41587E-07    0.51134E-02   -0.17104E-04
     3    0.14192E+04    0.96731E-01    0.00000E+00    0.40270E+01    0.51291E-07    0.49969E-02   -0.20399E-04
     4    0.12641E+04    0.10014E+00    0.00000E+00    0.42338E+01    0.59643E-07    0.48156E-02   -0.19543E-04
     5    0.11515E+04    0.80881E-01    0.00000E+00    0.39316E+01    0.66932E-07    0.46144E-02   -0.15974E-04
     6    0.10710E+04    0.54027E-01    0.00000E+00    0.33937E+01    0.73329E-07    0.44127E-02   -0.10975E-04
     7    0.10139E+04    0.31413E-01    0.00000E+00    0.27940E+01    0.78988E-07    0.42190E-02   -0.56831E-05
     8    0.97300E+03    0.17604E-01    0.00000E+00    0.22403E+01    0.84018E-07    0.40331E-02   -0.10157E-05
     9    0.94430E+03    0.11364E-01    0.00000E+00    0.17828E+01    0.88514E-07    0.38547E-02    0.23837E-05
    10    0.92476E+03    0.92351E-02    0.00000E+00    0.14440E+01    0.92534E-07    0.36859E-02    0.42386E-05
    11    0.91166E+03    0.83415E-02    0.00000E+00    0.12303E+01    0.96158E-07    0.35305E-02    0.46775E-05
    12    0.90448E+03    0.74872E-02    0.00000E+00    0.11336E+01    0.99406E-07    0.33881E-02    0.40823E-05
    13    0.90108E+03    0.64171E-02    0.00000E+00    0.11205E+01    0.10232E-06    0.32572E-02    0.28043E-05
    14    0.90018E+03    0.56975E-02    0.00000E+00    0.11537E+01    0.10494E-06    0.31364E-02    0.11742E-05
    15    0.90172E+03    0.54218E-02    0.00000E+00    0.12116E+01    0.10730E-06    0.30223E-02   -0.44550E-06
    16    0.90578E+03    0.55072E-02    0.00000E+00    0.12784E+01    0.10942E-06    0.29123E-02   -0.17185E-05
    17    0.91220E+03    0.58610E-02    0.00000E+00    0.13451E+01    0.11132E-06    0.28069E-02   -0.24251E-05
    18    0.92002E+03    0.62410E-02    0.00000E+00    0.14065E+01    0.11303E-06    0.27071E-02   -0.24652E-05
    19    0.92999E+03    0.66669E-02    0.00000E+00    0.14592E+01    0.11456E-06    0.26129E-02   -0.20956E-05
    20    0.94034E+03    0.72713E-02    0.00000E+00    0.14994E+01    0.11592E-06    0.25239E-02   -0.16109E-05
    21    0.95132E+03    0.81100E-02    0.00000E+00    0.15340E+01    0.11712E-06    0.24396E-02   -0.11195E-05
    22    0.96310E+03    0.92800E-02    0.00000E+00    0.15704E+01    0.11819E-06    0.23592E-02   -0.67435E-06
    23    0.97547E+03    0.10759E-01    0.00000E+00    0.16127E+01    0.11914E-06    0.22826E-02   -0.29308E-06
    24    0.98843E+03    0.12475E-01    0.00000E+00    0.16624E+01    0.11996E-06    0.22094E-02   -0.65461E-08
    25    0.10020E+04    0.14438E-01    0.00000E+00    0.17149E+01    0.12067E-06    0.21403E-02    0.67117E-07
    26    0.10158E+04    0.16638E-01    0.00000E+00    0.17663E+01    0.12129E-06    0.20753E-02   -0.15880E-06
    27    0.10303E+04    0.19039E-01    0.00000E+00    0.18137E+01    0.12182E-06    0.20137E-02   -0.56160E-06
    28    0.10452E+04    0.21632E-01    0.00000E+00    0.18554E+01    0.12226E-06    0.19544E-02   -0.97268E-06
    29    0.10606E+04    0.24423E-01    0.00000E+00    0.18881E+01    0.12262E-06    0.18974E-02   -0.12447E-05
    30    0.10764E+04    0.27425E-01    0.00000E+00    0.19079E+01    0.12289E-06    0.18427E-02   -0.12818E-05
    31    0.10925E+04    0.30656E-01    0.00000E+00    0.19156E+01    0.12310E-06    0.17904E-02   -0.11709E-05
    32    0.11088E+04    0.34116E-01    0.00000E+00    0.19123E+01    0.12324E-06    0.17407E-02   -0.10281E-05
    33    0.11255E+04    0.37808E-01    0.00000E+00    0.18945E+01    0.12332E-06    0.16933E-02   -0.90688E-06
    34    0.11425E+04    0.41750E-01    0.00000E+00    0.18602E+01    0.12335E-06    0.16477E-02   -0.82463E-06
    35    0.11597E+04    0.45994E-01    0.00000E+00    0.18141E+01    0.12333E-06    0.16037E-02   -0.71629E-06
    36    0.11772E+04    0.50587E-01    0.00000E+00    0.17603E+01    0.12326E-06    0.15611E-02   -0.52336E-06
    37    0.11949E+04    0.55499E-01    0.00000E+00    0.16983E+01    0.12315E-06    0.15203E-02   -0.29458E-06
    38    0.12129E+04    0.60693E-01    0.00000E+00    0.16280E+01    0.12299E-06    0.14813E-02   -0.99393E-07
    39    0.12314E+04    0.66165E-01    0.00000E+00    0.15476E+01    0.12280E-06    0.14440E-02    0.16104E-07
    40    0.12500E+04    0.71921E-01    0.00000E+00    0.14545E+01    0.12257E-06    0.14081E-02    0.11751E-07
    41    0.12690E+04    0.77975E-01    0.00000E+00    0.13463E+01    0.12231E-06    0.13732E-02   -0.13529E-06
    42    0.12879E+04    0.84338E-01    0.00000E+00    0.12226E+01    0.12201E-06    0.13394E-02   -0.37907E-06
    43    0.13071E+04    0.91023E-01    0.00000E+00    0.10834E+01    0.12168E-06    0.13066E-02   -0.65665E-06
    44    0.13264E+04    0.98026E-01    0.00000E+00    0.92941E+00    0.12133E-06    0.12749E-02   -0.90529E-06
    45    0.13460E+04    0.10536E+00    0.00000E+00    0.76161E+00    0.12094E-06    0.12443E-02   -0.10625E-05
    46    0.13661E+04    0.11302E+00    0.00000E+00    0.57889E+00    0.12054E-06    0.12149E-02   -0.10840E-05
    47    0.13863E+04    0.12101E+00    0.00000E+00    0.38187E+00    0.12011E-06    0.11866E-02   -0.99833E-06
