    0.93691E-02    0.21576E+05
    0.95583E-02    0.21765E+05
    0.97514E-02    0.21951E+05
    0.99484E-02    0.22133E+05
    0.10149E-01    0.22312E+05
    0.10354E-01    0.22487E+05
    0.10564E-01    0.22657E+05
    0.10777E-01    0.22824E+05
    0.10995E-01    0.22986E+05
    0.11217E-01    0.23143E+05
    0.11443E-01    0.23295E+05
    0.11675E-01    0.23441E+05
    0.11910E-01    0.23582E+05
    0.12151E-01    0.23717E+05
    0.12397E-01    0.23846E+05
    0.12647E-01    0.23968E+05
    0.12902E-01    0.24084E+05
    0.13163E-01    0.24194E+05
    0.13429E-01    0.24296E+05
    0.13700E-01    0.24392E+05
    0.13977E-01    0.24479E+05
    0.14259E-01    0.24558E+05
    0.14547E-01    0.24627E+05
    0.14841E-01    0.24686E+05
    0.15141E-01    0.24736E+05
    0.15447E-01    0.24778E+05
    0.15759E-01    0.24813E+05
    0.16077E-01    0.24842E+05
    0.16402E-01    0.24867E+05
    0.16734E-01    0.24887E+05
    0.17072E-01    0.24898E+05
    0.17416E-01    0.24899E+05
    0.17768E-01    0.24887E+05
    0.18127E-01    0.24858E+05
    0.18493E-01    0.24814E+05
    0.18867E-01    0.24756E+05
    0.19248E-01    0.24685E+05
    0.19637E-01    0.24603E+05
    0.20034E-01    0.24512E+05
    0.20438E-01    0.24410E+05
    0.20851E-01    0.24297E+05
    0.21272E-01    0.24170E+05
    0.21702E-01    0.24028E+05
    0.22141E-01    0.23869E+05
    0.22588E-01    0.23696E+05
    0.23044E-01    0.23508E+05
    0.23510E-01    0.23309E+05
    0.23985E-01    0.23101E+05
    0.24469E-01    0.22884E+05
    0.24964E-01    0.22659E+05
    0.25468E-01    0.22427E+05
    0.25982E-01    0.22187E+05
    0.26507E-01    0.21940E+05
    0.27043E-01    0.21686E+05
    0.27589E-01    0.21423E+05
    0.28146E-01    0.21152E+05
    0.28715E-01    0.20871E+05
    0.29295E-01    0.20580E+05
    0.29887E-01    0.20279E+05
    0.30490E-01    0.19970E+05
    0.31106E-01    0.19654E+05
    0.31735E-01    0.19332E+05
    0.32376E-01    0.19008E+05
    0.33030E-01    0.18682E+05
    0.33697E-01    0.18355E+05
    0.34378E-01    0.18028E+05
    0.35072E-01    0.17700E+05
    0.35781E-01    0.17373E+05
    0.36504E-01    0.17047E+05
    0.37241E-01    0.16722E+05
    0.37993E-01    0.16401E+05
    0.38761E-01    0.16084E+05
    0.39544E-01    0.15772E+05
    0.40343E-01    0.15466E+05
    0.41158E-01    0.15166E+05
    0.41989E-01    0.14873E+05
    0.42838E-01    0.14587E+05
    0.43703E-01    0.14309E+05
    0.44586E-01    0.14038E+05
    0.45486E-01    0.13777E+05
    0.46405E-01    0.13525E+05
    0.47343E-01    0.13284E+05
    0.48299E-01    0.13055E+05
    0.49275E-01    0.12837E+05
    0.50270E-01    0.12630E+05
    0.51286E-01    0.12433E+05
    0.52322E-01    0.12244E+05
    0.53379E-01    0.12063E+05
    0.54457E-01    0.11889E+05
    0.55557E-01    0.11722E+05
    0.56680E-01    0.11561E+05
    0.57825E-01    0.11405E+05
    0.58993E-01    0.11253E+05
    0.60184E-01    0.11104E+05
    0.61400E-01    0.10955E+05
    0.62641E-01    0.10806E+05
    0.63906E-01    0.10655E+05
    0.65197E-01    0.10501E+05
    0.66514E-01    0.10343E+05
    0.67858E-01    0.10178E+05
    0.69229E-01    0.10004E+05
    0.70627E-01    0.98192E+04
    0.72054E-01    0.96248E+04
    0.73510E-01    0.94233E+04
    0.74994E-01    0.92168E+04
    0.76509E-01    0.90037E+04
    0.78055E-01    0.87795E+04
    0.79632E-01    0.85405E+04
    0.81241E-01    0.82889E+04
    0.82882E-01    0.80298E+04
    0.84556E-01    0.77672E+04
    0.86264E-01    0.75030E+04
    0.88007E-01    0.72387E+04
    0.89785E-01    0.69763E+04
    0.91598E-01    0.67186E+04
    0.93449E-01    0.64679E+04
    0.95337E-01    0.62270E+04
    0.97263E-01    0.59981E+04
