    34    0.11429E+04    0.42047E-01    0.30027E-03    0.18594E+01
    35    0.11602E+04    0.46309E-01    0.31822E-03    0.18132E+01
    36    0.11777E+04    0.50920E-01    0.33671E-03    0.17594E+01
    37    0.11954E+04    0.55851E-01    0.35573E-03    0.16973E+01
    38    0.12135E+04    0.61064E-01    0.37528E-03    0.16269E+01
    39    0.12320E+04    0.66555E-01    0.39535E-03    0.15464E+01
    40    0.12506E+04    0.72331E-01    0.41596E-03    0.14532E+01
    41    0.12696E+04    0.78405E-01    0.43709E-03    0.13450E+01
    42    0.12886E+04    0.84789E-01    0.45876E-03    0.12212E+01
    43    0.13078E+04    0.91494E-01    0.48094E-03    0.10818E+01
    44    0.13271E+04    0.98519E-01    0.50366E-03    0.92777E+00
    45    0.13468E+04    0.10587E+00    0.52689E-03    0.75989E+00
    46    0.13668E+04    0.11356E+00    0.55065E-03    0.57708E+00
    47    0.13871E+04    0.12157E+00    0.57493E-03    0.37996E+00
    48    0.14075E+04    0.12991E+00    0.59973E-03    0.17226E+00
    49    0.14281E+04    0.13856E+00    0.62504E-03   -0.42919E-01
    50    0.14491E+04    0.14749E+00    0.65088E-03   -0.26923E+00
    51    0.14703E+04    0.15665E+00    0.67723E-03   -0.51166E+00
    52    0.14919E+04    0.16615E+00    0.70409E-03   -0.77483E+00
    53    0.15136E+04    0.17611E+00    0.73147E-03   -0.10614E+01
    54    0.15352E+04    0.18653E+00    0.75936E-03   -0.13661E+01
    55    0.15570E+04    0.19740E+00    0.78776E-03   -0.16835E+01
    56    0.15792E+04    0.20855E+00    0.81667E-03   -0.20145E+01
    57    0.16018E+04    0.21989E+00    0.84609E-03   -0.23588E+01
    58    0.16246E+04    0.23141E+00    0.87602E-03   -0.27170E+01
    59    0.16477E+04    0.24315E+00    0.90646E-03   -0.30898E+01
    60    0.16711E+04    0.25515E+00    0.93741E-03   -0.34764E+01
    61    0.16949E+04    0.26751E+00    0.96887E-03   -0.38757E+01
    62    0.17188E+04    0.28020E+00    0.10008E-02   -0.42887E+01
    63    0.17427E+04    0.29320E+00    0.10333E-02   -0.47163E+01
    64    0.17671E+04    0.30650E+00    0.10663E-02   -0.51594E+01
    65    0.17916E+04    0.32009E+00    0.10998E-02   -0.56187E+01
    66    0.18164E+04    0.33389E+00    0.11338E-02   -0.60922E+01
    67    0.18415E+04    0.34790E+00    0.11683E-02   -0.65774E+01
    68    0.18669E+04    0.36215E+00    0.12034E-02   -0.70732E+01
    69    0.18926E+04    0.37659E+00    0.12389E-02   -0.75782E+01
    70    0.19187E+04    0.39125E+00    0.12750E-02   -0.80944E+01
    71    0.19450E+04    0.40612E+00    0.13116E-02   -0.86244E+01
    72    0.19715E+04    0.42116E+00    0.13487E-02   -0.91689E+01
    73    0.19982E+04    0.43635E+00    0.13864E-02   -0.97275E+01
    74    0.20251E+04    0.45165E+00    0.14245E-02   -0.10298E+02
    75    0.20524E+04    0.46709E+00    0.14633E-02   -0.10879E+02
    76    0.20799E+04    0.48266E+00    0.15025E-02   -0.11468E+02
    77    0.21078E+04    0.49834E+00    0.15423E-02   -0.12065E+02
    78    0.21360E+04    0.51416E+00    0.15826E-02   -0.12673E+02
    79    0.21645E+04    0.53006E+00    0.16235E-02   -0.13287E+02
    80    0.21933E+04    0.54603E+00    0.16649E-02   -0.13909E+02
    81    0.22224E+04    0.56202E+00    0.17068E-02   -0.14540E+02
    82    0.22518E+04    0.57805E+00    0.17494E-02   -0.15179E+02
    83    0.22815E+04    0.59408E+00    0.17924E-02   -0.15825E+02
    84    0.23114E+04    0.61011E+00    0.18361E-02   -0.16477E+02
    85    0.23415E+04    0.62610E+00    0.18803E-02   -0.17136E+02
    86    0.23718E+04    0.64206E+00    0.19251E-02   -0.17799E+02
    87    0.24026E+04    0.65796E+00    0.19705E-02   -0.18467E+02
    88    0.24333E+04    0.67381E+00    0.20164E-02   -0.19138E+02
    89    0.24644E+04    0.68958E+00    0.20629E-02   -0.19814E+02
    90    0.24957E+04    0.70523E+00    0.21100E-02   -0.20492E+02
    91    0.25271E+04    0.72076E+00    0.21577E-02   -0.21172E+02
    92    0.25589E+04    0.73614E+00    0.22060E-02   -0.21853E+02
    93    0.25910E+04    0.75136E+00    0.22549E-02   -0.22536E+02
    94    0.26232E+04    0.76639E+00    0.23044E-02   -0.23218E+02
    95    0.26557E+04    0.78122E+00    0.23545E-02   -0.23900E+02
    96    0.26881E+04    0.79584E+00    0.24053E-02   -0.24581E+02
    97    0.27210E+04    0.81023E+00    0.24566E-02   -0.25261E+02
    98    0.27541E+04    0.82438E+00    0.25086E-02   -0.25936E+02
    99    0.27873E+04    0.83824E+00    0.25611E-02   -0.26611E+02
   100    0.28207E+04    0.85183E+00    0.26143E-02   -0.27280E+02
   101    0.28543E+04    0.86520E+00    0.26682E-02   -0.27946E+02
   102    0.28884E+04    0.87819E+00    0.27227E-02   -0.28607E+02
   103    0.29224E+04    0.89088E+00    0.27778E-02   -0.29264E+02
   104    0.29565E+04    0.90327E+00    0.28335E-02   -0.29913E+02
   105    0.29908E+04    0.91527E+00    0.28899E-02   -0.30556E+02
   106    0.30252E+04    0.92697E+00    0.29470E-02   -0.31191E+02
   107    0.30595E+04    0.93822E+00    0.30046E-02   -0.31818E+02
   108    0.30942E+04    0.94907E+00    0.30630E-02   -0.32437E+02
   109    0.31289E+04    0.95947E+00    0.31220E-02   -0.33046E+02
   110    0.31637E+04    0.96940E+00    0.31817E-02   -0.33644E+02
   111    0.31985E+04    0.97894E+00    0.32420E-02   -0.34232E+02
   112    0.32335E+04    0.98802E+00    0.33030E-02   -0.34809E+02
   113    0.32686E+04    0.99664E+00    0.33647E-02   -0.35374E+02
   114    0.33037E+04    0.10047E+01    0.34271E-02   -0.35925E+02
   115    0.33389E+04    0.10124E+01    0.34901E-02   -0.36463E+02
   116    0.33741E+04    0.10196E+01    0.35539E-02   -0.36987E+02
   117    0.34095E+04    0.10262E+01    0.36183E-02   -0.37496E+02
   118    0.34449E+04    0.10324E+01    0.36834E-02   -0.37991E+02
   119    0.34803E+04    0.10381E+01    0.37493E-02   -0.38468E+02
   120    0.35157E+04    0.10432E+01    0.38158E-02   -0.38929E+02
   121    0.35511E+04    0.10479E+01    0.38831E-02   -0.39373E+02
   122    0.35864E+04    0.10520E+01    0.39510E-02   -0.39799E+02
   123    0.36217E+04    0.10555E+01    0.40197E-02   -0.40207E+02
   124    0.36569E+04    0.10586E+01    0.40891E-02   -0.40594E+02
   125    0.36921E+04    0.10610E+01    0.41593E-02   -0.40962E+02
   126    0.37272E+04    0.10630E+01    0.42301E-02   -0.41310E+02
   127    0.37622E+04    0.10644E+01    0.43018E-02   -0.41637E+02
   128    0.37971E+04    0.10652E+01    0.43741E-02   -0.41943E+02
   129    0.38320E+04    0.10655E+01    0.44473E-02   -0.42227E+02
   130    0.38667E+04    0.10651E+01    0.45212E-02   -0.42487E+02
   131    0.39013E+04    0.10643E+01    0.45958E-02   -0.42725E+02
   132    0.39359E+04    0.10629E+01    0.46713E-02   -0.42939E+02
   133    0.39702E+04    0.10610E+01    0.47475E-02   -0.43131E+02
   134    0.40045E+04    0.10585E+01    0.48245E-02   -0.43295E+02
   135    0.40386E+04    0.10555E+01    0.49023E-02   -0.43436E+02
   136    0.40724E+04    0.10520E+01    0.49809E-02   -0.43550E+02
   137    0.41061E+04    0.10479E+01    0.50603E-02   -0.43639E+02
   138    0.41396E+04    0.10434E+01    0.51405E-02   -0.43701E+02
   139    0.41727E+04    0.10385E+01    0.52215E-02   -0.43737E+02
   140    0.42058E+04    0.10329E+01    0.53033E-02   -0.43746E+02
   141    0.42385E+04    0.10269E+01    0.53860E-02   -0.43727E+02
   142    0.42710E+04    0.10205E+01    0.54695E-02   -0.43681E+02
   143    0.43034E+04    0.10136E+01    0.55539E-02   -0.43608E+02
   144    0.43354E+04    0.10063E+01    0.56391E-02   -0.43506E+02
   145    0.43671E+04    0.99872E+00    0.57251E-02   -0.43376E+02
   146    0.43987E+04    0.99059E+00    0.58120E-02   -0.43218E+02
   147    0.44298E+04    0.98217E+00    0.58998E-02   -0.43030E+02
   148    0.44607E+04    0.97333E+00    0.59884E-02   -0.42813E+02
   149    0.44913E+04    0.96415E+00    0.60778E-02   -0.42567E+02
   150    0.45214E+04    0.95472E+00    0.61682E-02   -0.42290E+02
   151    0.45513E+04    0.94498E+00    0.62594E-02   -0.41983E+02
   152    0.45807E+04    0.93486E+00    0.63515E-02   -0.41647E+02
   153    0.46098E+04    0.92453E+00    0.64444E-02   -0.41279E+02
   154    0.46386E+04    0.91400E+00    0.65382E-02   -0.40881E+02
   155    0.46670E+04    0.90329E+00    0.66329E-02   -0.40453E+02
   156    0.46948E+04    0.89240E+00    0.67285E-02   -0.39995E+02
   157    0.47224E+04    0.88137E+00    0.68249E-02   -0.39506E+02
   158    0.47496E+04    0.87027E+00    0.69223E-02   -0.38987E+02
   159    0.47763E+04    0.85897E+00    0.70204E-02   -0.38437E+02
   160    0.48026E+04    0.84763E+00    0.71195E-02   -0.37856E+02
   161    0.48285E+04    0.83635E+00    0.72194E-02   -0.37246E+02
   162    0.48540E+04    0.82498E+00    0.73202E-02   -0.36606E+02
   163    0.48791E+04    0.81362E+00    0.74218E-02   -0.35934E+02
   164    0.49037E+04    0.80235E+00    0.75243E-02   -0.35234E+02
   165    0.49279E+04    0.79112E+00    0.76276E-02   -0.34503E+02
   166    0.49516E+04    0.78009E+00    0.77317E-02   -0.33742E+02
   167    0.49750E+04    0.76905E+00    0.78367E-02   -0.32952E+02
   168    0.49977E+04    0.75838E+00    0.79425E-02   -0.32132E+02
   169    0.50199E+04    0.74781E+00    0.80492E-02   -0.31282E+02
   170    0.50417E+04    0.73756E+00    0.81566E-02   -0.30402E+02
   171    0.50629E+04    0.72767E+00    0.82648E-02   -0.29492E+02
   172    0.50835E+04    0.71805E+00    0.83739E-02   -0.28553E+02
   173    0.51034E+04    0.70873E+00    0.84837E-02   -0.27584E+02
   174    0.51229E+04    0.70003E+00    0.85943E-02   -0.26587E+02
   175    0.51419E+04    0.69165E+00    0.87056E-02   -0.25561E+02
   176    0.51601E+04    0.68384E+00    0.88177E-02   -0.24505E+02
   177    0.51777E+04    0.67653E+00    0.89305E-02   -0.23422E+02
   178    0.51948E+04    0.66997E+00    0.90441E-02   -0.22311E+02
   179    0.52112E+04    0.66388E+00    0.91584E-02   -0.21172E+02
   180    0.52271E+04    0.65849E+00    0.92734E-02   -0.20006E+02
   181    0.52423E+04    0.65382E+00    0.93890E-02   -0.18815E+02
   182    0.52569E+04    0.64997E+00    0.95054E-02   -0.17597E+02
   183    0.52708E+04    0.64687E+00    0.96224E-02   -0.16354E+02
   184    0.52842E+04    0.64461E+00    0.97401E-02   -0.15085E+02
   185    0.52969E+04    0.64337E+00    0.98584E-02   -0.13794E+02
   186    0.53087E+04    0.64301E+00    0.99773E-02   -0.12477E+02
   187    0.53201E+04    0.64369E+00    0.10097E-01   -0.11136E+02
   188    0.53308E+04    0.64542E+00    0.10217E-01   -0.97735E+01
   189    0.53408E+04    0.64825E+00    0.10338E-01   -0.83883E+01
   190    0.53505E+04    0.65224E+00    0.10459E-01   -0.69828E+01
   191    0.53591E+04    0.65744E+00    0.10581E-01   -0.55544E+01
   192    0.53671E+04    0.66389E+00    0.10703E-01   -0.41058E+01
   193    0.53744E+04    0.67164E+00    0.10826E-01   -0.26387E+01
   194    0.53812E+04    0.68074E+00    0.10950E-01   -0.11513E+01
   195    0.53872E+04    0.69125E+00    0.11074E-01    0.35376E+00
   196    0.53925E+04    0.70321E+00    0.11198E-01    0.18769E+01
   197    0.53972E+04    0.71670E+00    0.11323E-01    0.34162E+01
   198    0.54012E+04    0.73174E+00    0.11449E-01    0.49722E+01
   199    0.54045E+04    0.74840E+00    0.11575E-01    0.65436E+01
   200    0.54072E+04    0.76671E+00    0.11701E-01    0.81294E+01
   201    0.54091E+04    0.78675E+00    0.11828E-01    0.97299E+01
   202    0.54103E+04    0.80852E+00    0.11955E-01    0.11344E+02
   203    0.54108E+04    0.83207E+00    0.12082E-01    0.12971E+02
   204    0.54105E+04    0.85740E+00    0.12210E-01    0.14608E+02
   205    0.54096E+04    0.88455E+00    0.12339E-01    0.16258E+02
   206    0.54079E+04    0.91355E+00    0.12467E-01    0.17918E+02
   207    0.54055E+04    0.94439E+00    0.12596E-01    0.19589E+02
   208    0.54023E+04    0.97714E+00    0.12726E-01    0.21269E+02
   209    0.53983E+04    0.10118E+01    0.12855E-01    0.22957E+02
   210    0.53937E+04    0.10484E+01    0.12985E-01    0.24654E+02
   211    0.53884E+04    0.10869E+01    0.13115E-01    0.26357E+02
   212    0.53823E+04    0.11275E+01    0.13246E-01    0.28067E+02
   213    0.53755E+04    0.11700E+01    0.13377E-01    0.29782E+02
   214    0.53681E+04    0.12145E+01    0.13508E-01    0.31502E+02
   215    0.53599E+04    0.12612E+01    0.13639E-01    0.33225E+02
   216    0.53510E+04    0.13099E+01    0.13770E-01    0.34953E+02
   217    0.53416E+04    0.13607E+01    0.13902E-01    0.36681E+02
   218    0.53314E+04    0.14136E+01    0.14034E-01    0.38411E+02
   219    0.53205E+04    0.14686E+01    0.14166E-01    0.40144E+02
   220    0.53090E+04    0.15259E+01    0.14298E-01    0.41874E+02
   221    0.52969E+04    0.15853E+01    0.14430E-01    0.43603E+02
   222    0.52842E+04    0.16469E+01    0.14562E-01    0.45330E+02
   223    0.52707E+04    0.17108E+01    0.14694E-01    0.47056E+02
   224    0.52567E+04    0.17768E+01    0.14827E-01    0.48776E+02
   225    0.52421E+04    0.18452E+01    0.14959E-01    0.50492E+02
   226    0.52268E+04    0.19158E+01    0.15092E-01    0.52202E+02
   227    0.52109E+04    0.19888E+01    0.15224E-01    0.53907E+02
   228    0.51944E+04    0.20640E+01    0.15357E-01    0.55603E+02
   229    0.51774E+04    0.21416E+01    0.15489E-01    0.57291E+02
   230    0.51597E+04    0.22215E+01    0.15622E-01    0.58970E+02
   231    0.51413E+04    0.23038E+01    0.15754E-01    0.60640E+02
   232    0.51225E+04    0.23884E+01    0.15887E-01    0.62298E+02
   233    0.51030E+04    0.24755E+01    0.16019E-01    0.63944E+02
   234    0.50829E+04    0.25650E+01    0.16151E-01    0.65576E+02
   235    0.50623E+04    0.26569E+01    0.16283E-01    0.67195E+02
   236    0.50411E+04    0.27512E+01    0.16414E-01    0.68799E+02
   237    0.50193E+04    0.28480E+01    0.16546E-01    0.70387E+02
   238    0.49970E+04    0.29473E+01    0.16677E-01    0.71958E+02
   239    0.49742E+04    0.30490E+01    0.16809E-01    0.73512E+02
   240    0.49507E+04    0.31531E+01    0.16940E-01    0.75046E+02
   241    0.49269E+04    0.32598E+01    0.17070E-01    0.76561E+02
   242    0.49026E+04    0.33688E+01    0.17201E-01    0.78055E+02
   243    0.48777E+04    0.34805E+01    0.17331E-01    0.79527E+02
   244    0.48524E+04    0.35946E+01    0.17460E-01    0.80978E+02
   245    0.48265E+04    0.37112E+01    0.17590E-01    0.82404E+02
   246    0.48002E+04    0.38303E+01    0.17719E-01    0.83806E+02
   247    0.47735E+04    0.39518E+01    0.17847E-01    0.85182E+02
   248    0.47464E+04    0.40761E+01    0.17976E-01    0.86532E+02
   249    0.47188E+04    0.42027E+01    0.18104E-01    0.87855E+02
   250    0.46909E+04    0.43319E+01    0.18231E-01    0.89149E+02
   251    0.46626E+04    0.44635E+01    0.18358E-01    0.90414E+02
   252    0.46337E+04    0.45977E+01    0.18485E-01    0.91650E+02
   253    0.46047E+04    0.47341E+01    0.18611E-01    0.92855E+02
   254    0.45753E+04    0.48731E+01    0.18736E-01    0.94029E+02
   255    0.45455E+04    0.50143E+01    0.18861E-01    0.95173E+02
   256    0.45153E+04    0.51580E+01    0.18986E-01    0.96287E+02
   257    0.44849E+04    0.53037E+01    0.19110E-01    0.97363E+02
   258    0.44541E+04    0.54518E+01    0.19233E-01    0.98414E+02
   259    0.44230E+04    0.56021E+01    0.19356E-01    0.99426E+02
   260    0.43917E+04    0.57545E+01    0.19479E-01    0.10041E+03
   261    0.43601E+04    0.59090E+01    0.19601E-01    0.10135E+03
   262    0.43281E+04    0.60656E+01    0.19722E-01    0.10227E+03
   263    0.42961E+04    0.62242E+01    0.19843E-01    0.10315E+03
   264    0.42637E+04    0.63847E+01    0.19963E-01    0.10400E+03
   265    0.42309E+04    0.65470E+01    0.20082E-01    0.10480E+03
   266    0.41980E+04    0.67114E+01    0.20201E-01    0.10558E+03
   267    0.41648E+04    0.68774E+01    0.20319E-01    0.10631E+03
   268    0.41315E+04    0.70453E+01    0.20437E-01    0.10702E+03
   269    0.40977E+04    0.72148E+01    0.20554E-01    0.10768E+03
   270    0.40640E+04    0.73859E+01    0.20671E-01    0.10831E+03
   271    0.40300E+04    0.75586E+01    0.20787E-01    0.10891E+03
   272    0.39960E+04    0.77330E+01    0.20902E-01    0.10946E+03
   273    0.39617E+04    0.79085E+01    0.21016E-01    0.10998E+03
   274    0.39274E+04    0.80857E+01    0.21130E-01    0.11045E+03
   275    0.38929E+04    0.82640E+01    0.21244E-01    0.11089E+03
   276    0.38584E+04    0.84436E+01    0.21357E-01    0.11129E+03
   277    0.38236E+04    0.86245E+01    0.21469E-01    0.11165E+03
   278    0.37889E+04    0.88065E+01    0.21580E-01    0.11197E+03
   279    0.37541E+04    0.89895E+01    0.21691E-01    0.11225E+03
   280    0.37192E+04    0.91735E+01    0.21801E-01    0.11249E+03
   281    0.36844E+04    0.93585E+01    0.21911E-01    0.11269E+03
   282    0.36494E+04    0.95442E+01    0.22020E-01    0.11285E+03
   283    0.36145E+04    0.97307E+01    0.22129E-01    0.11297E+03
   284    0.35796E+04    0.99179E+01    0.22236E-01    0.11305E+03
   285    0.35447E+04    0.10106E+02    0.22344E-01    0.11309E+03
   286    0.35098E+04    0.10294E+02    0.22450E-01    0.11308E+03
   287    0.34749E+04    0.10483E+02    0.22557E-01    0.11304E+03
   288    0.34401E+04    0.10672E+02    0.22662E-01    0.11295E+03
   289    0.34054E+04    0.10862E+02    0.22767E-01    0.11282E+03
   290    0.33708E+04    0.11052E+02    0.22871E-01    0.11266E+03
   291    0.33363E+04    0.11242E+02    0.22975E-01    0.11244E+03
   292    0.33016E+04    0.11432E+02    0.23078E-01    0.11219E+03
   293    0.32673E+04    0.11622E+02    0.23181E-01    0.11189E+03
   294    0.32330E+04    0.11812E+02    0.23283E-01    0.11155E+03
   295    0.31991E+04    0.12001E+02    0.23385E-01    0.11117E+03
   296    0.31652E+04    0.12191E+02    0.23486E-01    0.11075E+03
   297    0.31315E+04    0.12379E+02    0.23587E-01    0.11029E+03
   298    0.30978E+04    0.12567E+02    0.23687E-01    0.10978E+03
   299    0.30644E+04    0.12756E+02    0.23786E-01    0.10922E+03
   300    0.30312E+04    0.12942E+02    0.23885E-01    0.10863E+03
   301    0.29982E+04    0.13128E+02    0.23984E-01    0.10799E+03
   302    0.29656E+04    0.13313E+02    0.24082E-01    0.10732E+03
   303    0.29331E+04    0.13498E+02    0.24179E-01    0.10661E+03
   304    0.29008E+04    0.13682E+02    0.24276E-01    0.10584E+03
   305    0.28689E+04    0.13864E+02    0.24373E-01    0.10504E+03
   306    0.28371E+04    0.14046E+02    0.24469E-01    0.10420E+03
   307    0.28057E+04    0.14226E+02    0.24565E-01    0.10331E+03
   308    0.27745E+04    0.14406E+02    0.24660E-01    0.10240E+03
   309    0.27437E+04    0.14584E+02    0.24755E-01    0.10144E+03
   310    0.27130E+04    0.14760E+02    0.24849E-01    0.10044E+03
   311    0.26827E+04    0.14936E+02    0.24943E-01    0.99400E+02
   312    0.26528E+04    0.15109E+02    0.25037E-01    0.98330E+02
   313    0.26231E+04    0.15281E+02    0.25130E-01    0.97216E+02
   314    0.25938E+04    0.15452E+02    0.25223E-01    0.96073E+02
   315    0.25648E+04    0.15621E+02    0.25315E-01    0.94888E+02
   316    0.25361E+04    0.15788E+02    0.25408E-01    0.93669E+02
   317    0.25078E+04    0.15952E+02    0.25499E-01    0.92415E+02
   318    0.24798E+04    0.16116E+02    0.25591E-01    0.91128E+02
   319    0.24522E+04    0.16277E+02    0.25682E-01    0.89808E+02
   320    0.24249E+04    0.16436E+02    0.25773E-01    0.88463E+02
   321    0.23980E+04    0.16594E+02    0.25864E-01    0.87079E+02
   322    0.23715E+04    0.16749E+02    0.25954E-01    0.85664E+02
   323    0.23454E+04    0.16901E+02    0.26044E-01    0.84218E+02
   324    0.23196E+04    0.17052E+02    0.26134E-01    0.82734E+02
   325    0.22943E+04    0.17198E+02    0.26224E-01    0.81236E+02
   326    0.22694E+04    0.17344E+02    0.26313E-01    0.79694E+02
   327    0.22448E+04    0.17486E+02    0.26403E-01    0.78131E+02
   328    0.22207E+04    0.17625E+02    0.26492E-01    0.76547E+02
   329    0.21970E+04    0.17763E+02    0.26581E-01    0.74929E+02
   330    0.21737E+04    0.17896E+02    0.26670E-01    0.73284E+02
   331    0.21509E+04    0.18027E+02    0.26759E-01    0.71621E+02
   332    0.21285E+04    0.18155E+02    0.26848E-01    0.69939E+02
   333    0.21065E+04    0.18280E+02    0.26937E-01    0.68232E+02
   334    0.20850E+04    0.18403E+02    0.27026E-01    0.66501E+02
   335    0.20639E+04    0.18520E+02    0.27114E-01    0.64746E+02
   336    0.20432E+04    0.18635E+02    0.27203E-01    0.62975E+02
   337    0.20231E+04    0.18748E+02    0.27292E-01    0.61174E+02
   338    0.20033E+04    0.18855E+02    0.27381E-01    0.59365E+02
   339    0.19842E+04    0.18961E+02    0.27470E-01    0.57535E+02
   340    0.19654E+04    0.19062E+02    0.27559E-01    0.55699E+02
   341    0.19471E+04    0.19159E+02    0.27649E-01    0.53834E+02
   342    0.19293E+04    0.19254E+02    0.27738E-01    0.51957E+02
   343    0.19119E+04    0.19343E+02    0.27828E-01    0.50068E+02
   344    0.18951E+04    0.19429E+02    0.27918E-01    0.48168E+02
   345    0.18788E+04    0.19511E+02    0.28008E-01    0.46257E+02
   346    0.18629E+04    0.19589E+02    0.28098E-01    0.44343E+02
   347    0.18475E+04    0.19663E+02    0.28189E-01    0.42411E+02
   348    0.18327E+04    0.19732E+02    0.28280E-01    0.40471E+02
   349    0.18183E+04    0.19797E+02    0.28371E-01    0.38522E+02
   350    0.18044E+04    0.19857E+02    0.28463E-01    0.36572E+02
   351    0.17913E+04    0.19913E+02    0.28555E-01    0.34614E+02
   352    0.17784E+04    0.19965E+02    0.28647E-01    0.32650E+02
   353    0.17661E+04    0.20012E+02    0.28740E-01    0.30692E+02
   354    0.17542E+04    0.20055E+02    0.28833E-01    0.28720E+02
   355    0.17429E+04    0.20093E+02    0.28927E-01    0.26749E+02
   356    0.17321E+04    0.20128E+02    0.29021E-01    0.24785E+02
   357    0.17218E+04    0.20157E+02    0.29116E-01    0.22814E+02
   358    0.17121E+04    0.20181E+02    0.29211E-01    0.20852E+02
   359    0.17027E+04    0.20201E+02    0.29307E-01    0.18882E+02
   360    0.16939E+04    0.20218E+02    0.29404E-01    0.16917E+02
   361    0.16855E+04    0.20229E+02    0.29500E-01    0.14953E+02
   362    0.16777E+04    0.20237E+02    0.29598E-01    0.12991E+02
   363    0.16703E+04    0.20241E+02    0.29696E-01    0.11036E+02
   364    0.16635E+04    0.20238E+02    0.29795E-01    0.90819E+01
   365    0.16571E+04    0.20233E+02    0.29894E-01    0.71361E+01
   366    0.16512E+04    0.20223E+02    0.29994E-01    0.51954E+01
   367    0.16457E+04    0.20208E+02    0.30095E-01    0.32622E+01
   368    0.16407E+04    0.20189E+02    0.30196E-01    0.13381E+01
   369    0.16362E+04    0.20166E+02    0.30298E-01   -0.57913E+00
   370    0.16322E+04    0.20139E+02    0.30401E-01   -0.24841E+01
   371    0.16285E+04    0.20107E+02    0.30504E-01   -0.43805E+01
   372    0.16254E+04    0.20072E+02    0.30608E-01   -0.62637E+01
   373    0.16226E+04    0.20031E+02    0.30713E-01   -0.81366E+01
   374    0.16204E+04    0.19988E+02    0.30818E-01   -0.99954E+01
   375    0.16185E+04    0.19940E+02    0.30925E-01   -0.11840E+02
   376    0.16171E+04    0.19888E+02    0.31032E-01   -0.13670E+02
   377    0.16162E+04    0.19832E+02    0.31140E-01   -0.15483E+02
   378    0.16156E+04    0.19771E+02    0.31248E-01   -0.17282E+02
   379    0.16154E+04    0.19707E+02    0.31357E-01   -0.19061E+02
   380    0.16157E+04    0.19640E+02    0.31468E-01   -0.20824E+02
   381    0.16164E+04    0.19566E+02    0.31578E-01   -0.22566E+02
   382    0.16174E+04    0.19490E+02    0.31690E-01   -0.24288E+02
   383    0.16188E+04    0.19410E+02    0.31803E-01   -0.25990E+02
   384    0.16207E+04    0.19325E+02    0.31916E-01   -0.27669E+02
   385    0.16229E+04    0.19239E+02    0.32030E-01   -0.29326E+02
   386    0.16255E+04    0.19147E+02    0.32145E-01   -0.30959E+02
   387    0.16283E+04    0.19052E+02    0.32261E-01   -0.32568E+02
   388    0.16316E+04    0.18953E+02    0.32377E-01   -0.34151E+02
   389    0.16352E+04    0.18849E+02    0.32494E-01   -0.35707E+02
   390    0.16392E+04    0.18744E+02    0.32613E-01   -0.37236E+02
   391    0.16435E+04    0.18635E+02    0.32732E-01   -0.38738E+02
   392    0.16481E+04    0.18524E+02    0.32851E-01   -0.40209E+02
   393    0.16530E+04    0.18408E+02    0.32972E-01   -0.41652E+02
   394    0.16583E+04    0.18289E+02    0.33094E-01   -0.43062E+02
   395    0.16638E+04    0.18167E+02    0.33216E-01   -0.44443E+02
   396    0.16696E+04    0.18041E+02    0.33339E-01   -0.45789E+02
