  0.101538E-03  0.162548E+08  0.162547E+08  0.197243E+08  0.196638E+08  0.000000E+00  0.162548E+08  0.162548E+08  0.162605E+08 -0.390179E+00  0.547732E+07  0.547729E+07  0.738423E+02
  0.112141E-03  0.162538E+08  0.162537E+08  0.193165E+08  0.192440E+08  0.000000E+00  0.162538E+08  0.162538E+08  0.162594E+08 -0.390150E+00  0.547699E+07  0.547696E+07  0.811228E+02
  0.123852E-03  0.162527E+08  0.162525E+08  0.188295E+08  0.187426E+08  0.000000E+00  0.162527E+08  0.162527E+08  0.162581E+08 -0.390114E+00  0.547659E+07  0.547656E+07  0.890188E+02
  0.136786E-03  0.162513E+08  0.162511E+08  0.182504E+08  0.181469E+08  0.000000E+00  0.162513E+08  0.162513E+08  0.162566E+08 -0.390071E+00  0.547611E+07  0.547607E+07  0.975473E+02
  0.151071E-03  0.162496E+08  0.162494E+08  0.175657E+08  0.174430E+08  0.000000E+00  0.162496E+08  0.162496E+08  0.162547E+08 -0.390019E+00  0.547552E+07  0.547547E+07  0.106713E+03
  0.166847E-03  0.162476E+08  0.162473E+08  0.167618E+08  0.166173E+08  0.000000E+00  0.162475E+08  0.162475E+08  0.162524E+08 -0.389956E+00  0.547481E+07  0.547475E+07  0.116501E+03
  0.184271E-03  0.162451E+08  0.162448E+08  0.158263E+08  0.156573E+08  0.000000E+00  0.162451E+08  0.162451E+08  0.162496E+08 -0.389880E+00  0.547394E+07  0.547387E+07  0.126874E+03
  0.203514E-03  0.162421E+08  0.162417E+08  0.147490E+08  0.145534E+08  0.000000E+00  0.162420E+08  0.162420E+08  0.162463E+08 -0.389789E+00  0.547290E+07  0.547281E+07  0.137760E+03
  0.224767E-03  0.162385E+08  0.162380E+08  0.135248E+08  0.133011E+08  0.000000E+00  0.162384E+08  0.162384E+08  0.162423E+08 -0.389680E+00  0.547163E+07  0.547153E+07  0.149048E+03
  0.248240E-03  0.162341E+08  0.162335E+08  0.121564E+08  0.119042E+08  0.000000E+00  0.162340E+08  0.162340E+08  0.162375E+08 -0.389549E+00  0.547010E+07  0.546998E+07  0.160573E+03
  0.274163E-03  0.162288E+08  0.162281E+08  0.106580E+08  0.103789E+08  0.000000E+00  0.162287E+08  0.162287E+08  0.162318E+08 -0.389394E+00  0.546826E+07  0.546812E+07  0.172111E+03
  0.302794E-03  0.162225E+08  0.162216E+08  0.905902E+07  0.875704E+07  0.000000E+00  0.162224E+08  0.162224E+08  0.162250E+08 -0.389211E+00  0.546606E+07  0.546589E+07  0.183369E+03
  0.334415E-03  0.162149E+08  0.162138E+08  0.740771E+07  0.709014E+07  0.000000E+00  0.162147E+08  0.162147E+08  0.162168E+08 -0.388994E+00  0.546341E+07  0.546322E+07  0.193983E+03
  0.369338E-03  0.162058E+08  0.162045E+08  0.577227E+07  0.545008E+07  0.000000E+00  0.162056E+08  0.162056E+08  0.162073E+08 -0.388741E+00  0.546025E+07  0.546003E+07  0.203521E+03
  0.407908E-03  0.161950E+08  0.161935E+08  0.423814E+07  0.392584E+07  0.000000E+00  0.161948E+08  0.161948E+08  0.161960E+08 -0.388445E+00  0.545650E+07  0.545624E+07  0.211503E+03
  0.450506E-03  0.161822E+08  0.161804E+08  0.289858E+07  0.261310E+07  0.000000E+00  0.161819E+08  0.161819E+08  0.161827E+08 -0.388102E+00  0.545205E+07  0.545176E+07  0.217430E+03
  0.497553E-03  0.161670E+08  0.161650E+08  0.183686E+07  0.159506E+07  0.000000E+00  0.161667E+08  0.161667E+08  0.161672E+08 -0.387706E+00  0.544681E+07  0.544648E+07  0.220837E+03
  0.549512E-03  0.161492E+08  0.161469E+08  0.110133E+07  0.916045E+06  0.000000E+00  0.161488E+08  0.161488E+08  0.161491E+08 -0.387250E+00  0.544067E+07  0.544030E+07  0.221353E+03
  0.606898E-03  0.161283E+08  0.161257E+08  0.680132E+06  0.555631E+06  0.000000E+00  0.161279E+08  0.161279E+08  0.161281E+08 -0.386727E+00  0.543350E+07  0.543310E+07  0.218767E+03
  0.670277E-03  0.161040E+08  0.161011E+08  0.490424E+06  0.418916E+06  0.000000E+00  0.161035E+08  0.161035E+08  0.161036E+08 -0.386127E+00  0.542517E+07  0.542474E+07  0.213074E+03
  0.740274E-03  0.160757E+08  0.160726E+08  0.399991E+06  0.362077E+06  0.000000E+00  0.160752E+08  0.160752E+08  0.160753E+08 -0.385438E+00  0.541553E+07  0.541508E+07  0.204481E+03
  0.817581E-03  0.160431E+08  0.160397E+08  0.288532E+06  0.259507E+06  0.000000E+00  0.160425E+08  0.160425E+08  0.160426E+08 -0.384646E+00  0.540443E+07  0.540395E+07  0.193368E+03
  0.902961E-03  0.160054E+08  0.160019E+08  0.121539E+06  0.820503E+05  0.000000E+00  0.160049E+08  0.160049E+08  0.160049E+08 -0.383737E+00  0.539167E+07  0.539118E+07  0.180215E+03
  0.997257E-03  0.159622E+08  0.159586E+08 -0.305712E+05 -0.861009E+05  0.000000E+00  0.159617E+08  0.159617E+08  0.159616E+08 -0.382694E+00  0.537704E+07  0.537654E+07  0.165566E+03
  0.110140E-02  0.159127E+08  0.159090E+08 -0.814476E+05 -0.146229E+06  0.000000E+00  0.159122E+08  0.159122E+08  0.159121E+08 -0.381502E+00  0.536031E+07  0.535981E+07  0.150052E+03
  0.121642E-02  0.158562E+08  0.158524E+08 -0.563987E+05 -0.579038E+06  0.000000E+00  0.158556E+08  0.158556E+08  0.158556E+08 -0.380142E+00  0.534125E+07  0.534076E+07  0.134433E+03
  0.134345E-02  0.157919E+08  0.157881E+08 -0.674533E+05 -0.472773E+06  0.000000E+00  0.157913E+08  0.157913E+08  0.157913E+08 -0.378598E+00  0.531954E+07  0.531906E+07  0.119536E+03
  0.148375E-02  0.157189E+08  0.157151E+08 -0.120475E+06 -0.385791E+06  0.000000E+00  0.157183E+08  0.157183E+08  0.157183E+08 -0.376846E+00  0.529491E+07  0.529444E+07  0.106057E+03
  0.163870E-02  0.156363E+08  0.156325E+08 -0.113449E+06 -0.314613E+06  0.000000E+00  0.156357E+08  0.156357E+08  0.156356E+08 -0.374864E+00  0.526705E+07  0.526659E+07  0.944045E+02
  0.180983E-02  0.155431E+08  0.155392E+08 -0.838466E+05 -0.256387E+06  0.000000E+00  0.155425E+08  0.155425E+08  0.155424E+08 -0.372627E+00  0.523562E+07  0.523516E+07  0.846782E+02
  0.199883E-02  0.154382E+08  0.154341E+08 -0.951444E+05 -0.208772E+06  0.000000E+00  0.154376E+08  0.154376E+08  0.154375E+08 -0.370112E+00  0.520026E+07  0.519980E+07  0.766148E+02
  0.220757E-02  0.153206E+08  0.153163E+08 -0.751706E+05 -0.169851E+06  0.000000E+00  0.153200E+08  0.153200E+08  0.153199E+08 -0.367291E+00  0.516063E+07  0.516017E+07  0.696286E+02
  0.243810E-02  0.151892E+08  0.151847E+08 -0.739475E+05 -0.138053E+06  0.000000E+00  0.151885E+08  0.151885E+08  0.151885E+08 -0.364139E+00  0.511634E+07  0.511588E+07  0.631510E+02
  0.269271E-02  0.150429E+08  0.150381E+08 -0.624252E+05 -0.112088E+06  0.000000E+00  0.150421E+08  0.150421E+08  0.150421E+08 -0.360629E+00  0.506701E+07  0.506655E+07  0.569027E+02
  0.297391E-02  0.148804E+08  0.148753E+08 -0.604270E+05 -0.908995E+05  0.000000E+00  0.148796E+08  0.148796E+08  0.148796E+08 -0.356732E+00  0.501225E+07  0.501180E+07  0.510202E+02
  0.328448E-02  0.147006E+08  0.146951E+08 -0.445033E+05 -0.736209E+05  0.000000E+00  0.146997E+08  0.146997E+08  0.146997E+08 -0.352420E+00  0.495166E+07  0.495121E+07  0.457946E+02
  0.362748E-02  0.145023E+08  0.144963E+08 -0.363002E+05 -0.595417E+05  0.000000E+00  0.145013E+08  0.145013E+08  0.145013E+08 -0.347663E+00  0.488482E+07  0.488438E+07  0.412924E+02
  0.400630E-02  0.142842E+08  0.142776E+08 -0.332788E+05 -0.480796E+05  0.000000E+00  0.142832E+08  0.142832E+08  0.142832E+08 -0.342434E+00  0.481135E+07  0.481090E+07  0.372652E+02
  0.442468E-02  0.140453E+08  0.140380E+08 -0.275277E+05 -0.387573E+05  0.000000E+00  0.140442E+08  0.140442E+08  0.140442E+08 -0.336702E+00  0.473082E+07  0.473038E+07  0.335174E+02
  0.488675E-02  0.137843E+08  0.137762E+08 -0.230890E+05 -0.311835E+05  0.000000E+00  0.137830E+08  0.137830E+08  0.137830E+08 -0.330441E+00  0.464285E+07  0.464240E+07  0.301444E+02
  0.539707E-02  0.135000E+08  0.134908E+08 -0.187905E+05 -0.250374E+05  0.000000E+00  0.134985E+08  0.134985E+08  0.134985E+08 -0.323621E+00  0.454702E+07  0.454658E+07  0.271917E+02
  0.596069E-02  0.131912E+08  0.131808E+08 -0.159477E+05 -0.200566E+05  0.000000E+00  0.131896E+08  0.131896E+08  0.131896E+08 -0.316213E+00  0.444294E+07  0.444250E+07  0.245233E+02
  0.658316E-02  0.128567E+08  0.128450E+08 -0.118636E+05 -0.160257E+05  0.000000E+00  0.128549E+08  0.128549E+08  0.128549E+08 -0.308190E+00  0.433021E+07  0.432977E+07  0.221272E+02
  0.727065E-02  0.124955E+08  0.124821E+08 -0.101196E+05 -0.127689E+05  0.000000E+00  0.124934E+08  0.124934E+08  0.124934E+08 -0.299524E+00  0.420844E+07  0.420801E+07  0.200094E+02
  0.802992E-02  0.121064E+08  0.120911E+08 -0.801776E+04 -0.101420E+05  0.000000E+00  0.121040E+08  0.121040E+08  0.121040E+08 -0.290188E+00  0.407727E+07  0.407683E+07  0.181110E+02
  0.886849E-02  0.116884E+08  0.116708E+08 -0.694175E+04 -0.802737E+04  0.000000E+00  0.116856E+08  0.116856E+08  0.116856E+08 -0.280158E+00  0.393634E+07  0.393591E+07  0.164284E+02
  0.979463E-02  0.112407E+08  0.112205E+08 -0.557429E+04 -0.632870E+04  0.000000E+00  0.112375E+08  0.112375E+08  0.112375E+08 -0.269414E+00  0.378539E+07  0.378495E+07  0.149262E+02
  0.108175E-01  0.107627E+08  0.107396E+08 -0.435138E+04 -0.496757E+04  0.000000E+00  0.107591E+08  0.107591E+08  0.107591E+08 -0.257943E+00  0.362423E+07  0.362379E+07  0.135858E+02
  0.119472E-01  0.102695E+08  0.102432E+08 -0.342485E+04 -0.388569E+04  0.000000E+00  0.102654E+08  0.102654E+08  0.102654E+08 -0.246107E+00  0.345793E+07  0.345748E+07  0.123950E+02
  0.131948E-01  0.973420E+07  0.970440E+07 -0.280029E+04 -0.301933E+04  0.000000E+00  0.972955E+07  0.972955E+07  0.972955E+07 -0.233261E+00  0.327744E+07  0.327699E+07  0.113044E+02
  0.145727E-01  0.917174E+07  0.913827E+07 -0.210917E+04 -0.233210E+04  0.000000E+00  0.916651E+07  0.916651E+07  0.916651E+07 -0.219763E+00  0.308778E+07  0.308733E+07  0.103019E+02
  0.160946E-01  0.857510E+07  0.853796E+07 -0.154594E+04 -0.178737E+04  0.000000E+00  0.856930E+07  0.856930E+07  0.856930E+07 -0.205445E+00  0.288661E+07  0.288616E+07  0.935664E+01
  0.177753E-01  0.796982E+07  0.792923E+07 -0.125315E+04 -0.136175E+04  0.000000E+00  0.796347E+07  0.796347E+07  0.796347E+07 -0.190920E+00  0.268254E+07  0.268209E+07  0.845661E+01
  0.196316E-01  0.736166E+07  0.731815E+07 -0.939911E+03 -0.103108E+04  0.000000E+00  0.735486E+07  0.735486E+07  0.735486E+07 -0.176329E+00  0.247753E+07  0.247708E+07  0.757618E+01
  0.216817E-01  0.674810E+07  0.670261E+07 -0.734829E+03 -0.774763E+03  0.000000E+00  0.674100E+07  0.674100E+07  0.674100E+07 -0.161612E+00  0.227075E+07  0.227032E+07  0.669163E+01
  0.239460E-01  0.615380E+07  0.610768E+07 -0.541536E+03 -0.579169E+03  0.000000E+00  0.614660E+07  0.614660E+07  0.614660E+07 -0.147362E+00  0.207053E+07  0.207011E+07  0.579706E+01
  0.264467E-01  0.559277E+07  0.554779E+07 -0.403002E+03 -0.431495E+03  0.000000E+00  0.558574E+07  0.558574E+07  0.558574E+07 -0.133915E+00  0.188160E+07  0.188121E+07  0.489174E+01
  0.292085E-01  0.508069E+07  0.503888E+07 -0.298079E+03 -0.321353E+03  0.000000E+00  0.507416E+07  0.507416E+07  0.507416E+07 -0.121650E+00  0.170927E+07  0.170892E+07  0.399065E+01
  0.321293E-01  0.464457E+07  0.460767E+07 -0.813625E+02 -0.242793E+03  0.000000E+00  0.463880E+07  0.463880E+07  0.463880E+07 -0.111213E+00  0.156261E+07  0.156231E+07  0.315885E+01
  0.350502E-01  0.430063E+07  0.426947E+07 -0.633083E+02 -0.188925E+03  0.000000E+00  0.429576E+07  0.429576E+07  0.429576E+07 -0.102989E+00  0.144705E+07  0.144679E+07  0.246352E+01
  0.379710E-01  0.402078E+07  0.399534E+07 -0.504376E+02 -0.150523E+03  0.000000E+00  0.401681E+07  0.401681E+07  0.401681E+07 -0.963009E-01  0.135308E+07  0.135286E+07  0.190898E+01
  0.408919E-01  0.378427E+07  0.376386E+07 -0.409353E+02 -0.122170E+03  0.000000E+00  0.378108E+07  0.378108E+07  0.378108E+07 -0.906495E-01  0.127367E+07  0.127349E+07  0.149196E+01
  0.438127E-01  0.357268E+07  0.355611E+07 -0.336681E+02 -0.100485E+03  0.000000E+00  0.357009E+07  0.357009E+07  0.357009E+07 -0.855912E-01  0.120260E+07  0.120244E+07  0.119948E+01
  0.467336E-01  0.337261E+07  0.335848E+07 -0.279354E+02 -0.833767E+02  0.000000E+00  0.337040E+07  0.337040E+07  0.337040E+07 -0.808038E-01  0.113533E+07  0.113519E+07  0.101115E+01
  0.496544E-01  0.317609E+07  0.316303E+07 -0.233040E+02 -0.695534E+02  0.000000E+00  0.317405E+07  0.317405E+07  0.317405E+07 -0.760962E-01  0.106919E+07  0.106905E+07  0.902167E+00
  0.525753E-01  0.298556E+07  0.297244E+07 -0.195392E+02 -0.583158E+02  0.000000E+00  0.298351E+07  0.298351E+07  0.298351E+07 -0.715281E-01  0.100501E+07  0.100487E+07  0.847628E+00
  0.554961E-01  0.279359E+07  0.277966E+07 -0.164080E+02 -0.489692E+02  0.000000E+00  0.279141E+07  0.279141E+07  0.279141E+07 -0.669227E-01  0.940299E+06  0.940162E+06  0.821380E+00
  0.584170E-01  0.260882E+07  0.259377E+07 -0.138278E+02 -0.412669E+02  0.000000E+00  0.260647E+07  0.260647E+07  0.260647E+07 -0.624887E-01  0.878002E+06  0.877861E+06  0.804440E+00
  0.613378E-01  0.243606E+07  0.241999E+07 -0.117106E+02 -0.349473E+02  0.000000E+00  0.243355E+07  0.243355E+07  0.243355E+07 -0.583431E-01  0.819755E+06  0.819612E+06  0.782525E+00
  0.649817E-01  0.224390E+07  0.222717E+07 -0.961016E+01 -0.286779E+02  0.000000E+00  0.224128E+07  0.224128E+07  0.224128E+07 -0.537336E-01  0.754991E+06  0.754848E+06  0.736447E+00
  0.686255E-01  0.208325E+07  0.206682E+07 -0.799941E+01 -0.238709E+02  0.000000E+00  0.208069E+07  0.208069E+07  0.208069E+07 -0.498834E-01  0.700894E+06  0.700756E+06  0.666872E+00
  0.722694E-01  0.195542E+07  0.194022E+07 -0.677049E+01 -0.202039E+02  0.000000E+00  0.195304E+07  0.195304E+07  0.195304E+07 -0.468232E-01  0.657895E+06  0.657770E+06  0.580244E+00
  0.759132E-01  0.185542E+07  0.184213E+07 -0.582265E+01 -0.173761E+02  0.000000E+00  0.185334E+07  0.185334E+07  0.185334E+07 -0.444329E-01  0.624310E+06  0.624198E+06  0.488106E+00
  0.795571E-01  0.177418E+07  0.176303E+07 -0.506980E+01 -0.151300E+02  0.000000E+00  0.177244E+07  0.177244E+07  0.177244E+07 -0.424932E-01  0.597054E+06  0.596958E+06  0.402569E+00
  0.832009E-01  0.170226E+07  0.169304E+07 -0.444794E+01 -0.132747E+02  0.000000E+00  0.170082E+07  0.170082E+07  0.170082E+07 -0.407763E-01  0.572928E+06  0.572845E+06  0.332934E+00
  0.868448E-01  0.163217E+07  0.162435E+07 -0.391469E+01 -0.116836E+02  0.000000E+00  0.163095E+07  0.163095E+07  0.163095E+07 -0.391012E-01  0.549391E+06  0.549318E+06  0.283765E+00
  0.904886E-01  0.155921E+07  0.155211E+07 -0.344467E+01 -0.102808E+02  0.000000E+00  0.155810E+07  0.155810E+07  0.155810E+07 -0.373546E-01  0.524851E+06  0.524782E+06  0.254605E+00
  0.941325E-01  0.148199E+07  0.147498E+07 -0.302546E+01 -0.902957E+01  0.000000E+00  0.148089E+07  0.148089E+07  0.148089E+07 -0.355036E-01  0.498844E+06  0.498776E+06  0.241081E+00
  0.977763E-01  0.140222E+07  0.139487E+07 -0.265310E+01 -0.791804E+01  0.000000E+00  0.140107E+07  0.140107E+07  0.140107E+07 -0.335900E-01  0.471958E+06  0.471888E+06  0.236770E+00
  0.101420E+00  0.132342E+07  0.131556E+07 -0.232714E+01 -0.694501E+01  0.000000E+00  0.132219E+07  0.132219E+07  0.132219E+07 -0.316989E-01  0.445387E+06  0.445316E+06  0.235118E+00
  0.105064E+00  0.124950E+07  0.124121E+07 -0.204726E+01 -0.610954E+01  0.000000E+00  0.124821E+07  0.124821E+07  0.124821E+07 -0.299252E-01  0.420466E+06  0.420394E+06  0.230982E+00
  0.108708E+00  0.118389E+07  0.117545E+07 -0.181179E+01 -0.540674E+01  0.000000E+00  0.118257E+07  0.118257E+07  0.118257E+07 -0.283515E-01  0.398356E+06  0.398283E+06  0.221524E+00
  0.112352E+00  0.112856E+07  0.112033E+07 -0.161688E+01 -0.482505E+01  0.000000E+00  0.112728E+07  0.112728E+07  0.112728E+07 -0.270259E-01  0.379730E+06  0.379660E+06  0.206336E+00
  0.115996E+00  0.108333E+07  0.107563E+07 -0.145611E+01 -0.434535E+01  0.000000E+00  0.108212E+07  0.108212E+07  0.108212E+07 -0.259434E-01  0.364520E+06  0.364455E+06  0.186924E+00
  0.119639E+00  0.104604E+07  0.103908E+07 -0.132171E+01 -0.394435E+01  0.000000E+00  0.104495E+07  0.104495E+07  0.104495E+07 -0.250521E-01  0.351997E+06  0.351937E+06  0.165865E+00
  0.123283E+00  0.101371E+07  0.100755E+07 -0.120634E+01 -0.360015E+01  0.000000E+00  0.101275E+07  0.101275E+07  0.101275E+07 -0.242802E-01  0.341150E+06  0.341096E+06  0.145903E+00
  0.126927E+00  0.983471E+06  0.978017E+06 -0.110418E+01 -0.329535E+01  0.000000E+00  0.982619E+06  0.982619E+06  0.982619E+06 -0.235578E-01  0.331000E+06  0.330950E+06  0.129211E+00
  0.130571E+00  0.952935E+06  0.947987E+06 -0.101105E+01 -0.301746E+01  0.000000E+00  0.952162E+06  0.952162E+06  0.952162E+06 -0.228276E-01  0.320740E+06  0.320694E+06  0.116926E+00
  0.134215E+00  0.920632E+06  0.915952E+06 -0.924471E+00 -0.275908E+01  0.000000E+00  0.919901E+06  0.919901E+06  0.919901E+06 -0.220542E-01  0.309872E+06  0.309829E+06  0.109059E+00
  0.137859E+00  0.886374E+06  0.881742E+06 -0.843629E+00 -0.251778E+01  0.000000E+00  0.885650E+06  0.885650E+06  0.885650E+06 -0.212330E-01  0.298335E+06  0.298292E+06  0.104712E+00
  0.141503E+00  0.851089E+06  0.846360E+06 -0.768839E+00 -0.229454E+01  0.000000E+00  0.850350E+06  0.850350E+06  0.850350E+06 -0.203867E-01  0.286444E+06  0.286401E+06  0.102466E+00
  0.145146E+00  0.816252E+06  0.811374E+06 -0.700781E+00 -0.209138E+01  0.000000E+00  0.815490E+06  0.815490E+06  0.815490E+06 -0.195510E-01  0.274702E+06  0.274658E+06  0.100823E+00
  0.148790E+00  0.783341E+06  0.778349E+06 -0.639963E+00 -0.190984E+01  0.000000E+00  0.782561E+06  0.782561E+06  0.782561E+06 -0.187615E-01  0.263610E+06  0.263566E+06  0.985708E-01
  0.152434E+00  0.753517E+06  0.748513E+06 -0.586502E+00 -0.175028E+01  0.000000E+00  0.752735E+06  0.752735E+06  0.752735E+06 -0.180464E-01  0.253563E+06  0.253520E+06  0.950130E-01
  0.156078E+00  0.727381E+06  0.722490E+06 -0.540026E+00 -0.161158E+01  0.000000E+00  0.726617E+06  0.726617E+06  0.726617E+06 -0.174203E-01  0.244765E+06  0.244723E+06  0.900221E-01
  0.159722E+00  0.704834E+06  0.700171E+06 -0.499687E+00 -0.149121E+01  0.000000E+00  0.704106E+06  0.704106E+06  0.704106E+06 -0.168806E-01  0.237182E+06  0.237142E+06  0.839445E-01
  0.163366E+00  0.685206E+06  0.680844E+06 -0.464355E+00 -0.138578E+01  0.000000E+00  0.684525E+06  0.684525E+06  0.684525E+06 -0.164111E-01  0.230586E+06  0.230548E+06  0.774120E-01
  0.167010E+00  0.667523E+06  0.663482E+06 -0.432860E+00 -0.129181E+01  0.000000E+00  0.666891E+06  0.666891E+06  0.666891E+06 -0.159884E-01  0.224646E+06  0.224610E+06  0.711222E-01
  0.170653E+00  0.650726E+06  0.646975E+06 -0.404153E+00 -0.120616E+01  0.000000E+00  0.650140E+06  0.650140E+06  0.650140E+06 -0.155868E-01  0.219003E+06  0.218969E+06  0.656442E-01
  0.174297E+00  0.633896E+06  0.630365E+06 -0.377418E+00 -0.112638E+01  0.000000E+00  0.633344E+06  0.633344E+06  0.633344E+06 -0.151841E-01  0.213345E+06  0.213313E+06  0.612978E-01
  0.177941E+00  0.616499E+06  0.613104E+06 -0.352184E+00 -0.105107E+01  0.000000E+00  0.615968E+06  0.615968E+06  0.615968E+06 -0.147675E-01  0.207492E+06  0.207461E+06  0.581224E-01
  0.181585E+00  0.598517E+06  0.595181E+06 -0.328325E+00 -0.979860E+00  0.000000E+00  0.597996E+06  0.597996E+06  0.597996E+06 -0.143366E-01  0.201438E+06  0.201407E+06  0.559209E-01
  0.185229E+00  0.580303E+06  0.576971E+06 -0.305927E+00 -0.913008E+00  0.000000E+00  0.579783E+06  0.579783E+06  0.579783E+06 -0.139000E-01  0.195303E+06  0.195272E+06  0.543468E-01
  0.188873E+00  0.562340E+06  0.558990E+06 -0.285123E+00 -0.850910E+00  0.000000E+00  0.561816E+06  0.561816E+06  0.561816E+06 -0.134693E-01  0.189251E+06  0.189221E+06  0.530112E-01
