   163    0.44754E+04    0.94217E+00   -0.42135E+02    0.33330E+07    0.32914E+04
   164    0.45027E+04    0.93314E+00   -0.41863E+02    0.33144E+07    0.32612E+04
   165    0.45300E+04    0.92380E+00   -0.41565E+02    0.32959E+07    0.32314E+04
   166    0.45569E+04    0.91431E+00   -0.41242E+02    0.32776E+07    0.32019E+04
   167    0.45837E+04    0.90445E+00   -0.40895E+02    0.32594E+07    0.31727E+04
   168    0.46100E+04    0.89458E+00   -0.40523E+02    0.32413E+07    0.31439E+04
   169    0.46361E+04    0.88441E+00   -0.40123E+02    0.32234E+07    0.31154E+04
   170    0.46618E+04    0.87416E+00   -0.39700E+02    0.32057E+07    0.30873E+04
   171    0.46872E+04    0.86382E+00   -0.39249E+02    0.31881E+07    0.30595E+04
   172    0.47121E+04    0.85333E+00   -0.38772E+02    0.31706E+07    0.30321E+04
   173    0.47367E+04    0.84267E+00   -0.38271E+02    0.31533E+07    0.30050E+04
   174    0.47609E+04    0.83215E+00   -0.37743E+02    0.31361E+07    0.29782E+04
   175    0.47848E+04    0.82147E+00   -0.37190E+02    0.31191E+07    0.29519E+04
   176    0.48082E+04    0.81085E+00   -0.36610E+02    0.31022E+07    0.29258E+04
   177    0.48312E+04    0.80021E+00   -0.36005E+02    0.30854E+07    0.29002E+04
   178    0.48538E+04    0.78977E+00   -0.35374E+02    0.30688E+07    0.28748E+04
   179    0.48760E+04    0.77923E+00   -0.34716E+02    0.30523E+07    0.28498E+04
   180    0.48979E+04    0.76882E+00   -0.34034E+02    0.30360E+07    0.28251E+04
   181    0.49193E+04    0.75854E+00   -0.33327E+02    0.30197E+07    0.28007E+04
   182    0.49402E+04    0.74844E+00   -0.32593E+02    0.30036E+07    0.27767E+04
   183    0.49607E+04    0.73847E+00   -0.31835E+02    0.29877E+07    0.27529E+04
   184    0.49808E+04    0.72868E+00   -0.31051E+02    0.29719E+07    0.27295E+04
   185    0.50005E+04    0.71923E+00   -0.30243E+02    0.29562E+07    0.27063E+04
   186    0.50194E+04    0.70998E+00   -0.29410E+02    0.29406E+07    0.26834E+04
   187    0.50381E+04    0.70105E+00   -0.28551E+02    0.29251E+07    0.26607E+04
   188    0.50564E+04    0.69245E+00   -0.27668E+02    0.29098E+07    0.26383E+04
   189    0.50741E+04    0.68419E+00   -0.26761E+02    0.28946E+07    0.26162E+04
   190    0.50916E+04    0.67633E+00   -0.25831E+02    0.28795E+07    0.25943E+04
   191    0.51083E+04    0.66889E+00   -0.24876E+02    0.28645E+07    0.25727E+04
   192    0.51247E+04    0.66189E+00   -0.23896E+02    0.28497E+07    0.25513E+04
   193    0.51404E+04    0.65537E+00   -0.22895E+02    0.28350E+07    0.25301E+04
   194    0.51559E+04    0.64936E+00   -0.21870E+02    0.28204E+07    0.25092E+04
   195    0.51707E+04    0.64390E+00   -0.20822E+02    0.28059E+07    0.24884E+04
   196    0.51850E+04    0.63902E+00   -0.19752E+02    0.27915E+07    0.24678E+04
   197    0.51989E+04    0.63475E+00   -0.18660E+02    0.27772E+07    0.24475E+04
   198    0.52123E+04    0.63113E+00   -0.17547E+02    0.27631E+07    0.24273E+04
   199    0.52252E+04    0.62819E+00   -0.16411E+02    0.27490E+07    0.24073E+04
   200    0.52377E+04    0.62596E+00   -0.15256E+02    0.27351E+07    0.23874E+04
   201    0.52495E+04    0.62448E+00   -0.14079E+02    0.27212E+07    0.23678E+04
   202    0.52609E+04    0.62377E+00   -0.12882E+02    0.27075E+07    0.23483E+04
   203    0.52717E+04    0.62389E+00   -0.11664E+02    0.26939E+07    0.23289E+04
   204    0.52819E+04    0.62486E+00   -0.10429E+02    0.26804E+07    0.23097E+04
   205    0.52915E+04    0.62671E+00   -0.91730E+01    0.26670E+07    0.22907E+04
   206    0.53006E+04    0.62949E+00   -0.78987E+01    0.26537E+07    0.22718E+04
   207    0.53092E+04    0.63321E+00   -0.66059E+01    0.26405E+07    0.22530E+04
   208    0.53170E+04    0.63793E+00   -0.52953E+01    0.26273E+07    0.22345E+04
   209    0.53243E+04    0.64367E+00   -0.39670E+01    0.26143E+07    0.22160E+04
   210    0.53310E+04    0.65048E+00   -0.26220E+01    0.26014E+07    0.21978E+04
   211    0.53371E+04    0.65838E+00   -0.12603E+01    0.25886E+07    0.21796E+04
   212    0.53426E+04    0.66740E+00    0.11721E+00    0.25759E+07    0.21617E+04
   213    0.53475E+04    0.67760E+00    0.15106E+01    0.25633E+07    0.21438E+04
   214    0.53518E+04    0.68894E+00    0.29188E+01    0.25508E+07    0.21261E+04
   215    0.53556E+04    0.70164E+00    0.43410E+01    0.25384E+07    0.21086E+04
   216    0.53587E+04    0.71550E+00    0.57778E+01    0.25261E+07    0.20912E+04
   217    0.53613E+04    0.73068E+00    0.72272E+01    0.25138E+07    0.20739E+04
   218    0.53633E+04    0.74717E+00    0.86895E+01    0.25017E+07    0.20568E+04
   219    0.53647E+04    0.76498E+00    0.10166E+02    0.24897E+07    0.20399E+04
   220    0.53655E+04    0.78425E+00    0.11651E+02    0.24777E+07    0.20230E+04
   221    0.53658E+04    0.80490E+00    0.13149E+02    0.24658E+07    0.20063E+04
   222    0.53655E+04    0.82708E+00    0.14656E+02    0.24541E+07    0.19898E+04
   223    0.53645E+04    0.85072E+00    0.16175E+02    0.24424E+07    0.19733E+04
   224    0.53630E+04    0.87581E+00    0.17701E+02    0.24308E+07    0.19571E+04
   225    0.53610E+04    0.90251E+00    0.19238E+02    0.24193E+07    0.19409E+04
   226    0.53583E+04    0.93080E+00    0.20781E+02    0.24079E+07    0.19249E+04
   227    0.53550E+04    0.96069E+00    0.22332E+02    0.23965E+07    0.19090E+04
   228    0.53513E+04    0.99218E+00    0.23891E+02    0.23853E+07    0.18932E+04
   229    0.53469E+04    0.10253E+01    0.25454E+02    0.23741E+07    0.18776E+04
   230    0.53419E+04    0.10602E+01    0.27024E+02    0.23630E+07    0.18621E+04
   231    0.53363E+04    0.10967E+01    0.28599E+02    0.23520E+07    0.18467E+04
   232    0.53301E+04    0.11350E+01    0.30179E+02    0.23411E+07    0.18314E+04
   233    0.53234E+04    0.11751E+01    0.31760E+02    0.23302E+07    0.18163E+04
   234    0.53160E+04    0.12169E+01    0.33345E+02    0.23195E+07    0.18013E+04
   235    0.53081E+04    0.12606E+01    0.34932E+02    0.23088E+07    0.17864E+04
   236    0.52995E+04    0.13061E+01    0.36521E+02    0.22982E+07    0.17716E+04
   237    0.52904E+04    0.13534E+01    0.38110E+02    0.22876E+07    0.17570E+04
   238    0.52806E+04    0.14027E+01    0.39700E+02    0.22772E+07    0.17424E+04
   239    0.52704E+04    0.14538E+01    0.41290E+02    0.22668E+07    0.17280E+04
   240    0.52595E+04    0.15068E+01    0.42877E+02    0.22565E+07    0.17137E+04
   241    0.52481E+04    0.15618E+01    0.44462E+02    0.22462E+07    0.16995E+04
   242    0.52362E+04    0.16187E+01    0.46046E+02    0.22361E+07    0.16854E+04
   243    0.52237E+04    0.16776E+01    0.47625E+02    0.22260E+07    0.16715E+04
   244    0.52106E+04    0.17384E+01    0.49202E+02    0.22160E+07    0.16576E+04
   245    0.51970E+04    0.18013E+01    0.50772E+02    0.22060E+07    0.16439E+04
   246    0.51828E+04    0.18661E+01    0.52338E+02    0.21961E+07    0.16302E+04
   247    0.51682E+04    0.19329E+01    0.53898E+02    0.21863E+07    0.16167E+04
   248    0.51529E+04    0.20021E+01    0.55451E+02    0.21766E+07    0.16033E+04
   249    0.51373E+04    0.20730E+01    0.56996E+02    0.21669E+07    0.15900E+04
   250    0.51211E+04    0.21461E+01    0.58533E+02    0.21573E+07    0.15767E+04
   251    0.51044E+04    0.22212E+01    0.60063E+02    0.21478E+07    0.15636E+04
   252    0.50871E+04    0.22984E+01    0.61582E+02    0.21383E+07    0.15506E+04
   253    0.50695E+04    0.23776E+01    0.63091E+02    0.21289E+07    0.15377E+04
   254    0.50513E+04    0.24590E+01    0.64589E+02    0.21195E+07    0.15249E+04
   255    0.50327E+04    0.25423E+01    0.66077E+02    0.21102E+07    0.15122E+04
   256    0.50136E+04    0.26279E+01    0.67553E+02    0.21010E+07    0.14996E+04
   257    0.49941E+04    0.27155E+01    0.69011E+02    0.20918E+07    0.14870E+04
   258    0.49740E+04    0.28052E+01    0.70462E+02    0.20827E+07    0.14746E+04
   259    0.49536E+04    0.28971E+01    0.71892E+02    0.20736E+07    0.14623E+04
   260    0.49327E+04    0.29911E+01    0.73316E+02    0.20647E+07    0.14500E+04
   261    0.49114E+04    0.30871E+01    0.74712E+02    0.20557E+07    0.14379E+04
   262    0.48896E+04    0.31853E+01    0.76101E+02    0.20469E+07    0.14259E+04
   263    0.48676E+04    0.32856E+01    0.77477E+02    0.20381E+07    0.14139E+04
   264    0.48451E+04    0.33880E+01    0.78832E+02    0.20293E+07    0.14020E+04
   265    0.48220E+04    0.34924E+01    0.80158E+02    0.20206E+07    0.13903E+04
   266    0.47987E+04    0.35991E+01    0.81478E+02    0.20120E+07    0.13786E+04
   267    0.47748E+04    0.37077E+01    0.82770E+02    0.20034E+07    0.13670E+04
   268    0.47506E+04    0.38186E+01    0.84049E+02    0.19949E+07    0.13555E+04
   269    0.47259E+04    0.39314E+01    0.85307E+02    0.19864E+07    0.13440E+04
   270    0.47010E+04    0.40463E+01    0.86544E+02    0.19780E+07    0.13327E+04
   271    0.46756E+04    0.41631E+01    0.87760E+02    0.19697E+07    0.13214E+04
   272    0.46500E+04    0.42822E+01    0.88948E+02    0.19614E+07    0.13103E+04
   273    0.46240E+04    0.44031E+01    0.90122E+02    0.19531E+07    0.12992E+04
   274    0.45977E+04    0.45261E+01    0.91261E+02    0.19449E+07    0.12882E+04
   275    0.45710E+04    0.46510E+01    0.92387E+02    0.19368E+07    0.12772E+04
   276    0.45442E+04    0.47778E+01    0.93477E+02    0.19287E+07    0.12664E+04
   277    0.45168E+04    0.49067E+01    0.94554E+02    0.19207E+07    0.12556E+04
   278    0.44893E+04    0.50374E+01    0.95596E+02    0.19127E+07    0.12449E+04
   279    0.44615E+04    0.51700E+01    0.96609E+02    0.19047E+07    0.12343E+04
   280    0.44334E+04    0.53044E+01    0.97610E+02    0.18969E+07    0.12238E+04
   281    0.44051E+04    0.54408E+01    0.98575E+02    0.18890E+07    0.12133E+04
   282    0.43764E+04    0.55788E+01    0.99512E+02    0.18812E+07    0.12029E+04
   283    0.43476E+04    0.57186E+01    0.10042E+03    0.18735E+07    0.11926E+04
   284    0.43185E+04    0.58602E+01    0.10130E+03    0.18658E+07    0.11824E+04
   285    0.42892E+04    0.60036E+01    0.10216E+03    0.18582E+07    0.11722E+04
   286    0.42597E+04    0.61487E+01    0.10297E+03    0.18506E+07    0.11621E+04
   287    0.42299E+04    0.62954E+01    0.10377E+03    0.18431E+07    0.11521E+04
   288    0.41999E+04    0.64437E+01    0.10453E+03    0.18356E+07    0.11421E+04
   289    0.41698E+04    0.65936E+01    0.10527E+03    0.18281E+07    0.11322E+04
   290    0.41395E+04    0.67449E+01    0.10597E+03    0.18207E+07    0.11224E+04
   291    0.41090E+04    0.68984E+01    0.10664E+03    0.18134E+07    0.11126E+04
   292    0.40781E+04    0.70529E+01    0.10728E+03    0.18061E+07    0.11029E+04
   293    0.40474E+04    0.72082E+01    0.10788E+03    0.17988E+07    0.10933E+04
   294    0.40163E+04    0.73656E+01    0.10847E+03    0.17916E+07    0.10837E+04
   295    0.39854E+04    0.75237E+01    0.10900E+03    0.17844E+07    0.10742E+04
