0.715297E-08 0.864263E-08 0.943274E-08 0.100997E-07 0.106936E-07 0.112582E-07 0.118120E-07 0.123746E-07 0.129938E-07 0.142366E-07
0.864263E-08 0.106569E-07 0.117593E-07 0.127073E-07 0.135655E-07 0.143934E-07 0.152167E-07 0.160639E-07 0.170067E-07 0.189164E-07
0.943274E-08 0.117593E-07 0.130555E-07 0.141824E-07 0.152126E-07 0.162158E-07 0.172225E-07 0.182676E-07 0.194400E-07 0.218323E-07
0.100997E-07 0.127073E-07 0.141824E-07 0.154773E-07 0.166716E-07 0.178445E-07 0.190314E-07 0.202739E-07 0.216793E-07 0.245697E-07
0.106936E-07 0.135655E-07 0.152126E-07 0.166716E-07 0.180284E-07 0.193720E-07 0.207428E-07 0.221902E-07 0.238412E-07 0.272675E-07
0.112582E-07 0.143934E-07 0.162158E-07 0.178445E-07 0.193720E-07 0.208972E-07 0.224670E-07 0.241396E-07 0.260659E-07 0.301072E-07
0.118120E-07 0.152167E-07 0.172225E-07 0.190314E-07 0.207428E-07 0.224670E-07 0.242583E-07 0.261865E-07 0.284319E-07 0.332077E-07
0.123746E-07 0.160639E-07 0.182676E-07 0.202739E-07 0.221902E-07 0.241396E-07 0.261865E-07 0.284159E-07 0.310477E-07 0.367488E-07
0.129938E-07 0.170067E-07 0.194400E-07 0.216793E-07 0.238412E-07 0.260659E-07 0.284319E-07 0.310477E-07 0.341923E-07 0.411950E-07
0.142366E-07 0.189164E-07 0.218323E-07 0.245697E-07 0.272675E-07 0.301072E-07 0.332077E-07 0.367488E-07 0.411950E-07 0.519493E-07
0.692162E-08 0.837066E-08 0.914017E-08 0.979019E-08 0.103695E-07 0.109204E-07 0.114610E-07 0.120106E-07 0.126156E-07 0.138304E-07
0.837066E-08 0.103325E-07 0.114079E-07 0.123334E-07 0.131719E-07 0.139814E-07 0.147870E-07 0.156165E-07 0.165401E-07 0.184116E-07
0.914017E-08 0.114079E-07 0.126734E-07 0.137747E-07 0.147824E-07 0.157645E-07 0.167508E-07 0.177754E-07 0.189256E-07 0.212738E-07
0.979019E-08 0.123334E-07 0.137747E-07 0.150412E-07 0.162105E-07 0.173599E-07 0.185241E-07 0.197438E-07 0.211244E-07 0.239657E-07
0.103695E-07 0.131719E-07 0.147824E-07 0.162105E-07 0.175401E-07 0.188580E-07 0.202040E-07 0.216264E-07 0.232502E-07 0.266231E-07
0.109204E-07 0.139814E-07 0.157645E-07 0.173599E-07 0.188580E-07 0.203555E-07 0.218984E-07 0.235440E-07 0.254410E-07 0.294248E-07
0.114610E-07 0.147870E-07 0.167508E-07 0.185241E-07 0.202040E-07 0.218984E-07 0.236608E-07 0.255599E-07 0.277741E-07 0.324888E-07
0.120106E-07 0.156165E-07 0.177754E-07 0.197438E-07 0.216264E-07 0.235440E-07 0.255599E-07 0.277585E-07 0.303572E-07 0.359945E-07
0.126156E-07 0.165401E-07 0.189256E-07 0.211244E-07 0.232502E-07 0.254410E-07 0.277741E-07 0.303572E-07 0.334671E-07 0.404047E-07
0.138304E-07 0.184116E-07 0.212738E-07 0.239657E-07 0.266231E-07 0.294248E-07 0.324888E-07 0.359945E-07 0.404047E-07 0.511013E-07
0.670029E-08 0.811024E-08 0.885985E-08 0.949348E-08 0.100585E-07 0.105961E-07 0.111240E-07 0.116608E-07 0.122520E-07 0.134394E-07
0.811024E-08 0.100215E-07 0.110705E-07 0.119742E-07 0.127935E-07 0.135850E-07 0.143731E-07 0.151852E-07 0.160898E-07 0.179236E-07
0.885985E-08 0.110705E-07 0.123061E-07 0.133823E-07 0.143680E-07 0.153293E-07 0.162954E-07 0.172998E-07 0.184280E-07 0.207325E-07
0.949348E-08 0.119742E-07 0.133823E-07 0.146211E-07 0.157657E-07 0.168919E-07 0.180335E-07 0.192306E-07 0.205864E-07 0.233787E-07
0.100585E-07 0.127935E-07 0.143680E-07 0.157657E-07 0.170685E-07 0.183609E-07 0.196820E-07 0.210795E-07 0.226762E-07 0.259952E-07
0.105961E-07 0.135850E-07 0.153293E-07 0.168919E-07 0.183609E-07 0.198307E-07 0.213467E-07 0.229651E-07 0.248326E-07 0.287581E-07
0.111240E-07 0.143731E-07 0.162954E-07 0.180335E-07 0.196820E-07 0.213467E-07 0.230800E-07 0.249499E-07 0.271323E-07 0.317846E-07
0.116608E-07 0.151852E-07 0.172998E-07 0.192306E-07 0.210795E-07 0.229651E-07 0.249499E-07 0.271171E-07 0.296819E-07 0.352532E-07
0.122520E-07 0.160898E-07 0.184280E-07 0.205864E-07 0.226762E-07 0.248326E-07 0.271323E-07 0.296819E-07 0.327558E-07 0.396251E-07
0.134394E-07 0.179236E-07 0.207325E-07 0.233787E-07 0.259952E-07 0.287581E-07 0.317846E-07 0.352532E-07 0.396251E-07 0.502575E-07
0.648874E-08 0.786111E-08 0.859152E-08 0.920931E-08 0.976050E-08 0.102853E-07 0.108007E-07 0.113251E-07 0.119028E-07 0.130634E-07
0.786111E-08 0.972351E-08 0.107471E-07 0.116294E-07 0.124300E-07 0.132038E-07 0.139749E-07 0.147699E-07 0.156558E-07 0.174525E-07
0.859152E-08 0.107471E-07 0.119535E-07 0.130053E-07 0.139693E-07 0.149102E-07 0.158565E-07 0.168410E-07 0.179474E-07 0.202085E-07
0.920931E-08 0.116294E-07 0.130053E-07 0.142168E-07 0.153373E-07 0.164406E-07 0.175599E-07 0.187345E-07 0.200657E-07 0.228092E-07
0.976050E-08 0.124300E-07 0.139693E-07 0.153373E-07 0.166135E-07 0.178807E-07 0.191773E-07 0.205499E-07 0.221195E-07 0.253845E-07
0.102853E-07 0.132038E-07 0.149102E-07 0.164406E-07 0.178807E-07 0.193232E-07 0.208123E-07 0.224036E-07 0.242414E-07 0.281080E-07
0.108007E-07 0.139749E-07 0.158565E-07 0.175599E-07 0.191773E-07 0.208123E-07 0.225165E-07 0.243569E-07 0.265072E-07 0.310961E-07
0.113251E-07 0.147699E-07 0.168410E-07 0.187345E-07 0.205499E-07 0.224036E-07 0.243569E-07 0.264924E-07 0.290227E-07 0.345263E-07
0.119028E-07 0.156558E-07 0.179474E-07 0.200657E-07 0.221195E-07 0.242414E-07 0.265072E-07 0.290227E-07 0.320597E-07 0.388579E-07
0.130634E-07 0.174525E-07 0.202085E-07 0.228092E-07 0.253845E-07 0.281080E-07 0.310961E-07 0.345263E-07 0.388579E-07 0.494202E-07
0.628696E-08 0.762326E-08 0.833517E-08 0.893767E-08 0.947549E-08 0.998775E-08 0.104911E-07 0.110035E-07 0.115681E-07 0.127026E-07
0.762326E-08 0.943860E-08 0.104375E-07 0.112992E-07 0.120815E-07 0.128382E-07 0.135926E-07 0.143707E-07 0.152384E-07 0.169986E-07
0.833517E-08 0.104375E-07 0.116156E-07 0.126437E-07 0.135866E-07 0.145075E-07 0.154343E-07 0.163991E-07 0.174841E-07 0.197025E-07
