0.116225E-07 0.146142E-07 0.159774E-07 0.169291E-07 0.176609E-07 0.182631E-07 0.187924E-07 0.192865E-07 0.197887E-07 0.205121E-07
0.146142E-07 0.190531E-07 0.212209E-07 0.227865E-07 0.240157E-07 0.250390E-07 0.259438E-07 0.267903E-07 0.276512E-07 0.288916E-07
0.159774E-07 0.212209E-07 0.238908E-07 0.258666E-07 0.274452E-07 0.287750E-07 0.299589E-07 0.310702E-07 0.322016E-07 0.338322E-07
0.169291E-07 0.227865E-07 0.258666E-07 0.281947E-07 0.300861E-07 0.316996E-07 0.331482E-07 0.345145E-07 0.359084E-07 0.379181E-07
0.176609E-07 0.240157E-07 0.274452E-07 0.300861E-07 0.322664E-07 0.341512E-07 0.358606E-07 0.374835E-07 0.391446E-07 0.415418E-07
0.182631E-07 0.250390E-07 0.287750E-07 0.316996E-07 0.341512E-07 0.363000E-07 0.382719E-07 0.401605E-07 0.421036E-07 0.449131E-07
0.187924E-07 0.259438E-07 0.299589E-07 0.331482E-07 0.358606E-07 0.382719E-07 0.405142E-07 0.426867E-07 0.449400E-07 0.482105E-07
0.192865E-07 0.267903E-07 0.310702E-07 0.345145E-07 0.374835E-07 0.401605E-07 0.426867E-07 0.451697E-07 0.477769E-07 0.515904E-07
0.197887E-07 0.276512E-07 0.322016E-07 0.359084E-07 0.391446E-07 0.421036E-07 0.449400E-07 0.477769E-07 0.508113E-07 0.553210E-07
0.205121E-07 0.288916E-07 0.338322E-07 0.379181E-07 0.415418E-07 0.449131E-07 0.482105E-07 0.515904E-07 0.553210E-07 0.611080E-07
0.109758E-07 0.139041E-07 0.152492E-07 0.161910E-07 0.169162E-07 0.175132E-07 0.180381E-07 0.185282E-07 0.190262E-07 0.197438E-07
0.139041E-07 0.182886E-07 0.204500E-07 0.220167E-07 0.232492E-07 0.242763E-07 0.251848E-07 0.260350E-07 0.268997E-07 0.281455E-07
0.152492E-07 0.204500E-07 0.231253E-07 0.251135E-07 0.267059E-07 0.280492E-07 0.292458E-07 0.303695E-07 0.315136E-07 0.331625E-07
0.161910E-07 0.220167E-07 0.251135E-07 0.274652E-07 0.293813E-07 0.310187E-07 0.324902E-07 0.338788E-07 0.352956E-07 0.373385E-07
0.169162E-07 0.232492E-07 0.267059E-07 0.293813E-07 0.315974E-07 0.335171E-07 0.352603E-07 0.369166E-07 0.386123E-07 0.410596E-07
0.175132E-07 0.242763E-07 0.280492E-07 0.310187E-07 0.335171E-07 0.357122E-07 0.377298E-07 0.396642E-07 0.416552E-07 0.445345E-07
0.180381E-07 0.251848E-07 0.292458E-07 0.324902E-07 0.352603E-07 0.377298E-07 0.400309E-07 0.422631E-07 0.445800E-07 0.479438E-07
0.185282E-07 0.260350E-07 0.303695E-07 0.338788E-07 0.369166E-07 0.396642E-07 0.422631E-07 0.448218E-07 0.475115E-07 0.514476E-07
0.190262E-07 0.268997E-07 0.315136E-07 0.352956E-07 0.386123E-07 0.416552E-07 0.445800E-07 0.475115E-07 0.506519E-07 0.553240E-07
0.197438E-07 0.281455E-07 0.331625E-07 0.373385E-07 0.410596E-07 0.445345E-07 0.479438E-07 0.514476E-07 0.553240E-07 0.613502E-07
0.103785E-07 0.132347E-07 0.145567E-07 0.154847E-07 0.162002E-07 0.167897E-07 0.173080E-07 0.177920E-07 0.182839E-07 0.189925E-07
0.132347E-07 0.175472E-07 0.196921E-07 0.212523E-07 0.224819E-07 0.235077E-07 0.244155E-07 0.252651E-07 0.261292E-07 0.273742E-07
0.145567E-07 0.196921E-07 0.223594E-07 0.243497E-07 0.259476E-07 0.272973E-07 0.285006E-07 0.296307E-07 0.307816E-07 0.324403E-07
0.154847E-07 0.212523E-07 0.243497E-07 0.267126E-07 0.286433E-07 0.302958E-07 0.317824E-07 0.331859E-07 0.346182E-07 0.366834E-07
0.162002E-07 0.224819E-07 0.259476E-07 0.286433E-07 0.308831E-07 0.328274E-07 0.345953E-07 0.362761E-07 0.379973E-07 0.404818E-07
0.167897E-07 0.235077E-07 0.272973E-07 0.302958E-07 0.328274E-07 0.350571E-07 0.371097E-07 0.390795E-07 0.411079E-07 0.440417E-07
0.173080E-07 0.244155E-07 0.285006E-07 0.317824E-07 0.345953E-07 0.371097E-07 0.394572E-07 0.417373E-07 0.441056E-07 0.475449E-07
0.177920E-07 0.252651E-07 0.296307E-07 0.331859E-07 0.362761E-07 0.390795E-07 0.417373E-07 0.443583E-07 0.471164E-07 0.511548E-07
0.182839E-07 0.261292E-07 0.307816E-07 0.346182E-07 0.379973E-07 0.411079E-07 0.441056E-07 0.471164E-07 0.503469E-07 0.551576E-07
0.189925E-07 0.273742E-07 0.324403E-07 0.366834E-07 0.404818E-07 0.440417E-07 0.475449E-07 0.511548E-07 0.551576E-07 0.613933E-07
0.983643E-08 0.126150E-07 0.139102E-07 0.148217E-07 0.155254E-07 0.161055E-07 0.166157E-07 0.170920E-07 0.175762E-07 0.182738E-07
0.126150E-07 0.168431E-07 0.189635E-07 0.205111E-07 0.217330E-07 0.227534E-07 0.236568E-07 0.245025E-07 0.253626E-07 0.266019E-07
0.139102E-07 0.189635E-07 0.216121E-07 0.235962E-07 0.251928E-07 0.265432E-07 0.277479E-07 0.288797E-07 0.300324E-07 0.316937E-07
0.148217E-07 0.205111E-07 0.235962E-07 0.259601E-07 0.278967E-07 0.295572E-07 0.310523E-07 0.324644E-07 0.339058E-07 0.359842E-07
0.155254E-07 0.217330E-07 0.251928E-07 0.278967E-07 0.301503E-07 0.321105E-07 0.338949E-07 0.355927E-07 0.373318E-07 0.398422E-07
0.161055E-07 0.227534E-07 0.265432E-07 0.295572E-07 0.321105E-07 0.343646E-07 0.364428E-07 0.384391E-07 0.404958E-07 0.434708E-07
0.166157E-07 0.236568E-07 0.277479E-07 0.310523E-07 0.338949E-07 0.364428E-07 0.388260E-07 0.411437E-07 0.435527E-07 0.470523E-07
0.170920E-07 0.245025E-07 0.288797E-07 0.324644E-07 0.355927E-07 0.384391E-07 0.411437E-07 0.438152E-07 0.466295E-07 0.507521E-07
0.175762E-07 0.253626E-07 0.300324E-07 0.339058E-07 0.373318E-07 0.404958E-07 0.435527E-07 0.466295E-07 0.499357E-07 0.548639E-07
0.182738E-07 0.266019E-07 0.316937E-07 0.359842E-07 0.398422E-07 0.434708E-07 0.470523E-07 0.507521E-07 0.548639E-07 0.612828E-07
